Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.0000, 4.0000, 0.0000, 0.0000, 26.2000, 0.0000, -374186.3500, 2144.6521, 16.0000, 12642.0000, 0.0000, 0.1528, 121.1592, 0.8070, 0.1530, 0.0000, 0.0220, 10.5023, 4.0000, 15.0000, 15.9000, -131.5672, 633.3200, 31.6108, 5064.6915, 82.5360, 1340.0000, 0.0169, 0.2531
2, 13, 4.3778, 5.0000, 0.0006, 0.0292, 10.5000, 0.3259, -787.7100, 2319.8648, 16.0000, 27.2000, 0.0002, 0.5000, 160.6824, 0.8168, 0.1497, 14.0000, 0.0251, 9.8742, 1.8667, 6.8815, 5.7000, 21.5100, 9.6600, 16.9667, 21.7624, 62.2346, 20.0000, 0.0048, 0.6268
3, 838, 5.0561, 5.0000, 0.0007, 0.0135, 9.2000, 0.3364, -617.7900, 2523.3276, 11.5000, 21.4000, 0.0002, 0.6518, 79.7194, 0.8126, 0.1544, 22.0000, 0.0375, 8.9635, 1.7196, 7.8505, 8.2000, 39.6336, 9.4900, 13.0476, 17.5320, 125.4400, 8.0000, 0.0195, 0.7679
4, 1508, 4.5648, 5.0000, 0.0006, 0.0196, 11.5000, 0.3575, -695.6900, 2199.0527, 12.0000, 24.1250, 0.0001, 0.4677, 145.5410, 0.8134, 0.1443, 47.0000, 0.0326, 10.2204, 1.7513, 7.0155, 7.2000, 34.1885, 9.7800, 14.4840, 18.5619, 68.7092, 27.0000, 0.0228, 0.6020
5, 2738, 4.5972, 5.0000, 0.0006, 0.0208, 11.6000, 0.3819, -691.8800, 2733.3973, 14.0000, 24.0000, 0.0002, 0.5600, 166.2222, 0.8246, 0.1436, 16.0000, 0.0132, 9.6727, 1.8542, 6.8264, 8.8000, 25.6125, 9.9800, 15.6492, 20.9889, 60.1604, 25.0000, 0.0088, 0.6667
6, 3653, 4.4070, 4.0000, 0.0019, 0.0362, 9.6000, 0.3721, -832.2700, 1845.3725, 15.0000, 28.6667, 0.0006, 0.4886, 142.0455, 0.8124, 0.1514, 16.0000, 0.0384, 9.2111, 1.6047, 8.2907, 7.8000, 41.9848, 9.3600, 14.5249, 18.9085, 70.4000, 10.0000, 0.0000, 0.6705
7, 4125, 5.0658, 4.0000, 0.0015, 0.0313, 8.2000, 0.3947, -547.9900, 2555.1327, 12.5000, 19.0000, 0.0004, 0.6410, 85.4701, 0.7952, 0.1590, 13.0000, 0.0386, 8.5697, 1.4474, 7.9211, 7.8000, 65.1026, 8.6300, 8.8989, 12.3368, 117.0000, 5.0000, 0.0096, 0.7821
8, 4543, 4.3514, 4.0000, 0.0011, 0.0232, 8.0000, 0.3919, -533.4100, 2022.9106, 8.5000, 18.5000, 0.0006, 0.4744, 272.8468, 0.7889, 0.1601, 9.0000, 0.0441, 9.3806, 1.5000, 7.0811, 3.1000, 61.1575, 8.4000, 9.3250, 11.1838, 36.6506, 3.0000, 0.0186, 0.6154
9, 4977, 5.4675, 5.0000, 0.0019, 0.0078, 10.6000, 0.2857, -742.3400, 2135.7043, 15.5000, 25.6667, 0.0005, 0.6000, 134.3750, 0.8235, 0.1471, 8.0000, 0.0255, 8.7309, 1.6753, 8.2597, 7.8000, 39.0509, 9.4500, 14.1888, 18.0589, 74.4186, 9.0000, 0.0098, 0.7500
10, 5490, 4.5377, 4.0000, 0.0015, 0.0128, 7.9000, 0.4151, -1031.8700, 2114.0924, 19.5000, 35.3333, 0.0004, 0.4679, 260.9208, 0.8256, 0.1616, 13.0000, 0.0112, 9.6835, 1.5283, 6.6415, 7.8000, 41.6773, 9.5900, 16.2240, 18.2843, 38.3258, 8.0000, 0.0000, 0.6239
11, 6118, 4.8625, 4.0000, 0.0013, 0.0241, 8.8000, 0.3875, -1168.7900, 1955.0580, 23.0000, 40.0000, 0.0005, 0.5679, 149.3675, 0.8202, 0.1557, 9.0000, 0.0329, 8.8971, 1.4000, 7.6625, 8.8000, 47.7950, 10.6900, 16.5300, 19.5000, 66.9490, 10.0000, 0.0000, 0.7160
12, 6577, 4.9684, 5.0000, 0.0010, 0.0169, 10.7000, 0.3368, -919.9200, 2656.4282, 16.0000, 31.6667, 0.0003, 0.5918, 120.7830, 0.8359, 0.1472, 19.0000, 0.0068, 9.0478, 1.6632, 7.5263, 7.8000, 33.9902, 9.8800, 16.3853, 18.5614, 82.7931, 5.0000, 0.0000, 0.7245
13, 7171, 5.2165, 4.0000, 0.0016, 0.0226, 10.2000, 0.3299, -940.2000, 2352.7085, 16.5000, 32.3333, 0.0004, 0.5556, 110.1928, 0.8212, 0.1493, 11.0000, 0.0156, 9.0920, 1.6701, 7.5361, 6.4000, 32.7259, 9.2300, 16.7272, 19.5313, 90.7500, 6.0000, 0.0000, 0.7172
14, 7750, 6.0000, 4.0000, 0.0015, 0.0233, 9.1000, 0.3265, -467.9200, 2446.2870, 7.5000, 16.3333, 0.0002, 0.7963, 48.0110, 0.7700, 0.1533, 11.0000, 0.0300, 7.7655, 1.5510, 8.5102, 8.8000, 59.0403, 9.1300, 9.0820, 13.0639, 208.2857, 3.0000, 0.0533, 0.8889
15, 8053, 4.6286, 5.0000, 0.0014, 0.0207, 10.5000, 0.4143, -673.3600, 1638.7053, 14.0000, 23.3333, 0.0006, 0.6351, 76.6983, 0.8276, 0.1471, 18.0000, 0.0207, 8.5060, 1.7714, 7.2429, 9.7000, 33.2888, 9.2700, 14.4129, 18.4762, 130.3810, 10.0000, 0.0046, 0.7838
16, 8491, 4.5907, 4.0000, 0.0002, 0.0340, 9.6000, 0.3420, -697.9100, 2920.7931, 8.5000, 24.1250, 0.0002, 0.4478, 157.9169, 0.7967, 0.1527, 38.0000, 0.0184, 10.5817, 1.5389, 7.9845, 7.2000, 52.1606, 8.6800, 11.9773, 16.4894, 63.3245, 12.0000, 0.0166, 0.5522
17, 9581, 4.9504, 4.0000, 0.0009, 0.0239, 9.2000, 0.3719, -581.3300, 1831.1200, 8.5000, 20.1667, 0.0002, 0.5276, 110.3602, 0.8003, 0.1547, 32.0000, 0.0141, 9.5027, 1.6033, 7.7273, 8.3000, 50.7262, 8.8600, 11.1940, 14.0171, 90.6124, 8.0000, 0.0211, 0.6772
18, 10295, 4.6250, 4.0000, 0.0016, 0.0251, 9.0000, 0.3750, -813.3400, 1565.6837, 14.0000, 28.0000, 0.0004, 0.4483, 124.8514, 0.7978, 0.1552, 35.0000, 0.0141, 9.6535, 1.6696, 6.9018, 10.1000, 37.1632, 8.5600, 15.0318, 20.1286, 80.0952, 6.0000, 0.0219, 0.6379
19, 10936, 4.8519, 5.0000, 0.0008, 0.0242, 11.5000, 0.2963, -780.7600, 2929.6328, 14.0000, 27.0000, 0.0003, 0.6190, 158.7302, 0.8165, 0.1431, 12.0000, 0.0101, 8.8887, 1.6296, 7.9012, 7.8000, 41.5633, 10.6100, 14.1696, 19.6889, 63.0000, 7.0000, 0.0161, 0.7262
20, 11435, 4.9283, 5.0000, 0.0004, 0.0230, 10.5000, 0.3355, -891.5000, 2159.4988, 12.0000, 30.7000, 0.0001, 0.4209, 101.3459, 0.8078, 0.1490, 56.0000, 0.0123, 10.4794, 1.6971, 7.7752, 5.7000, 32.1025, 9.9600, 16.4084, 20.0976, 98.6719, 28.0000, 0.0203, 0.5791
21, 13311, 4.8452, 4.0000, 0.0005, 0.0181, 9.0000, 0.3690, -917.0200, 2032.0652, 15.0000, 31.5000, 0.0001, 0.4538, 123.6686, 0.8082, 0.1563, 51.0000, 0.0101, 10.3352, 1.6984, 7.4286, 6.6000, 31.1768, 9.6900, 16.7363, 20.3778, 80.8612, 23.0000, 0.0174, 0.5962
22, 14805, 5.0526, 4.0000, 0.0005, 0.0353, 11.9000, 0.2515, -704.1300, 2159.4987, 13.0000, 24.4286, 0.0002, 0.5170, 107.8254, 0.8004, 0.1421, 16.0000, 0.0534, 9.8363, 1.5614, 8.5263, 7.4000, 49.9453, 9.7800, 12.3617, 16.0872, 92.7425, 20.0000, 0.0181, 0.6534
23, 15800, 5.3030, 4.0000, 0.0012, 0.0208, 8.3000, 0.3434, -962.2900, 2175.0234, 17.0000, 33.0000, 0.0003, 0.5784, 103.8062, 0.7976, 0.1592, 19.0000, 0.0138, 9.0791, 1.5758, 7.2424, 12.5000, 40.0309, 8.9900, 15.8739, 19.6646, 96.3333, 5.0000, 0.0225, 0.7255
24, 16381, 5.2951, 4.0000, 0.0015, 0.0147, 6.7000, 0.3770, -890.2000, 3053.7920, 16.0000, 30.5000, 0.0003, 0.7302, 70.5467, 0.7918, 0.1672, 14.0000, 0.0381, 8.1086, 1.4426, 7.3279, 13.0000, 53.8316, 9.1600, 13.3280, 16.1344, 141.7500, 3.0000, 0.0264, 0.8413
25, 16725, 4.9377, 5.0000, 0.0003, 0.0175, 9.9000, 0.3443, -735.8400, 2366.1290, 9.0000, 25.4167, 0.0001, 0.4574, 133.1489, 0.8232, 0.1518, 56.0000, 0.0202, 10.4243, 1.5738, 7.6459, 6.4000, 47.8961, 9.7300, 12.8930, 16.4617, 75.1039, 29.0000, 0.0074, 0.5868
26, 18612, 4.7632, 4.0000, 0.0010, 0.0193, 9.2000, 0.3246, -828.0200, 2200.9393, 14.0000, 28.5000, 0.0003, 0.5678, 137.8914, 0.8199, 0.1548, 23.0000, 0.0238, 9.3092, 1.7281, 7.3947, 6.0000, 31.7128, 9.3300, 15.9162, 20.1719, 72.5208, 6.0000, 0.0060, 0.7034
27, 19287, 4.6893, 4.0000, 0.0005, 0.0139, 9.0000, 0.4181, -857.8800, 2976.2861, 15.0000, 29.5000, 0.0002, 0.5355, 182.7466, 0.8224, 0.1563, 22.0000, 0.0241, 9.8731, 1.5593, 6.8814, 8.3000, 44.9739, 9.9300, 14.3150, 17.6757, 54.7206, 15.0000, 0.0074, 0.6503
