Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.5000, 4.0000, 0.0001, 0.0000, 23.8000, 0.0000, -77831.8000, 2072.7103, 12.0000, 2630.0000, 0.0000, 0.1965, 136.0537, 0.7926, 0.1544, 0.0000, 0.0215, 12.1684, 0.0000, 16.0000, 14.6000, 206.8136, 136.8500, -15.5818, 1056.5119, 73.5004, 213.0000, 0.0075, 0.3002
2, 21, 3.8783, 4.0000, 0.0008, 0.0250, 9.5000, 0.3391, -676.3000, 2005.1259, 12.0000, 23.4000, 0.0002, 0.5492, 118.2478, 0.8229, 0.1529, 21.0000, 0.0200, 9.4118, 1.6522, 7.8435, 8.8000, 43.7161, 10.6200, 12.8757, 15.8557, 84.5682, 11.0000, 0.0000, 0.6885
3, 702, 3.4769, 4.0000, 0.0004, 0.0463, 9.9000, 0.3077, -945.5300, 2018.2860, 15.0000, 32.5000, 0.0002, 0.4550, 127.5000, 0.7963, 0.1515, 31.0000, 0.0251, 10.2663, 1.4615, 8.6000, 5.5000, 50.2013, 9.9900, 14.3312, 17.7179, 78.4314, 19.0000, 0.0058, 0.5950
4, 1740, 3.7229, 4.0000, 0.0009, 0.0362, 11.2000, 0.3072, -1210.2000, 1926.8262, 16.0000, 41.5000, 0.0002, 0.4556, 132.3483, 0.8147, 0.1448, 32.0000, 0.0319, 10.0899, 1.5843, 8.1988, 3.1000, 30.6776, 10.9300, 19.2902, 23.3470, 75.5582, 19.0000, 0.0043, 0.6095
5, 2681, 3.3381, 4.0000, 0.0005, 0.0563, 10.7000, 0.2857, -603.9900, 1862.2685, 15.5000, 21.0000, 0.0002, 0.3516, 223.5149, 0.7884, 0.1471, 28.0000, 0.0263, 11.1614, 1.3524, 8.6524, 4.9000, 71.1086, 8.4300, 8.5581, 12.9714, 44.7397, 20.0000, 0.0073, 0.4886
6, 3784, 3.1477, 4.0000, 0.0028, 0.0658, 13.0000, 0.2614, -1281.9300, 1231.2676, 20.0000, 44.0000, 0.0008, 0.4318, 144.6281, 0.7982, 0.1360, 26.0000, 0.0175, 9.3336, 1.1932, 8.6705, 10.1000, 61.2318, 9.4100, 15.6495, 19.4182, 69.1429, 9.0000, 0.0000, 0.6477
7, 4242, 3.6333, 4.0000, 0.0004, 0.0599, 10.0000, 0.2583, -693.6300, 2184.2931, 13.5000, 24.0000, 0.0004, 0.4758, 167.7940, 0.7837, 0.1498, 16.0000, 0.0316, 9.8613, 1.4750, 9.1000, 8.1000, 57.6900, 9.4100, 11.1750, 15.2667, 59.5969, 9.0000, 0.0067, 0.6129
8, 4845, 3.9321, 4.0000, 0.0005, 0.0285, 8.1000, 0.3765, -670.8100, 1994.3378, 11.0000, 23.1429, 0.0001, 0.4881, 133.9286, 0.8094, 0.1610, 27.0000, 0.0088, 10.0245, 1.4877, 6.8704, 6.9000, 57.4894, 8.5400, 10.9900, 13.7016, 74.6667, 10.0000, 0.0000, 0.6190
9, 5760, 3.8419, 4.0000, 0.0004, 0.0344, 7.2000, 0.3755, -735.7100, 1756.8512, 11.0000, 25.3000, 0.0001, 0.3574, 141.3928, 0.7994, 0.1662, 49.0000, 0.0112, 11.0201, 1.3083, 7.0711, 4.9000, 70.4733, 7.5300, 9.7149, 12.4915, 70.7249, 9.0000, 0.0000, 0.5095
10, 7098, 4.2062, 4.0000, 0.0012, 0.0487, 9.3000, 0.3093, -702.0100, 2030.0280, 12.0000, 24.2500, 0.0003, 0.5545, 99.9902, 0.7360, 0.1536, 12.0000, 0.0075, 9.1310, 1.4536, 8.6495, 8.1000, 59.2460, 9.0600, 11.0201, 14.6485, 100.0098, 8.0000, 0.0468, 0.7129
11, 7634, 3.8652, 4.0000, 0.0009, 0.0429, 8.7000, 0.3830, -819.7100, 1484.6280, 11.5000, 28.2000, 0.0004, 0.3699, 158.5663, 0.7633, 0.1573, 19.0000, 0.0065, 10.4372, 1.3404, 7.0922, 9.4000, 64.8120, 8.3900, 11.2250, 13.8332, 63.0651, 9.0000, 0.0286, 0.5479
12, 8405, 3.6460, 4.0000, 0.0017, 0.0297, 7.3000, 0.4159, -822.8900, 1210.2113, 14.5000, 28.2500, 0.0006, 0.3448, 166.4685, 0.7891, 0.1647, 25.0000, 0.0082, 10.1601, 1.5398, 7.4867, 8.8000, 47.8922, 7.9000, 13.5974, 15.9018, 60.0714, 9.0000, 0.0132, 0.5603
13, 9014, 3.2923, 4.0000, 0.0004, 0.0560, 10.3000, 0.3000, -838.0500, 1962.5935, 13.5000, 28.8889, 0.0002, 0.3134, 209.1223, 0.7816, 0.1494, 40.0000, 0.0359, 11.5938, 1.3654, 8.8154, 7.4000, 62.0012, 8.1900, 11.7882, 16.0171, 47.8189, 30.0000, 0.0101, 0.4515
14, 10408, 3.8462, 4.0000, 0.0006, 0.0482, 9.6000, 0.2727, -689.3400, 1962.5795, 12.0000, 23.8333, 0.0002, 0.4865, 146.0920, 0.7952, 0.1526, 19.0000, 0.0187, 9.9335, 1.3566, 8.5315, 6.4000, 67.8721, 9.3000, 9.7134, 13.1697, 68.4500, 11.0000, 0.0040, 0.6216
15, 11157, 3.4947, 4.0000, 0.0008, 0.0486, 8.3000, 0.3579, -922.7600, 1658.7366, 19.0000, 31.6667, 0.0002, 0.3724, 180.6539, 0.7920, 0.1595, 29.0000, 0.0391, 10.7443, 1.3947, 7.5263, 9.7000, 56.6986, 9.1500, 13.2179, 17.9298, 55.3545, 9.0000, 0.0000, 0.5306
16, 12106, 3.9857, 5.0000, 0.0008, 0.0481, 13.3000, 0.2429, -497.1700, 2209.2175, 8.5000, 17.5000, 0.0006, 0.5890, 123.8506, 0.8005, 0.1346, 9.0000, 0.0288, 8.7351, 1.5571, 9.2143, 10.1000, 57.3382, 10.3400, 9.6093, 14.4286, 80.7424, 10.0000, 0.0168, 0.7260
17, 12524, 3.8287, 4.0000, 0.0007, 0.0409, 10.3000, 0.3204, -876.0100, 1836.8023, 14.5000, 30.1667, 0.0002, 0.4837, 119.3289, 0.8054, 0.1497, 36.0000, 0.0180, 10.0315, 1.4420, 8.2486, 7.2000, 54.2236, 10.1100, 13.1905, 16.0446, 83.8020, 11.0000, 0.0040, 0.6250
18, 13528, 4.0242, 4.0000, 0.0005, 0.0339, 11.0000, 0.3145, -1205.5800, 1904.0112, 21.0000, 41.3333, 0.0002, 0.5512, 130.2003, 0.8204, 0.1457, 15.0000, 0.0113, 9.5027, 1.5645, 7.7097, 6.4000, 32.5236, 10.4100, 18.9913, 22.9849, 76.8048, 13.0000, 0.0000, 0.6772
