Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.0000, 4.0000, 0.0000, 0.0000, 9.7000, 0.0000, -157664.5300, 2100.7531, 14.0000, 5327.0000, 0.0000, 0.1811, 130.5929, 0.7989, 0.1609, 0.0000, 0.0388, 11.3984, 2.5000, 12.5000, 8.8000, -4.6752, 270.3200, 13.9139, 2136.7547, 76.5738, 272.0000, 0.0101, 0.2827
2, 15, 4.1316, 4.0000, 0.0011, 0.0217, 7.3000, 0.3421, -1140.8700, 2336.7802, 20.0000, 39.0000, 0.0004, 0.5875, 125.0000, 0.7605, 0.1651, 10.0000, 0.0488, 8.8423, 1.6974, 7.3684, 11.2000, 24.6676, 8.9300, 19.2589, 22.2667, 80.0000, 5.0000, 0.0512, 0.7250
3, 432, 3.9819, 4.0000, 0.0007, 0.0279, 8.9000, 0.3494, -686.7300, 1868.5197, 8.0000, 23.7143, 0.0002, 0.4971, 124.9624, 0.8026, 0.1567, 36.0000, 0.0418, 9.8986, 1.5542, 7.1807, 5.3000, 51.2783, 9.0100, 11.9983, 15.5098, 80.0241, 8.0000, 0.0129, 0.6416
4, 1366, 4.1023, 4.0000, 0.0014, 0.0302, 9.4000, 0.3523, -635.2900, 2014.8016, 10.5000, 22.0000, 0.0004, 0.5275, 140.0797, 0.7847, 0.1529, 14.0000, 0.0342, 9.1892, 1.6477, 7.2500, 6.0000, 45.1073, 9.5900, 12.4332, 17.8909, 71.3879, 5.0000, 0.0322, 0.6813
5, 1865, 4.0354, 4.0000, 0.0008, 0.0209, 9.1000, 0.4425, -653.4400, 2269.1462, 11.0000, 22.6000, 0.0003, 0.4831, 212.5826, 0.8241, 0.1550, 25.0000, 0.0447, 9.8378, 1.5310, 6.8407, 3.1000, 54.3756, 9.3100, 11.2895, 16.4736, 47.0405, 4.0000, 0.0000, 0.6102
6, 2538, 4.1696, 4.0000, 0.0007, 0.0311, 6.8000, 0.4375, -816.1300, 1913.6134, 13.0000, 28.0000, 0.0005, 0.5259, 93.6385, 0.7907, 0.1678, 24.0000, 0.0311, 9.4119, 1.3750, 6.7054, 3.1000, 62.0900, 8.7000, 11.5550, 13.7000, 106.7937, 3.0000, 0.0104, 0.6810
7, 3118, 3.9722, 4.0000, 0.0012, 0.0341, 8.6000, 0.3333, -594.0600, 1419.9467, 8.0000, 20.5714, 0.0003, 0.4040, 180.6938, 0.8028, 0.1580, 27.0000, 0.0518, 10.2513, 1.5347, 7.5833, 6.2000, 56.1175, 8.1100, 10.5426, 13.2286, 55.3422, 5.0000, 0.0051, 0.5762
8, 3911, 3.8889, 4.0000, 0.0012, 0.0324, 8.0000, 0.4127, -607.3500, 2117.6022, 9.0000, 21.0000, 0.0004, 0.6364, 197.4288, 0.7965, 0.1593, 9.0000, 0.0265, 8.5436, 1.4921, 6.6667, 7.8000, 59.2914, 7.7900, 10.2063, 12.8444, 50.6512, 3.0000, 0.0118, 0.7424
9, 4252, 4.2439, 4.0000, 0.0007, 0.0248, 6.6000, 0.4228, -1201.1900, 1972.9956, 18.0000, 41.0000, 0.0002, 0.5635, 142.3532, 0.7997, 0.1693, 31.0000, 0.0373, 9.4257, 1.4065, 6.3252, 7.8000, 46.2298, 9.0500, 16.9967, 19.6520, 70.2478, 5.0000, 0.0062, 0.6905
10, 4898, 3.8514, 4.0000, 0.0010, 0.0373, 11.1000, 0.3243, -858.1600, 1289.6032, 11.0000, 29.6000, 0.0004, 0.3421, 184.3837, 0.8125, 0.1454, 33.0000, 0.0445, 10.5308, 1.4392, 7.8784, 5.7000, 55.0356, 8.7400, 12.9364, 15.8941, 54.2347, 6.0000, 0.0048, 0.5395
11, 5732, 4.1517, 4.0000, 0.0003, 0.0323, 10.4000, 0.3602, -763.5900, 2196.1073, 12.0000, 26.3750, 0.0001, 0.4384, 150.5390, 0.8086, 0.1491, 31.0000, 0.0464, 10.5415, 1.5450, 7.7062, 5.1000, 49.3554, 9.5600, 12.9275, 16.9955, 66.4280, 19.0000, 0.0099, 0.5616
12, 6941, 4.2632, 4.0000, 0.0004, 0.0302, 8.0000, 0.3872, -860.7400, 2090.2320, 10.5000, 29.5556, 0.0001, 0.4109, 117.9504, 0.8025, 0.1619, 60.0000, 0.0261, 10.6376, 1.5564, 7.1992, 6.4000, 45.1654, 8.5500, 14.3021, 18.1380, 84.7814, 14.0000, 0.0055, 0.5564
13, 8401, 4.1447, 4.0000, 0.0006, 0.0336, 9.2000, 0.3421, -734.1700, 3139.7817, 11.5000, 25.3333, 0.0004, 0.6456, 192.2769, 0.8034, 0.1535, 10.0000, 0.0504, 8.7312, 1.4079, 6.8553, 3.1000, 62.0138, 8.8900, 10.9032, 14.8702, 52.0083, 2.0000, 0.0096, 0.7468
14, 8820, 4.2500, 4.0000, 0.0004, 0.0266, 8.5000, 0.4102, -743.0300, 1962.1397, 9.0000, 25.6000, 0.0001, 0.3910, 142.1788, 0.8045, 0.1591, 68.0000, 0.0287, 10.7819, 1.3750, 6.8281, 3.1000, 64.5260, 7.9900, 10.6190, 14.9275, 70.3340, 11.0000, 0.0098, 0.5376
15, 10249, 4.1429, 4.0000, 0.0011, 0.0330, 7.8000, 0.4211, -970.3400, 2049.2892, 14.5000, 33.2500, 0.0004, 0.4710, 130.2247, 0.7989, 0.1624, 40.0000, 0.0374, 9.7447, 1.4511, 7.1579, 7.2000, 50.3208, 8.6000, 14.5008, 18.4128, 76.7903, 7.0000, 0.0057, 0.6449
16, 10947, 3.9313, 4.0000, 0.0007, 0.0292, 8.4000, 0.3511, -760.8100, 1443.0584, 11.5000, 26.2000, 0.0004, 0.4191, 157.8720, 0.8067, 0.1586, 22.0000, 0.0529, 10.1451, 1.4046, 7.4580, 5.7000, 61.4145, 8.1900, 11.2020, 14.1441, 63.3425, 7.0000, 0.0056, 0.5809
17, 11668, 4.1737, 4.0000, 0.0003, 0.0267, 7.1000, 0.4000, -852.1700, 1969.6357, 14.5000, 29.2308, 0.0001, 0.3724, 141.2172, 0.8015, 0.1669, 83.0000, 0.0341, 10.9827, 1.5132, 6.8237, 4.8000, 49.1526, 8.7500, 13.6653, 16.4291, 70.8129, 20.0000, 0.0049, 0.5153
18, 13695, 4.3621, 4.0000, 0.0004, 0.0240, 5.9000, 0.3966, -751.4900, 2145.6844, 10.5000, 25.7778, 0.0001, 0.4542, 137.5000, 0.7901, 0.1744, 38.0000, 0.0372, 10.4383, 1.4224, 6.4741, 3.1000, 60.3343, 8.0100, 11.2478, 14.1042, 72.7273, 7.0000, 0.0116, 0.5792
19, 14907, 4.5091, 4.0000, 0.0004, 0.0247, 9.6000, 0.3879, -681.6500, 2233.8511, 11.0000, 23.5714, 0.0002, 0.5116, 115.6030, 0.8140, 0.1531, 32.0000, 0.0298, 9.9084, 1.6545, 7.0788, 5.3000, 42.9355, 9.0300, 13.1265, 16.7013, 86.5029, 12.0000, 0.0082, 0.6395
20, 15882, 4.4000, 4.0000, 0.0006, 0.0248, 9.3000, 0.4000, -618.5600, 2386.0168, 8.0000, 21.4286, 0.0002, 0.5223, 127.3885, 0.8027, 0.1545, 25.0000, 0.0451, 9.7605, 1.5000, 7.1400, 3.1000, 58.1850, 8.5200, 10.4671, 14.1714, 78.5000, 9.0000, 0.0180, 0.6561
21, 16771, 4.1913, 4.0000, 0.0005, 0.0296, 6.6000, 0.4153, -664.6600, 2627.3930, 11.0000, 22.8750, 0.0002, 0.5026, 127.7377, 0.7947, 0.1696, 39.0000, 0.0409, 10.0272, 1.4426, 6.8634, 5.8000, 61.5710, 8.2400, 10.3542, 14.1773, 78.2854, 8.0000, 0.0061, 0.6283
22, 17752, 4.1447, 4.0000, 0.0002, 0.0402, 8.3000, 0.3396, -657.8200, 2211.8855, 11.5000, 22.7143, 0.0002, 0.5030, 143.2507, 0.7813, 0.1596, 21.0000, 0.0366, 10.0202, 1.5283, 7.0503, 3.1000, 54.4857, 7.8300, 11.3025, 15.3750, 69.8077, 8.0000, 0.0189, 0.6182
23, 18600, 4.4795, 4.0000, 0.0011, 0.0255, 9.3000, 0.3288, -416.3600, 2002.2144, 8.0000, 14.6000, 0.0003, 0.6234, 111.3173, 0.8074, 0.1531, 13.0000, 0.0441, 8.6758, 1.6301, 7.6849, 3.1000, 54.1064, 9.0800, 9.3396, 14.6071, 89.8333, 4.0000, 0.0139, 0.7532
24, 19033, 4.2320, 4.0000, 0.0007, 0.0305, 6.5000, 0.4080, -604.2900, 2199.5651, 10.5000, 20.8333, 0.0003, 0.5191, 143.3483, 0.7634, 0.1695, 22.0000, 0.0336, 9.6407, 1.5600, 6.7280, 3.1000, 53.7132, 7.6800, 10.9430, 14.7333, 69.7602, 2.0000, 0.0366, 0.6565
25, 19690, 4.1450, 4.0000, 0.0010, 0.0184, 8.3000, 0.3893, -760.9900, 1901.3270, 12.0000, 26.2000, 0.0002, 0.4559, 200.0433, 0.8116, 0.1594, 25.0000, 0.0501, 10.0447, 1.6260, 7.1145, 3.1000, 42.6863, 9.0000, 13.8143, 18.7243, 49.9892, 9.0000, 0.0105, 0.5956
