Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 1.5000, 5.0000, 0.0119, 0.0000, 5.0000, 0.0000, -367.5800, 1025.9797, 6.5000, 13.0000, 0.0031, 0.7143, 204.0816, 0.8391, 0.1494, 0.0000, 0.0460, 5.5912, 2.0000, 13.0000, 8.8000, 35.6050, 9.9200, 8.7900, 14.4308, 49.0000, 1.0000, 0.0000, 0.8571
2, 13, 2.9873, 4.0000, 0.0019, 0.0363, 8.0000, 0.3671, -784.9900, 1663.6129, 13.0000, 27.0000, 0.0006, 0.5000, 144.5578, 0.7934, 0.1620, 13.0000, 0.0258, 9.1195, 1.6329, 6.9747, 7.8000, 41.9624, 9.1100, 13.9484, 17.2198, 69.1765, 5.0000, 0.0094, 0.6786
3, 428, 3.3750, 4.0000, 0.0008, 0.0382, 8.1000, 0.3466, -564.6100, 1751.2930, 8.0000, 19.5556, 0.0002, 0.4216, 119.2111, 0.7843, 0.1610, 35.0000, 0.0341, 10.2353, 1.3693, 7.8068, 5.8000, 71.1418, 8.1100, 8.1946, 10.3222, 83.8848, 8.0000, 0.0165, 0.5946
4, 1399, 3.2320, 4.0000, 0.0005, 0.0602, 9.4000, 0.3315, -653.7600, 1919.4451, 11.0000, 22.6250, 0.0003, 0.4286, 198.2027, 0.7820, 0.1536, 34.0000, 0.1139, 10.5699, 1.4199, 8.8177, 3.1000, 63.7480, 8.6900, 9.9884, 13.0279, 50.4534, 12.0000, 0.0043, 0.5503
5, 2332, 3.2290, 4.0000, 0.0002, 0.0574, 9.4000, 0.3131, -1239.9800, 2014.7052, 20.0000, 42.4286, 0.0001, 0.3841, 176.9659, 0.7859, 0.1547, 53.0000, 0.0350, 11.1258, 1.3636, 7.9428, 5.3000, 48.4064, 9.3500, 17.0481, 20.2038, 56.5081, 17.0000, 0.0014, 0.5000
6, 3763, 3.4378, 4.0000, 0.0004, 0.0407, 8.1000, 0.3514, -1080.8700, 1901.7011, 18.0000, 37.0000, 0.0002, 0.4392, 170.7679, 0.7967, 0.1606, 25.0000, 0.0478, 10.4099, 1.3459, 7.7946, 5.7000, 55.4130, 9.6500, 14.7222, 19.3405, 58.5590, 6.0000, 0.0000, 0.5714
7, 4749, 3.5385, 4.0000, 0.0000, 0.0256, 9.6000, 0.3846, -368.2200, 1667.2171, 6.0000, 13.0000, 0.0000, 1.0000, 0.0000, 0.8333, 0.1410, 2.0000, 0.0385, 5.3450, 1.4615, 7.6923, 3.1000, 69.9938, 9.9200, 6.7262, 11.3538, 0.0000, 1.0000, 0.0000, 1.0000
8, 4829, 3.3023, 4.0000, 0.0009, 0.0567, 9.8000, 0.2791, -938.1700, 1867.1911, 14.0000, 32.2500, 0.0005, 0.4580, 207.4471, 0.7827, 0.1512, 24.0000, 0.0520, 10.0178, 1.4496, 8.9380, 3.1000, 51.4640, 9.2100, 14.0929, 16.9310, 48.2051, 9.0000, 0.0094, 0.5954
9, 5466, 3.3248, 4.0000, 0.0010, 0.0373, 7.9000, 0.2994, -649.8500, 1629.2348, 8.5000, 22.4286, 0.0003, 0.3851, 165.8887, 0.7960, 0.1617, 23.0000, 0.0547, 10.4170, 1.4841, 7.8471, 6.2000, 58.5171, 8.6700, 10.6692, 13.8122, 60.2814, 9.0000, 0.0050, 0.5590
10, 6272, 3.4264, 4.0000, 0.0004, 0.0594, 9.0000, 0.3401, -1150.7700, 2093.7141, 20.5000, 39.4000, 0.0003, 0.4328, 160.3921, 0.7851, 0.1556, 38.0000, 0.0379, 10.5054, 1.3959, 7.8629, 6.7000, 48.7476, 9.7500, 16.2481, 18.8057, 62.3472, 13.0000, 0.0000, 0.5622
11, 7251, 3.3143, 4.0000, 0.0045, 0.0208, 7.3000, 0.4286, -504.6200, 1777.6740, 8.5000, 17.5000, 0.0011, 0.7222, 77.1605, 0.8177, 0.1615, 6.0000, 0.0417, 7.2802, 1.7429, 7.4571, 7.2000, 41.6268, 9.7700, 11.8007, 15.0000, 129.6000, 3.0000, 0.0000, 0.8611
12, 7445, 3.6970, 4.0000, 0.0005, 0.0292, 8.0000, 0.4091, -637.0900, 1714.6805, 9.0000, 22.0000, 0.0001, 0.4341, 163.2362, 0.7936, 0.1616, 32.0000, 0.0365, 10.4494, 1.5657, 7.0909, 5.0000, 52.0505, 8.1200, 11.4647, 14.0525, 61.2609, 16.0000, 0.0155, 0.5707
13, 8542, 2.9856, 4.0000, 0.0005, 0.0409, 5.8000, 0.3646, -733.9800, 1582.5724, 13.0000, 25.1818, 0.0001, 0.3194, 181.5683, 0.7653, 0.1752, 61.0000, 0.0380, 11.4240, 1.3285, 7.1913, 6.6000, 68.8827, 7.6300, 9.9074, 13.2496, 55.0757, 3.0000, 0.0187, 0.4688
14, 9937, 3.6096, 4.0000, 0.0006, 0.0339, 6.8000, 0.3082, -707.6200, 1626.6083, 11.0000, 24.3333, 0.0001, 0.3477, 120.3895, 0.7653, 0.1688, 51.0000, 0.0437, 10.9482, 1.4384, 7.8733, 3.1000, 60.4517, 7.7700, 10.8726, 14.8018, 83.0638, 11.0000, 0.0319, 0.5199
15, 11473, 3.3896, 4.0000, 0.0009, 0.0352, 5.2000, 0.3312, -640.4700, 1476.3482, 9.0000, 22.0000, 0.0003, 0.3851, 141.1983, 0.7563, 0.1784, 36.0000, 0.0452, 10.4170, 1.2857, 7.8442, 3.1000, 75.7336, 7.1800, 8.1614, 10.6182, 70.8224, 0.0000, 0.0302, 0.5590
16, 12271, 3.6233, 4.0000, 0.0011, 0.0249, 5.2000, 0.3836, -853.6200, 1581.0062, 14.0000, 29.2000, 0.0003, 0.4503, 97.3642, 0.7349, 0.1785, 39.0000, 0.0302, 9.8584, 1.4795, 7.6096, 6.7000, 52.0354, 8.6400, 13.2555, 17.7074, 102.7072, 7.0000, 0.0591, 0.6358
17, 13035, 3.6556, 4.0000, 0.0011, 0.0342, 6.0000, 0.3775, -626.8500, 1388.1141, 8.0000, 21.5714, 0.0003, 0.3924, 166.6400, 0.7375, 0.1734, 30.0000, 0.0464, 10.3735, 1.5563, 7.8013, 5.3000, 53.2777, 7.6000, 11.1871, 14.1915, 60.0096, 6.0000, 0.0537, 0.5633
18, 13856, 3.5119, 3.0000, 0.0012, 0.0496, 4.5000, 0.3690, -487.3500, 1467.7081, 7.0000, 16.8000, 0.0005, 0.4382, 186.8451, 0.6998, 0.1820, 9.0000, 0.0402, 9.5848, 1.4286, 8.0119, 5.7000, 68.9259, 7.3100, 7.8191, 11.9581, 53.5203, 1.0000, 0.0686, 0.6067
19, 14281, 3.7867, 4.0000, 0.0004, 0.0298, 5.2000, 0.3600, -729.3000, 2405.1049, 10.5000, 25.0000, 0.0002, 0.5192, 124.9178, 0.7633, 0.1785, 20.0000, 0.0323, 9.8460, 1.3333, 7.3400, 6.4000, 68.6600, 8.0100, 9.8933, 13.4667, 80.0526, 3.0000, 0.0285, 0.6410
