Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 1.0000, 4.0000, 0.0037, 0.0000, 21.5000, 0.0000, -991.2700, 2045.2891, 17.0000, 34.0000, 0.0008, 0.7714, 65.3061, 0.8158, 0.1579, 0.0000, 0.0474, 7.1675, 0.0000, 16.0000, 11.2000, 205.8200, 10.2900, -15.2000, 18.3059, 153.1250, 2.0000, 0.0000, 0.8857
2, 11, 4.0179, 4.0000, 0.0006, 0.0249, 8.6000, 0.3946, -648.0300, 2069.1588, 11.0000, 22.4000, 0.0001, 0.4786, 113.9601, 0.8083, 0.1584, 43.0000, 0.0278, 10.1527, 1.4753, 6.9865, 5.7000, 59.3870, 9.1300, 10.5160, 14.1386, 87.7500, 12.0000, 0.0085, 0.6197
3, 1296, 3.8361, 4.0000, 0.0009, 0.0203, 9.5000, 0.3689, -585.8200, 2311.9351, 8.0000, 20.3333, 0.0003, 0.5156, 140.3809, 0.7916, 0.1529, 28.0000, 0.0176, 9.6251, 1.5164, 6.9508, 3.1000, 57.9098, 9.7000, 10.2334, 13.3792, 71.2348, 4.0000, 0.0352, 0.6562
4, 2037, 4.1163, 5.0000, 0.0007, 0.0247, 11.2000, 0.3140, -830.3600, 2939.8692, 15.5000, 28.6667, 0.0002, 0.6742, 111.0971, 0.8273, 0.1442, 16.0000, 0.0228, 8.7309, 1.6163, 7.0930, 6.4000, 41.0011, 10.2000, 14.6621, 18.4434, 90.0114, 9.0000, 0.0038, 0.7753
5, 2566, 4.2779, 4.0000, 0.0003, 0.0290, 8.0000, 0.3842, -529.0700, 2274.1925, 6.5000, 18.3500, 0.0001, 0.4062, 152.8592, 0.8050, 0.1621, 70.0000, 0.0201, 10.9369, 1.4523, 6.7221, 4.9000, 65.3438, 8.2100, 8.7038, 12.2446, 65.4197, 22.0000, 0.0039, 0.5208
6, 4604, 3.8908, 4.0000, 0.0022, 0.0219, 6.9000, 0.3950, -977.8300, 1049.5371, 18.0000, 33.5000, 0.0007, 0.2246, 172.2327, 0.8094, 0.1651, 29.0000, 0.0148, 11.0581, 1.4622, 6.3109, 6.0000, 52.9379, 7.5900, 13.2663, 17.2806, 58.0610, 3.0000, 0.0000, 0.4710
7, 5246, 4.2500, 5.0000, 0.0012, 0.0291, 12.6000, 0.3696, -705.7300, 2017.3857, 13.0000, 24.5000, 0.0004, 0.5000, 148.0200, 0.8088, 0.1426, 21.0000, 0.0130, 9.4311, 1.6957, 7.0109, 3.1000, 40.0378, 9.3400, 13.3887, 17.5551, 67.5584, 9.0000, 0.0194, 0.6569
8, 5833, 4.3854, 4.0000, 0.0005, 0.0133, 7.7000, 0.4341, -660.4700, 1979.4943, 10.5000, 22.7778, 0.0002, 0.4579, 148.9213, 0.8143, 0.1633, 44.0000, 0.0373, 10.2698, 1.5707, 6.8293, 5.8000, 50.8317, 9.1900, 11.8280, 15.5501, 67.1496, 7.0000, 0.0091, 0.5981
9, 7041, 3.8947, 4.0000, 0.0004, 0.0262, 9.1000, 0.3850, -806.4900, 2394.8104, 11.5000, 27.7692, 0.0001, 0.3904, 157.5681, 0.8068, 0.1560, 63.0000, 0.0339, 10.9116, 1.4515, 7.2438, 4.7000, 55.8503, 8.7300, 12.3680, 16.6479, 63.4646, 29.0000, 0.0110, 0.5241
10, 9139, 3.7510, 4.0000, 0.0003, 0.0212, 8.7000, 0.3826, -898.8700, 1718.9884, 14.0000, 30.8750, 0.0001, 0.2961, 159.5540, 0.8072, 0.1580, 90.0000, 0.0368, 11.7917, 1.4798, 7.0445, 4.6000, 50.3094, 8.2900, 13.9124, 17.2083, 62.6747, 27.0000, 0.0135, 0.4294
11, 12020, 3.9241, 4.0000, 0.0005, 0.0177, 9.0000, 0.4034, -765.0300, 2083.6812, 14.0000, 26.3636, 0.0001, 0.3953, 140.1751, 0.8143, 0.1566, 51.0000, 0.0229, 10.7932, 1.5448, 6.9690, 4.9000, 49.3835, 9.1400, 12.9208, 16.4765, 71.3394, 20.0000, 0.0114, 0.5382
12, 13772, 4.2562, 5.0000, 0.0003, 0.0197, 10.3000, 0.3645, -690.0100, 1998.8356, 12.0000, 23.8824, 0.0001, 0.3853, 103.0576, 0.8233, 0.1503, 94.0000, 0.0252, 10.9095, 1.6158, 7.3867, 3.1000, 45.9008, 8.4800, 12.7901, 15.4643, 97.0331, 36.0000, 0.0067, 0.5225
13, 16309, 3.8098, 4.0000, 0.0004, 0.0228, 9.6000, 0.3805, -590.7600, 2117.2245, 11.5000, 20.5000, 0.0001, 0.3116, 187.7772, 0.7794, 0.1538, 67.0000, 0.0412, 11.6957, 1.5561, 7.0463, 4.9000, 54.3816, 8.1400, 10.7670, 15.2244, 53.2546, 23.0000, 0.0440, 0.4419
14, 18763, 3.8937, 4.0000, 0.0006, 0.0211, 8.1000, 0.3913, -666.5700, 1943.8620, 11.0000, 23.0000, 0.0002, 0.3981, 166.7524, 0.7831, 0.1612, 47.0000, 0.0236, 10.6195, 1.4976, 6.6860, 5.0000, 56.7943, 8.0700, 11.0515, 14.8039, 59.9692, 7.0000, 0.0346, 0.5509
15, 19950, 4.3929, 4.0000, 0.0013, 0.0233, 6.5000, 0.3661, -650.8000, 1788.0627, 11.0000, 22.4000, 0.0004, 0.5128, 140.2586, 0.7767, 0.1700, 24.0000, 0.0317, 9.4967, 1.4107, 7.3571, 3.1000, 64.7526, 8.5300, 9.7924, 12.8886, 71.2969, 4.0000, 0.0300, 0.6667
16, 20552, 4.0449, 4.0000, 0.0006, 0.0159, 6.8000, 0.4295, -647.0800, 1664.5822, 11.5000, 22.2857, 0.0002, 0.4259, 121.9326, 0.8075, 0.1687, 29.0000, 0.0238, 10.2224, 1.4295, 6.6987, 3.1000, 63.2804, 8.4500, 9.9694, 13.2733, 82.0125, 9.0000, 0.0079, 0.5864
17, 21437, 4.2851, 4.0000, 0.0005, 0.0237, 10.3000, 0.3532, -615.4000, 2299.6436, 11.0000, 21.3636, 0.0001, 0.4553, 143.1027, 0.8181, 0.1498, 46.0000, 0.0272, 10.3421, 1.5915, 6.9149, 6.1000, 50.5109, 9.2500, 11.5214, 14.3327, 69.8799, 11.0000, 0.0084, 0.5935
18, 22874, 4.1229, 5.0000, 0.0003, 0.0195, 10.2000, 0.3737, -686.4200, 1675.6974, 10.5000, 23.7600, 0.0001, 0.3026, 124.2132, 0.8279, 0.1505, 130.0000, 0.0271, 11.4865, 1.6229, 7.3199, 3.1000, 45.4216, 8.5700, 12.8266, 16.7094, 80.5067, 48.0000, 0.0022, 0.4498
