Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 1.5000, 4.0000, 0.0000, 0.0000, 7.3000, 0.0000, -158612.4600, 1898.0720, 8.0000, 5359.0000, 0.0000, 0.1614, 116.3513, 0.7904, 0.1642, 0.0000, 0.0478, 11.6573, 1.5000, 16.0000, 3.1000, 79.9257, 271.8800, 2.1136, 2149.1574, 85.9466, 252.0000, 0.0140, 0.2668
2, 14, 3.8417, 4.0000, 0.0013, 0.0280, 8.9000, 0.2950, -580.9600, 1521.2854, 8.0000, 20.1429, 0.0003, 0.3946, 146.2354, 0.7815, 0.1573, 24.0000, 0.0637, 10.2188, 1.6043, 8.1439, 3.1000, 50.9548, 8.1800, 11.0852, 15.1493, 68.3829, 7.0000, 0.0337, 0.5782
3, 803, 3.9744, 4.0000, 0.0007, 0.0176, 7.8000, 0.3504, -563.3800, 2213.0102, 11.0000, 19.5000, 0.0002, 0.5366, 126.9086, 0.8170, 0.1625, 28.0000, 0.0571, 9.5363, 1.6752, 8.2393, 5.5000, 45.3194, 9.7400, 11.7825, 15.3214, 78.7969, 5.0000, 0.0029, 0.6667
4, 1488, 3.9859, 4.0000, 0.0002, 0.0292, 8.7000, 0.3451, -825.6300, 2769.4328, 14.0000, 28.4000, 0.0002, 0.5578, 124.9479, 0.8135, 0.1574, 25.0000, 0.0596, 9.6603, 1.5563, 8.7254, 5.7000, 46.3428, 10.4200, 13.8508, 17.5572, 80.0333, 6.0000, 0.0000, 0.6667
5, 2278, 4.3126, 4.0000, 0.0003, 0.0256, 8.7000, 0.3795, -714.5900, 2159.3064, 15.0000, 24.6471, 0.0001, 0.3756, 112.8714, 0.8111, 0.1583, 90.0000, 0.0285, 10.9596, 1.6492, 7.3628, 4.5000, 42.2989, 8.6400, 13.4825, 17.6870, 88.5964, 35.0000, 0.0050, 0.5161
6, 4662, 4.2526, 4.0000, 0.0004, 0.0257, 8.9000, 0.3454, -805.1200, 2197.9684, 11.0000, 27.7143, 0.0001, 0.5150, 117.5000, 0.8139, 0.1567, 33.0000, 0.0367, 9.9726, 1.5825, 7.9639, 3.1000, 44.8277, 9.9100, 13.8918, 18.3022, 85.1064, 8.0000, 0.0037, 0.6400
7, 5755, 4.0036, 4.0000, 0.0003, 0.0361, 6.8000, 0.2975, -675.5300, 2122.5337, 11.5000, 23.2500, 0.0001, 0.4077, 125.5327, 0.7881, 0.1687, 50.0000, 0.0539, 10.7732, 1.4695, 7.7634, 6.4000, 58.9137, 8.3700, 10.8180, 14.4613, 79.6605, 13.0000, 0.0071, 0.5401
8, 7168, 3.7234, 4.0000, 0.0005, 0.0437, 6.8000, 0.3191, -782.2600, 1803.6633, 13.0000, 26.8571, 0.0002, 0.3523, 216.9186, 0.7631, 0.1681, 21.0000, 0.0611, 11.0260, 1.3564, 7.1383, 3.1000, 64.8250, 8.5700, 10.8896, 14.1471, 46.1002, 5.0000, 0.0240, 0.4974
9, 8086, 4.3740, 4.0000, 0.0018, 0.0362, 7.8000, 0.3053, -761.6500, 1518.8115, 10.5000, 26.2000, 0.0004, 0.4118, 133.0017, 0.7356, 0.1624, 20.0000, 0.0403, 9.9013, 1.3969, 7.9313, 3.1000, 62.0603, 8.6500, 11.1120, 13.2281, 75.1870, 5.0000, 0.0631, 0.6176
10, 8833, 5.0729, 4.0000, 0.0011, 0.0173, 8.6000, 0.3125, -553.4200, 1825.7393, 9.0000, 19.2000, 0.0004, 0.5644, 103.9114, 0.8183, 0.1574, 10.0000, 0.0588, 9.1310, 1.5312, 8.1354, 7.6000, 57.8033, 9.1200, 9.9668, 13.0967, 96.2358, 4.0000, 0.0069, 0.7129
