Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.0000, 4.0000, 0.0040, 0.0000, 5.0000, 0.0000, -813.9100, 1094.8672, 13.0000, 28.0000, 0.0008, 0.7931, 71.3436, 0.8079, 0.1589, 1.0000, 0.0265, 6.8392, 1.5000, 9.5000, 8.8000, 77.9050, 8.8400, 2.8900, 15.4857, 140.1667, 1.0000, 0.0000, 0.8966
2, 13, 3.3772, 4.0000, 0.0006, 0.0362, 7.5000, 0.3533, -701.1200, 2092.9987, 11.0000, 24.1429, 0.0002, 0.4943, 136.2345, 0.7879, 0.1652, 24.0000, 0.0123, 10.0104, 1.3653, 7.0240, 6.2000, 67.1182, 8.4200, 9.8245, 12.4974, 73.4028, 6.0000, 0.0089, 0.6250
3, 898, 3.8903, 4.0000, 0.0003, 0.0203, 5.8000, 0.4129, -643.9700, 2521.7126, 10.5000, 22.1429, 0.0002, 0.5556, 103.6427, 0.7933, 0.1744, 24.0000, 0.0084, 9.6819, 1.3548, 6.8839, 5.3000, 69.7406, 8.0500, 9.0328, 12.2120, 96.4853, 3.0000, 0.0096, 0.6728
4, 1737, 3.9155, 3.0000, 0.0007, 0.0315, 5.5000, 0.3521, -1039.6600, 2930.5924, 18.0000, 35.5000, 0.0004, 0.6575, 135.1098, 0.7851, 0.1748, 16.0000, 0.0229, 8.5584, 1.4366, 6.3803, 7.2000, 49.2645, 8.4300, 15.2071, 16.4535, 74.0139, 5.0000, 0.0086, 0.7671
5, 2088, 3.1203, 4.0000, 0.0007, 0.0631, 8.9000, 0.2658, -1153.8200, 1826.9365, 18.5000, 39.5000, 0.0003, 0.3937, 221.0938, 0.7705, 0.1557, 19.0000, 0.0322, 10.5797, 1.3544, 8.8101, 6.0000, 52.1577, 9.4400, 15.7973, 18.8380, 45.2297, 7.0000, 0.0107, 0.5375
6, 2835, 3.3020, 4.0000, 0.0011, 0.0402, 10.7000, 0.2953, -864.6000, 1563.7332, 11.0000, 29.8000, 0.0003, 0.3529, 201.6319, 0.8124, 0.1474, 28.0000, 0.0171, 10.6698, 1.3624, 8.4430, 3.1000, 61.3276, 8.6200, 12.1085, 14.6046, 49.5953, 6.0000, 0.0000, 0.5229
7, 3658, 2.9126, 4.0000, 0.0017, 0.0566, 10.3000, 0.3107, -1507.3600, 1499.4711, 20.5000, 51.5000, 0.0006, 0.3714, 281.1791, 0.7949, 0.1484, 22.0000, 0.0332, 10.1933, 1.3883, 9.0971, 3.1000, 37.1081, 9.9500, 20.8775, 25.2602, 35.5645, 3.0000, 0.0000, 0.5429
8, 4172, 3.6871, 4.0000, 0.0005, 0.0536, 9.8000, 0.2806, -1159.1200, 1996.4656, 20.0000, 39.7143, 0.0001, 0.3887, 133.8511, 0.7870, 0.1520, 59.0000, 0.0183, 10.7668, 1.3777, 8.0612, 5.3000, 49.9718, 9.2900, 16.1554, 20.3461, 74.7099, 24.0000, 0.0075, 0.5406
9, 5648, 3.4622, 4.0000, 0.0012, 0.0328, 6.7000, 0.4118, -691.9200, 1752.3453, 10.5000, 23.8000, 0.0003, 0.4597, 146.9823, 0.7832, 0.1685, 17.0000, 0.0094, 9.7612, 1.2941, 6.7731, 3.1000, 73.1956, 7.7500, 8.9626, 12.2091, 68.0354, 2.0000, 0.0125, 0.6290
10, 6291, 3.4247, 3.0000, 0.0008, 0.0465, 6.0000, 0.3425, -1068.6500, 1872.2005, 16.0000, 36.5000, 0.0006, 0.5200, 167.1111, 0.7820, 0.1715, 11.0000, 0.0087, 9.0518, 1.3151, 7.8356, 3.1000, 58.5327, 8.8200, 14.1628, 16.7918, 59.8404, 2.0000, 0.0000, 0.6667
11, 6637, 3.1809, 4.0000, 0.0017, 0.0295, 7.2000, 0.3830, -682.4700, 1312.5074, 10.5000, 23.5000, 0.0007, 0.4021, 195.5574, 0.8051, 0.1654, 18.0000, 0.0118, 9.8666, 1.3298, 7.4894, 6.0000, 70.4825, 7.8900, 9.2665, 11.1021, 51.1359, 1.0000, 0.0000, 0.5773
12, 7147, 4.0000, 4.0000, 0.0022, 0.0179, 6.4000, 0.4400, -481.1000, 2053.8121, 7.0000, 16.6667, 0.0005, 0.6792, 99.6796, 0.8136, 0.1685, 8.0000, 0.0323, 7.9969, 1.7000, 7.1400, 6.4000, 46.0983, 10.7200, 10.9700, 13.8667, 100.3214, 1.0000, 0.0000, 0.8113
13, 7428, 4.2787, 4.0000, 0.0011, 0.0332, 7.4000, 0.3770, -889.3900, 3768.3010, 15.0000, 30.5000, 0.0002, 0.8095, 50.3905, 0.7764, 0.1631, 9.0000, 0.0060, 7.9502, 1.5410, 7.2787, 3.1000, 45.5103, 9.4100, 14.4886, 17.4459, 198.4500, 3.0000, 0.0272, 0.8889
14, 7761, 3.9139, 4.0000, 0.0007, 0.0223, 6.9000, 0.3907, -545.9000, 2290.4973, 7.0000, 18.8750, 0.0002, 0.5472, 95.7241, 0.8077, 0.1676, 32.0000, 0.0117, 9.6015, 1.4305, 7.0596, 3.1000, 66.6597, 8.2500, 8.6507, 10.7288, 104.4669, 6.0000, 0.0023, 0.6855
15, 8616, 4.5140, 4.0000, 0.0011, 0.0310, 4.6000, 0.3551, -781.8700, 2198.9783, 13.0000, 26.7500, 0.0002, 0.6182, 67.7686, 0.7245, 0.1825, 17.0000, 0.0109, 8.9678, 1.3645, 7.7009, 7.2000, 64.2482, 7.6900, 10.9434, 14.0645, 147.5610, 2.0000, 0.0566, 0.7636
16, 9166, 4.0784, 4.0000, 0.0010, 0.0186, 7.1000, 0.3399, -633.9300, 1769.9689, 11.0000, 21.8571, 0.0002, 0.4813, 115.6250, 0.8114, 0.1665, 35.0000, 0.0093, 9.8820, 1.4379, 7.1765, 6.9000, 63.0029, 8.0800, 9.9016, 12.4030, 86.4865, 6.0000, 0.0035, 0.6375
17, 10027, 3.7647, 4.0000, 0.0012, 0.0228, 5.0000, 0.4510, -895.2800, 1475.5951, 13.5000, 30.6000, 0.0003, 0.4051, 145.8100, 0.7949, 0.1797, 28.0000, 0.0076, 10.2365, 1.3725, 6.2092, 6.7000, 59.6584, 8.1500, 12.5401, 15.3773, 68.5824, 6.0000, 0.0025, 0.5823
18, 10819, 3.6364, 4.0000, 0.0008, 0.0401, 8.3000, 0.3182, -799.4100, 2381.5767, 13.0000, 27.5000, 0.0003, 0.5664, 100.2428, 0.7941, 0.1588, 16.0000, 0.0227, 9.2516, 1.3091, 8.1364, 7.2000, 68.1734, 9.0500, 10.5823, 13.1818, 99.7578, 6.0000, 0.0070, 0.7080
19, 11394, 3.7717, 4.0000, 0.0013, 0.0251, 5.6000, 0.4022, -669.6500, 1836.9766, 11.5000, 23.0000, 0.0004, 0.5263, 106.3712, 0.7912, 0.1754, 22.0000, 0.0251, 9.1636, 1.4457, 6.2609, 6.0000, 61.1878, 8.1000, 10.4387, 13.1130, 94.0104, 5.0000, 0.0084, 0.6947
