Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.3333, 4.0000, 0.0005, 0.0625, 16.6000, 0.0000, -1465.3800, 2067.7836, 24.5000, 50.0000, 0.0006, 0.6863, 146.0977, 0.7936, 0.1601, 0.0000, 0.0641, 8.0420, 1.6667, 13.6667, 11.2000, 62.7900, 10.4500, 5.2467, 25.6000, 68.4474, 2.0000, 0.0249, 0.7843
2, 18, 3.5213, 4.0000, 0.0017, 0.0185, 8.0000, 0.3936, -942.6400, 1247.6484, 26.0000, 32.3333, 0.0005, 0.5051, 157.1268, 0.8050, 0.1610, 11.0000, 0.0519, 9.2954, 1.7021, 7.3830, 11.2000, 31.0317, 9.8700, 16.7151, 19.9436, 63.6429, 7.0000, 0.0143, 0.6768
3, 561, 4.1607, 4.0000, 0.0021, 0.0152, 8.3000, 0.3214, -814.2900, 2057.4020, 14.5000, 28.0000, 0.0004, 0.7414, 53.5077, 0.8024, 0.1581, 17.0000, 0.0334, 7.9392, 1.6607, 7.4464, 7.2000, 37.9186, 9.9300, 14.9264, 17.6286, 186.8889, 3.0000, 0.0243, 0.8621
4, 892, 4.2771, 4.0000, 0.0017, 0.0308, 8.8000, 0.3735, -476.2000, 1429.6249, 14.0000, 16.6000, 0.0005, 0.5349, 162.2499, 0.8029, 0.1561, 16.0000, 0.0513, 9.0488, 1.6265, 6.9639, 6.4000, 52.3836, 9.9700, 10.0768, 12.4231, 61.6333, 4.0000, 0.0103, 0.6977
5, 1381, 4.3294, 5.0000, 0.0018, 0.0221, 9.8000, 0.3529, -402.9900, 1721.5274, 12.0000, 14.1667, 0.0004, 0.5506, 116.1470, 0.8026, 0.1513, 12.0000, 0.0498, 8.9808, 1.5765, 7.4353, 7.2000, 59.0864, 8.6000, 8.5374, 10.8431, 86.0978, 7.0000, 0.0203, 0.7191
6, 1925, 4.1527, 5.0000, 0.0016, 0.0160, 9.1000, 0.3740, -760.0800, 1372.2778, 14.0000, 26.2000, 0.0004, 0.3971, 206.5311, 0.8012, 0.1556, 16.0000, 0.0531, 10.1451, 1.6260, 7.5267, 5.7000, 42.6863, 9.2300, 13.8143, 16.8922, 48.4188, 10.0000, 0.0235, 0.5809
7, 2737, 4.2230, 4.0000, 0.0006, 0.0215, 9.1000, 0.3417, -807.4100, 1496.9472, 13.5000, 27.8000, 0.0002, 0.3252, 167.9789, 0.7962, 0.1559, 47.0000, 0.0405, 11.1852, 1.6835, 7.1978, 4.9000, 36.1979, 8.5500, 15.1167, 19.7531, 59.5313, 16.0000, 0.0252, 0.4930
8, 4368, 4.5782, 4.0000, 0.0007, 0.0416, 9.9000, 0.2585, -466.9100, 2058.5534, 11.0000, 16.3333, 0.0002, 0.5263, 103.8781, 0.7883, 0.1510, 25.0000, 0.0428, 9.6559, 1.6667, 8.3537, 3.1000, 49.2567, 8.8100, 10.4467, 14.1524, 96.2667, 7.0000, 0.0190, 0.6711
9, 5211, 3.9710, 4.0000, 0.0028, 0.0192, 5.9000, 0.3478, -669.2300, 1758.7827, 11.0000, 23.0000, 0.0008, 0.5286, 102.0408, 0.7890, 0.1726, 14.0000, 0.0411, 8.6746, 1.5507, 7.7246, 3.1000, 52.2987, 8.6100, 11.6786, 13.8377, 98.0000, 1.0000, 0.0192, 0.7286
10, 5578, 4.5545, 4.0000, 0.0017, 0.0283, 9.7000, 0.2970, -581.6300, 1948.6064, 17.0000, 20.2000, 0.0004, 0.5588, 78.8158, 0.7917, 0.1517, 11.0000, 0.0600, 9.0331, 1.5545, 8.2871, 7.8000, 54.8251, 10.3700, 10.6306, 13.2285, 126.8780, 6.0000, 0.0200, 0.7353
11, 6180, 4.9257, 5.0000, 0.0008, 0.0135, 10.4000, 0.3784, -608.7900, 1918.9295, 8.5000, 21.1429, 0.0002, 0.5097, 99.8959, 0.8218, 0.1492, 30.0000, 0.0342, 9.7043, 1.7905, 7.7365, 6.9000, 33.8953, 10.5900, 13.7841, 18.4571, 100.1042, 9.0000, 0.0155, 0.6645
12, 7147, 3.8701, 4.0000, 0.0032, 0.0270, 8.5000, 0.3117, -555.0500, 1405.3488, 19.5000, 19.2500, 0.0009, 0.4810, 121.7754, 0.8131, 0.1577, 11.0000, 0.0518, 8.9641, 1.6104, 7.7143, 3.1000, 51.0573, 9.5900, 10.9201, 15.4922, 82.1184, 4.0000, 0.0023, 0.6962
13, 7593, 4.3932, 4.0000, 0.0015, 0.0160, 8.5000, 0.3077, -851.1200, 1567.5489, 13.5000, 29.2500, 0.0004, 0.5124, 102.4520, 0.8239, 0.1587, 24.0000, 0.0335, 9.4191, 1.5983, 8.5299, 3.1000, 41.9309, 9.2600, 14.6773, 18.1957, 97.6067, 4.0000, 0.0015, 0.6860
14, 8282, 4.2038, 4.0000, 0.0007, 0.0171, 6.8000, 0.3503, -761.8800, 1797.7763, 13.0000, 26.1667, 0.0002, 0.4847, 144.5293, 0.8123, 0.1684, 28.0000, 0.0398, 9.9652, 1.4841, 6.8854, 6.4000, 54.7230, 9.0000, 12.1271, 14.7979, 69.1901, 3.0000, 0.0023, 0.6258
15, 9163, 3.6279, 4.0000, 0.0010, 0.0194, 6.4000, 0.4186, -836.3500, 2004.4563, 14.5000, 28.6667, 0.0004, 0.5169, 255.0183, 0.8043, 0.1699, 8.0000, 0.0409, 9.3864, 1.3023, 6.3256, 7.8000, 67.5616, 9.4900, 10.9574, 13.7922, 39.2129, 4.0000, 0.0022, 0.6404
16, 9630, 3.8387, 4.0000, 0.0023, 0.0173, 6.7000, 0.4194, -599.1200, 1547.6754, 10.5000, 20.6667, 0.0008, 0.5385, 118.3432, 0.7983, 0.1671, 8.0000, 0.0317, 8.6084, 1.3871, 6.8226, 3.1000, 68.5099, 8.5500, 8.8377, 13.4280, 84.5000, 3.0000, 0.0115, 0.7231
17, 9979, 4.0400, 4.0000, 0.0016, 0.0223, 6.0000, 0.4000, -728.2800, 1473.6545, 13.0000, 25.0000, 0.0005, 0.4519, 125.7396, 0.7866, 0.1725, 13.0000, 0.0371, 9.5203, 1.5200, 7.0100, 9.5000, 52.8680, 8.6700, 12.0960, 15.2000, 79.5294, 6.0000, 0.0186, 0.6442
18, 10520, 4.1645, 4.0000, 0.0003, 0.0347, 7.6000, 0.3484, -898.7900, 1781.4116, 11.0000, 30.8182, 0.0001, 0.3450, 152.0126, 0.7868, 0.1656, 58.0000, 0.0395, 11.2680, 1.4968, 7.0839, 4.9000, 51.6034, 8.3500, 13.0628, 18.2270, 65.7840, 16.0000, 0.0105, 0.4854
19, 12105, 3.7922, 4.0000, 0.0004, 0.0235, 6.4000, 0.3571, -756.8600, 1839.9881, 10.5000, 26.0000, 0.0002, 0.4044, 154.0804, 0.7892, 0.1689, 43.0000, 0.0450, 10.5842, 1.5584, 6.6039, 3.1000, 52.6608, 8.0300, 11.3796, 17.6527, 64.9012, 3.0000, 0.0194, 0.5464
20, 12914, 3.7330, 4.0000, 0.0007, 0.0191, 8.0000, 0.3874, -793.5800, 1677.3389, 11.0000, 27.2857, 0.0002, 0.3687, 216.8146, 0.8109, 0.1618, 40.0000, 0.0282, 10.8363, 1.5340, 6.6178, 5.3000, 49.3609, 8.5800, 13.1530, 16.1499, 46.1224, 9.0000, 0.0082, 0.5202
21, 14016, 4.2222, 4.0000, 0.0011, 0.0259, 7.7000, 0.3492, -607.7900, 3797.8735, 10.5000, 21.0000, 0.0003, 0.7121, 87.2360, 0.8069, 0.1614, 7.0000, 0.0346, 8.2452, 1.5079, 7.3333, 8.8000, 57.9486, 8.7500, 10.3937, 13.4794, 114.6316, 4.0000, 0.0058, 0.8182
22, 14365, 4.1915, 4.0000, 0.0017, 0.0088, 8.2000, 0.4149, -913.1300, 1874.1091, 17.0000, 31.3333, 0.0004, 0.5052, 136.0400, 0.8207, 0.1599, 22.0000, 0.0316, 9.2569, 1.6383, 7.5957, 7.8000, 36.4317, 9.2600, 15.9619, 18.4908, 73.5078, 5.0000, 0.0070, 0.6804
23, 14936, 3.9942, 4.0000, 0.0010, 0.0196, 7.4000, 0.3743, -619.3200, 1878.6848, 11.5000, 21.3750, 0.0003, 0.3966, 175.4003, 0.8000, 0.1649, 23.0000, 0.0412, 10.4368, 1.5848, 7.2105, 5.1000, 51.0657, 8.2300, 11.4468, 13.9301, 57.0125, 8.0000, 0.0155, 0.5642
24, 15908, 4.1899, 4.0000, 0.0020, 0.0180, 6.6000, 0.3544, -455.2400, 1529.3067, 7.0000, 15.8000, 0.0005, 0.5476, 133.2200, 0.8000, 0.1685, 11.0000, 0.0337, 8.9441, 1.6203, 7.1899, 5.7000, 53.7246, 8.1800, 9.6910, 12.9023, 75.0638, 4.0000, 0.0135, 0.7143
25, 16355, 3.7474, 3.0000, 0.0024, 0.0381, 6.2000, 0.2737, -691.0700, 1275.0855, 10.5000, 23.7500, 0.0007, 0.4040, 255.0760, 0.7844, 0.1712, 15.0000, 0.0655, 9.7652, 1.4316, 6.6421, 6.0000, 61.6172, 8.1600, 10.5651, 14.1316, 39.2040, 2.0000, 0.0063, 0.5960
26, 16830, 3.9231, 4.0000, 0.0016, 0.0242, 7.7000, 0.3692, -467.1300, 2087.1936, 8.0000, 16.2500, 0.0004, 0.6377, 117.6223, 0.8145, 0.1613, 14.0000, 0.0430, 8.4899, 1.5231, 6.7692, 6.0000, 61.4889, 9.2500, 8.7198, 12.0385, 85.0179, 6.0000, 0.0000, 0.7681
27, 17204, 4.0081, 4.0000, 0.0011, 0.0294, 7.9000, 0.3577, -714.1800, 1618.6438, 11.0000, 24.6000, 0.0004, 0.4531, 169.6777, 0.7794, 0.1618, 16.0000, 0.0412, 9.9087, 1.4634, 7.5528, 7.6000, 58.0611, 8.5600, 11.2723, 14.0676, 58.9353, 5.0000, 0.0294, 0.6094
28, 17886, 4.2778, 5.0000, 0.0016, 0.0182, 9.5000, 0.3333, -783.1600, 2621.3324, 14.0000, 27.0000, 0.0005, 0.6964, 82.9082, 0.8152, 0.1515, 9.0000, 0.0242, 8.0331, 1.5370, 7.6481, 8.8000, 49.3967, 11.1800, 13.0770, 15.9852, 120.6154, 3.0000, 0.0152, 0.8214
29, 18218, 4.6482, 4.0000, 0.0006, 0.0244, 7.4000, 0.3636, -667.4500, 2332.9966, 8.0000, 23.0000, 0.0001, 0.4411, 109.0084, 0.7836, 0.1653, 55.0000, 0.0244, 10.3055, 1.5929, 7.1818, 5.6000, 48.7319, 8.5000, 12.1760, 15.2079, 91.7361, 12.0000, 0.0252, 0.6008
