Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.5000, 4.0000, 0.0000, 0.0000, 9.7000, 0.0000, -90915.7000, 2041.9943, 20.5000, 3072.0000, 0.0000, 0.2144, 124.6859, 0.8046, 0.1583, 0.0000, 0.0312, 11.6077, 1.5000, 14.5000, 13.0000, 79.9158, 159.0100, 2.1174, 1235.5907, 80.2015, 223.0000, 0.0104, 0.3197
2, 16, 3.9863, 5.0000, 0.0005, 0.0134, 9.5000, 0.3562, -1079.1800, 2284.4399, 20.5000, 37.0000, 0.0002, 0.5263, 129.8476, 0.8229, 0.1551, 26.0000, 0.0429, 9.7309, 1.7397, 7.3425, 11.2000, 22.6067, 10.5600, 19.1738, 22.6378, 77.0133, 17.0000, 0.0088, 0.6579
3, 912, 3.7500, 4.0000, 0.0012, 0.0279, 6.8000, 0.3900, -579.3100, 1870.8504, 8.5000, 20.0000, 0.0003, 0.5048, 157.8231, 0.7449, 0.1676, 15.0000, 0.0428, 9.4563, 1.5400, 6.6600, 6.7000, 56.2510, 7.7900, 10.3820, 14.8000, 63.3621, 3.0000, 0.0596, 0.6571
4, 1452, 3.5955, 4.0000, 0.0006, 0.0260, 8.3000, 0.3545, -915.8600, 1818.4230, 15.5000, 31.4286, 0.0002, 0.3965, 130.4120, 0.7860, 0.1603, 28.0000, 0.0374, 10.5697, 1.5864, 7.6227, 7.4000, 40.7286, 9.1600, 15.3862, 18.5714, 76.6801, 17.0000, 0.0260, 0.5595
5, 2684, 4.1104, 4.0000, 0.0008, 0.0236, 9.1000, 0.3312, -744.2000, 2358.2096, 14.5000, 25.6667, 0.0002, 0.5283, 94.9330, 0.8054, 0.1552, 28.0000, 0.0382, 9.6360, 1.5844, 7.7273, 5.5000, 46.7418, 9.4800, 13.1161, 15.9810, 105.3375, 9.0000, 0.0157, 0.6792
6, 3576, 4.6429, 5.0000, 0.0005, 0.0273, 11.4000, 0.3413, -727.5600, 2049.6623, 13.0000, 25.2000, 0.0002, 0.5954, 75.7532, 0.8248, 0.1441, 21.0000, 0.0112, 9.2769, 1.6667, 7.8968, 5.7000, 40.2570, 10.6700, 13.9047, 18.3340, 132.0077, 14.0000, 0.0037, 0.7252
7, 4384, 4.1765, 4.0000, 0.0015, 0.0204, 8.4000, 0.4265, -656.2600, 2320.7292, 11.5000, 22.6667, 0.0003, 0.6901, 71.4144, 0.8117, 0.1578, 16.0000, 0.0076, 8.3327, 1.5882, 7.0000, 3.1000, 49.4636, 8.7600, 11.9912, 17.8902, 140.0278, 3.0000, 0.0000, 0.8169
8, 4780, 3.8606, 4.0000, 0.0005, 0.0303, 7.6000, 0.3466, -914.9900, 1785.1463, 11.0000, 31.3750, 0.0001, 0.3580, 146.5579, 0.8053, 0.1636, 41.0000, 0.0409, 11.0134, 1.4622, 7.1753, 5.1000, 51.2914, 8.5100, 13.8996, 16.5341, 68.2324, 12.0000, 0.0008, 0.5097
9, 6103, 4.2500, 4.0000, 0.0009, 0.0158, 8.3000, 0.4167, -553.8600, 2282.1741, 10.5000, 19.2000, 0.0003, 0.5743, 92.1478, 0.8249, 0.1594, 28.0000, 0.0175, 9.0833, 1.6146, 7.0000, 3.1000, 50.7533, 8.5000, 10.9501, 16.0133, 108.5213, 7.0000, 0.0000, 0.7228
10, 6677, 3.7972, 4.0000, 0.0008, 0.0202, 9.3000, 0.3776, -830.7900, 2079.6682, 15.0000, 28.6000, 0.0003, 0.4762, 180.4804, 0.8256, 0.1542, 26.0000, 0.0202, 9.9455, 1.6503, 6.9720, 9.4000, 38.1864, 9.8900, 15.0381, 20.1113, 55.4077, 10.0000, 0.0000, 0.6190
11, 7523, 3.6887, 4.0000, 0.0005, 0.0247, 8.4000, 0.3974, -730.2400, 2102.4792, 11.0000, 25.1667, 0.0003, 0.4268, 245.0404, 0.8118, 0.1588, 24.0000, 0.0271, 10.3903, 1.5497, 6.7483, 8.8000, 50.1888, 8.7100, 12.5111, 15.6296, 40.8096, 7.0000, 0.0000, 0.5605
12, 8376, 4.6000, 5.0000, 0.0027, 0.0155, 11.4000, 0.3200, -721.6200, 2868.8169, 13.5000, 25.0000, 0.0006, 0.6923, 88.7574, 0.8421, 0.1424, 11.0000, 0.0124, 7.9175, 1.7000, 7.6000, 3.1000, 37.6400, 11.2500, 14.2200, 18.0000, 112.6667, 4.0000, 0.0000, 0.8269
13, 8702, 4.1839, 4.0000, 0.0010, 0.0195, 9.2000, 0.4080, -842.8400, 2242.2048, 15.0000, 29.0000, 0.0002, 0.4889, 111.7284, 0.8252, 0.1553, 41.0000, 0.0176, 9.8672, 1.6437, 6.8276, 3.1000, 38.3448, 10.0800, 15.1154, 19.4161, 89.5028, 12.0000, 0.0000, 0.6500
14, 9729, 3.9037, 4.0000, 0.0009, 0.0230, 9.5000, 0.3556, -983.0200, 1628.5512, 15.0000, 33.7500, 0.0002, 0.4892, 152.1660, 0.8212, 0.1533, 26.0000, 0.0230, 9.7772, 1.6000, 6.8815, 6.0000, 37.2188, 9.2900, 16.4525, 21.7963, 65.7177, 11.0000, 0.0000, 0.6403
15, 10515, 3.8579, 4.0000, 0.0009, 0.0335, 9.4000, 0.3147, -955.9500, 1408.8543, 11.5000, 32.8333, 0.0002, 0.3922, 124.4714, 0.7928, 0.1538, 27.0000, 0.0308, 10.4631, 1.5736, 7.5888, 6.4000, 40.3823, 8.9000, 15.7835, 19.4277, 80.3398, 18.0000, 0.0199, 0.5686
16, 11623, 4.3296, 5.0000, 0.0005, 0.0246, 10.5000, 0.3911, -1042.4800, 2228.6546, 20.5000, 35.8000, 0.0001, 0.5489, 109.2864, 0.8266, 0.1487, 52.0000, 0.0119, 9.7075, 1.6816, 7.7765, 6.7000, 28.2377, 10.6500, 18.2145, 23.2585, 91.5027, 18.0000, 0.0000, 0.6793
17, 12722, 3.4378, 4.0000, 0.0009, 0.0425, 10.7000, 0.2833, -967.7600, 1393.0432, 11.5000, 33.2857, 0.0002, 0.2447, 220.4063, 0.7809, 0.1477, 15.0000, 0.0666, 12.0022, 1.5966, 8.4378, 7.4000, 37.9805, 9.0200, 16.2309, 20.0096, 45.3708, 19.0000, 0.0289, 0.4135
18, 13971, 4.1250, 4.0000, 0.0023, 0.0215, 8.9000, 0.2917, -695.0900, 2645.3207, 12.0000, 24.0000, 0.0005, 0.7400, 64.0000, 0.8244, 0.1541, 7.0000, 0.0179, 7.7566, 1.4792, 7.9792, 8.8000, 57.3375, 9.5600, 11.2242, 13.7667, 156.2500, 2.0000, 0.0000, 0.8600
19, 14253, 4.1724, 5.0000, 0.0004, 0.0252, 11.4000, 0.3621, -840.1200, 2630.3199, 15.0000, 29.0000, 0.0002, 0.6250, 113.8889, 0.8277, 0.1443, 22.0000, 0.0084, 9.2148, 1.6207, 7.2759, 6.0000, 40.2897, 10.4700, 14.8441, 18.8414, 87.8049, 10.0000, 0.0000, 0.7250
