Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.1667, 4.0000, 0.0001, 0.0588, 18.9000, 0.0000, -83219.5500, 1995.8623, 8.5000, 2812.0000, 0.0000, 0.1851, 121.8710, 0.7884, 0.1572, 0.0000, 0.0480, 12.1148, 2.0000, 9.0000, 3.1000, 37.5729, 145.7600, 8.0339, 1130.7063, 82.0540, 175.0000, 0.0153, 0.2970
2, 37, 4.1239, 5.0000, 0.0014, 0.0169, 10.0000, 0.3363, -569.9800, 1548.4360, 8.5000, 19.8333, 0.0004, 0.4480, 107.5200, 0.8142, 0.1511, 24.0000, 0.0521, 9.7016, 1.7611, 8.1327, 3.1000, 38.7333, 9.6700, 12.5355, 19.3619, 93.0060, 7.0000, 0.0160, 0.6400
3, 751, 3.2929, 4.0000, 0.0009, 0.0389, 7.7000, 0.3071, -676.8800, 1774.4989, 11.0000, 23.3333, 0.0003, 0.4384, 154.8133, 0.7830, 0.1627, 15.0000, 0.0584, 10.1389, 1.5000, 8.2786, 7.8000, 56.2517, 8.2500, 11.2100, 14.4762, 64.5939, 6.0000, 0.0139, 0.5890
4, 1473, 3.4650, 4.0000, 0.0008, 0.0463, 9.2000, 0.3121, -913.8400, 1704.1421, 14.0000, 31.4000, 0.0003, 0.4348, 114.1931, 0.7817, 0.1549, 18.0000, 0.0402, 10.1092, 1.5096, 7.7643, 5.7000, 47.2557, 9.0200, 14.4687, 18.6746, 87.5709, 8.0000, 0.0171, 0.6025
5, 2296, 4.2197, 4.0000, 0.0008, 0.0393, 9.2000, 0.2717, -715.9400, 1739.2359, 13.0000, 24.7143, 0.0002, 0.4667, 97.5309, 0.7728, 0.1550, 32.0000, 0.0456, 9.9689, 1.4913, 8.4566, 5.3000, 55.5835, 9.0700, 11.6463, 15.2036, 102.5316, 9.0000, 0.0308, 0.6333
6, 3241, 4.1511, 4.0000, 0.0005, 0.0246, 9.9000, 0.3237, -806.3600, 1973.7896, 15.5000, 27.8000, 0.0003, 0.5455, 76.2873, 0.8157, 0.1511, 31.0000, 0.0258, 9.5024, 1.6043, 7.8633, 5.7000, 42.8928, 9.8700, 14.1829, 18.3142, 131.0833, 12.0000, 0.0086, 0.6923
7, 4058, 4.2812, 5.0000, 0.0008, 0.0247, 10.7000, 0.3203, -740.2400, 2349.4041, 11.5000, 25.6000, 0.0002, 0.5833, 72.3140, 0.8099, 0.1471, 33.0000, 0.0430, 9.2719, 1.6328, 8.3906, 5.7000, 42.7151, 9.6900, 13.6612, 18.3650, 138.2857, 9.0000, 0.0156, 0.7273
8, 4829, 3.4836, 4.0000, 0.0008, 0.0422, 7.6000, 0.2951, -708.5800, 1361.7985, 10.5000, 24.4000, 0.0002, 0.2648, 156.8529, 0.7689, 0.1638, 28.0000, 0.0552, 11.5482, 1.4918, 8.6434, 4.9000, 55.8624, 7.4700, 11.5293, 14.8420, 63.7540, 10.0000, 0.0227, 0.4545
9, 6065, 3.7099, 4.0000, 0.0008, 0.0435, 7.8000, 0.2977, -632.3200, 1903.6485, 11.5000, 21.8333, 0.0004, 0.5111, 120.7133, 0.7661, 0.1619, 12.0000, 0.0705, 9.6888, 1.4962, 8.5038, 5.5000, 58.0971, 8.7000, 10.5800, 14.5349, 82.8409, 7.0000, 0.0255, 0.6519
10, 6735, 3.8253, 4.0000, 0.0004, 0.0412, 10.2000, 0.3013, -1112.8600, 2581.0180, 13.5000, 38.1667, 0.0001, 0.4892, 167.9129, 0.8063, 0.1500, 52.0000, 0.0231, 10.2987, 1.5197, 8.3275, 5.5000, 39.5334, 10.1800, 17.2269, 21.2055, 59.5547, 15.0000, 0.0000, 0.5974
