Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.0000, 4.0000, 0.0000, 0.0000, 21.5000, 0.0000, -227252.9300, 1816.5987, 11.0000, 7678.0000, 0.0000, 0.1039, 134.8072, 0.7884, 0.1566, 0.0000, 0.0204, 12.9920, 1.5000, 13.0000, 3.1000, 79.9243, 386.1000, 2.1141, 3076.5316, 74.1800, 505.0000, 0.0029, 0.1851
2, 21, 3.6098, 4.0000, 0.0007, 0.0497, 9.7000, 0.3659, -1004.6000, 1599.8156, 11.0000, 34.5000, 0.0002, 0.3318, 164.2065, 0.7875, 0.1526, 49.0000, 0.0178, 11.0466, 1.4829, 7.8195, 3.1000, 46.7002, 8.1500, 15.2335, 19.9836, 60.8989, 9.0000, 0.0000, 0.5000
3, 1071, 3.6250, 4.0000, 0.0009, 0.0528, 8.5000, 0.3370, -1074.4900, 1499.2940, 14.5000, 36.8000, 0.0003, 0.3422, 191.0263, 0.7876, 0.1584, 32.0000, 0.0090, 10.8683, 1.3750, 7.0272, 6.7000, 53.1580, 8.0800, 14.9870, 19.2852, 52.3488, 15.0000, 0.0000, 0.5134
4, 1964, 4.1399, 4.0000, 0.0003, 0.0319, 9.2000, 0.3549, -1412.5500, 1626.0381, 13.0000, 48.2500, 0.0001, 0.3265, 104.7741, 0.8104, 0.1553, 83.0000, 0.0086, 11.2898, 1.5155, 7.0078, 5.1000, 29.6462, 9.2900, 21.1109, 25.4140, 95.4435, 17.0000, 0.0000, 0.4821
5, 4066, 4.8531, 5.0000, 0.0009, 0.0157, 9.6000, 0.3898, -857.0800, 2034.7623, 14.5000, 29.5000, 0.0003, 0.4754, 82.4151, 0.8212, 0.1530, 52.0000, 0.0203, 9.8731, 1.5763, 7.1695, 8.3000, 43.5400, 8.9800, 14.5150, 17.6757, 121.3370, 10.0000, 0.0101, 0.6503
6, 5154, 3.6402, 4.0000, 0.0006, 0.0545, 8.5000, 0.3704, -886.2900, 1687.2302, 14.5000, 30.4286, 0.0002, 0.3607, 167.6362, 0.7769, 0.1635, 35.0000, 0.0255, 10.9127, 1.4339, 6.8836, 5.3000, 58.1252, 7.7400, 11.8596, 16.4907, 59.6530, 12.0000, 0.0000, 0.5160
7, 6074, 4.2308, 4.0000, 0.0028, 0.0000, 2.2000, 0.0000, -934.5400, 1270.7698, 18.0000, 32.0000, 0.0013, 0.5152, 385.6749, 0.7708, 0.1823, 2.0000, 0.0521, 7.8041, 0.7692, 15.9231, 11.2000, 128.5631, 10.0100, -1.4431, 16.5500, 25.9286, 2.0000, 0.0000, 0.6667
8, 6141, 4.3636, 4.0000, 0.0014, 0.0398, 9.7000, 0.3333, -1272.8500, 1882.0613, 20.0000, 43.5000, 0.0004, 0.5281, 113.6220, 0.7886, 0.1649, 13.0000, 0.0338, 9.0894, 1.3788, 7.3182, 12.2000, 56.6945, 9.3400, 13.5497, 20.6184, 88.0111, 3.0000, 0.0000, 0.6966
9, 6496, 4.1503, 4.0000, 0.0013, 0.0640, 9.3000, 0.2680, -1116.4100, 1219.5001, 18.0000, 38.2500, 0.0004, 0.3269, 168.4747, 0.7616, 0.1540, 18.0000, 0.0518, 10.6598, 1.3203, 8.6013, 6.0000, 56.3171, 8.2700, 14.9066, 18.9601, 59.3561, 7.0000, 0.0027, 0.5256
10, 7233, 3.4651, 3.0000, 0.0015, 0.0769, 8.5000, 0.2791, -1257.8000, 1943.2867, 16.5000, 43.0000, 0.0010, 0.5814, 216.3332, 0.7363, 0.1538, 6.0000, 0.0165, 8.0333, 1.3721, 8.3023, 15.9000, 47.1109, 8.7100, 17.3707, 22.7814, 46.2250, 2.0000, 0.0055, 0.7209
11, 7418, 3.6974, 4.0000, 0.0011, 0.0707, 11.6000, 0.2632, -731.0800, 1515.7567, 11.5000, 25.3333, 0.0005, 0.5122, 151.6954, 0.7801, 0.1414, 11.0000, 0.0209, 9.1334, 1.4474, 8.2105, 7.8000, 58.6743, 8.1700, 11.3689, 15.3965, 65.9216, 7.0000, 0.0000, 0.6707
12, 7803, 3.3667, 3.0000, 0.0079, 0.1085, 12.6000, 0.1667, -423.7100, 1020.3592, 5.0000, 15.0000, 0.0028, 0.4667, 244.4444, 0.7519, 0.1318, 4.0000, 0.0310, 7.4985, 1.4667, 9.0000, 3.1000, 67.5300, 8.0600, 7.5667, 11.3333, 40.9091, 3.0000, 0.0000, 0.7000
13, 7935, 3.3820, 3.0000, 0.0017, 0.1065, 6.3000, 0.2697, -1304.9000, 1436.3636, 15.5000, 44.5000, 0.0005, 0.3804, 271.7391, 0.7071, 0.1686, 13.0000, 0.0296, 9.9679, 1.1348, 8.3933, 3.1000, 65.6608, 7.5600, 15.1560, 20.0472, 36.8000, 2.0000, 0.0000, 0.5543
14, 8276, 3.7462, 4.0000, 0.0010, 0.0417, 11.3000, 0.3462, -943.7700, 2082.2231, 15.5000, 32.5000, 0.0003, 0.4436, 168.4663, 0.8125, 0.1444, 25.0000, 0.0125, 10.0389, 1.5462, 7.5000, 3.1000, 43.0429, 8.6900, 15.3296, 18.8462, 59.3591, 11.0000, 0.0000, 0.5940
15, 8999, 4.4602, 4.0000, 0.0004, 0.0306, 9.2000, 0.3636, -1026.3300, 2283.6304, 19.0000, 35.2000, 0.0002, 0.4807, 102.5610, 0.7898, 0.1551, 42.0000, 0.0184, 10.0637, 1.5114, 7.6193, 8.2000, 43.2456, 8.8700, 15.9721, 19.9891, 97.5030, 10.0000, 0.0245, 0.6188
16, 9982, 3.5940, 4.0000, 0.0016, 0.0719, 10.9000, 0.2406, -966.2700, 1163.5658, 14.5000, 33.2500, 0.0005, 0.3609, 168.4663, 0.7764, 0.1454, 23.0000, 0.0224, 10.2490, 1.3985, 8.6541, 10.1000, 54.7735, 8.1400, 13.8798, 17.5105, 59.3591, 12.0000, 0.0000, 0.5639
17, 10611, 3.7224, 4.0000, 0.0006, 0.0642, 10.3000, 0.2548, -1929.1900, 1368.8118, 28.5000, 65.7500, 0.0002, 0.3019, 179.4233, 0.7760, 0.1496, 38.0000, 0.0235, 11.4187, 1.4068, 8.2586, 8.1000, 21.0797, 9.4000, 26.6533, 31.3190, 55.7341, 20.0000, 0.0000, 0.4679
18, 11891, 3.4825, 3.0000, 0.0005, 0.0931, 9.5000, 0.2296, -1505.3200, 1547.9002, 15.0000, 51.4000, 0.0002, 0.2996, 277.9754, 0.7327, 0.1530, 40.0000, 0.0258, 11.7594, 1.2996, 8.1634, 6.7000, 44.7169, 8.4000, 19.7914, 23.8285, 35.9744, 14.0000, 0.0009, 0.4358
