Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.0000, 4.0000, 0.0001, 0.0000, 9.7000, 0.0000, -81475.2100, 1787.5931, 14.5000, 2753.0000, 0.0000, 0.1645, 130.0238, 0.7739, 0.1659, 0.0000, 0.0470, 12.6426, 1.2500, 10.0000, 3.1000, 101.0427, 142.4200, -0.8238, 1106.2314, 76.9090, 100.0000, 0.0369, 0.2707
2, 28, 3.2393, 4.0000, 0.0018, 0.0479, 8.1000, 0.2564, -582.4800, 1074.9186, 14.5000, 20.1667, 0.0005, 0.3145, 169.0947, 0.7618, 0.1609, 21.0000, 0.0615, 10.3685, 1.4872, 6.9316, 6.0000, 61.2271, 7.4400, 9.5637, 13.0253, 59.1385, 7.0000, 0.0315, 0.5403
3, 636, 3.1121, 4.0000, 0.0013, 0.0220, 4.5000, 0.3793, -848.5500, 1447.6843, 13.5000, 29.0000, 0.0005, 0.3833, 147.2222, 0.7220, 0.1831, 18.0000, 0.0729, 10.0859, 1.3103, 7.0345, 7.2000, 66.5448, 7.1800, 11.1821, 14.0138, 67.9245, 3.0000, 0.0695, 0.5750
4, 1228, 3.9667, 5.0000, 0.0024, 0.0137, 9.3000, 0.3500, -872.2600, 1712.1805, 16.5000, 30.0000, 0.0006, 0.5968, 119.6670, 0.7923, 0.1530, 13.0000, 0.0246, 8.4012, 1.6000, 7.7167, 10.1000, 41.0250, 9.4500, 14.9900, 16.6667, 83.5652, 5.0000, 0.0410, 0.7581
5, 1596, 3.7877, 4.0000, 0.0005, 0.0208, 8.6000, 0.3017, -742.0200, 1763.7112, 13.5000, 25.5714, 0.0002, 0.4301, 119.6670, 0.7973, 0.1581, 22.0000, 0.0540, 10.3357, 1.5754, 7.9274, 5.3000, 47.5996, 8.6400, 12.9728, 15.8152, 83.5652, 6.0000, 0.0237, 0.5806
6, 2654, 3.6726, 4.0000, 0.0009, 0.0250, 8.5000, 0.2738, -814.0100, 1397.4447, 13.0000, 28.0000, 0.0003, 0.3642, 163.7208, 0.7977, 0.1585, 20.0000, 0.0511, 10.6252, 1.4405, 7.6667, 3.1000, 56.5507, 8.0400, 12.3276, 14.7714, 61.0796, 4.0000, 0.0188, 0.5376
7, 3615, 3.8607, 4.0000, 0.0007, 0.0227, 8.8000, 0.2836, -728.5900, 1840.5588, 11.5000, 25.1250, 0.0002, 0.4258, 109.4297, 0.7965, 0.1573, 29.0000, 0.0538, 10.2949, 1.5821, 8.3284, 3.1000, 47.4883, 9.1100, 12.8774, 15.0251, 91.3828, 11.0000, 0.0235, 0.5933
8, 4806, 3.7267, 4.0000, 0.0012, 0.0227, 8.8000, 0.3600, -872.8400, 1657.3640, 14.5000, 30.0000, 0.0003, 0.4194, 126.5349, 0.7875, 0.1568, 28.0000, 0.0466, 10.0603, 1.6267, 6.9733, 3.1000, 38.7690, 9.3000, 15.3047, 18.9333, 79.0296, 9.0000, 0.0330, 0.6065
9, 5688, 3.7162, 4.0000, 0.0017, 0.0183, 8.9000, 0.3649, -714.8300, 1537.1661, 12.5000, 24.6667, 0.0004, 0.5325, 168.6625, 0.7900, 0.1553, 16.0000, 0.0365, 8.9737, 1.6081, 7.0541, 7.8000, 45.7524, 9.1700, 13.0057, 16.3532, 59.2900, 4.0000, 0.0365, 0.6883
10, 6128, 3.4725, 4.0000, 0.0005, 0.0193, 6.8000, 0.3791, -1064.7600, 1773.2171, 13.5000, 36.4000, 0.0002, 0.3817, 152.6188, 0.7840, 0.1684, 35.0000, 0.0477, 10.7062, 1.5000, 6.8352, 5.7000, 42.9890, 8.5000, 16.3060, 20.0545, 65.5227, 4.0000, 0.0284, 0.5323
11, 7116, 3.5640, 4.0000, 0.0005, 0.0197, 7.2000, 0.3605, -835.3300, 1811.1555, 14.0000, 28.6667, 0.0003, 0.4045, 136.3464, 0.7813, 0.1658, 40.0000, 0.0528, 10.4522, 1.6163, 6.6279, 6.4000, 41.0011, 8.6100, 14.6621, 18.4434, 73.3426, 9.0000, 0.0332, 0.5618
12, 8083, 3.1789, 4.0000, 0.0020, 0.0277, 7.0000, 0.3368, -924.3400, 1252.3161, 15.5000, 31.6667, 0.0008, 0.3571, 154.1025, 0.7787, 0.1660, 14.0000, 0.0553, 9.8484, 1.4737, 6.6526, 8.8000, 50.0196, 9.4000, 14.1495, 16.0351, 64.8919, 4.0000, 0.0277, 0.5816
13, 8591, 3.5411, 4.0000, 0.0013, 0.0247, 7.5000, 0.3767, -850.8200, 1459.4848, 13.5000, 29.2000, 0.0003, 0.3947, 141.9668, 0.7704, 0.1642, 21.0000, 0.0395, 10.1896, 1.5274, 6.5205, 3.1000, 47.9792, 8.3100, 13.8213, 16.0636, 70.4390, 4.0000, 0.0370, 0.5855
14, 9403, 3.2632, 4.0000, 0.0025, 0.0249, 7.6000, 0.2947, -923.6600, 1117.7698, 16.0000, 31.6667, 0.0007, 0.3571, 166.5973, 0.7452, 0.1628, 14.0000, 0.0670, 9.8484, 1.3474, 7.4737, 6.4000, 60.7060, 8.2700, 12.6589, 16.4561, 60.0250, 6.0000, 0.0632, 0.5816
15, 9927, 3.3623, 4.0000, 0.0026, 0.0332, 8.3000, 0.3043, -666.3100, 1323.1583, 10.5000, 23.0000, 0.0007, 0.5417, 96.4506, 0.7442, 0.1586, 8.0000, 0.0639, 8.6744, 1.5217, 8.0580, 7.8000, 54.7509, 9.1600, 11.3365, 16.1565, 103.6800, 1.0000, 0.0614, 0.7361
16, 10320, 3.4706, 4.0000, 0.0011, 0.0163, 5.8000, 0.3824, -743.3300, 1768.3720, 12.5000, 25.5000, 0.0005, 0.4906, 128.1595, 0.7754, 0.1739, 18.0000, 0.0308, 9.4996, 1.4608, 6.7157, 3.1000, 57.3701, 8.1800, 11.5923, 14.5137, 78.0278, 2.0000, 0.0344, 0.6509
17, 10874, 3.8647, 4.0000, 0.0009, 0.0293, 6.9000, 0.3609, -774.5400, 1800.5376, 13.5000, 26.6000, 0.0003, 0.4565, 137.5761, 0.7392, 0.1674, 17.0000, 0.0307, 9.9225, 1.4361, 7.8496, 3.1000, 58.3428, 8.2700, 11.7299, 14.8505, 72.6870, 3.0000, 0.0642, 0.6159
18, 11593, 4.0400, 4.0000, 0.0010, 0.0271, 9.4000, 0.3280, -909.0500, 1777.6973, 15.0000, 31.2500, 0.0003, 0.5038, 97.8964, 0.7910, 0.1533, 12.0000, 0.0231, 9.5549, 1.6480, 7.6240, 8.1000, 35.6955, 10.0100, 16.0439, 19.8600, 102.1488, 10.0000, 0.0285, 0.6718
19, 12332, 3.4439, 4.0000, 0.0007, 0.0226, 6.5000, 0.3520, -954.6300, 1477.8721, 12.5000, 32.6667, 0.0002, 0.3284, 146.5782, 0.7620, 0.1703, 29.0000, 0.0357, 10.9830, 1.4439, 6.9949, 3.1000, 51.5263, 8.2000, 14.1878, 17.9646, 68.2230, 1.0000, 0.0452, 0.5049
20, 13397, 3.7914, 4.0000, 0.0007, 0.0128, 7.4000, 0.3690, -909.1400, 1759.5547, 13.5000, 31.1667, 0.0002, 0.4588, 125.4118, 0.7894, 0.1650, 22.0000, 0.0365, 10.1297, 1.5668, 7.2727, 3.1000, 42.6458, 9.3300, 15.0538, 18.4560, 79.7373, 5.0000, 0.0328, 0.6134
21, 14496, 3.3704, 4.0000, 0.0019, 0.0234, 6.2000, 0.3086, -787.1800, 1318.3347, 12.5000, 27.0000, 0.0006, 0.4881, 161.5646, 0.7570, 0.1706, 10.0000, 0.0678, 9.1811, 1.3704, 7.1728, 6.4000, 63.4967, 9.6800, 11.1104, 13.7630, 61.8947, 1.0000, 0.0491, 0.6667
22, 14926, 4.0000, 4.0000, 0.0009, 0.0161, 6.2000, 0.3366, -984.6500, 2122.9554, 16.5000, 33.6667, 0.0004, 0.5192, 107.2485, 0.7621, 0.1717, 15.0000, 0.0465, 9.3098, 1.4356, 7.2475, 3.1000, 51.2079, 8.9500, 14.4806, 16.6350, 93.2414, 1.0000, 0.0501, 0.6827
