Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.8571, 3.0000, 0.0342, 0.1000, 7.1000, 0.0000, -149.6000, 539.5264, 1.0000, 5.5000, 0.0158, 0.3846, 473.3728, 0.7091, 0.1818, 0.0000, 0.1455, 5.7992, 1.8571, 9.1429, 3.1000, 46.1682, 7.5500, 7.6893, 16.7455, 21.1250, 0.0000, 0.0364, 0.6923
2, 33, 4.0000, 3.0000, 0.0018, 0.0305, 5.5000, 0.3826, -429.1600, 1454.5158, 6.5000, 14.8750, 0.0004, 0.3810, 151.1716, 0.7372, 0.1785, 13.0000, 0.0397, 10.0419, 1.5478, 7.0261, 3.1000, 61.2983, 7.3800, 8.2806, 13.3450, 66.1500, 3.0000, 0.0479, 0.5873
3, 627, 3.9182, 4.0000, 0.0007, 0.0324, 8.9000, 0.3455, -527.3100, 1880.1921, 8.0000, 18.3333, 0.0004, 0.4397, 179.8454, 0.8023, 0.1556, 16.0000, 0.0259, 9.9222, 1.5818, 6.8636, 3.1000, 54.4048, 8.3600, 10.2255, 14.2424, 55.6033, 6.0000, 0.0032, 0.5948
4, 1247, 4.7500, 4.0000, 0.0039, 0.0257, 11.0000, 0.3409, -416.1500, 1555.7224, 6.5000, 14.6667, 0.0010, 0.6383, 90.5387, 0.8309, 0.1434, 5.0000, 0.0404, 7.8418, 1.8182, 8.5000, 6.4000, 38.1302, 10.0800, 11.5845, 16.7758, 110.4500, 3.0000, 0.0000, 0.8085
5, 1522, 4.2254, 4.0000, 0.0006, 0.0237, 4.8000, 0.4277, -629.9400, 1908.6265, 6.5000, 21.6250, 0.0002, 0.4365, 191.6913, 0.7709, 0.1817, 29.0000, 0.0237, 10.3265, 1.4740, 6.5434, 3.1000, 60.1862, 7.4100, 10.2368, 13.7367, 52.1672, 5.0000, 0.0203, 0.5801
6, 2411, 4.2581, 4.0000, 0.0000, 0.0125, 4.1000, 0.4839, -908.0700, 4635.8827, 15.0000, 31.0000, 0.0006, 0.8438, 195.3125, 0.7688, 0.1812, 5.0000, 0.0312, 7.0556, 1.5161, 6.4516, 8.8000, 47.1055, 9.6200, 14.3903, 18.8516, 51.2000, 0.0000, 0.0375, 0.8750
7, 2574, 4.7245, 4.0000, 0.0003, 0.0192, 8.6000, 0.3776, -629.7000, 3046.9116, 8.5000, 21.7778, 0.0001, 0.5392, 141.2918, 0.8148, 0.1581, 29.0000, 0.0271, 9.9668, 1.5867, 7.0765, 3.1000, 50.4928, 8.6600, 11.6268, 14.0172, 70.7755, 13.0000, 0.0070, 0.6422
8, 3722, 4.3000, 4.0000, 0.0032, 0.0145, 15.1000, 0.4000, -1047.8000, 1433.4076, 17.5000, 36.0000, 0.0014, 0.5405, 409.0577, 0.8081, 0.1515, 3.0000, 0.0101, 7.9704, 2.2000, 6.7000, 3.1000, 10.5650, 10.1200, 14.2700, 21.0667, 24.4464, 3.0000, 0.0000, 0.6757
9, 3794, 3.9524, 4.0000, 0.0030, 0.0369, 7.4000, 0.3333, -754.0800, 1778.0597, 12.5000, 26.0000, 0.0008, 0.5185, 233.1962, 0.8097, 0.1592, 6.0000, 0.0138, 8.5296, 1.3810, 6.4762, 7.2000, 68.6914, 9.6000, 8.8952, 17.3231, 42.8824, 3.0000, 0.0000, 0.6852
10, 4014, 4.0693, 4.0000, 0.0013, 0.0325, 7.3000, 0.4257, -983.2000, 1615.2922, 16.0000, 33.6667, 0.0004, 0.4854, 169.6673, 0.8031, 0.1644, 17.0000, 0.0134, 9.4758, 1.5149, 6.6436, 3.1000, 44.5069, 9.1400, 15.4152, 20.9914, 58.9389, 5.0000, 0.0000, 0.6505
11, 4540, 4.3220, 4.0000, 0.0025, 0.0230, 10.0000, 0.4407, -856.6100, 1668.0835, 16.0000, 29.5000, 0.0006, 0.6000, 105.5556, 0.8276, 0.1494, 20.0000, 0.0086, 8.3252, 1.5593, 6.4576, 3.1000, 44.9739, 9.5700, 14.3150, 21.2915, 94.7368, 6.0000, 0.0000, 0.7667
12, 4891, 4.4211, 3.0000, 0.0022, 0.0327, 3.0000, 0.3684, -329.4000, 1657.6510, 4.5000, 11.4000, 0.0005, 0.5806, 176.8991, 0.7491, 0.1927, 13.0000, 0.0400, 8.5365, 1.5965, 6.8421, 3.1000, 60.2008, 7.7700, 7.6946, 10.8758, 56.5294, 1.0000, 0.0255, 0.7258
13, 5169, 4.1607, 4.0000, 0.0012, 0.0234, 10.6000, 0.3571, -535.1300, 2530.2211, 11.0000, 18.6667, 0.0006, 0.6271, 166.6188, 0.8304, 0.1462, 7.0000, 0.0146, 8.3879, 1.7321, 6.6429, 7.8000, 41.3490, 10.4500, 12.1293, 17.4667, 60.0172, 8.0000, 0.0000, 0.7458
14, 5514, 4.2128, 4.0000, 0.0014, 0.0304, 7.3000, 0.3511, -682.2600, 1590.1532, 11.0000, 23.5000, 0.0005, 0.4639, 172.1756, 0.7931, 0.1643, 10.0000, 0.0122, 9.5422, 1.5638, 6.5851, 7.2000, 50.6825, 9.3600, 12.0282, 15.7830, 58.0802, 4.0000, 0.0122, 0.6289
15, 6010, 6.0000, 4.0000, 0.0009, 0.3750, 16.4000, 0.0000, -903.6000, 2317.9414, 14.5000, 31.0000, 0.0002, 0.8529, 69.2042, 0.7989, 0.1676, 1.0000, 0.0056, 7.0533, 2.0000, 16.0000, 11.2000, 36.6200, 8.8900, 8.4000, 21.4323, 144.5000, 0.0000, 0.0000, 0.9118
16, 6021, 4.3897, 4.0000, 0.0015, 0.0224, 8.8000, 0.4485, -564.0700, 1633.4337, 6.5000, 19.5714, 0.0004, 0.4041, 164.1959, 0.8133, 0.1585, 33.0000, 0.0111, 10.0924, 1.7279, 6.8088, 6.2000, 40.9312, 8.8300, 12.3768, 16.8797, 60.9029, 8.0000, 0.0025, 0.5959
17, 6827, 4.4786, 5.0000, 0.0010, 0.0189, 10.1000, 0.3500, -812.0700, 1933.6862, 11.0000, 28.0000, 0.0003, 0.4931, 148.5340, 0.8284, 0.1503, 29.0000, 0.0130, 9.7269, 1.7286, 7.2929, 3.1000, 32.1779, 9.8500, 15.7271, 20.6286, 67.3247, 9.0000, 0.0024, 0.6528
18, 7675, 3.7955, 4.0000, 0.0010, 0.0240, 6.6000, 0.4318, -769.0100, 1485.1856, 11.0000, 26.4000, 0.0003, 0.3942, 215.2485, 0.8011, 0.1693, 24.0000, 0.0169, 10.2852, 1.5758, 5.9318, 5.7000, 46.7299, 8.2900, 13.2999, 18.4388, 46.4579, 7.0000, 0.0056, 0.5620
19, 8387, 4.1975, 4.0000, 0.0007, 0.0277, 8.6000, 0.4140, -1146.9600, 2335.5040, 18.0000, 39.2500, 0.0002, 0.4875, 187.5000, 0.8141, 0.1582, 28.0000, 0.0115, 9.9993, 1.5096, 6.7452, 3.1000, 39.2880, 9.9300, 17.5302, 20.7955, 53.3333, 10.0000, 0.0000, 0.6188
20, 9256, 4.5692, 4.0000, 0.0008, 0.0141, 8.4000, 0.4615, -626.7000, 2519.6649, 12.0000, 21.6667, 0.0002, 0.5221, 134.0830, 0.8231, 0.1590, 30.0000, 0.0090, 9.6371, 1.6385, 6.9308, 3.1000, 46.2295, 10.0500, 12.1938, 15.7436, 74.5806, 13.0000, 0.0038, 0.6618
21, 10039, 4.7191, 4.0000, 0.0015, 0.0211, 9.0000, 0.4157, -643.2100, 2175.2622, 11.0000, 22.2500, 0.0004, 0.5269, 138.7444, 0.8218, 0.1552, 18.0000, 0.0249, 9.1759, 1.5618, 7.2022, 3.1000, 52.1232, 9.1500, 11.5167, 16.0910, 72.0750, 4.0000, 0.0000, 0.6882
22, 10564, 4.1667, 4.0000, 0.0020, 0.0227, 8.1000, 0.4444, -784.8400, 2094.2166, 13.5000, 27.0000, 0.0005, 0.6607, 133.9286, 0.8188, 0.1586, 4.0000, 0.0162, 8.1626, 1.4444, 7.5185, 7.2000, 57.2300, 10.6100, 11.9844, 17.4667, 74.6667, 2.0000, 0.0000, 0.7857
23, 10876, 4.2581, 4.0000, 0.0017, 0.0320, 9.6000, 0.4032, -595.5800, 1898.4818, 10.5000, 20.6667, 0.0006, 0.5781, 126.9531, 0.8169, 0.1512, 9.0000, 0.0174, 8.5399, 1.5806, 7.1129, 3.1000, 52.1358, 8.8600, 11.1216, 14.7183, 78.7692, 6.0000, 0.0000, 0.7344
24, 11223, 3.9000, 4.0000, 0.0000, 0.0248, 9.0000, 0.4500, -576.3600, 2696.1590, 10.5000, 20.0000, 0.0007, 0.8571, 136.0544, 0.8264, 0.1488, 4.0000, 0.0083, 6.2635, 1.6000, 6.6000, 3.1000, 51.1750, 9.8900, 11.0900, 14.0000, 73.5000, 1.0000, 0.0000, 0.9048
25, 11347, 6.0000, 4.0000, 0.0050, 0.3750, 16.4000, 0.0000, -539.2600, 1251.3866, 7.0000, 19.0000, 0.0009, 0.8095, 90.7029, 0.7890, 0.1376, 0.0000, 0.0275, 6.2635, 2.0000, 16.0000, 11.2000, 36.6200, 8.3400, 8.4000, 11.8105, 110.2500, 1.0000, 0.0000, 0.9048
26, 11358, 4.2403, 4.0000, 0.0007, 0.0312, 8.9000, 0.4109, -754.1700, 1995.6891, 11.5000, 26.0000, 0.0002, 0.4889, 145.9534, 0.8073, 0.1578, 29.0000, 0.0154, 9.8214, 1.5504, 6.8837, 6.7000, 49.4852, 8.9000, 12.7666, 16.5538, 68.5150, 8.0000, 0.0000, 0.6296
27, 12066, 4.2095, 4.0000, 0.0012, 0.0241, 9.9000, 0.3716, -713.7100, 1790.6677, 12.0000, 24.6667, 0.0003, 0.4052, 243.4961, 0.8243, 0.1515, 22.0000, 0.0161, 10.3140, 1.7432, 6.4730, 3.1000, 34.3200, 8.9900, 14.6003, 18.5153, 41.0684, 13.0000, 0.0000, 0.5686
28, 12940, 4.4370, 4.0000, 0.0009, 0.0236, 8.7000, 0.3852, -983.9800, 2055.5437, 14.5000, 33.7500, 0.0003, 0.4964, 166.6580, 0.8191, 0.1573, 23.0000, 0.0105, 9.7345, 1.6000, 6.3111, 6.0000, 37.2188, 8.8300, 16.4525, 20.0185, 60.0031, 9.0000, 0.0000, 0.6475
