Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.6667, 4.0000, 0.0000, 0.0588, 18.9000, 0.0000, -99264.3000, 1746.1794, 11.5000, 3354.0000, 0.0000, 0.1641, 129.7385, 0.8066, 0.1638, 0.0000, 0.0251, 12.2533, 1.3333, 15.0000, 3.1000, 94.0088, 172.4500, 0.1534, 1346.4183, 77.0781, 167.0000, 0.0063, 0.2752
2, 19, 3.9894, 4.0000, 0.0010, 0.0242, 8.5000, 0.3617, -702.6900, 1776.0643, 11.5000, 24.2500, 0.0003, 0.5446, 115.6749, 0.8097, 0.1580, 15.0000, 0.0341, 9.2296, 1.4255, 7.2766, 6.0000, 62.3825, 9.3700, 10.3963, 13.8237, 86.4492, 3.0000, 0.0072, 0.6931
3, 560, 3.7823, 4.0000, 0.0014, 0.0211, 9.2000, 0.3469, -1072.2000, 1776.5940, 20.5000, 36.7500, 0.0004, 0.4172, 150.8706, 0.8239, 0.1549, 33.0000, 0.0434, 10.0691, 1.4762, 7.2313, 6.0000, 44.6480, 9.7500, 16.1615, 19.0537, 66.2820, 11.0000, 0.0000, 0.6026
4, 1414, 4.2348, 4.0000, 0.0011, 0.0231, 8.1000, 0.4087, -836.7500, 2288.7320, 13.5000, 28.7500, 0.0003, 0.5462, 144.0576, 0.8040, 0.1605, 28.0000, 0.0247, 9.3897, 1.3565, 6.6522, 6.0000, 62.8920, 9.7100, 11.6295, 14.6304, 69.4167, 3.0000, 0.0123, 0.6891
5, 2065, 4.3333, 4.0000, 0.0018, 0.0211, 6.1000, 0.4348, -668.9200, 2352.2814, 11.5000, 23.0000, 0.0005, 0.5753, 198.9116, 0.8000, 0.1711, 9.0000, 0.0342, 8.7974, 1.3188, 6.4638, 11.9000, 71.9161, 8.0200, 8.9423, 13.2580, 50.2736, 2.0000, 0.0079, 0.7123
6, 2447, 4.6721, 5.0000, 0.0011, 0.0116, 9.9000, 0.4590, -886.3600, 2295.2545, 16.5000, 30.5000, 0.0003, 0.5714, 105.8201, 0.8266, 0.1514, 30.0000, 0.0246, 9.3035, 1.7787, 6.8770, 8.8000, 25.4005, 10.7900, 17.2935, 21.7082, 94.5000, 17.0000, 0.0103, 0.7143
7, 3222, 4.5250, 4.0000, 0.0010, 0.0263, 9.2000, 0.3500, -1168.4200, 2393.7459, 19.5000, 40.0000, 0.0003, 0.5574, 134.3725, 0.8088, 0.1547, 21.0000, 0.0292, 9.3690, 1.5250, 6.8333, 3.1000, 37.2200, 10.1500, 18.0050, 21.6667, 74.4200, 9.0000, 0.0102, 0.6967
8, 3909, 4.4677, 5.0000, 0.0005, 0.0176, 10.1000, 0.3387, -769.8100, 1888.0117, 8.0000, 26.5714, 0.0002, 0.4896, 118.8151, 0.8300, 0.1507, 43.0000, 0.0256, 10.0172, 1.5484, 7.3925, 3.1000, 48.8715, 10.0500, 13.0438, 14.9296, 84.1644, 8.0000, 0.0000, 0.6302
9, 5046, 4.2066, 4.0000, 0.0010, 0.0153, 9.3000, 0.4380, -1178.1300, 2278.0005, 20.0000, 40.3333, 0.0003, 0.5203, 166.5675, 0.8306, 0.1542, 21.0000, 0.0319, 9.5818, 1.4298, 7.0496, 3.1000, 44.9396, 10.1300, 17.0111, 21.4226, 60.0357, 9.0000, 0.0000, 0.6585
10, 5768, 4.0714, 4.0000, 0.0013, 0.0258, 5.7000, 0.4286, -1128.3100, 1576.0787, 13.0000, 38.5000, 0.0004, 0.4395, 119.2746, 0.7925, 0.1753, 20.0000, 0.0412, 9.9138, 1.2922, 6.2273, 7.2000, 58.4367, 8.4600, 14.6731, 17.4779, 83.8401, 2.0000, 0.0064, 0.6306
11, 6546, 4.1569, 4.0000, 0.0004, 0.0200, 6.3000, 0.4510, -742.7000, 2279.4509, 12.0000, 25.5000, 0.0003, 0.5755, 145.9594, 0.8094, 0.1706, 19.0000, 0.0145, 9.2956, 1.3725, 6.3333, 3.1000, 64.8349, 9.5200, 10.5511, 14.5137, 68.5122, 2.0000, 0.0000, 0.6887
12, 7099, 4.5238, 4.0000, 0.0009, 0.0259, 9.6000, 0.3730, -916.2700, 2026.6324, 14.0000, 31.5000, 0.0002, 0.5581, 100.9555, 0.8134, 0.1526, 17.0000, 0.0286, 9.3651, 1.4603, 7.3333, 6.0000, 51.3196, 9.7300, 13.9267, 17.3619, 99.0536, 5.0000, 0.0054, 0.7054
13, 7835, 4.6966, 5.0000, 0.0004, 0.0216, 11.1000, 0.3724, -840.4200, 2120.5213, 15.0000, 29.0000, 0.0001, 0.5933, 107.5556, 0.8328, 0.1456, 30.0000, 0.0313, 9.4562, 1.6345, 7.2759, 5.7000, 39.1228, 10.9700, 15.0069, 19.6000, 92.9752, 15.0000, 0.0000, 0.7067
14, 8764, 3.7294, 4.0000, 0.0008, 0.0224, 5.1000, 0.4294, -548.5400, 1341.9344, 5.5000, 18.8889, 0.0003, 0.3486, 167.1837, 0.7982, 0.1794, 45.0000, 0.0191, 10.8254, 1.3059, 5.6294, 5.0000, 77.1851, 7.2800, 7.1861, 9.9085, 59.8145, 2.0000, 0.0000, 0.5143
15, 9658, 3.9807, 4.0000, 0.0006, 0.0254, 6.6000, 0.4348, -753.5000, 1643.0539, 10.5000, 25.8750, 0.0002, 0.4186, 118.9832, 0.8047, 0.1698, 51.0000, 0.0145, 10.3892, 1.3816, 6.6377, 3.1000, 63.6849, 8.0800, 10.8046, 14.0215, 84.0455, 5.0000, 0.0000, 0.5814
16, 10761, 4.1429, 4.0000, 0.0006, 0.0191, 5.3000, 0.4658, -942.3600, 1919.6416, 13.5000, 32.2000, 0.0002, 0.4909, 110.1928, 0.7895, 0.1782, 51.0000, 0.0132, 9.9060, 1.2671, 6.3168, 5.7000, 66.9570, 8.6800, 11.9196, 15.8614, 90.7500, 3.0000, 0.0132, 0.6364
17, 11599, 3.9316, 4.0000, 0.0005, 0.0282, 7.5000, 0.4411, -851.3800, 1764.5154, 14.0000, 29.2222, 0.0001, 0.3926, 148.1481, 0.7893, 0.1642, 62.0000, 0.0190, 10.7589, 1.4106, 6.5361, 8.5000, 57.8338, 8.4200, 12.4523, 16.7079, 67.5000, 12.0000, 0.0169, 0.5407
18, 13020, 4.0948, 4.0000, 0.0010, 0.0178, 5.8000, 0.4569, -847.0100, 1726.3038, 15.0000, 29.0000, 0.0003, 0.4250, 234.7222, 0.7981, 0.1745, 38.0000, 0.0065, 10.0859, 1.3448, 5.8707, 10.1000, 63.6276, 8.1000, 11.5890, 15.0483, 42.6036, 9.0000, 0.0065, 0.5750
19, 13641, 4.9770, 4.0000, 0.0011, 0.0179, 8.0000, 0.3678, -629.6800, 2201.0547, 11.5000, 21.7500, 0.0002, 0.6484, 77.2854, 0.8214, 0.1607, 19.0000, 0.0198, 8.7313, 1.5977, 6.8161, 7.2000, 49.5932, 8.8800, 11.7454, 14.2172, 129.3906, 5.0000, 0.0000, 0.7802
20, 14147, 4.3451, 5.0000, 0.0014, 0.0187, 10.2000, 0.3451, -819.3000, 1243.1279, 14.5000, 28.2500, 0.0004, 0.4701, 111.0381, 0.8319, 0.1494, 30.0000, 0.0374, 9.5443, 1.7257, 7.5133, 3.1000, 32.1701, 10.1700, 15.7903, 18.7336, 90.0592, 8.0000, 0.0000, 0.6581
21, 14846, 4.4951, 4.0000, 0.0010, 0.0145, 9.2000, 0.4078, -1000.6700, 1962.9440, 19.0000, 34.3333, 0.0003, 0.5566, 124.5995, 0.8213, 0.1546, 32.0000, 0.0177, 9.2472, 1.6699, 6.8932, 11.2000, 30.7129, 9.6600, 17.5049, 22.2770, 80.2571, 9.0000, 0.0064, 0.6981
22, 15469, 4.2148, 4.0000, 0.0011, 0.0233, 7.5000, 0.3893, -868.6200, 1590.5401, 13.5000, 29.8000, 0.0003, 0.4545, 146.7364, 0.8074, 0.1644, 36.0000, 0.0294, 9.9473, 1.3758, 6.5839, 7.6000, 60.1920, 8.7000, 12.2669, 14.8730, 68.1494, 4.0000, 0.0049, 0.6234
23, 16287, 3.8596, 4.0000, 0.0044, 0.0203, 5.3000, 0.4912, -832.7000, 1381.3758, 13.5000, 28.5000, 0.0013, 0.4915, 137.8914, 0.8041, 0.1757, 16.0000, 0.0169, 8.5324, 1.2982, 5.5965, 7.2000, 68.0759, 7.7300, 10.8443, 13.5053, 72.5208, 1.0000, 0.0000, 0.7119
