Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.7143, 4.0000, 0.0000, 0.0000, 2.6000, 0.2857, -372706.9100, 1779.3145, 18.0000, 12592.0000, 0.0000, 0.0903, 107.3036, 0.8030, 0.1550, 1.0000, 0.0224, 12.2845, 1.2857, 7.8571, 8.8000, 98.0459, 630.0100, -0.4118, 5044.3060, 93.1935, 1026.0000, 0.0162, 0.1746
2, 38, 4.0909, 4.0000, 0.0008, 0.0159, 7.0000, 0.4015, -810.2000, 1624.2643, 18.0000, 27.8000, 0.0003, 0.4336, 191.6964, 0.7982, 0.1702, 24.0000, 0.0441, 10.1359, 1.5909, 6.2955, 6.0000, 45.4481, 9.7600, 13.4787, 16.5876, 52.1658, 6.0000, 0.0164, 0.5874
3, 796, 4.3662, 5.0000, 0.0019, 0.0144, 12.6000, 0.3099, -505.5500, 1583.2811, 11.5000, 17.7500, 0.0006, 0.5600, 103.1111, 0.8454, 0.1381, 30.0000, 0.0124, 8.7333, 1.9155, 8.3380, 8.1000, 26.7680, 9.3600, 13.9353, 18.3676, 96.9828, 12.0000, 0.0021, 0.7333
4, 1284, 4.6282, 5.0000, 0.0015, 0.0218, 13.6000, 0.2949, -363.7900, 2323.5780, 16.0000, 13.0000, 0.0003, 0.7160, 51.8214, 0.8418, 0.1345, 19.0000, 0.0273, 8.3874, 1.8205, 8.4872, 6.4000, 39.6246, 10.7100, 10.9621, 15.4564, 192.9706, 11.0000, 0.0018, 0.8395
5, 1837, 3.9151, 4.0000, 0.0012, 0.0341, 9.3000, 0.3208, -611.7100, 1839.4676, 9.0000, 21.2000, 0.0004, 0.4909, 99.1736, 0.7782, 0.1536, 24.0000, 0.0273, 9.4121, 1.7075, 7.4528, 3.1000, 40.8585, 9.1400, 12.8271, 17.1592, 100.8333, 6.0000, 0.0341, 0.6727
6, 2426, 4.6620, 4.0000, 0.0003, 0.0293, 11.2000, 0.3521, -1032.7700, 2532.9783, 20.0000, 35.5000, 0.0004, 0.5448, 93.2224, 0.8107, 0.1453, 22.0000, 0.0317, 9.6003, 1.6197, 7.2606, 6.0000, 33.7743, 10.0800, 17.3677, 21.2423, 107.2704, 12.0000, 0.0147, 0.6759
7, 3248, 4.2474, 4.0000, 0.0012, 0.0305, 9.9000, 0.3505, -701.2600, 2287.3555, 12.5000, 24.2500, 0.0003, 0.5300, 168.0000, 0.7903, 0.1505, 11.0000, 0.0376, 9.3409, 1.6289, 7.2680, 7.2000, 44.4192, 9.8900, 13.0881, 17.5351, 59.5238, 8.0000, 0.0287, 0.6700
8, 3809, 4.8035, 5.0000, 0.0006, 0.0236, 12.7000, 0.2832, -1004.1800, 2194.9205, 22.0000, 34.6000, 0.0001, 0.5424, 107.2489, 0.8196, 0.1387, 39.0000, 0.0190, 9.7295, 1.7168, 7.7803, 7.6000, 26.4778, 11.4200, 18.1618, 22.3949, 93.2411, 23.0000, 0.0181, 0.6723
9, 4915, 4.2137, 5.0000, 0.0010, 0.0120, 10.4000, 0.3282, -952.4000, 1950.0789, 14.0000, 32.7500, 0.0003, 0.4370, 164.6091, 0.8195, 0.1492, 30.0000, 0.0325, 10.0100, 1.7481, 6.9542, 10.1000, 25.7052, 10.4100, 17.8100, 21.9550, 60.7500, 8.0000, 0.0193, 0.6000
10, 5749, 4.5207, 5.0000, 0.0005, 0.0138, 10.5000, 0.3733, -1053.3400, 1962.0802, 15.5000, 36.1667, 0.0002, 0.4843, 140.7629, 0.8301, 0.1489, 51.0000, 0.0109, 10.2338, 1.7051, 6.8756, 6.4000, 25.8770, 10.0300, 18.6348, 23.4989, 71.0414, 22.0000, 0.0073, 0.6054
