Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.5000, 5.0000, 0.0021, 0.0000, 21.5000, 0.0000, -1196.5800, 2042.4646, 23.0000, 41.0000, 0.0005, 0.6905, 136.0544, 0.8189, 0.1535, 1.0000, 0.0079, 7.6746, 2.0000, 14.0000, 14.6000, 35.6050, 12.4400, 8.7900, 25.1805, 73.5000, 4.0000, 0.0079, 0.8095
2, 21, 4.2308, 5.0000, 0.0021, 0.0215, 9.5000, 0.3590, -1196.5800, 2042.4646, 23.0000, 41.0000, 0.0005, 0.6905, 136.0544, 0.8189, 0.1535, 9.0000, 0.0079, 7.6746, 1.7692, 7.4359, 3.1000, 17.5731, 12.4400, 20.4969, 25.1805, 73.5000, 4.0000, 0.0079, 0.8095
3, 257, 4.3433, 4.0000, 0.0006, 0.0185, 7.0000, 0.4635, -1136.6600, 1584.6042, 14.0000, 38.8333, 0.0002, 0.4184, 126.0482, 0.8005, 0.1680, 66.0000, 0.0085, 10.4501, 1.4850, 6.2403, 7.8000, 41.7900, 9.2600, 17.0777, 20.5119, 79.3347, 16.0000, 0.0131, 0.5774
4, 1558, 4.3507, 4.0000, 0.0007, 0.0184, 7.7000, 0.4550, -1027.2000, 2106.2151, 14.5000, 35.1667, 0.0002, 0.4306, 189.4719, 0.8080, 0.1635, 40.0000, 0.0050, 10.4440, 1.5687, 5.8199, 6.4000, 38.4271, 8.9600, 16.6359, 20.5122, 52.7783, 14.0000, 0.0101, 0.5741
5, 2754, 4.6193, 5.0000, 0.0003, 0.0187, 10.1000, 0.3807, -851.5600, 2295.6949, 16.0000, 29.3333, 0.0001, 0.5470, 117.8230, 0.8307, 0.1506, 40.0000, 0.0084, 9.7933, 1.7557, 6.9545, 5.5000, 28.5310, 10.5000, 16.5670, 20.3697, 84.8731, 22.0000, 0.0000, 0.6630
6, 3826, 5.1338, 4.0000, 0.0004, 0.0184, 8.4000, 0.4140, -914.8300, 2148.9045, 15.5000, 31.4000, 0.0002, 0.5188, 95.3125, 0.8180, 0.1593, 45.0000, 0.0282, 9.7701, 1.7070, 6.8535, 6.7000, 30.5513, 10.5200, 16.7987, 20.2033, 104.9180, 19.0000, 0.0043, 0.6562
7, 4752, 4.8189, 4.0000, 0.0009, 0.0161, 8.0000, 0.4567, -737.7300, 1546.4136, 12.0000, 25.4000, 0.0002, 0.5344, 106.0544, 0.8065, 0.1613, 35.0000, 0.0134, 9.4720, 1.5591, 6.5591, 9.9000, 49.1579, 9.1200, 12.7129, 15.8293, 94.2912, 11.0000, 0.0161, 0.6870
8, 5499, 4.8899, 4.0000, 0.0013, 0.0220, 6.6000, 0.3394, -632.8800, 1653.1416, 11.5000, 21.8000, 0.0003, 0.5088, 98.4918, 0.7665, 0.1692, 21.0000, 0.0321, 9.3808, 1.5138, 7.5138, 5.7000, 56.6438, 8.7300, 10.7744, 12.3897, 101.5312, 8.0000, 0.0423, 0.6842
9, 6093, 4.6045, 4.0000, 0.0004, 0.0472, 8.1000, 0.3358, -1067.0100, 2491.8033, 19.0000, 36.5000, 0.0002, 0.5503, 119.8144, 0.7722, 0.1669, 31.0000, 0.0053, 9.6813, 1.4552, 6.5000, 8.1000, 49.7206, 9.7900, 14.6466, 18.7096, 83.4624, 8.0000, 0.0159, 0.6644
10, 6795, 5.1667, 4.0000, 0.0070, 0.0189, -0.2000, 0.5000, -730.1800, 1126.6065, 13.0000, 25.0000, 0.0019, 0.6923, 118.3432, 0.7939, 0.1908, 3.0000, 0.0076, 6.7839, 1.1667, 6.9167, 8.8000, 95.9550, 9.1300, 2.8567, 14.8000, 84.5000, 1.0000, 0.0000, 0.8462
