Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 1.5000, 4.0000, 0.0078, 0.0588, 5.7000, 0.0000, -783.6300, 1263.4041, 13.0000, 27.0000, 0.0024, 0.6429, 127.5510, 0.7958, 0.1620, 0.0000, 0.0915, 6.9810, 1.5000, 11.7500, 11.2000, 75.8750, 10.6100, 3.6700, 18.2074, 78.4000, 2.0000, 0.0000, 0.8214
2, 20, 3.8136, 4.0000, 0.0026, 0.0393, 7.7000, 0.3220, -607.7400, 1657.2539, 15.5000, 21.0000, 0.0006, 0.6094, 117.1875, 0.7815, 0.1662, 8.0000, 0.0615, 8.4101, 1.6271, 7.0169, 10.1000, 49.2191, 9.6100, 11.2800, 14.7492, 85.3333, 5.0000, 0.0123, 0.7656
3, 328, 4.0690, 5.0000, 0.0007, 0.0154, 12.4000, 0.3448, -838.7700, 2668.2911, 17.0000, 29.0000, 0.0004, 0.7000, 111.1111, 0.8462, 0.1385, 16.0000, 0.0231, 8.1975, 1.8103, 7.5690, 3.1000, 24.2448, 11.1300, 17.0821, 21.2552, 90.0000, 7.0000, 0.0000, 0.8000
4, 721, 3.5401, 4.0000, 0.0006, 0.0294, 6.6000, 0.4234, -989.1900, 2142.9931, 11.5000, 33.8333, 0.0002, 0.4593, 131.8651, 0.7820, 0.1720, 31.0000, 0.0216, 10.1968, 1.5036, 6.2774, 7.2000, 56.4504, 8.4100, 11.0581, 18.4594, 75.8351, 11.0000, 0.0169, 0.6077
5, 1439, 4.4697, 4.0000, 0.0019, 0.0289, 6.2000, 0.4242, -2030.4900, 2455.7818, 34.5000, 69.0000, 0.0004, 0.7286, 44.8980, 0.7863, 0.1753, 17.0000, 0.0110, 8.1730, 1.5303, 7.3939, 14.6000, 10.3814, 10.8900, 28.2076, 32.8174, 222.7273, 3.0000, 0.0110, 0.8571
6, 1788, 3.4138, 4.0000, 0.0015, 0.0486, 10.3000, 0.3103, -841.2800, 1637.4996, 14.0000, 29.0000, 0.0004, 0.5000, 172.8395, 0.8035, 0.1479, 13.0000, 0.0177, 9.3143, 1.6667, 8.0345, 3.1000, 36.4000, 9.2900, 15.3867, 18.9563, 57.8571, 8.0000, 0.0000, 0.6556
7, 2244, 3.6923, 4.0000, 0.0013, 0.0336, 9.0000, 0.3538, -946.5200, 2400.2727, 16.5000, 32.5000, 0.0005, 0.5821, 249.4988, 0.8011, 0.1541, 8.0000, 0.0448, 8.7440, 1.5077, 6.4923, 7.2000, 46.2967, 10.2000, 14.8758, 18.5385, 40.0804, 5.0000, 0.0112, 0.7015
8, 2604, 4.1963, 4.0000, 0.0003, 0.0345, 8.2000, 0.3148, -984.5800, 2167.5941, 14.0000, 33.7500, 0.0001, 0.4239, 110.2710, 0.7840, 0.1605, 52.0000, 0.0479, 10.5978, 1.5111, 7.7111, 6.6000, 44.7388, 9.1400, 15.4036, 18.6852, 90.6857, 14.0000, 0.0183, 0.5616
9, 4028, 4.1556, 4.0000, 0.0019, 0.0235, 8.0000, 0.3889, -873.8200, 1720.5155, 15.5000, 30.0000, 0.0004, 0.5484, 106.3707, 0.8141, 0.1605, 16.0000, 0.0313, 9.0177, 1.6444, 7.1444, 7.8000, 37.2650, 9.8800, 15.5144, 19.5556, 94.0109, 5.0000, 0.0000, 0.7204
10, 4542, 3.7313, 4.0000, 0.0013, 0.0325, 6.4000, 0.4030, -648.7700, 1857.0726, 11.0000, 22.3333, 0.0004, 0.6667, 84.0160, 0.7870, 0.1686, 14.0000, 0.0296, 8.3754, 1.4030, 7.5224, 7.8000, 65.4741, 8.4100, 9.6752, 11.3214, 119.0250, 4.0000, 0.0118, 0.7971
11, 4883, 3.7536, 4.0000, 0.0011, 0.0387, 6.8000, 0.3696, -804.2500, 1616.1392, 11.5000, 27.6000, 0.0003, 0.4266, 142.7943, 0.7834, 0.1679, 37.0000, 0.0287, 10.0415, 1.4855, 7.1812, 7.6000, 53.1471, 8.2100, 12.7030, 15.6777, 70.0308, 8.0000, 0.0100, 0.6014
12, 5583, 4.7195, 4.0000, 0.0019, 0.0306, 8.9000, 0.3049, -793.7700, 1821.4440, 13.0000, 27.3333, 0.0005, 0.5714, 102.0408, 0.7768, 0.1554, 14.0000, 0.0175, 8.8346, 1.4512, 7.2317, 8.8000, 56.3185, 9.5000, 12.1944, 15.3236, 98.0000, 4.0000, 0.0372, 0.7381
13, 6043, 3.9292, 3.0000, 0.0014, 0.0401, 5.4000, 0.4159, -1103.9800, 1843.6812, 18.0000, 37.6667, 0.0004, 0.5172, 96.6112, 0.7577, 0.1767, 36.0000, 0.0237, 9.3217, 1.3363, 6.5133, 8.8000, 55.5538, 8.2300, 14.8681, 18.6065, 103.5077, 5.0000, 0.0255, 0.6983
14, 6595, 4.0522, 4.0000, 0.0008, 0.0234, 7.7000, 0.3826, -837.1400, 2204.9979, 15.0000, 28.7500, 0.0002, 0.5424, 133.5823, 0.7956, 0.1622, 12.0000, 0.0328, 9.4420, 1.6261, 6.4609, 7.2000, 40.0868, 9.0800, 14.8103, 18.1087, 74.8602, 10.0000, 0.0187, 0.6780
15, 7239, 4.1628, 4.0000, 0.0007, 0.0173, 6.2000, 0.4031, -1260.8600, 1690.3695, 18.5000, 43.0000, 0.0004, 0.4848, 119.3756, 0.8052, 0.1717, 33.0000, 0.0289, 9.7643, 1.4031, 6.8372, 9.7000, 44.4877, 9.2400, 17.7366, 21.2310, 83.7692, 5.0000, 0.0000, 0.6364
16, 7935, 4.6232, 4.0000, 0.0007, 0.0262, 7.5000, 0.3333, -394.9100, 2371.0996, 11.5000, 13.8000, 0.0004, 0.6901, 83.3168, 0.8110, 0.1627, 23.0000, 0.0289, 8.3857, 1.5942, 7.5507, 6.4000, 57.9584, 8.3200, 8.6036, 12.4765, 120.0238, 4.0000, 0.0000, 0.8028
17, 8319, 4.5135, 4.0000, 0.0007, 0.0178, 4.8000, 0.4054, -427.8600, 2539.3984, 8.5000, 14.8000, 0.0005, 0.6410, 108.4813, 0.8020, 0.1802, 16.0000, 0.0406, 8.6762, 1.4054, 7.1622, 8.1000, 72.9157, 7.6100, 6.7658, 10.2443, 92.1818, 2.0000, 0.0000, 0.7564
18, 8716, 4.3793, 4.0000, 0.0012, 0.0260, 5.8000, 0.3678, -503.5600, 1786.3632, 7.5000, 17.4000, 0.0004, 0.5543, 113.4216, 0.8004, 0.1735, 25.0000, 0.0390, 9.0740, 1.4483, 7.3678, 5.7000, 66.6499, 7.7600, 8.2857, 12.0175, 88.1667, 2.0000, 0.0000, 0.7065
19, 9180, 4.5195, 4.0000, 0.0021, 0.0430, 8.9000, 0.3247, -364.5600, 1563.7700, 12.5000, 12.8333, 0.0008, 0.4750, 187.5000, 0.8019, 0.1551, 22.0000, 0.0358, 9.1486, 1.4805, 7.8182, 6.4000, 68.5572, 7.8300, 6.8851, 10.8476, 53.3333, 5.0000, 0.0000, 0.6625
20, 9602, 4.4079, 4.0000, 0.0014, 0.0268, 6.7000, 0.4211, -437.3800, 2057.0983, 12.0000, 15.2000, 0.0004, 0.5570, 134.5938, 0.8054, 0.1679, 19.0000, 0.0292, 8.9035, 1.4605, 6.8158, 6.4000, 67.8465, 8.7900, 7.5722, 10.8168, 74.2976, 1.0000, 0.0000, 0.7089
21, 10016, 4.3457, 4.0000, 0.0017, 0.0307, 6.7000, 0.3951, -586.7600, 1874.9650, 12.0000, 20.2500, 0.0005, 0.5952, 76.5306, 0.8019, 0.1675, 18.0000, 0.0307, 8.7304, 1.4691, 7.5679, 6.4000, 61.9924, 8.4000, 9.6433, 12.0506, 130.6667, 1.0000, 0.0000, 0.7619
22, 10443, 4.3107, 4.0000, 0.0010, 0.0293, 7.0000, 0.3301, -596.8100, 1962.9440, 9.0000, 20.6000, 0.0004, 0.5093, 118.3128, 0.8044, 0.1664, 28.0000, 0.0293, 9.4290, 1.4466, 8.1262, 7.6000, 63.5435, 7.5800, 9.5139, 12.5118, 84.5217, 4.0000, 0.0000, 0.6667
23, 10993, 4.1212, 4.0000, 0.0006, 0.0272, 6.0000, 0.4091, -574.4300, 2115.3068, 6.5000, 19.8000, 0.0002, 0.4471, 144.6930, 0.7992, 0.1736, 50.0000, 0.0378, 10.3067, 1.5000, 6.7172, 5.7000, 59.8380, 8.2600, 9.8320, 11.5564, 69.1118, 7.0000, 0.0000, 0.5913
