Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 5.0000, 4.0000, 0.0000, 0.0000, 13.6000, 0.0000, -222430.4700, 1932.9752, 11.0000, 7515.0000, 0.0000, 0.1330, 131.5795, 0.7971, 0.1660, 0.0000, 0.0276, 11.9808, 2.3333, 12.3333, 3.1000, 9.4228, 378.3900, 11.9480, 3009.8314, 75.9997, 301.0000, 0.0046, 0.2244
2, 24, 4.2623, 4.0000, 0.0013, 0.0256, 8.6000, 0.3443, -931.8400, 1871.4974, 15.5000, 32.0000, 0.0005, 0.5455, 160.6979, 0.8005, 0.1569, 12.0000, 0.0532, 8.7462, 1.4098, 7.0656, 8.8000, 56.6054, 9.2900, 12.9411, 17.1750, 62.2286, 2.0000, 0.0160, 0.6970
3, 378, 3.8732, 4.0000, 0.0008, 0.0284, 8.3000, 0.4155, -686.0000, 1896.1425, 8.0000, 23.6667, 0.0002, 0.4527, 169.8320, 0.8121, 0.1595, 29.0000, 0.0346, 10.0648, 1.4718, 6.2958, 3.1000, 58.2964, 8.2200, 11.0076, 13.6920, 58.8817, 6.0000, 0.0000, 0.6014
4, 1189, 4.2568, 4.0000, 0.0005, 0.0252, 7.9000, 0.4426, -888.7400, 2163.9404, 13.5000, 30.5000, 0.0002, 0.4550, 157.3304, 0.8014, 0.1618, 39.0000, 0.0213, 10.2589, 1.4918, 6.3934, 6.4000, 49.6709, 8.6600, 13.9083, 16.5716, 63.5605, 10.0000, 0.0116, 0.5926
5, 2223, 4.2111, 4.0000, 0.0014, 0.0293, 6.5000, 0.4889, -520.5200, 1743.6762, 8.0000, 18.0000, 0.0004, 0.5263, 115.2355, 0.8013, 0.1695, 19.0000, 0.0188, 9.1636, 1.4000, 6.0667, 6.7000, 70.1250, 8.0200, 7.9500, 11.2000, 86.7788, 5.0000, 0.0000, 0.6947
6, 2703, 4.3069, 4.0000, 0.0003, 0.0473, 8.9000, 0.3598, -1103.5600, 2243.4677, 19.0000, 37.8000, 0.0002, 0.4583, 159.5052, 0.7790, 0.1562, 26.0000, 0.0411, 10.3682, 1.3386, 6.9841, 3.1000, 55.2204, 9.3800, 14.9478, 18.2946, 62.6939, 9.0000, 0.0164, 0.5781
7, 3678, 4.3371, 4.0000, 0.0015, 0.0436, 7.5000, 0.4045, -1303.6000, 1735.6061, 20.0000, 44.5000, 0.0004, 0.4945, 154.5707, 0.7798, 0.1628, 13.0000, 0.0229, 9.3052, 1.4831, 6.8427, 7.2000, 36.1933, 9.6600, 19.2661, 22.7438, 64.6953, 3.0000, 0.0138, 0.6593
8, 4116, 4.5189, 4.0000, 0.0008, 0.0257, 7.8000, 0.4292, -770.5000, 1691.5536, 13.5000, 26.5000, 0.0002, 0.3790, 120.0976, 0.7988, 0.1627, 58.0000, 0.0180, 10.5415, 1.4481, 6.6698, 5.1000, 57.4271, 8.1200, 11.8327, 14.5623, 83.2656, 7.0000, 0.0103, 0.5616
9, 5286, 4.8085, 4.0000, 0.0016, 0.0224, 5.9000, 0.4468, -1379.6200, 1817.3179, 22.0000, 47.0000, 0.0004, 0.5521, 84.6354, 0.7902, 0.1731, 23.0000, 0.0122, 9.0067, 1.3511, 6.4787, 8.8000, 44.8300, 8.9300, 18.6826, 20.9277, 118.1538, 1.0000, 0.0122, 0.7292
10, 5779, 4.8378, 4.0000, 0.0026, 0.0190, 8.3000, 0.3649, -1080.7200, 1629.3961, 19.0000, 37.0000, 0.0007, 0.5526, 110.8033, 0.8223, 0.1588, 14.0000, 0.0237, 8.7327, 1.5541, 6.9595, 3.1000, 37.8070, 10.4600, 17.1778, 20.2054, 90.2500, 4.0000, 0.0000, 0.7368
