Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.6250, 4.0000, 0.0077, 0.0000, 5.0000, 0.2500, -875.2000, 755.8216, 15.5000, 30.0000, 0.0024, 0.4516, 291.3632, 0.7572, 0.1734, 0.0000, 0.0520, 7.6455, 1.5000, 8.1250, 8.8000, 71.8150, 7.6700, 5.2300, 16.0000, 34.3214, 1.0000, 0.0578, 0.6774
2, 47, 3.8444, 4.0000, 0.0039, 0.0223, 9.9000, 0.2889, -768.7100, 1158.0018, 13.5000, 26.5000, 0.0012, 0.4545, 178.5124, 0.7911, 0.1582, 6.0000, 0.0411, 8.6141, 1.5778, 8.4889, 8.8000, 50.5175, 8.6800, 11.8028, 15.8830, 56.0185, 3.0000, 0.0316, 0.6727
3, 319, 4.0843, 4.0000, 0.0007, 0.0228, 8.6000, 0.3373, -804.0800, 2530.7905, 15.5000, 27.6667, 0.0004, 0.6395, 127.0957, 0.8116, 0.1573, 18.0000, 0.0393, 8.7803, 1.4940, 7.5181, 11.2000, 52.3630, 9.9700, 12.8289, 16.3679, 78.6809, 8.0000, 0.0041, 0.7558
4, 805, 4.2832, 4.0000, 0.0006, 0.0362, 7.9000, 0.2948, -1010.1500, 2646.9180, 18.5000, 34.6000, 0.0002, 0.5227, 134.2975, 0.7690, 0.1619, 31.0000, 0.0442, 9.8702, 1.4798, 7.0867, 5.7000, 46.5276, 9.7500, 15.3653, 18.4643, 74.4615, 8.0000, 0.0306, 0.6477
5, 1691, 4.0581, 4.0000, 0.0012, 0.0231, 7.8000, 0.3605, -834.5900, 2158.6452, 13.5000, 28.6667, 0.0004, 0.5795, 105.8884, 0.7568, 0.1614, 20.0000, 0.0314, 8.9313, 1.4186, 7.1512, 6.4000, 57.7244, 7.7500, 12.3295, 15.6527, 94.4390, 2.0000, 0.0419, 0.7273
6, 2171, 4.1534, 4.0000, 0.0005, 0.0300, 8.3000, 0.3436, -1191.7600, 3385.8457, 14.5000, 40.7500, 0.0001, 0.5808, 117.6091, 0.7967, 0.1600, 36.0000, 0.0333, 9.5783, 1.5706, 7.3804, 7.2000, 32.6050, 10.0100, 18.8350, 21.9442, 85.0274, 10.0000, 0.0089, 0.6946
7, 3074, 3.9143, 4.0000, 0.0009, 0.0185, 7.8000, 0.3429, -1540.0800, 2094.2822, 26.5000, 52.5000, 0.0004, 0.5514, 169.4471, 0.8128, 0.1619, 20.0000, 0.0304, 9.2888, 1.5429, 6.2190, 8.8000, 23.0218, 10.2200, 23.0907, 26.3333, 59.0155, 5.0000, 0.0034, 0.6916
8, 3670, 3.7759, 4.0000, 0.0027, 0.0297, 8.1000, 0.3793, -844.0200, 1513.4378, 14.0000, 29.0000, 0.0007, 0.5862, 112.9608, 0.7855, 0.1584, 16.0000, 0.0396, 8.3134, 1.5517, 7.6552, 7.2000, 46.1241, 9.9800, 14.0303, 16.4276, 88.5263, 4.0000, 0.0264, 0.7586
9, 3976, 4.4370, 4.0000, 0.0011, 0.0203, 6.2000, 0.4034, -868.7100, 1911.6494, 13.5000, 29.7500, 0.0003, 0.5447, 97.8254, 0.7812, 0.1719, 13.0000, 0.0109, 9.3624, 1.3866, 6.5714, 8.1000, 59.3362, 8.3200, 12.3738, 14.5891, 102.2230, 4.0000, 0.0234, 0.6992
10, 4619, 4.0000, 4.0000, 0.0008, 0.0158, 7.8000, 0.4561, -1673.3300, 3032.2885, 27.0000, 57.0000, 0.0003, 0.7368, 166.2050, 0.8233, 0.1609, 15.0000, 0.0126, 8.1071, 1.4386, 6.1053, 3.1000, 27.2747, 10.3400, 23.6154, 27.7123, 60.1667, 1.0000, 0.0000, 0.8070
