Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.0000, 4.0000, 0.0024, 0.0811, 22.4000, 0.0000, -1163.5000, 1383.3298, 18.5000, 40.0000, 0.0017, 0.5610, 178.4652, 0.7876, 0.1416, 0.0000, 0.0841, 7.9156, 2.1429, 8.5714, 13.0000, 18.4443, 10.2400, 12.4257, 25.0000, 56.0333, 3.0000, 0.0265, 0.7317
2, 40, 3.9020, 4.0000, 0.0020, 0.0311, 9.9000, 0.2745, -840.3700, 1550.3510, 14.0000, 29.0000, 0.0010, 0.5167, 144.4444, 0.7842, 0.1489, 4.0000, 0.0760, 8.6082, 1.6667, 7.4902, 7.2000, 39.9525, 9.8100, 14.0217, 19.8759, 69.2308, 4.0000, 0.0304, 0.7000
3, 332, 4.4186, 4.0000, 0.0003, 0.0314, 11.0000, 0.3140, -618.4800, 3513.9851, 9.0000, 21.5000, 0.0001, 0.7640, 80.7979, 0.7961, 0.1451, 19.0000, 0.0490, 8.5075, 1.6279, 7.5698, 6.0000, 47.2916, 10.9100, 12.0043, 16.0419, 123.7656, 4.0000, 0.0235, 0.8315
4, 845, 4.6739, 4.0000, 0.0017, 0.0519, 10.0000, 0.2174, -663.9500, 2424.8062, 8.5000, 23.0000, 0.0005, 0.6596, 135.8081, 0.6364, 0.1472, 8.0000, 0.0346, 7.9164, 1.4130, 7.8913, 10.1000, 63.9465, 8.1400, 10.0539, 12.6783, 73.6333, 2.0000, 0.1385, 0.7872
5, 1079, 4.4444, 4.0000, 0.0013, 0.0273, 8.2000, 0.3086, -465.1100, 2596.7200, 7.5000, 16.2000, 0.0003, 0.6364, 85.2273, 0.7631, 0.1593, 11.0000, 0.0482, 8.7307, 1.5926, 8.5556, 3.1000, 55.6587, 8.7500, 9.5206, 12.4059, 117.3333, 4.0000, 0.0503, 0.7727
6, 1559, 4.3299, 4.0000, 0.0010, 0.0173, 9.5000, 0.3711, -941.0000, 2030.0280, 17.5000, 32.3333, 0.0003, 0.5960, 93.8680, 0.8059, 0.1525, 18.0000, 0.0451, 8.9969, 1.6701, 7.3505, 3.1000, 32.7259, 9.7100, 16.7272, 20.7684, 106.5326, 9.0000, 0.0208, 0.7374
7, 2139, 4.2615, 4.0000, 0.0017, 0.0375, 8.2000, 0.3846, -947.5600, 2365.4861, 15.0000, 32.5000, 0.0004, 0.6418, 111.3834, 0.7695, 0.1585, 10.0000, 0.0173, 8.4232, 1.5385, 6.1692, 8.8000, 43.6937, 9.2500, 15.2388, 17.9231, 89.7800, 2.0000, 0.0346, 0.7761
8, 2489, 4.0439, 4.0000, 0.0005, 0.0320, 11.1000, 0.3421, -825.5100, 2878.1514, 15.0000, 28.5000, 0.0003, 0.5726, 157.7909, 0.8110, 0.1448, 15.0000, 0.0259, 9.4043, 1.6316, 7.1579, 3.1000, 39.8759, 9.7700, 14.7776, 18.0667, 63.3750, 12.0000, 0.0061, 0.6838
9, 3148, 4.0000, 3.0000, 0.0008, 0.0324, 5.0000, 0.3952, -723.6800, 1571.8309, 9.0000, 24.8000, 0.0003, 0.4308, 142.0118, 0.7569, 0.1799, 28.0000, 0.0519, 9.9816, 1.4435, 6.9032, 5.7000, 59.5388, 8.1500, 11.1159, 13.7910, 70.4167, 1.0000, 0.0308, 0.6000
10, 3768, 4.4595, 4.0000, 0.0005, 0.0354, 11.9000, 0.3243, -802.4600, 2934.3996, 14.0000, 27.7500, 0.0002, 0.6348, 107.3724, 0.8166, 0.1418, 24.0000, 0.0277, 9.1147, 1.6216, 8.2432, 6.0000, 41.4796, 10.2300, 14.3676, 18.3072, 93.1338, 11.0000, 0.0062, 0.7391
11, 4420, 4.1954, 4.0000, 0.0009, 0.0367, 10.6000, 0.3448, -840.9900, 2557.7474, 15.0000, 29.0000, 0.0003, 0.6000, 143.2099, 0.8163, 0.1469, 14.0000, 0.0306, 8.9772, 1.7126, 7.1724, 3.1000, 32.5103, 9.9900, 15.9292, 21.2552, 69.8276, 9.0000, 0.0000, 0.7222
12, 4913, 4.4752, 4.0000, 0.0017, 0.0259, 9.7000, 0.3168, -581.6600, 1700.3076, 8.5000, 20.2000, 0.0004, 0.5192, 94.3047, 0.8086, 0.1517, 23.0000, 0.0310, 9.2113, 1.5743, 7.8020, 5.7000, 53.1498, 9.3500, 10.8642, 14.8127, 106.0392, 2.0000, 0.0138, 0.7019
13, 5496, 3.9355, 5.0000, 0.0013, 0.0295, 11.5000, 0.3387, -899.0300, 2476.2806, 16.5000, 31.0000, 0.0003, 0.6719, 136.7188, 0.8177, 0.1421, 12.0000, 0.0349, 8.3482, 1.6774, 7.0645, 7.2000, 33.4603, 10.8500, 16.2935, 20.1419, 73.1429, 5.0000, 0.0107, 0.7812
14, 5872, 4.2192, 4.0000, 0.0006, 0.0241, 9.3000, 0.3493, -1064.6800, 2145.1176, 15.0000, 36.5000, 0.0002, 0.5235, 103.5989, 0.8046, 0.1544, 26.0000, 0.0410, 9.6434, 1.6096, 7.3288, 8.1000, 33.6163, 10.1100, 17.6382, 20.6274, 96.5261, 12.0000, 0.0145, 0.6711
15, 6704, 4.1867, 4.0000, 0.0018, 0.0256, 6.0000, 0.4133, -543.2500, 1726.9952, 8.5000, 18.7500, 0.0004, 0.5897, 108.4813, 0.7615, 0.1718, 22.0000, 0.0462, 8.7316, 1.4933, 6.6267, 7.2000, 61.4678, 8.0100, 9.3438, 12.8333, 92.1818, 4.0000, 0.0410, 0.7436
16, 7097, 4.0985, 4.0000, 0.0008, 0.0287, 8.0000, 0.3939, -767.3100, 2441.4010, 14.0000, 26.4000, 0.0003, 0.5182, 131.0672, 0.7705, 0.1612, 19.0000, 0.0273, 9.6697, 1.5682, 6.4318, 8.2000, 47.3708, 8.7500, 13.2105, 16.9236, 76.2967, 7.0000, 0.0396, 0.6569
17, 7832, 4.2110, 4.0000, 0.0009, 0.0294, 10.7000, 0.3028, -1595.6700, 2111.1065, 28.0000, 54.5000, 0.0002, 0.5596, 154.8691, 0.8108, 0.1468, 10.0000, 0.0310, 9.3229, 1.7523, 6.9450, 8.8000, 3.2735, 11.8400, 26.3421, 30.9743, 64.5707, 11.0000, 0.0131, 0.6881
18, 8448, 3.9891, 3.0000, 0.0008, 0.0529, 6.5000, 0.3315, -895.4100, 1918.3514, 10.5000, 30.6667, 0.0002, 0.4000, 134.0720, 0.7297, 0.1700, 25.0000, 0.0304, 10.4737, 1.4348, 6.6359, 3.1000, 54.3257, 8.0700, 13.3004, 16.6145, 74.5868, 4.0000, 0.0473, 0.5632
19, 9339, 4.4842, 4.0000, 0.0003, 0.0421, 10.4000, 0.3077, -917.4000, 2457.0947, 11.5000, 31.5714, 0.0001, 0.5225, 128.6422, 0.8054, 0.1491, 42.0000, 0.0371, 10.0671, 1.5430, 7.4661, 6.9000, 44.2533, 10.1100, 14.9301, 19.1444, 77.7350, 14.0000, 0.0034, 0.6306
20, 10529, 4.3500, 4.0000, 0.0009, 0.0256, 7.3000, 0.3300, -726.7400, 2692.2533, 12.5000, 25.0000, 0.0003, 0.6154, 109.0976, 0.7839, 0.1648, 13.0000, 0.0385, 9.0264, 1.4500, 7.2700, 7.2000, 58.7900, 9.1300, 11.2700, 15.6000, 91.6610, 5.0000, 0.0220, 0.7404
21, 11078, 4.7414, 5.0000, 0.0006, 0.0292, 11.8000, 0.2845, -839.5100, 3034.9845, 16.5000, 29.0000, 0.0002, 0.6250, 173.6111, 0.8231, 0.1421, 10.0000, 0.0390, 9.2556, 1.8362, 8.1810, 7.2000, 22.0569, 11.6500, 17.3872, 20.2207, 57.6000, 15.0000, 0.0056, 0.7167
