Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.5000, 3.0000, 0.0063, 0.0357, 5.4000, 0.1667, -968.0000, 1398.6030, 14.5000, 33.0000, 0.0019, 0.6471, 103.8062, 0.6382, 0.1908, 0.0000, 0.0855, 7.3009, 1.1667, 6.0000, 3.1000, 102.0450, 7.1300, 0.5167, 15.6242, 96.3333, 0.0000, 0.1316, 0.8235
2, 30, 4.0395, 3.0000, 0.0019, 0.0275, 3.9000, 0.3421, -799.7800, 1459.7258, 12.0000, 27.3333, 0.0009, 0.3765, 179.9308, 0.7081, 0.1878, 13.0000, 0.0660, 9.6488, 1.3553, 6.5526, 3.1000, 66.4664, 6.6600, 10.2821, 13.3724, 55.5769, 0.0000, 0.0736, 0.5882
3, 396, 4.1636, 4.0000, 0.0004, 0.0341, 8.0000, 0.3515, -596.3700, 1739.8036, 8.0000, 20.6250, 0.0002, 0.4393, 166.3938, 0.7864, 0.1614, 28.0000, 0.0443, 10.4024, 1.4606, 7.0788, 3.1000, 62.3334, 7.7600, 9.6889, 11.8864, 60.0984, 6.0000, 0.0182, 0.5665
4, 1278, 4.2673, 4.0000, 0.0008, 0.0204, 8.6000, 0.4356, -732.6000, 2449.5640, 12.5000, 25.2500, 0.0003, 0.5714, 141.4966, 0.8115, 0.1579, 24.0000, 0.0340, 9.2535, 1.5644, 6.7327, 6.0000, 48.8617, 9.1000, 12.7169, 16.0406, 70.6731, 4.0000, 0.0102, 0.6952
5, 1869, 3.9595, 4.0000, 0.0008, 0.0224, 6.8000, 0.4189, -717.3600, 1721.6260, 11.5000, 24.6667, 0.0007, 0.4675, 202.3950, 0.8010, 0.1667, 11.0000, 0.0373, 9.3186, 1.4189, 6.1486, 3.1000, 61.7578, 8.1400, 10.7732, 14.1910, 49.4083, 1.0000, 0.0100, 0.6234
6, 2273, 3.8288, 3.0000, 0.0007, 0.0353, 5.5000, 0.3562, -853.2400, 2203.2787, 17.0000, 29.2000, 0.0002, 0.4595, 215.4858, 0.7743, 0.1763, 11.0000, 0.0691, 10.1563, 1.3630, 6.4863, 7.2000, 61.8860, 8.0700, 11.8816, 14.4197, 46.4068, 1.0000, 0.0141, 0.5878
7, 2984, 4.3478, 4.0000, 0.0020, 0.0378, 7.7000, 0.3370, -530.7700, 1380.3355, 7.0000, 18.4000, 0.0005, 0.4583, 177.9514, 0.7836, 0.1618, 22.0000, 0.0420, 9.4341, 1.4130, 6.9783, 5.7000, 68.6155, 7.6700, 8.2599, 13.0122, 56.1951, 1.0000, 0.0168, 0.6458
8, 3462, 4.1867, 4.0000, 0.0012, 0.0262, 8.1000, 0.4400, -540.6900, 1870.9115, 8.5000, 18.7500, 0.0004, 0.5190, 163.4353, 0.8143, 0.1595, 17.0000, 0.0500, 9.0907, 1.5200, 6.3467, 3.1000, 59.2118, 9.3600, 9.6585, 12.3000, 61.1863, 4.0000, 0.0000, 0.6709
9, 3884, 4.1746, 4.0000, 0.0030, 0.0360, 8.0000, 0.3492, -607.3300, 1466.0323, 8.0000, 21.0000, 0.0008, 0.5000, 142.3324, 0.7808, 0.1592, 8.0000, 0.0450, 8.7462, 1.4762, 6.6667, 7.8000, 60.6343, 7.5500, 10.0190, 12.8444, 70.2581, 1.0000, 0.0240, 0.6970
10, 4219, 4.1096, 4.0000, 0.0009, 0.0296, 5.8000, 0.4178, -1069.0200, 1587.3710, 18.0000, 36.5000, 0.0003, 0.4333, 168.8889, 0.7890, 0.1747, 24.0000, 0.0323, 10.1274, 1.4110, 5.8082, 3.1000, 50.4204, 7.8700, 15.2943, 18.1616, 59.2105, 4.0000, 0.0054, 0.5933
11, 4965, 4.1250, 4.0000, 0.0011, 0.0360, 6.6000, 0.3173, -603.1900, 2119.0033, 8.0000, 20.8000, 0.0003, 0.5321, 139.7189, 0.7879, 0.1686, 15.0000, 0.0568, 9.3712, 1.4135, 6.9327, 3.1000, 66.1442, 7.8600, 9.2008, 12.1662, 71.5723, 1.0000, 0.0076, 0.6789
12, 5495, 4.2162, 4.0000, 0.0015, 0.0223, 6.1000, 0.4189, -535.7300, 1721.6260, 8.0000, 18.5000, 0.0005, 0.5128, 141.3544, 0.7767, 0.1712, 9.0000, 0.0596, 9.0324, 1.4189, 7.1351, 6.0000, 68.0170, 7.7900, 8.3682, 10.6432, 70.7442, 1.0000, 0.0298, 0.6795
