Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.0000, 4.0000, 0.0001, 0.0000, 4.2000, 0.0000, -74283.1100, 2066.7112, 10.5000, 2510.0000, 0.0000, 0.2258, 118.4935, 0.7774, 0.1690, 0.0000, 0.0556, 11.4983, 1.3333, 11.6667, 8.8000, 94.0051, 130.9600, 0.1548, 1009.3184, 84.3928, 93.0000, 0.0256, 0.3450
2, 18, 3.2295, 3.0000, 0.0010, 0.0295, 5.1000, 0.3443, -729.3100, 1843.5380, 10.5000, 25.0000, 0.0003, 0.5308, 104.1420, 0.7615, 0.1797, 20.0000, 0.0763, 9.4795, 1.4836, 7.0410, 5.7000, 56.5559, 8.1600, 11.4326, 14.8000, 96.0227, 2.0000, 0.0286, 0.6846
3, 631, 2.8862, 4.0000, 0.0008, 0.0235, 5.9000, 0.4228, -898.7100, 2094.7155, 13.5000, 30.7500, 0.0003, 0.4646, 203.3604, 0.7649, 0.1740, 14.0000, 0.0580, 9.9738, 1.4715, 5.6911, 3.1000, 51.1311, 8.7700, 13.7667, 18.4789, 49.1738, 3.0000, 0.0376, 0.5984
4, 1271, 3.7941, 4.0000, 0.0007, 0.0398, 6.3000, 0.2941, -491.1500, 2378.5574, 8.5000, 17.0000, 0.0003, 0.5888, 127.5221, 0.7666, 0.1708, 12.0000, 0.0740, 9.1945, 1.4118, 7.6373, 3.1000, 70.1447, 8.0200, 7.6988, 9.5451, 78.4178, 3.0000, 0.0228, 0.7103
5, 1800, 3.7377, 4.0000, 0.0010, 0.0346, 7.3000, 0.3279, -889.5500, 1581.3236, 13.0000, 30.5000, 0.0003, 0.5159, 133.5349, 0.7814, 0.1651, 19.0000, 0.0770, 9.5546, 1.4754, 7.1967, 3.1000, 51.0578, 9.1600, 13.7148, 15.4787, 74.8868, 2.0000, 0.0189, 0.6667
6, 2438, 3.9030, 4.0000, 0.0004, 0.0336, 8.9000, 0.3358, -777.9500, 2122.3972, 11.0000, 26.8000, 0.0002, 0.5899, 92.1277, 0.7903, 0.1559, 36.0000, 0.0470, 9.4177, 1.5299, 8.1716, 5.7000, 50.2076, 9.4000, 12.9142, 17.2872, 108.5449, 6.0000, 0.0175, 0.7050
7, 3184, 3.9638, 4.0000, 0.0005, 0.0319, 7.1000, 0.3167, -532.1400, 2024.3110, 10.5000, 18.4167, 0.0002, 0.4569, 94.3817, 0.7710, 0.1669, 33.0000, 0.0537, 10.1719, 1.5339, 7.8778, 3.1000, 58.3710, 8.1600, 9.6930, 12.4345, 105.9528, 4.0000, 0.0302, 0.6164
8, 4378, 3.9115, 4.0000, 0.0004, 0.0342, 7.1000, 0.3097, -432.9200, 2674.1306, 6.5000, 15.0667, 0.0001, 0.5228, 107.0918, 0.7792, 0.1667, 26.0000, 0.0708, 10.0110, 1.4602, 7.7876, 5.2000, 68.0114, 8.3100, 7.5161, 10.2745, 93.3778, 6.0000, 0.0200, 0.6432
9, 5580, 3.7312, 4.0000, 0.0003, 0.0258, 6.7000, 0.3636, -522.3200, 2182.6147, 11.0000, 18.0714, 0.0001, 0.4453, 139.2666, 0.7764, 0.1690, 50.0000, 0.0384, 10.5289, 1.5296, 7.1304, 3.1000, 59.0846, 8.6400, 9.5077, 12.4460, 71.8047, 10.0000, 0.0288, 0.5698
10, 6937, 3.5412, 4.0000, 0.0008, 0.0241, 5.7000, 0.3882, -995.1200, 2093.8255, 13.5000, 34.0000, 0.0002, 0.4598, 162.5050, 0.7821, 0.1755, 38.0000, 0.0654, 10.1070, 1.3412, 6.5235, 3.1000, 58.8615, 8.8600, 13.4959, 18.3059, 61.5366, 3.0000, 0.0183, 0.6092
