Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.6667, 5.0000, 0.0052, 0.0000, 13.6000, 0.0000, -1138.9100, 1282.2466, 21.0000, 39.0000, 0.0014, 0.5250, 187.5000, 0.8238, 0.1598, 0.0000, 0.0697, 7.9019, 2.6667, 10.0000, 11.2000, -21.8100, 10.7000, 17.0467, 29.9590, 53.3333, 2.0000, 0.0000, 0.7250
2, 25, 4.3821, 4.0000, 0.0006, 0.0270, 8.9000, 0.3008, -916.9100, 1837.7871, 18.0000, 31.5000, 0.0002, 0.4962, 155.0026, 0.8082, 0.1575, 13.0000, 0.0425, 9.7754, 1.6829, 7.2033, 6.0000, 33.2481, 10.3800, 16.2610, 21.4889, 64.5150, 5.0000, 0.0082, 0.6336
3, 733, 4.5086, 4.0000, 0.0010, 0.0171, 9.4000, 0.3276, -670.8600, 1976.4928, 11.5000, 23.2000, 0.0003, 0.5372, 107.9161, 0.8094, 0.1536, 16.0000, 0.0299, 9.4191, 1.7759, 7.1983, 5.7000, 33.0491, 8.5700, 14.4132, 17.9007, 92.6646, 8.0000, 0.0199, 0.6860
4, 1439, 4.7797, 4.0000, 0.0008, 0.0212, 9.6000, 0.3136, -857.1300, 2132.7767, 14.5000, 29.5000, 0.0002, 0.5041, 133.5184, 0.8133, 0.1528, 8.0000, 0.0141, 9.6282, 1.7203, 7.4492, 6.0000, 31.3518, 9.5900, 16.2150, 19.9356, 74.8960, 8.0000, 0.0127, 0.6504
5, 2149, 4.8000, 4.0000, 0.0011, 0.0154, 8.4000, 0.3462, -626.7400, 2016.5500, 8.5000, 21.6667, 0.0003, 0.5221, 128.6765, 0.8228, 0.1592, 26.0000, 0.0154, 9.5957, 1.6077, 7.3231, 5.5000, 48.8326, 9.0100, 11.8308, 14.2051, 77.7143, 6.0000, 0.0026, 0.6691
6, 2931, 4.5263, 4.0000, 0.0021, 0.0590, 11.2000, 0.3158, -825.2900, 1751.9889, 14.0000, 28.5000, 0.0009, 0.5254, 166.6188, 0.7986, 0.1424, 10.0000, 0.0243, 8.6087, 1.7368, 8.4737, 7.2000, 30.9707, 9.6000, 16.0197, 21.9263, 60.0172, 7.0000, 0.0000, 0.6949
7, 3222, 5.0149, 4.0000, 0.0007, 0.0253, 9.1000, 0.3582, -645.5700, 2301.9847, 9.0000, 22.3333, 0.0002, 0.5714, 124.4898, 0.8030, 0.1553, 23.0000, 0.0316, 9.4860, 1.6194, 7.4552, 5.5000, 47.1652, 9.2600, 12.2290, 15.2020, 80.3279, 9.0000, 0.0164, 0.6929
8, 4017, 5.3038, 5.0000, 0.0007, 0.0142, 9.3000, 0.3544, -763.7800, 3495.5583, 15.5000, 26.3333, 0.0002, 0.7073, 101.1303, 0.8178, 0.1538, 11.0000, 0.0547, 8.5305, 1.6582, 7.7215, 7.8000, 39.8206, 10.7200, 14.2471, 16.6093, 98.8824, 8.0000, 0.0142, 0.8049
9, 4514, 4.8611, 4.0000, 0.0007, 0.0293, 10.4000, 0.3750, -515.7000, 2055.6955, 8.0000, 18.0000, 0.0003, 0.4595, 148.8313, 0.8218, 0.1489, 22.0000, 0.0363, 9.9766, 1.7153, 7.5903, 6.9000, 43.4525, 9.3300, 11.6703, 15.2556, 67.1902, 9.0000, 0.0000, 0.6149
10, 5370, 5.0165, 4.0000, 0.0008, 0.0174, 7.2000, 0.3719, -583.7800, 1774.4425, 8.0000, 20.1667, 0.0003, 0.4646, 146.3203, 0.8110, 0.1657, 21.0000, 0.0407, 9.8721, 1.4628, 7.4215, 3.1000, 62.6121, 7.9900, 9.5362, 12.6948, 68.3432, 4.0000, 0.0058, 0.6142
