Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.0000, 3.0000, 0.0134, 0.0870, 6.0000, 0.1667, -610.4500, 862.6147, 8.5000, 21.0000, 0.0049, 0.5455, 206.6116, 0.7708, 0.1771, 0.0000, 0.0833, 6.6775, 1.1667, 6.3333, 8.8000, 102.0450, 6.8300, 0.5167, 10.3048, 48.4000, 1.0000, 0.0000, 0.7727
2, 25, 3.6000, 4.0000, 0.0017, 0.0226, 5.7000, 0.4118, -661.9700, 2014.8506, 11.0000, 22.7500, 0.0004, 0.5745, 106.3830, 0.7901, 0.1756, 16.0000, 0.0407, 8.9643, 1.3529, 6.8118, 3.1000, 70.8074, 7.4500, 8.6622, 11.7374, 94.0000, 4.0000, 0.0086, 0.7340
3, 469, 3.1111, 3.0000, 0.0011, 0.0421, 5.6000, 0.3636, -574.8100, 1783.9877, 11.0000, 19.8000, 0.0004, 0.5049, 122.5375, 0.7621, 0.1747, 18.0000, 0.0484, 9.3689, 1.3232, 7.7475, 6.0000, 74.7925, 7.3800, 7.7461, 10.3442, 81.6077, 2.0000, 0.0211, 0.6699
4, 946, 3.7436, 4.0000, 0.0006, 0.0300, 7.0000, 0.3675, -852.8900, 1511.4726, 13.5000, 29.2500, 0.0003, 0.5126, 115.8110, 0.7933, 0.1667, 25.0000, 0.0450, 9.5259, 1.4872, 6.9145, 7.2000, 51.3309, 9.4700, 13.3662, 17.1701, 86.3476, 4.0000, 0.0100, 0.6639
5, 1548, 3.7212, 4.0000, 0.0014, 0.0310, 6.8000, 0.4038, -756.9600, 2388.5439, 12.0000, 26.0000, 0.0004, 0.5660, 156.6394, 0.8011, 0.1679, 24.0000, 0.0456, 9.1999, 1.3846, 6.6154, 6.0000, 63.3065, 8.6500, 10.8885, 14.6308, 63.8409, 3.0000, 0.0000, 0.7075
6, 2098, 3.7949, 4.0000, 0.0017, 0.0215, 6.4000, 0.4231, -757.4500, 1996.8249, 12.0000, 26.0000, 0.0005, 0.5432, 155.4641, 0.7967, 0.1699, 16.0000, 0.0311, 8.9555, 1.3333, 7.2564, 6.4000, 67.6450, 7.8500, 10.2833, 12.4513, 64.3235, 0.0000, 0.0000, 0.7037
7, 2518, 3.5918, 3.0000, 0.0021, 0.0503, 6.6000, 0.3776, -954.4800, 1568.5415, 13.0000, 32.6667, 0.0006, 0.4700, 100.0000, 0.7790, 0.1685, 19.0000, 0.0241, 9.2879, 1.2755, 6.7653, 3.1000, 65.7702, 7.9400, 12.2010, 15.9238, 100.0000, 1.0000, 0.0000, 0.6800
8, 2977, 3.4444, 3.0000, 0.0009, 0.0532, 5.6000, 0.3194, -1054.3500, 1858.2780, 13.0000, 36.0000, 0.0004, 0.4459, 145.1790, 0.7418, 0.1753, 22.0000, 0.0454, 10.0203, 1.3125, 8.0417, 3.1000, 59.2575, 7.5600, 13.9375, 16.6222, 68.8805, 2.0000, 0.0297, 0.6081
9, 3618, 3.8038, 3.0000, 0.0007, 0.0650, 8.0000, 0.2632, -1223.0400, 1632.3799, 13.5000, 41.8000, 0.0002, 0.3709, 156.4945, 0.7720, 0.1610, 25.0000, 0.0370, 10.7403, 1.3876, 8.2775, 3.1000, 47.0204, 9.2700, 17.0852, 19.7822, 63.9000, 5.0000, 0.0020, 0.5352
10, 4620, 3.3625, 3.0000, 0.0007, 0.0553, 5.9000, 0.2938, -935.5100, 1776.3108, 13.5000, 32.0000, 0.0004, 0.3889, 183.6610, 0.7291, 0.1730, 27.0000, 0.0539, 10.4941, 1.2375, 8.0188, 3.1000, 69.6625, 6.9800, 11.4925, 15.0500, 54.4481, 3.0000, 0.0426, 0.5494
