Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.3333, 4.0000, 0.0000, 0.0000, 2.6000, 0.3333, -161187.3000, 2005.3400, 15.5000, 5446.0000, 0.0000, 0.1694, 135.7919, 0.8042, 0.1628, 0.0000, 0.0272, 11.5541, 1.3333, 8.3333, 14.6000, 94.0209, 276.4100, 0.1488, 2183.6719, 73.6421, 347.0000, 0.0081, 0.2715
2, 17, 4.1400, 5.0000, 0.0028, 0.0094, 9.6000, 0.4200, -768.6300, 1676.3455, 16.5000, 26.5000, 0.0008, 0.5455, 218.1818, 0.8239, 0.1552, 6.0000, 0.0328, 8.4485, 1.7800, 6.9200, 10.1000, 30.8720, 11.2700, 15.1640, 17.3925, 45.8333, 7.0000, 0.0119, 0.7091
3, 337, 4.1402, 4.0000, 0.0005, 0.0146, 7.5000, 0.4393, -891.3700, 2059.8424, 14.5000, 30.5714, 0.0002, 0.4253, 138.4083, 0.8177, 0.1644, 53.0000, 0.0220, 10.4807, 1.6028, 6.6589, 7.4000, 40.2078, 9.5100, 15.2459, 17.8360, 72.2500, 13.0000, 0.0033, 0.5701
4, 1568, 4.3046, 4.0000, 0.0005, 0.0223, 9.8000, 0.3709, -728.5600, 3135.7999, 16.0000, 25.1667, 0.0002, 0.5669, 145.2392, 0.8069, 0.1518, 21.0000, 0.0268, 9.6874, 1.6887, 7.3709, 5.5000, 38.4233, 9.5100, 14.1522, 16.4243, 68.8520, 17.0000, 0.0167, 0.6688
5, 2466, 4.7463, 5.0000, 0.0004, 0.0264, 11.5000, 0.3333, -576.5400, 2514.1594, 10.5000, 20.1000, 0.0001, 0.5071, 141.5063, 0.8021, 0.1442, 37.0000, 0.0272, 10.0827, 1.8308, 7.3881, 4.9000, 31.5439, 10.4700, 13.8530, 17.1942, 70.6683, 25.0000, 0.0272, 0.6256
6, 3716, 4.0798, 4.0000, 0.0005, 0.0254, 8.6000, 0.3804, -950.1100, 2148.2338, 15.0000, 32.6000, 0.0002, 0.4639, 158.2233, 0.8075, 0.1582, 31.0000, 0.0243, 10.1677, 1.5583, 6.9264, 6.7000, 41.9153, 9.4400, 15.5117, 18.1934, 63.2018, 15.0000, 0.0088, 0.5964
7, 4622, 4.4691, 4.0000, 0.0007, 0.0226, 6.4000, 0.4444, -467.3100, 2233.8450, 7.5000, 16.2000, 0.0003, 0.6628, 105.4624, 0.7986, 0.1697, 21.0000, 0.0249, 8.7305, 1.4938, 6.5432, 5.7000, 64.0142, 8.8500, 8.3552, 12.4059, 94.8205, 5.0000, 0.0090, 0.7674
8, 5066, 4.0870, 4.0000, 0.0010, 0.0207, 5.7000, 0.4348, -896.3800, 2156.5453, 15.0000, 30.6667, 0.0003, 0.5684, 175.0693, 0.7905, 0.1743, 17.0000, 0.0187, 9.1636, 1.3696, 6.4022, 7.8000, 59.8431, 8.1500, 12.5309, 14.8754, 57.1203, 3.0000, 0.0145, 0.6947
9, 5550, 4.2174, 4.0000, 0.0021, 0.0391, 10.7000, 0.1304, -663.0200, 2090.3295, 11.5000, 23.0000, 0.0011, 0.7500, 243.0556, 0.8203, 0.1406, 1.0000, 0.1094, 6.6751, 1.6957, 8.9130, 11.2000, 40.0378, 11.3600, 13.3887, 14.4174, 41.1429, 2.0000, 0.0000, 0.8333
10, 5680, 4.3621, 3.0000, 0.0007, 0.0346, 5.7000, 0.3966, -560.8900, 2030.2215, 8.0000, 19.3333, 0.0005, 0.6721, 107.4980, 0.7785, 0.1730, 9.0000, 0.0311, 8.2674, 1.3103, 6.8103, 8.8000, 76.3565, 7.7000, 7.4121, 10.4920, 93.0250, 2.0000, 0.0138, 0.7869
