Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.2000, 4.0000, 0.0000, 0.0294, 11.1000, 0.2000, -162578.8600, 2004.2529, 14.5000, 5493.0000, 0.0000, 0.1920, 105.0538, 0.8007, 0.1644, 0.0000, 0.0399, 11.0424, 2.4000, 8.0000, 13.0000, 3.7724, 278.7500, 12.7387, 2203.8190, 95.1893, 259.0000, 0.0092, 0.3027
2, 36, 4.0411, 4.0000, 0.0017, 0.0323, 7.3000, 0.3425, -563.5200, 1684.5941, 13.5000, 19.5000, 0.0004, 0.5696, 105.7523, 0.7648, 0.1644, 11.0000, 0.0548, 8.7871, 1.6301, 7.2055, 7.8000, 50.4017, 8.6000, 10.7631, 15.4923, 94.5606, 5.0000, 0.0388, 0.7342
3, 440, 3.9921, 4.0000, 0.0004, 0.0168, 8.8000, 0.3968, -517.6500, 2163.5998, 8.5000, 18.0000, 0.0002, 0.5714, 130.0243, 0.8109, 0.1567, 21.0000, 0.0311, 9.4977, 1.7857, 7.1111, 3.1000, 37.4936, 9.9900, 12.5014, 17.6762, 76.9087, 7.0000, 0.0155, 0.6842
4, 1214, 4.4095, 4.0000, 0.0010, 0.0227, 8.4000, 0.3238, -503.3400, 2297.8929, 11.5000, 17.5000, 0.0002, 0.6091, 87.6033, 0.8172, 0.1586, 16.0000, 0.0518, 9.0499, 1.6667, 7.0857, 3.1000, 48.0725, 8.8100, 10.9017, 15.0000, 114.1509, 8.0000, 0.0016, 0.7455
5, 1834, 4.4667, 4.0000, 0.0019, 0.0242, 7.9000, 0.4333, -873.9400, 2558.9654, 15.0000, 30.0000, 0.0004, 0.7097, 62.4350, 0.8036, 0.1601, 15.0000, 0.0332, 8.0985, 1.7167, 6.4833, 13.0000, 31.1550, 9.4500, 16.3667, 20.0000, 160.1667, 3.0000, 0.0121, 0.8387
6, 2167, 4.5578, 4.0000, 0.0008, 0.0188, 6.5000, 0.3741, -857.9700, 1861.8152, 17.5000, 29.4000, 0.0002, 0.5066, 95.2216, 0.7810, 0.1702, 26.0000, 0.0463, 9.6931, 1.6190, 6.5102, 3.1000, 40.0226, 8.8300, 14.9808, 20.1954, 105.0182, 4.0000, 0.0300, 0.6645
7, 2968, 4.8261, 5.0000, 0.0025, 0.0267, 11.2000, 0.3696, -662.7200, 1818.6047, 14.0000, 23.0000, 0.0005, 0.7292, 69.4444, 0.8167, 0.1433, 4.0000, 0.0300, 7.7202, 1.7174, 7.6739, 7.2000, 38.1987, 11.3600, 13.6452, 17.8957, 144.0000, 6.0000, 0.0133, 0.8542
8, 3270, 4.3741, 4.0000, 0.0013, 0.0252, 8.9000, 0.3165, -670.4900, 1708.0871, 14.0000, 23.1667, 0.0003, 0.4615, 100.7384, 0.7932, 0.1564, 19.0000, 0.0429, 9.7366, 1.6763, 7.0216, 3.1000, 41.5093, 8.8700, 13.2249, 16.1731, 99.2670, 9.0000, 0.0252, 0.6503
9, 4065, 4.6387, 5.0000, 0.0008, 0.0232, 10.3000, 0.2968, -492.8500, 2713.8430, 7.5000, 17.2222, 0.0002, 0.5714, 87.1880, 0.8124, 0.1496, 15.0000, 0.0495, 9.4884, 1.7742, 7.5806, 3.1000, 39.2577, 9.3000, 12.0622, 16.4373, 114.6947, 12.0000, 0.0148, 0.7081
10, 5016, 4.2778, 4.0000, 0.0012, 0.0316, 6.3000, 0.4074, -672.9300, 1903.1379, 9.0000, 23.1429, 0.0003, 0.3892, 128.3660, 0.7973, 0.1711, 37.0000, 0.0243, 10.2790, 1.3889, 6.9136, 3.1000, 65.8450, 7.5300, 9.8246, 13.2078, 77.9022, 0.0000, 0.0000, 0.5808
