Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.0000, 3.0000, 0.0024, 0.0000, 2.6000, 0.0000, -1083.3100, 1865.6409, 15.5000, 37.0000, 0.0004, 0.7632, 83.1025, 0.7389, 0.1778, 0.0000, 0.0611, 7.3416, 1.5000, 9.0000, 3.1000, 77.9050, 9.6300, 2.8900, 16.9622, 120.3333, 0.0000, 0.0444, 0.8684
2, 13, 3.5400, 4.0000, 0.0004, 0.0349, 6.9000, 0.3700, -591.0300, 2246.4154, 9.0000, 20.4000, 0.0004, 0.5514, 169.4471, 0.7732, 0.1701, 13.0000, 0.0435, 9.4378, 1.4400, 6.5300, 7.6000, 64.7110, 8.9300, 9.2020, 12.0816, 59.0155, 6.0000, 0.0227, 0.6636
3, 532, 4.0494, 4.0000, 0.0008, 0.0156, 6.5000, 0.3951, -786.9000, 2028.2073, 13.0000, 27.0000, 0.0005, 0.6071, 104.8753, 0.8151, 0.1693, 15.0000, 0.0089, 8.8346, 1.3951, 6.7654, 6.4000, 61.4078, 8.7400, 11.4017, 15.2444, 95.3514, 1.0000, 0.0000, 0.7381
4, 984, 3.5135, 4.0000, 0.0010, 0.0431, 8.6000, 0.3243, -715.1600, 2238.1138, 11.0000, 24.6667, 0.0007, 0.5600, 131.5556, 0.7898, 0.1563, 14.0000, 0.0350, 8.8552, 1.5000, 7.3243, 6.4000, 54.8983, 9.2800, 11.7300, 15.8126, 76.0135, 4.0000, 0.0108, 0.7067
5, 1358, 2.9630, 3.0000, 0.0015, 0.0630, 8.8000, 0.2593, -783.6800, 1895.1062, 9.0000, 27.0000, 0.0007, 0.7857, 178.5714, 0.7559, 0.1496, 4.0000, 0.0945, 6.8827, 1.4444, 6.8519, 8.8000, 57.2300, 10.6100, 11.9844, 15.2444, 56.0000, 0.0000, 0.0315, 0.8571
6, 1488, 3.4737, 3.0000, 0.0024, 0.0543, 9.9000, 0.3684, -903.3900, 3090.5885, 11.5000, 31.0000, 0.0005, 0.7742, 104.0583, 0.7762, 0.1678, 7.0000, 0.0070, 7.0151, 1.5789, 7.0526, 3.1000, 53.9711, 9.7600, 10.4516, 17.5613, 96.1000, 0.0000, 0.0000, 0.8710
7, 1583, 3.4167, 3.0000, 0.0024, 0.0625, 4.0000, 0.3333, -903.3900, 3090.5885, 11.5000, 31.0000, 0.0005, 0.7742, 104.0583, 0.7762, 0.1678, 1.0000, 0.0070, 7.0151, 1.3333, 7.1667, 3.1000, 81.8550, 9.7600, 4.8233, 17.5613, 96.1000, 0.0000, 0.0000, 0.8710
8, 1634, 3.5000, 4.0000, 0.0043, 0.0284, 4.5000, 0.5000, -818.7200, 1599.4582, 14.0000, 28.0000, 0.0010, 0.6897, 142.6873, 0.7943, 0.1773, 6.0000, 0.0213, 7.0240, 1.3214, 5.5000, 8.8000, 66.6221, 7.7500, 10.9229, 14.0571, 70.0833, 1.0000, 0.0000, 0.8276
9, 1778, 3.7662, 3.0000, 0.0009, 0.0267, 3.9000, 0.4675, -750.6200, 1770.9361, 12.0000, 25.6667, 0.0007, 0.5125, 134.3750, 0.7760, 0.1867, 15.0000, 0.0187, 9.0838, 1.2597, 5.7922, 3.1000, 74.2093, 7.6700, 9.2849, 12.3446, 74.4186, 1.0000, 0.0107, 0.6750
10, 2156, 3.7684, 3.0000, 0.0001, 0.0290, 5.5000, 0.4105, -551.3600, 3440.7070, 8.0000, 19.0000, 0.0003, 0.5900, 162.0000, 0.7660, 0.1760, 19.0000, 0.0373, 9.2361, 1.4421, 5.7368, 7.6000, 65.5479, 7.5800, 8.8368, 11.8105, 61.7284, 4.0000, 0.0290, 0.6900
11, 2642, 4.1176, 4.0000, 0.0006, 0.0208, 5.3000, 0.3725, -744.0400, 2477.6640, 12.5000, 25.5000, 0.0004, 0.5849, 96.1196, 0.7940, 0.1777, 19.0000, 0.0151, 9.1536, 1.4020, 6.9020, 6.0000, 62.3466, 8.6300, 10.8981, 14.1216, 104.0370, 4.0000, 0.0076, 0.7170
12, 3174, 3.5217, 3.0000, 0.0012, 0.0306, 3.7000, 0.4457, -898.8300, 1752.1931, 14.5000, 30.6667, 0.0004, 0.5319, 140.3350, 0.7812, 0.1882, 20.0000, 0.0094, 9.2241, 1.2826, 5.5435, 3.1000, 67.1996, 7.0100, 11.5048, 15.7449, 71.2581, 4.0000, 0.0000, 0.6809
13, 3602, 3.8966, 4.0000, 0.0003, 0.0271, 8.0000, 0.3678, -844.2300, 2381.8177, 13.0000, 29.0000, 0.0004, 0.6222, 125.9259, 0.8042, 0.1604, 16.0000, 0.0292, 8.9257, 1.3908, 7.1379, 3.1000, 59.7379, 9.4600, 12.1315, 16.1977, 79.4118, 1.0000, 0.0000, 0.7333
14, 4085, 3.9306, 4.0000, 0.0014, 0.0188, 4.5000, 0.3611, -522.9600, 1482.5776, 8.0000, 18.0000, 0.0005, 0.5789, 103.8781, 0.7989, 0.1823, 14.0000, 0.0295, 8.7327, 1.3611, 6.5972, 6.0000, 73.4150, 7.2300, 7.4911, 11.0889, 96.2667, 3.0000, 0.0000, 0.7368
15, 4461, 3.9917, 4.0000, 0.0006, 0.0292, 7.9000, 0.3388, -881.3200, 2577.7374, 13.5000, 30.2500, 0.0002, 0.5726, 96.2539, 0.8049, 0.1613, 27.0000, 0.0261, 9.3560, 1.4711, 7.8099, 6.0000, 51.6784, 9.5900, 13.5662, 16.7281, 103.8919, 4.0000, 0.0046, 0.7016
16, 5115, 3.9111, 4.0000, 0.0025, 0.0431, 7.0000, 0.3111, -430.9500, 2175.2357, 5.5000, 15.0000, 0.0005, 0.7292, 69.4444, 0.7543, 0.1638, 6.0000, 0.0388, 7.7202, 1.4444, 7.8000, 3.1000, 69.4100, 8.6600, 7.3044, 9.5556, 144.0000, 1.0000, 0.0388, 0.8542
17, 5350, 3.8889, 4.0000, 0.0007, 0.0318, 7.1000, 0.3333, -626.3400, 2575.1722, 9.0000, 21.6000, 0.0002, 0.6071, 110.0128, 0.7880, 0.1661, 25.0000, 0.0371, 9.1694, 1.4352, 7.6759, 3.1000, 63.4943, 9.3600, 9.7692, 11.9733, 90.8986, 3.0000, 0.0141, 0.7232
18, 5919, 3.9048, 4.0000, 0.0011, 0.0385, 5.9000, 0.3333, -1024.3900, 1887.4395, 16.0000, 35.0000, 0.0003, 0.5278, 116.5981, 0.7692, 0.1731, 21.0000, 0.0462, 9.3301, 1.3429, 7.6762, 7.8000, 57.7043, 8.5900, 13.9057, 17.0476, 85.7647, 3.0000, 0.0173, 0.6852
19, 6442, 4.0417, 4.0000, 0.0006, 0.0265, 7.5000, 0.3690, -696.8900, 2455.2327, 11.0000, 24.0000, 0.0001, 0.5460, 110.9790, 0.8071, 0.1643, 30.0000, 0.0320, 9.7208, 1.4167, 7.2024, 3.1000, 62.6250, 8.1800, 10.4867, 13.4095, 90.1071, 4.0000, 0.0000, 0.6724
20, 7352, 3.2714, 4.0000, 0.0017, 0.0421, 8.9000, 0.3286, -675.2900, 1770.2064, 9.0000, 23.3333, 0.0006, 0.5352, 134.8939, 0.8034, 0.1545, 10.0000, 0.0393, 8.8022, 1.4857, 7.5571, 6.4000, 57.4602, 8.8000, 11.0414, 15.0476, 74.1324, 3.0000, 0.0000, 0.7042
21, 7711, 3.6071, 4.0000, 0.0013, 0.0361, 6.9000, 0.3452, -2473.5300, 2497.3695, 39.0000, 84.0000, 0.0004, 0.6118, 127.3356, 0.7831, 0.1663, 10.0000, 0.0241, 8.8330, 1.4762, 6.8571, 3.1000, -3.3107, 11.7000, 34.5890, 39.3143, 78.5326, 4.0000, 0.0145, 0.7412
22, 8129, 3.5862, 4.0000, 0.0009, 0.0316, 5.8000, 0.3793, -1133.0700, 2345.1045, 18.5000, 38.6667, 0.0003, 0.4958, 155.3563, 0.7821, 0.1740, 14.0000, 0.0193, 9.6704, 1.3276, 6.5345, 6.4000, 55.2745, 8.0800, 15.1555, 18.5701, 64.3682, 6.0000, 0.0053, 0.6387
23, 8701, 3.6899, 4.0000, 0.0008, 0.0369, 8.3000, 0.3256, -940.0700, 1992.5231, 13.0000, 32.2500, 0.0002, 0.4887, 131.1550, 0.8038, 0.1593, 26.0000, 0.0236, 9.7534, 1.4496, 7.3798, 3.1000, 51.4640, 8.9200, 14.0929, 18.1713, 76.2457, 2.0000, 0.0000, 0.6391
24, 9382, 3.4459, 3.0000, 0.0022, 0.0375, 5.4000, 0.3243, -1084.2500, 1721.6260, 16.5000, 37.0000, 0.0006, 0.5467, 120.8889, 0.7579, 0.1758, 14.0000, 0.0317, 8.7934, 1.3784, 7.4054, 8.8000, 52.6692, 8.6300, 15.1049, 18.5838, 82.7206, 2.0000, 0.0259, 0.7200
25, 9732, 3.9675, 4.0000, 0.0006, 0.0401, 7.2000, 0.3415, -714.9000, 2887.3106, 10.5000, 24.6000, 0.0002, 0.5984, 89.2802, 0.7676, 0.1651, 22.0000, 0.0240, 9.2591, 1.4228, 7.8780, 5.7000, 61.5001, 8.2100, 10.7926, 14.0676, 112.0069, 2.0000, 0.0256, 0.7244
26, 10359, 4.0122, 4.0000, 0.0013, 0.0313, 9.1000, 0.3049, -793.5500, 2203.3596, 13.0000, 27.3333, 0.0004, 0.5952, 121.8821, 0.8098, 0.1544, 16.0000, 0.0246, 8.8346, 1.6341, 7.3415, 6.4000, 40.8429, 9.1300, 14.3529, 17.2748, 82.0465, 5.0000, 0.0045, 0.7381
27, 10809, 4.0282, 4.0000, 0.0009, 0.0187, 9.1000, 0.3521, -509.8600, 2301.8471, 8.5000, 17.7500, 0.0003, 0.6400, 113.7778, 0.8271, 0.1542, 16.0000, 0.0140, 8.6182, 1.6056, 7.2958, 8.1000, 52.9821, 8.7300, 10.2790, 14.4239, 87.8906, 6.0000, 0.0000, 0.7600
28, 11240, 3.3774, 4.0000, 0.0015, 0.0333, 7.0000, 0.4434, -771.4600, 2011.1081, 13.5000, 26.5000, 0.0004, 0.5046, 193.5864, 0.8004, 0.1664, 26.0000, 0.0259, 9.4707, 1.5377, 6.2736, 3.1000, 49.8450, 8.8600, 12.8903, 17.0151, 51.6565, 9.0000, 0.0000, 0.6606
29, 11784, 3.4390, 4.0000, 0.0008, 0.0351, 6.5000, 0.4024, -594.3900, 1983.0237, 9.0000, 20.5000, 0.0005, 0.4884, 170.3624, 0.7658, 0.1686, 11.0000, 0.0375, 9.3544, 1.4390, 7.4756, 6.0000, 64.2860, 7.9600, 9.3855, 12.1024, 58.6984, 4.0000, 0.0281, 0.6395
