Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.0000, 4.0000, 0.0021, 0.0000, 0.3000, 0.0000, -929.7000, 1940.8121, 17.5000, 32.0000, 0.0004, 0.7879, 91.8274, 0.8033, 0.1530, 0.0000, 0.0874, 7.0944, 1.5000, 13.5000, 14.6000, 77.9050, 9.0500, 2.8900, 21.5500, 108.9000, 4.0000, 0.0000, 0.8788
2, 12, 3.7869, 4.0000, 0.0022, 0.0368, 12.2000, 0.2623, -913.4000, 1770.2485, 18.5000, 31.5000, 0.0007, 0.6000, 217.7515, 0.7973, 0.1452, 9.0000, 0.0795, 8.5417, 1.8525, 6.8361, 13.8000, 19.1595, 9.0900, 18.1640, 24.0286, 45.9239, 11.0000, 0.0164, 0.7385
3, 368, 4.1618, 5.0000, 0.0015, 0.0189, 11.1000, 0.2794, -988.3400, 2071.3947, 21.0000, 34.0000, 0.0003, 0.7000, 97.9592, 0.8180, 0.1442, 19.0000, 0.0355, 8.3266, 1.9412, 7.6765, 12.2000, 8.1015, 11.1900, 20.5759, 24.7765, 102.0833, 11.0000, 0.0189, 0.8143
4, 794, 5.2381, 5.0000, 0.0015, 0.0286, 11.3000, 0.1905, -914.1200, 1845.5782, 16.5000, 31.5000, 0.0004, 0.6769, 94.6746, 0.7943, 0.1432, 6.0000, 0.0599, 8.2948, 1.8254, 8.3016, 13.0000, 20.4339, 10.7900, 18.2347, 20.8540, 105.6250, 5.0000, 0.0339, 0.8000
5, 1181, 4.6093, 4.0000, 0.0007, 0.0338, 9.9000, 0.2884, -892.6500, 2282.5212, 20.0000, 30.7143, 0.0002, 0.4690, 140.1833, 0.7974, 0.1516, 34.0000, 0.0535, 10.1155, 1.6605, 7.7442, 6.2000, 35.1847, 9.5600, 15.9821, 18.9834, 71.3352, 17.0000, 0.0173, 0.6239
6, 2398, 4.5769, 4.0000, 0.0017, 0.0169, 6.9000, 0.4231, -500.2100, 2897.5787, 9.0000, 17.3333, 0.0004, 0.6727, 105.7851, 0.8041, 0.1655, 8.0000, 0.0439, 8.0863, 1.6154, 6.6923, 8.8000, 52.5801, 7.9400, 10.2315, 13.0872, 94.5312, 5.0000, 0.0135, 0.8000
7, 2697, 4.4773, 4.0000, 0.0023, 0.0188, 9.6000, 0.3409, -635.0300, 2000.2145, 13.5000, 22.0000, 0.0006, 0.6957, 94.5180, 0.8158, 0.1504, 7.0000, 0.0414, 7.7521, 1.8636, 6.7955, 13.0000, 26.8414, 9.1900, 14.9809, 20.6182, 105.8000, 7.0000, 0.0150, 0.8261
8, 2966, 4.0276, 4.0000, 0.0007, 0.0195, 7.7000, 0.4240, -903.8500, 1642.2845, 11.5000, 31.0000, 0.0002, 0.4027, 154.2799, 0.8073, 0.1634, 47.0000, 0.0309, 10.5494, 1.6175, 6.4562, 5.3000, 38.5285, 8.8800, 15.5866, 18.6673, 64.8173, 19.0000, 0.0081, 0.5619
9, 4199, 4.2051, 4.0000, 0.0003, 0.0166, 6.2000, 0.4188, -1373.3200, 1909.3624, 11.5000, 46.8000, 0.0001, 0.4708, 120.1389, 0.8002, 0.1722, 55.0000, 0.0276, 10.3198, 1.5256, 6.5427, 7.2000, 30.2638, 9.1200, 20.6646, 23.5063, 83.2370, 15.0000, 0.0111, 0.5958
10, 5468, 3.7255, 4.0000, 0.0035, 0.0139, 6.6000, 0.4314, -742.3100, 1651.3668, 13.5000, 25.5000, 0.0009, 0.6415, 78.3197, 0.7840, 0.1672, 11.0000, 0.0279, 7.9969, 1.7059, 6.6667, 8.8000, 36.6349, 8.7700, 14.4844, 19.6118, 127.6818, 3.0000, 0.0348, 0.8113
11, 5758, 4.4661, 4.0000, 0.0013, 0.0196, 10.2000, 0.3729, -681.6500, 1932.1273, 12.5000, 23.6000, 0.0003, 0.5164, 116.9041, 0.8031, 0.1494, 26.0000, 0.0168, 9.4554, 1.7712, 7.1949, 5.7000, 33.0386, 9.3400, 14.5140, 17.9146, 85.5402, 13.0000, 0.0251, 0.6803
