Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.0000, 4.0000, 0.0000, 0.0000, 5.0000, 0.2500, -209377.1300, 1947.4810, 15.5000, 7074.0000, 0.0000, 0.1498, 113.3444, 0.8010, 0.1681, 1.0000, 0.0246, 11.5668, 1.2500, 10.2500, 3.1000, 101.0690, 356.8200, -0.8338, 2835.0540, 88.2267, 374.0000, 0.0076, 0.2480
2, 25, 3.7143, 4.0000, 0.0035, 0.0146, 6.5000, 0.4082, -772.1100, 1323.4306, 13.0000, 26.5000, 0.0011, 0.5455, 112.3967, 0.7926, 0.1739, 8.0000, 0.0468, 8.2955, 1.5102, 7.0816, 7.2000, 54.2042, 8.4000, 11.7854, 15.1283, 88.9706, 1.0000, 0.0201, 0.7455
3, 302, 4.0385, 4.0000, 0.0005, 0.0199, 8.6000, 0.4038, -669.2600, 1993.7275, 13.0000, 23.1111, 0.0001, 0.4676, 112.3114, 0.8183, 0.1585, 51.0000, 0.0174, 10.1852, 1.6250, 6.9038, 6.9000, 45.9022, 9.0200, 12.5983, 16.5521, 89.0382, 19.0000, 0.0025, 0.6111
4, 1510, 4.0941, 4.0000, 0.0007, 0.0173, 7.9000, 0.4353, -704.9000, 2383.0105, 11.5000, 24.2857, 0.0002, 0.5254, 84.9054, 0.8122, 0.1622, 42.0000, 0.0204, 9.7295, 1.5824, 6.8941, 8.4000, 48.3179, 8.5000, 12.5532, 16.5378, 117.7782, 13.0000, 0.0061, 0.6723
5, 2493, 4.2857, 4.0000, 0.0024, 0.0136, 8.6000, 0.4490, -710.2700, 2594.5469, 15.5000, 24.5000, 0.0005, 0.6667, 107.6509, 0.8169, 0.1559, 9.0000, 0.0136, 7.9713, 1.7551, 6.3061, 7.2000, 33.4859, 9.5000, 14.6752, 17.9633, 92.8929, 8.0000, 0.0136, 0.8039
6, 2791, 4.3596, 5.0000, 0.0006, 0.0161, 11.0000, 0.3708, -1035.9600, 2661.5525, 15.5000, 35.6000, 0.0001, 0.5191, 170.2051, 0.8304, 0.1464, 35.0000, 0.0196, 9.9731, 1.7135, 6.7921, 7.6000, 25.7403, 10.5800, 18.5131, 22.7793, 58.7526, 19.0000, 0.0000, 0.6339
7, 3914, 4.4135, 4.0000, 0.0011, 0.0202, 7.8000, 0.4423, -601.7600, 2060.9485, 11.0000, 20.8000, 0.0003, 0.5596, 171.7027, 0.8094, 0.1619, 25.0000, 0.0118, 9.3229, 1.5481, 6.6058, 5.7000, 54.7557, 8.8700, 10.7893, 15.2431, 58.2402, 8.0000, 0.0051, 0.6881
8, 4510, 4.5699, 4.0000, 0.0006, 0.0165, 8.9000, 0.4032, -1085.8300, 2749.1972, 14.5000, 37.2000, 0.0002, 0.5211, 126.8698, 0.8216, 0.1565, 51.0000, 0.0110, 9.8754, 1.6183, 6.9839, 3.1000, 32.1705, 10.2200, 18.0137, 22.4069, 78.8210, 19.0000, 0.0037, 0.6526
9, 5606, 4.3559, 4.0000, 0.0004, 0.0257, 7.9000, 0.4144, -807.4000, 2701.3387, 8.5000, 27.7500, 0.0001, 0.4737, 127.7316, 0.7930, 0.1623, 56.0000, 0.0240, 10.3319, 1.6036, 6.6937, 5.1000, 43.0039, 9.3800, 14.1550, 17.9468, 78.2892, 15.0000, 0.0190, 0.5921
10, 6817, 4.4627, 4.0000, 0.0001, 0.0251, 7.4000, 0.3881, -707.7500, 2903.7061, 7.5000, 24.3636, 0.0001, 0.5161, 128.4670, 0.8003, 0.1651, 63.0000, 0.0285, 10.2564, 1.5000, 6.6604, 4.9000, 55.2059, 9.1500, 11.6118, 14.3723, 77.8410, 7.0000, 0.0088, 0.6093
11, 8292, 4.2409, 4.0000, 0.0006, 0.0264, 6.0000, 0.4227, -802.3200, 2191.1612, 13.5000, 27.5000, 0.0001, 0.4602, 118.6467, 0.7789, 0.1736, 49.0000, 0.0300, 10.2624, 1.4227, 6.7182, 6.0000, 58.5598, 8.2100, 11.9232, 15.3636, 84.2838, 10.0000, 0.0194, 0.6018
