Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.0000, 4.0000, 0.0036, 0.0000, 7.3000, 0.3333, -931.2000, 1444.0566, 16.5000, 32.0000, 0.0010, 0.6061, 220.3857, 0.7884, 0.1587, 1.0000, 0.0476, 7.4631, 1.3333, 7.3333, 11.2000, 90.9900, 9.0500, 1.3133, 19.0500, 45.3750, 2.0000, 0.0317, 0.7576
2, 21, 3.9874, 4.0000, 0.0003, 0.0204, 8.6000, 0.3782, -777.6900, 2459.3122, 11.0000, 26.7778, 0.0001, 0.4739, 136.7720, 0.8162, 0.1594, 40.0000, 0.0309, 10.3669, 1.6092, 7.0252, 5.0000, 43.8519, 8.9600, 13.7124, 18.3460, 73.1144, 19.0000, 0.0043, 0.5904
3, 1396, 4.1892, 4.0000, 0.0005, 0.0264, 9.0000, 0.3568, -669.1800, 2242.8195, 12.0000, 23.1250, 0.0002, 0.4922, 115.4393, 0.7900, 0.1563, 30.0000, 0.0395, 10.0073, 1.6162, 7.5243, 3.1000, 46.6312, 8.3800, 12.5001, 17.4662, 86.6256, 16.0000, 0.0264, 0.6321
4, 2461, 4.4395, 4.0000, 0.0003, 0.0262, 9.3000, 0.3304, -700.9500, 2342.7958, 12.0000, 24.2143, 0.0001, 0.4363, 128.0806, 0.8109, 0.1547, 78.0000, 0.0339, 10.5945, 1.6608, 7.6106, 3.1000, 41.7566, 8.7300, 13.4506, 17.2373, 78.0758, 27.0000, 0.0082, 0.5637
5, 4410, 4.1991, 4.0000, 0.0002, 0.0288, 7.9000, 0.3681, -899.3400, 2051.7058, 8.5000, 30.8571, 0.0001, 0.4036, 131.8144, 0.8088, 0.1624, 99.0000, 0.0292, 10.9189, 1.4931, 7.1782, 6.2000, 49.2025, 8.5700, 14.0623, 18.0836, 75.8642, 27.0000, 0.0000, 0.5202
6, 6740, 4.2642, 4.0000, 0.0005, 0.0242, 9.0000, 0.3333, -646.6200, 2299.2855, 8.5000, 22.3636, 0.0001, 0.4496, 140.9170, 0.8055, 0.1564, 40.0000, 0.0408, 10.4386, 1.5894, 7.5366, 6.1000, 49.6701, 8.3600, 11.8871, 16.4251, 70.9638, 19.0000, 0.0138, 0.5814
7, 8188, 4.5267, 5.0000, 0.0003, 0.0277, 11.7000, 0.3702, -756.8200, 2649.1821, 13.0000, 26.2000, 0.0001, 0.4815, 108.3676, 0.8289, 0.1434, 67.0000, 0.0214, 10.3152, 1.6679, 7.8893, 7.9000, 39.1344, 10.4300, 14.3097, 17.9609, 92.2785, 30.0000, 0.0000, 0.6000
8, 9781, 4.2658, 4.0000, 0.0002, 0.0272, 8.0000, 0.3966, -687.4300, 2504.7243, 12.0000, 23.7000, 0.0001, 0.4919, 115.0109, 0.8109, 0.1619, 47.0000, 0.0227, 10.2307, 1.5738, 7.6245, 4.9000, 49.6327, 9.3100, 12.2243, 16.0623, 86.9483, 18.0000, 0.0000, 0.6098
9, 11106, 4.3648, 4.0000, 0.0007, 0.0336, 8.6000, 0.3361, -641.6900, 1725.8551, 11.0000, 22.1818, 0.0002, 0.3843, 103.0373, 0.7991, 0.1583, 46.0000, 0.0291, 10.6200, 1.4877, 8.0779, 4.9000, 58.4606, 8.8900, 10.6158, 13.7908, 97.0522, 16.0000, 0.0090, 0.5569
10, 12448, 4.4061, 4.0000, 0.0004, 0.0315, 9.2000, 0.3537, -737.4900, 2571.9617, 9.0000, 25.4444, 0.0001, 0.4768, 99.3431, 0.8033, 0.1550, 58.0000, 0.0268, 10.2078, 1.5808, 8.2664, 5.8000, 47.2744, 9.3600, 12.9866, 17.3393, 100.6613, 19.0000, 0.0094, 0.6118
11, 13722, 4.2085, 4.0000, 0.0003, 0.0453, 7.1000, 0.3648, -744.1800, 2797.9742, 8.0000, 25.5833, 0.0001, 0.4603, 131.6201, 0.7800, 0.1667, 62.0000, 0.0460, 10.5599, 1.4137, 8.0489, 5.5000, 61.2705, 8.6600, 11.0689, 14.6633, 75.9763, 11.0000, 0.0080, 0.5683
12, 15225, 4.1061, 4.0000, 0.0002, 0.0376, 10.4000, 0.3050, -680.3000, 2763.5581, 7.5000, 23.5625, 0.0001, 0.4216, 164.2865, 0.8093, 0.1493, 91.0000, 0.0327, 10.9489, 1.6180, 8.4085, 5.1000, 46.0331, 8.5800, 12.6922, 16.6399, 60.8693, 26.0000, 0.0039, 0.5193
13, 17305, 3.9826, 4.0000, 0.0002, 0.0424, 9.2000, 0.3052, -663.1700, 2433.6007, 8.5000, 22.9333, 0.0001, 0.4169, 149.1768, 0.7738, 0.1552, 47.0000, 0.0413, 10.8681, 1.4651, 8.2762, 4.6000, 59.6088, 8.1100, 10.6424, 14.8710, 67.0346, 21.0000, 0.0270, 0.5296
14, 19125, 4.3632, 4.0000, 0.0003, 0.0362, 7.4000, 0.3349, -823.2300, 2408.8939, 10.5000, 28.2667, 0.0001, 0.4045, 135.2273, 0.7835, 0.1650, 55.0000, 0.0564, 10.8230, 1.4953, 7.3443, 5.2000, 51.6434, 8.1600, 13.0783, 16.5897, 73.9496, 26.0000, 0.0152, 0.5318
