Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 5.0000, 4.0000, 0.0001, 0.0000, 5.0000, 0.0000, -76325.4000, 1888.5208, 10.5000, 2579.0000, 0.0000, 0.1881, 168.3055, 0.7876, 0.1686, 0.0000, 0.0347, 12.1017, 0.5000, 16.0000, 3.1000, 164.5162, 133.9800, -9.6828, 1035.3759, 59.4158, 104.0000, 0.0151, 0.3043
2, 13, 4.3719, 4.0000, 0.0008, 0.0294, 5.5000, 0.4050, -717.0500, 1948.9347, 10.5000, 24.6000, 0.0002, 0.5635, 122.1970, 0.7556, 0.1773, 19.0000, 0.0415, 9.4257, 1.3967, 6.5950, 5.7000, 64.1117, 7.8600, 10.3290, 13.7424, 81.8351, 4.0000, 0.0383, 0.6905
3, 628, 4.0000, 4.0000, 0.0013, 0.0211, 6.7000, 0.4472, -1201.0700, 1828.6301, 14.0000, 41.0000, 0.0003, 0.4803, 214.5204, 0.8102, 0.1687, 17.0000, 0.0422, 9.7743, 1.4390, 6.5610, 6.0000, 43.4785, 9.7700, 17.3805, 19.6520, 46.6156, 5.0000, 0.0000, 0.6299
4, 1294, 4.2957, 4.0000, 0.0008, 0.0267, 6.1000, 0.3826, -668.9400, 1660.7262, 11.0000, 23.0000, 0.0004, 0.4958, 153.9439, 0.7863, 0.1720, 17.0000, 0.0267, 9.6213, 1.4348, 7.1130, 3.1000, 62.1074, 8.2300, 10.3104, 13.7217, 64.9587, 6.0000, 0.0134, 0.6471
5, 1895, 4.7020, 4.0000, 0.0003, 0.0401, 10.8000, 0.2980, -727.3600, 2815.2515, 11.5000, 25.1667, 0.0002, 0.5844, 126.4969, 0.7886, 0.1470, 17.0000, 0.0267, 9.6038, 1.5430, 8.1722, 6.4000, 50.7491, 9.0900, 12.4329, 16.1594, 79.0533, 9.0000, 0.0207, 0.6818
6, 2720, 4.5725, 4.0000, 0.0015, 0.0314, 4.6000, 0.4198, -420.8500, 1625.0658, 6.5000, 14.5556, 0.0003, 0.4161, 139.5919, 0.7788, 0.1824, 28.0000, 0.0179, 9.9823, 1.3588, 6.6183, 6.9000, 77.1084, 7.3600, 6.1203, 9.1810, 71.6374, 4.0000, 0.0075, 0.6058
7, 3391, 4.8421, 4.0000, 0.0011, 0.0310, 6.2000, 0.3596, -409.8600, 1815.5427, 5.5000, 14.2500, 0.0004, 0.4180, 167.9656, 0.7876, 0.1716, 22.0000, 0.0278, 9.9962, 1.4211, 8.0175, 3.1000, 72.1502, 7.9700, 6.7359, 9.9105, 59.5360, 4.0000, 0.0098, 0.5902
8, 4005, 4.5245, 3.0000, 0.0005, 0.0378, 5.9000, 0.3986, -593.1100, 2455.3021, 8.0000, 20.4286, 0.0002, 0.5467, 112.8889, 0.7577, 0.1737, 30.0000, 0.0350, 9.6352, 1.3357, 7.3427, 5.3000, 73.1028, 7.1800, 8.1380, 10.6889, 88.5827, 5.0000, 0.0308, 0.6733
9, 4721, 4.4175, 4.0000, 0.0006, 0.0213, 7.2000, 0.3660, -943.8700, 2263.2279, 13.5000, 32.3333, 0.0002, 0.4600, 137.5000, 0.7989, 0.1659, 36.0000, 0.0399, 10.1980, 1.4845, 7.1598, 6.4000, 48.4249, 9.1900, 14.5375, 17.2632, 72.7273, 7.0000, 0.0130, 0.6050
10, 5802, 4.3438, 4.0000, 0.0009, 0.0215, 7.3000, 0.4062, -618.2000, 1927.7483, 11.0000, 21.3333, 0.0002, 0.3881, 196.5298, 0.7951, 0.1656, 36.0000, 0.0421, 10.5817, 1.4167, 6.8177, 5.8000, 65.3317, 7.9200, 9.4467, 12.0750, 50.8829, 6.0000, 0.0159, 0.5522
