Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.0000, 4.0000, 0.0001, 0.0000, 14.4000, 0.0000, -73600.3900, 2162.5987, 12.0000, 2487.0000, 0.0000, 0.2452, 104.5229, 0.8038, 0.1614, 1.0000, 0.0208, 11.2888, 1.5000, 13.0000, 11.2000, 79.9134, 130.1500, 2.1183, 999.5145, 95.6729, 147.0000, 0.0067, 0.3619
2, 18, 3.4898, 4.0000, 0.0011, 0.0347, 9.7000, 0.3265, -723.5000, 1957.1973, 12.5000, 25.0000, 0.0004, 0.5340, 105.5707, 0.8039, 0.1537, 14.0000, 0.0283, 9.2172, 1.4184, 7.6531, 3.1000, 61.9736, 9.1700, 10.7017, 14.4000, 94.7232, 8.0000, 0.0071, 0.6990
3, 569, 3.8190, 4.0000, 0.0009, 0.0185, 7.3000, 0.4476, -608.2800, 2459.9505, 11.5000, 21.0000, 0.0003, 0.5636, 112.3967, 0.8101, 0.1647, 11.0000, 0.0084, 9.2694, 1.4095, 7.0381, 7.6000, 66.2743, 8.4100, 9.2324, 11.8286, 88.9706, 8.0000, 0.0000, 0.7000
4, 1167, 3.9240, 4.0000, 0.0011, 0.0281, 10.7000, 0.3684, -994.7700, 1919.5544, 14.5000, 34.2000, 0.0003, 0.4800, 85.5510, 0.8136, 0.1473, 29.0000, 0.0291, 9.8115, 1.5965, 7.8772, 7.6000, 37.0588, 9.6600, 16.5866, 21.3993, 116.8893, 11.0000, 0.0080, 0.6571
5, 2168, 3.7586, 4.0000, 0.0008, 0.0461, 10.2000, 0.2906, -1485.3100, 2089.8610, 21.5000, 50.7500, 0.0002, 0.4412, 142.7336, 0.7762, 0.1499, 44.0000, 0.0442, 10.2531, 1.3153, 8.6847, 6.0000, 44.0518, 10.1000, 19.7227, 23.4527, 70.0606, 17.0000, 0.0077, 0.5980
6, 3212, 4.0353, 5.0000, 0.0013, 0.0329, 13.2000, 0.2588, -818.0300, 2016.2802, 13.5000, 28.3333, 0.0005, 0.5568, 126.5496, 0.8062, 0.1357, 10.0000, 0.0407, 9.0390, 1.5412, 9.8471, 7.8000, 47.6931, 11.3200, 13.6459, 17.4510, 79.0204, 6.0000, 0.0233, 0.7045
7, 3731, 3.5221, 4.0000, 0.0012, 0.0367, 10.0000, 0.3717, -1098.2300, 1553.2846, 17.5000, 37.6667, 0.0005, 0.4261, 127.0321, 0.8067, 0.1500, 24.0000, 0.0167, 9.7705, 1.5398, 7.8319, 3.1000, 38.3343, 9.4900, 17.2699, 21.0844, 78.7202, 7.0000, 0.0067, 0.6174
8, 4334, 3.2462, 4.0000, 0.0014, 0.0407, 9.0000, 0.2923, -625.8800, 1426.2490, 8.0000, 21.6667, 0.0009, 0.4478, 196.0348, 0.7936, 0.1541, 9.0000, 0.0262, 9.1224, 1.3692, 8.7846, 7.8000, 69.0064, 9.4200, 9.0169, 11.7436, 51.0114, 1.0000, 0.0116, 0.6269
9, 4681, 3.8934, 4.0000, 0.0005, 0.0191, 5.4000, 0.4375, -564.1300, 1927.8490, 5.5000, 19.4286, 0.0001, 0.3566, 151.1076, 0.7944, 0.1776, 44.0000, 0.0116, 11.0563, 1.3529, 6.9669, 5.8000, 72.6562, 7.5800, 7.9518, 10.7126, 66.1780, 8.0000, 0.0075, 0.5070
10, 6148, 3.9243, 4.0000, 0.0006, 0.0195, 7.8000, 0.4270, -670.6100, 2125.4306, 11.5000, 23.1250, 0.0002, 0.4740, 123.6979, 0.8160, 0.1626, 23.0000, 0.0093, 10.1176, 1.4486, 6.9784, 6.0000, 60.8074, 8.6500, 10.5228, 13.3581, 80.8421, 16.0000, 0.0019, 0.6146
