Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.6667, 4.0000, 0.0019, 0.0588, 5.8000, 0.0000, -1018.3400, 2133.2088, 16.0000, 35.0000, 0.0005, 0.7714, 130.6122, 0.7062, 0.1525, 0.0000, 0.0734, 7.2478, 1.6667, 11.0000, 13.0000, 62.7900, 9.4300, 5.2467, 18.5714, 76.5625, 3.0000, 0.0678, 0.8571
2, 20, 3.9265, 4.0000, 0.0011, 0.0352, 8.9000, 0.3382, -685.2400, 2286.3465, 12.0000, 23.6667, 0.0002, 0.7260, 63.8018, 0.7686, 0.1594, 20.0000, 0.0411, 8.2943, 1.5882, 7.3824, 6.4000, 49.4636, 8.4900, 11.9912, 15.1005, 156.7353, 6.0000, 0.0308, 0.8356
3, 392, 3.8873, 4.0000, 0.0004, 0.0207, 9.8000, 0.3756, -614.1000, 2760.0726, 8.0000, 21.3000, 0.0001, 0.4978, 106.1755, 0.8134, 0.1521, 39.0000, 0.0269, 10.0864, 1.7418, 7.3709, 5.7000, 37.8606, 9.7200, 13.2701, 15.8439, 94.1837, 23.0000, 0.0138, 0.6278
4, 1697, 3.4192, 4.0000, 0.0004, 0.0238, 7.5000, 0.4462, -756.1100, 2256.9825, 11.5000, 26.0000, 0.0001, 0.4444, 144.3073, 0.8031, 0.1647, 62.0000, 0.0203, 10.5838, 1.5115, 6.7115, 4.9000, 52.5688, 8.5500, 12.3862, 15.1692, 69.2966, 14.0000, 0.0084, 0.5630
5, 3127, 3.8627, 4.0000, 0.0008, 0.0254, 6.6000, 0.3922, -591.3800, 2312.4864, 8.5000, 20.4000, 0.0003, 0.5234, 141.4971, 0.7877, 0.1688, 17.0000, 0.0417, 9.4378, 1.5098, 6.9118, 6.7000, 58.3996, 8.7800, 10.1817, 12.0816, 70.6728, 1.0000, 0.0181, 0.6636
6, 3681, 3.7177, 4.0000, 0.0010, 0.0231, 9.6000, 0.3548, -595.5600, 1952.2140, 12.0000, 20.6667, 0.0003, 0.5000, 127.8107, 0.8163, 0.1524, 30.0000, 0.0354, 9.6503, 1.6129, 7.2903, 3.1000, 49.4067, 9.2800, 11.5023, 14.7183, 78.2407, 10.0000, 0.0082, 0.6538
7, 4419, 3.8777, 4.0000, 0.0009, 0.0297, 10.4000, 0.2878, -668.6000, 2294.5304, 11.0000, 23.1667, 0.0003, 0.4965, 121.2773, 0.8017, 0.1487, 25.0000, 0.0471, 9.7366, 1.7050, 7.9928, 6.7000, 39.0748, 10.2000, 13.5644, 17.0365, 82.4556, 8.0000, 0.0198, 0.6503
8, 5229, 3.8676, 4.0000, 0.0006, 0.0307, 7.3000, 0.3653, -707.0100, 1931.0840, 8.0000, 24.3333, 0.0001, 0.4518, 126.9621, 0.7865, 0.1657, 45.0000, 0.0316, 10.2711, 1.4886, 6.8584, 6.4000, 56.2024, 8.2400, 11.4653, 14.6648, 78.7636, 12.0000, 0.0171, 0.6009
9, 6403, 3.5625, 4.0000, 0.0012, 0.0210, 6.5000, 0.4479, -698.1000, 1572.1644, 12.0000, 24.0000, 0.0004, 0.4900, 126.0000, 0.8019, 0.1695, 20.0000, 0.0324, 9.3951, 1.5208, 6.5625, 9.5000, 53.8125, 8.7700, 11.7158, 15.8500, 79.3651, 4.0000, 0.0076, 0.6600
10, 6931, 4.0143, 5.0000, 0.0007, 0.0244, 11.5000, 0.3214, -810.4000, 1976.6570, 14.5000, 28.0000, 0.0002, 0.5241, 137.9310, 0.8223, 0.1440, 31.0000, 0.0221, 9.6778, 1.7286, 7.0357, 7.6000, 32.1779, 10.3600, 15.7271, 20.3429, 72.5000, 10.0000, 0.0093, 0.6621
11, 7795, 3.9750, 5.0000, 0.0005, 0.0146, 12.4000, 0.3917, -572.5000, 2649.0788, 14.5000, 20.0000, 0.0002, 0.5635, 132.2751, 0.8356, 0.1401, 15.0000, 0.0378, 9.5108, 1.9833, 6.9833, 6.4000, 18.7450, 10.2700, 15.6133, 19.0000, 75.6000, 23.0000, 0.0049, 0.6746
12, 8619, 3.7442, 4.0000, 0.0009, 0.0402, 10.8000, 0.2868, -618.8100, 2213.9145, 9.0000, 21.5000, 0.0003, 0.5113, 130.0243, 0.7825, 0.1468, 17.0000, 0.0332, 9.6651, 1.6047, 7.8605, 7.2000, 49.2590, 9.4500, 11.7299, 15.7318, 76.9087, 9.0000, 0.0305, 0.6541
