Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 4.6000, 4.0000, 0.0001, 0.0833, 16.5000, 0.0000, -81622.4800, 2003.6825, 12.0000, 2758.0000, 0.0000, 0.2131, 113.3089, 0.8015, 0.1632, 0.0000, 0.0270, 11.6928, 1.8000, 6.6000, 15.9000, 54.5071, 143.2100, 5.6684, 1108.5991, 88.2543, 152.0000, 0.0014, 0.3234
2, 27, 3.8438, 4.0000, 0.0010, 0.0413, 9.3000, 0.3229, -980.3600, 2105.6487, 16.5000, 33.6667, 0.0004, 0.5577, 81.3609, 0.7907, 0.1551, 20.0000, 0.0523, 9.1169, 1.5625, 7.8854, 7.8000, 42.1675, 9.4100, 15.3275, 17.8231, 122.9091, 9.0000, 0.0112, 0.7212
3, 538, 3.3289, 4.0000, 0.0014, 0.0366, 11.7000, 0.3026, -731.1400, 1876.6511, 13.0000, 25.3333, 0.0005, 0.5063, 163.4353, 0.8215, 0.1419, 16.0000, 0.0435, 9.0907, 1.7368, 8.7368, 7.8000, 34.1848, 10.6900, 14.7847, 18.0281, 61.1863, 8.0000, 0.0000, 0.6709
4, 978, 3.7732, 4.0000, 0.0008, 0.0290, 9.6000, 0.3711, -701.6700, 2821.0718, 11.0000, 24.2500, 0.0002, 0.6238, 115.6749, 0.8188, 0.1522, 17.0000, 0.0236, 8.9908, 1.5979, 7.8763, 3.1000, 47.0357, 9.6900, 12.7232, 16.7103, 86.4492, 3.0000, 0.0000, 0.7426
5, 1533, 4.1724, 4.0000, 0.0007, 0.0323, 7.0000, 0.3736, -722.8800, 1854.0355, 10.5000, 24.8571, 0.0002, 0.5193, 94.6247, 0.7960, 0.1672, 44.0000, 0.0279, 9.7615, 1.4310, 6.8506, 7.4000, 60.5395, 8.7100, 10.9905, 14.0808, 105.6806, 5.0000, 0.0000, 0.6685
6, 2433, 3.8129, 4.0000, 0.0006, 0.0244, 7.5000, 0.3935, -559.9300, 1975.3415, 11.0000, 19.3750, 0.0002, 0.4601, 139.2600, 0.8070, 0.1640, 43.0000, 0.0314, 10.1247, 1.5097, 7.3419, 7.2000, 59.4507, 8.4700, 9.7804, 11.6210, 71.8081, 6.0000, 0.0000, 0.6012
7, 3296, 4.0952, 4.0000, 0.0008, 0.0228, 6.4000, 0.4190, -505.8100, 2592.9208, 8.0000, 17.5000, 0.0003, 0.5676, 110.3807, 0.8070, 0.1702, 34.0000, 0.0246, 9.2633, 1.4381, 6.8381, 3.1000, 67.4096, 7.4900, 8.2045, 11.9524, 90.5956, 5.0000, 0.0000, 0.7027
8, 3869, 3.6512, 4.0000, 0.0005, 0.0222, 5.6000, 0.4012, -625.2700, 2209.1330, 8.0000, 21.5000, 0.0002, 0.4500, 158.0247, 0.7993, 0.1763, 51.0000, 0.0233, 10.3405, 1.5116, 6.6570, 5.1000, 57.1288, 7.7700, 10.6322, 13.9488, 63.2812, 6.0000, 0.0000, 0.5778
9, 4774, 3.3908, 4.0000, 0.0003, 0.0322, 8.4000, 0.3716, -843.7800, 2478.7409, 14.5000, 29.0000, 0.0001, 0.4403, 115.8387, 0.8083, 0.1595, 61.0000, 0.0243, 10.5790, 1.5326, 7.4521, 5.0000, 47.7448, 8.6700, 13.8043, 17.1172, 86.3269, 14.0000, 0.0000, 0.5634
10, 6175, 3.5591, 4.0000, 0.0004, 0.0299, 8.1000, 0.3780, -821.1300, 2439.8879, 15.0000, 28.2222, 0.0001, 0.4385, 121.5976, 0.8089, 0.1612, 59.0000, 0.0292, 10.5586, 1.5906, 7.6299, 5.1000, 43.6288, 8.9800, 14.1852, 18.6905, 82.2384, 15.0000, 0.0000, 0.5654
11, 7549, 3.7188, 4.0000, 0.0008, 0.0299, 7.4000, 0.4375, -775.8900, 2070.6709, 10.5000, 26.6667, 0.0003, 0.4639, 103.7886, 0.8055, 0.1646, 52.0000, 0.0196, 10.0088, 1.4250, 7.2625, 5.5000, 59.2133, 8.3800, 11.6250, 15.9167, 96.3497, 4.0000, 0.0000, 0.6205
12, 8421, 4.0578, 4.0000, 0.0010, 0.0266, 8.5000, 0.4104, -625.3400, 1811.9638, 10.5000, 21.6250, 0.0003, 0.4420, 107.4448, 0.8106, 0.1586, 45.0000, 0.0164, 10.0637, 1.5260, 7.0867, 3.1000, 55.7850, 8.4600, 10.8507, 15.5864, 93.0710, 14.0000, 0.0000, 0.6188
13, 9401, 4.0097, 4.0000, 0.0006, 0.0237, 9.6000, 0.3786, -855.0300, 2268.6440, 15.0000, 29.4286, 0.0002, 0.5070, 135.7755, 0.8230, 0.1533, 41.0000, 0.0139, 9.9469, 1.5097, 7.3592, 5.3000, 49.2436, 9.6200, 13.7017, 17.4025, 73.6510, 15.0000, 0.0000, 0.6479
14, 10630, 3.5246, 4.0000, 0.0021, 0.0370, 11.4000, 0.3607, -884.3700, 1767.6758, 15.0000, 30.5000, 0.0007, 0.5397, 136.0544, 0.8205, 0.1425, 8.0000, 0.0171, 8.6078, 1.5574, 7.4754, 7.2000, 44.1234, 9.9100, 14.6820, 18.1016, 73.5000, 5.0000, 0.0000, 0.7143
15, 10984, 3.5392, 4.0000, 0.0003, 0.0371, 7.3000, 0.3574, -845.1400, 2404.5065, 11.0000, 29.0000, 0.0001, 0.4264, 120.6293, 0.7890, 0.1658, 89.0000, 0.0260, 10.7095, 1.4263, 7.5204, 3.1000, 56.7323, 8.5100, 12.5507, 16.2395, 82.8986, 17.0000, 0.0074, 0.5491
16, 12603, 3.3537, 4.0000, 0.0004, 0.0482, 8.7000, 0.3577, -794.0100, 2088.7876, 14.0000, 27.3333, 0.0001, 0.4167, 154.3210, 0.7943, 0.1576, 63.0000, 0.0318, 10.7538, 1.4797, 7.9268, 5.0000, 53.9112, 8.5600, 12.5302, 15.9740, 64.8000, 12.0000, 0.0000, 0.5397
17, 13831, 3.5561, 4.0000, 0.0008, 0.0470, 8.4000, 0.3214, -952.2200, 2038.4443, 19.0000, 32.6667, 0.0002, 0.4350, 141.0000, 0.7868, 0.1588, 45.0000, 0.0439, 10.3720, 1.4643, 7.9745, 5.5000, 49.7998, 8.5700, 14.4286, 17.1483, 70.9220, 14.0000, 0.0031, 0.5800
18, 14791, 5.0000, 7.0000, 0.0000, 0.0000, 12.0000, 0.0000, -31.5000, 207.9442, 0.0000, 2.0000, 0.0000, 1.0000, 0.0000, 0.8333, 0.1667, 0.0000, 0.1111, 1.8501, 3.0000, 7.0000, 8.8000, -47.9800, 19.5300, 20.2000, 40.8000, 0.0000, 0.0000, 0.0000, 1.0000
19, 14801, 7.0000, 7.0000, 0.0000, 0.0000, 16.8000, 0.0000, -31.5000, 207.9442, 0.0000, 2.0000, 0.0000, 1.0000, 0.0000, 0.8333, 0.1667, 0.0000, 0.1111, 1.8501, 3.0000, 11.0000, 8.8000, -47.9800, 19.5300, 20.2000, 40.8000, 0.0000, 0.0000, 0.0000, 1.0000
