Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 5.5000, 4.0000, 0.0000, 0.0000, 6.2000, 0.0000, -152130.3700, 1759.2778, 6.0000, 5140.0000, 0.0000, 0.1394, 166.5381, 0.8082, 0.1674, 1.0000, 0.0263, 12.0491, 1.2500, 13.2500, 3.1000, 101.0681, 260.8900, -0.8335, 2062.2347, 60.0463, 367.0000, 0.0049, 0.2496
2, 26, 5.0759, 4.0000, 0.0016, 0.0330, 7.9000, 0.3418, -600.1800, 1862.2257, 11.0000, 20.7500, 0.0004, 0.5795, 126.5496, 0.7979, 0.1646, 12.0000, 0.0854, 8.9313, 1.4684, 7.6835, 6.0000, 62.5660, 8.7900, 9.4391, 14.0831, 79.0204, 6.0000, 0.0063, 0.7273
3, 483, 4.7949, 4.0000, 0.0006, 0.0214, 8.5000, 0.3504, -370.0500, 2262.0326, 5.5000, 13.0000, 0.0003, 0.4921, 176.3668, 0.8060, 0.1583, 25.0000, 0.0485, 9.7862, 1.5470, 7.4530, 7.4000, 62.7631, 8.7900, 7.7347, 13.0632, 56.7000, 11.0000, 0.0143, 0.6270
4, 1187, 5.0206, 4.0000, 0.0012, 0.0230, 8.6000, 0.3402, -559.3600, 1749.1542, 11.0000, 19.4000, 0.0003, 0.5534, 122.5375, 0.8159, 0.1575, 18.0000, 0.0549, 9.2172, 1.5567, 7.5567, 3.1000, 55.4471, 9.5000, 10.3451, 15.1827, 81.6077, 10.0000, 0.0035, 0.6990
5, 1755, 5.2394, 5.0000, 0.0002, 0.0227, 10.4000, 0.3944, -683.3800, 4120.5905, 14.0000, 23.6667, 0.0002, 0.7297, 138.7874, 0.8182, 0.1477, 12.0000, 0.0295, 8.4527, 1.6620, 7.2535, 3.1000, 42.2105, 9.7200, 13.2513, 15.6638, 72.0526, 9.0000, 0.0114, 0.7973
6, 2198, 4.7833, 4.0000, 0.0017, 0.0137, 8.1000, 0.4333, -873.7200, 2749.0599, 16.0000, 30.0000, 0.0005, 0.6452, 187.3049, 0.8269, 0.1593, 13.0000, 0.0055, 8.4012, 1.5167, 6.7667, 3.1000, 48.0750, 9.7100, 14.0067, 16.6667, 53.3889, 3.0000, 0.0000, 0.7581
7, 2565, 4.6471, 4.0000, 0.0013, 0.0146, 9.2000, 0.3824, -990.7800, 2219.9870, 17.5000, 34.0000, 0.0004, 0.5810, 186.8481, 0.8244, 0.1545, 32.0000, 0.0276, 9.1585, 1.5980, 6.8137, 3.1000, 37.1309, 9.9800, 16.5269, 19.8745, 53.5194, 5.0000, 0.0065, 0.7143
8, 3183, 4.6484, 4.0000, 0.0012, 0.0190, 8.1000, 0.4297, -743.4900, 1965.0723, 14.5000, 25.6000, 0.0003, 0.4887, 198.9937, 0.8204, 0.1605, 26.0000, 0.0177, 9.7534, 1.5234, 6.3594, 9.4000, 51.9682, 9.0600, 12.3706, 15.2400, 50.2528, 7.0000, 0.0000, 0.6391
9, 3921, 5.1613, 4.0000, 0.0006, 0.0160, 7.3000, 0.4387, -904.3600, 2545.7289, 15.0000, 31.0000, 0.0001, 0.5750, 99.2188, 0.8139, 0.1655, 36.0000, 0.0285, 9.5273, 1.5484, 6.3742, 3.1000, 44.3765, 9.2200, 14.7710, 18.5935, 100.7874, 13.0000, 0.0046, 0.7000
10, 4800, 4.4884, 3.0000, 0.0000, 0.0448, 7.4000, 0.3721, -304.6900, 2407.1681, 4.5000, 10.7500, 0.0010, 0.5745, 298.7777, 0.7937, 0.1614, 7.0000, 0.0628, 8.3415, 1.4651, 6.7209, 7.2000, 71.9749, 7.5300, 5.8909, 10.8116, 33.4697, 4.0000, 0.0000, 0.6809
11, 5026, 5.2800, 4.0000, 0.0013, 0.0152, 9.1000, 0.3333, -724.4600, 1826.6296, 14.5000, 25.0000, 0.0004, 0.5769, 111.7686, 0.8174, 0.1543, 17.0000, 0.0457, 8.7885, 1.6667, 7.4000, 6.4000, 40.4600, 10.1400, 13.8267, 16.9333, 89.4706, 8.0000, 0.0130, 0.7308
12, 5489, 5.4234, 4.0000, 0.0010, 0.0121, 7.8000, 0.4054, -807.5000, 1933.3861, 14.5000, 27.7500, 0.0003, 0.5652, 101.3233, 0.8076, 0.1621, 32.0000, 0.0273, 9.2404, 1.5495, 7.0090, 3.1000, 47.5769, 9.4100, 13.5172, 17.9468, 98.6940, 7.0000, 0.0182, 0.7130
