Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 4.5000, 4.0000, 0.0001, 0.0000, 19.1000, 0.0000, -87985.4300, 2074.4953, 11.0000, 2973.0000, 0.0000, 0.2213, 112.2865, 0.8091, 0.1589, 0.0000, 0.0210, 11.5481, 1.5000, 12.5000, 3.1000, 79.9162, 154.1200, 2.1172, 1195.3935, 89.0579, 215.0000, 0.0064, 0.3273
2, 20, 3.6220, 4.0000, 0.0013, 0.0301, 6.9000, 0.3659, -1229.9200, 1962.2189, 19.5000, 42.0000, 0.0004, 0.5465, 110.8707, 0.7810, 0.1681, 20.0000, 0.0288, 8.9924, 1.3293, 7.0732, 8.8000, 52.7639, 9.2100, 16.0854, 20.6095, 90.1951, 2.0000, 0.0221, 0.7093
3, 455, 3.4016, 5.0000, 0.0010, 0.0143, 9.7000, 0.4672, -585.6700, 1969.6486, 10.5000, 20.3333, 0.0004, 0.5078, 112.3047, 0.8333, 0.1523, 30.0000, 0.0156, 9.5808, 1.7541, 6.8443, 6.4000, 37.7999, 9.8300, 13.0384, 15.3464, 89.0435, 14.0000, 0.0000, 0.6641
4, 1226, 3.7629, 4.0000, 0.0004, 0.0295, 9.4000, 0.3402, -804.5200, 2431.3192, 14.0000, 27.7143, 0.0002, 0.5176, 120.1990, 0.8107, 0.1542, 30.0000, 0.0268, 10.0448, 1.5825, 7.6495, 5.3000, 44.8277, 9.8500, 13.8918, 18.5084, 83.1954, 10.0000, 0.0037, 0.6281
5, 2312, 3.5251, 4.0000, 0.0005, 0.0342, 7.6000, 0.3855, -648.6500, 2113.3794, 12.0000, 22.3750, 0.0002, 0.4946, 102.7883, 0.7765, 0.1636, 38.0000, 0.0257, 9.9972, 1.4581, 7.7318, 8.0000, 60.7691, 8.6900, 10.3418, 14.5366, 97.2874, 14.0000, 0.0225, 0.6304
6, 3250, 3.5077, 4.0000, 0.0009, 0.0219, 7.5000, 0.3923, -536.1800, 1693.0555, 7.0000, 18.5714, 0.0003, 0.4526, 142.7886, 0.8060, 0.1639, 29.0000, 0.0191, 9.9352, 1.4154, 7.3308, 6.9000, 68.2435, 8.1300, 8.3544, 11.7363, 70.0336, 8.0000, 0.0082, 0.6131
7, 3985, 3.5873, 4.0000, 0.0006, 0.0325, 9.6000, 0.3175, -729.7900, 2869.5273, 14.5000, 25.2000, 0.0002, 0.5615, 128.9941, 0.7980, 0.1525, 16.0000, 0.0325, 9.4795, 1.4444, 7.6746, 7.2000, 59.0570, 9.5000, 11.2824, 14.5244, 77.5229, 7.0000, 0.0141, 0.6846
8, 4696, 3.6771, 4.0000, 0.0005, 0.0251, 8.9000, 0.3946, -809.8800, 2264.2532, 11.0000, 27.8750, 0.0001, 0.4805, 122.1866, 0.8149, 0.1569, 68.0000, 0.0180, 10.2396, 1.4619, 7.1390, 5.1000, 54.8665, 9.1900, 12.5315, 14.7374, 81.8420, 10.0000, 0.0031, 0.6061
9, 5974, 3.3694, 4.0000, 0.0006, 0.0256, 8.1000, 0.4459, -915.2000, 1685.4153, 15.0000, 31.4000, 0.0002, 0.4348, 121.9089, 0.8135, 0.1608, 36.0000, 0.0105, 10.1510, 1.5287, 7.0127, 3.1000, 45.6392, 8.4300, 14.6942, 18.6746, 82.0285, 10.0000, 0.0000, 0.5963
10, 6835, 3.4493, 4.0000, 0.0007, 0.0237, 8.5000, 0.4348, -665.9700, 1745.0690, 14.0000, 23.0000, 0.0003, 0.4653, 120.5633, 0.8095, 0.1582, 25.0000, 0.0237, 9.9382, 1.5435, 7.1377, 6.4000, 52.9117, 8.2900, 11.5930, 15.2870, 82.9440, 9.0000, 0.0075, 0.6181
11, 7641, 3.4947, 4.0000, 0.0005, 0.0240, 10.6000, 0.3989, -777.7000, 1891.8758, 12.0000, 26.8571, 0.0002, 0.4560, 111.1439, 0.8222, 0.1484, 57.0000, 0.0320, 10.1752, 1.5213, 7.8138, 5.3000, 50.8750, 9.5500, 12.8353, 17.5514, 89.9734, 20.0000, 0.0053, 0.6062
12, 8769, 3.5793, 4.0000, 0.0005, 0.0285, 10.7000, 0.3720, -953.4000, 2328.1999, 14.5000, 32.8000, 0.0002, 0.5179, 123.2993, 0.8240, 0.1475, 43.0000, 0.0179, 9.8761, 1.5366, 7.6524, 6.7000, 43.5479, 9.8700, 15.3337, 19.9493, 81.1034, 12.0000, 0.0000, 0.6429
13, 9721, 3.4515, 4.0000, 0.0003, 0.0263, 9.8000, 0.3786, -999.9100, 2223.0104, 14.0000, 34.3333, 0.0002, 0.4524, 112.9252, 0.8165, 0.1521, 43.0000, 0.0229, 10.3163, 1.5825, 7.6214, 6.4000, 38.1051, 10.0000, 16.4738, 21.6945, 88.5542, 15.0000, 0.0051, 0.5905
14, 10901, 3.2609, 4.0000, 0.0017, 0.0395, 8.0000, 0.3478, -975.0400, 2186.4402, 16.5000, 33.5000, 0.0005, 0.6324, 121.1073, 0.8165, 0.1543, 7.0000, 0.0319, 8.4867, 1.4565, 6.5870, 8.8000, 60.2683, 9.4800, 10.5670, 19.9672, 82.5714, 5.0000, 0.0000, 0.7647
15, 11132, 3.2857, 4.0000, 0.0019, 0.0138, 13.2000, 0.4286, -1255.4800, 2194.0334, 24.0000, 43.0000, 0.0008, 0.6818, 154.9587, 0.8242, 0.1523, 5.0000, 0.0430, 7.7914, 1.6667, 8.0476, 8.8000, 44.5200, 10.0800, 12.2667, 22.7814, 64.5333, 5.0000, 0.0000, 0.7955
16, 11280, 3.8413, 4.0000, 0.0005, 0.0223, 6.8000, 0.5079, -919.8300, 2338.6256, 8.5000, 31.5000, 0.0002, 0.4821, 117.8172, 0.8087, 0.1689, 62.0000, 0.0165, 10.0855, 1.4656, 6.5556, 6.2000, 50.8720, 9.3300, 13.9892, 17.2561, 84.8772, 10.0000, 0.0000, 0.6205
17, 12313, 3.7662, 5.0000, 0.0009, 0.0244, 10.9000, 0.3506, -633.4500, 1976.0353, 9.0000, 22.0000, 0.0002, 0.4907, 98.7616, 0.8291, 0.1465, 36.0000, 0.0127, 9.7975, 1.7013, 7.6299, 5.3000, 40.5751, 9.4400, 13.0653, 15.8130, 101.2539, 13.0000, 0.0000, 0.6522
18, 13258, 3.4400, 4.0000, 0.0005, 0.0255, 7.8000, 0.4356, -937.5300, 1667.5888, 12.0000, 32.1429, 0.0002, 0.3609, 114.9338, 0.8053, 0.1627, 58.0000, 0.0131, 10.8792, 1.4889, 7.0489, 5.3000, 48.2500, 8.8000, 14.5146, 19.2571, 87.0066, 16.0000, 0.0066, 0.5217
19, 14478, 3.8889, 4.0000, 0.0005, 0.0192, 8.3000, 0.3778, -651.4900, 2587.3906, 12.5000, 22.5000, 0.0004, 0.6064, 95.0656, 0.8142, 0.1590, 29.0000, 0.0192, 8.9643, 1.6333, 7.1111, 3.1000, 45.8175, 9.2900, 12.4583, 15.2222, 105.1905, 8.0000, 0.0077, 0.7340
20, 15003, 3.3727, 4.0000, 0.0006, 0.0202, 6.8000, 0.4545, -1072.7100, 2046.0915, 19.5000, 36.6667, 0.0003, 0.5752, 109.6405, 0.7882, 0.1681, 25.0000, 0.0252, 9.2516, 1.4818, 6.8273, 8.8000, 44.2565, 9.5100, 16.1955, 20.1212, 91.2071, 8.0000, 0.0235, 0.7080
21, 15601, 3.8642, 5.0000, 0.0022, 0.0184, 13.1000, 0.3457, -778.7300, 1499.2827, 16.5000, 27.0000, 0.0006, 0.5238, 102.0408, 0.8379, 0.1363, 28.0000, 0.0184, 8.9441, 1.7654, 7.8025, 7.8000, 30.0744, 10.9900, 15.7721, 21.1704, 98.0000, 13.0000, 0.0074, 0.7143
22, 16147, 3.9521, 4.0000, 0.0008, 0.0258, 10.1000, 0.3288, -847.5700, 1951.9126, 15.5000, 29.2000, 0.0003, 0.4600, 96.0000, 0.8192, 0.1502, 42.0000, 0.0188, 9.8692, 1.7534, 8.1781, 5.7000, 28.8573, 10.2400, 16.4884, 20.1732, 104.1667, 14.0000, 0.0047, 0.6333
