Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.0000, 4.0000, 0.0042, 0.0000, 26.2000, 0.0000, -485.4400, 991.6247, 8.0000, 17.0000, 0.0017, 0.7059, 276.8166, 0.8125, 0.1562, 0.0000, 0.0312, 6.0465, 0.5000, 16.0000, 11.2000, 162.5050, 8.1900, -8.9100, 6.8000, 36.1250, 2.0000, 0.0000, 0.8235
2, 23, 3.2377, 4.0000, 0.0009, 0.0360, 7.7000, 0.3525, -597.5000, 1976.3154, 8.5000, 20.6667, 0.0003, 0.4844, 103.7598, 0.7931, 0.1631, 29.0000, 0.0227, 9.6251, 1.3689, 7.5492, 3.1000, 70.3917, 8.4900, 8.4925, 12.7828, 96.3765, 6.0000, 0.0091, 0.6562
3, 665, 3.2329, 4.0000, 0.0014, 0.0367, 9.1000, 0.3288, -524.6400, 1894.9529, 8.0000, 18.2500, 0.0003, 0.5974, 155.1695, 0.8093, 0.1540, 10.0000, 0.0244, 8.7900, 1.4247, 7.3973, 7.2000, 67.7852, 8.6400, 8.3385, 13.3274, 64.4457, 5.0000, 0.0000, 0.7273
4, 1077, 3.6286, 4.0000, 0.0004, 0.0258, 6.3000, 0.3959, -545.7700, 1911.6872, 8.5000, 18.8462, 0.0001, 0.4225, 130.7013, 0.7889, 0.1716, 59.0000, 0.0121, 10.5827, 1.3551, 7.2408, 4.7000, 73.0645, 7.5700, 7.7502, 10.6405, 76.5103, 12.0000, 0.0091, 0.5620
5, 2397, 3.5742, 4.0000, 0.0008, 0.0295, 7.1000, 0.3742, -560.4600, 1495.6364, 12.0000, 19.3750, 0.0002, 0.3988, 139.2600, 0.8040, 0.1665, 37.0000, 0.0094, 10.3840, 1.2839, 6.9419, 5.1000, 78.5539, 8.1800, 7.1159, 11.6210, 71.8081, 15.0000, 0.0000, 0.5644
6, 3247, 3.3842, 4.0000, 0.0005, 0.0400, 8.0000, 0.3503, -567.9700, 2215.3921, 11.0000, 19.6667, 0.0002, 0.4620, 125.2363, 0.7771, 0.1613, 39.0000, 0.0357, 10.1738, 1.3842, 8.2938, 3.1000, 69.7716, 8.3000, 8.4133, 11.7085, 79.8491, 7.0000, 0.0216, 0.6033
7, 4174, 3.0654, 4.0000, 0.0005, 0.0489, 9.1000, 0.3038, -763.7300, 1889.9603, 12.0000, 26.3636, 0.0001, 0.3603, 162.1150, 0.7866, 0.1522, 37.0000, 0.0325, 11.1088, 1.4154, 8.4115, 3.1000, 63.1026, 8.8800, 10.3297, 16.4765, 61.6846, 21.0000, 0.0156, 0.5017
8, 5506, 3.1645, 4.0000, 0.0004, 0.0525, 11.2000, 0.2814, -1220.3400, 1989.1631, 21.5000, 41.8333, 0.0001, 0.3953, 162.7896, 0.7884, 0.1474, 55.0000, 0.0348, 10.8710, 1.3983, 9.0216, 7.2000, 49.4640, 9.3900, 15.9246, 21.8329, 61.4290, 24.0000, 0.0121, 0.5257
9, 6729, 3.4423, 4.0000, 0.0027, 0.0401, 7.7000, 0.3269, -499.2200, 1620.0099, 7.5000, 17.3333, 0.0010, 0.5636, 119.0083, 0.7993, 0.1606, 6.0000, 0.0365, 8.2955, 1.3077, 7.9808, 7.8000, 78.6109, 7.6500, 6.6008, 10.0103, 84.0278, 3.0000, 0.0000, 0.7455
10, 7006, 3.3504, 4.0000, 0.0011, 0.0339, 10.1000, 0.3650, -1334.9300, 1633.4337, 20.0000, 45.6667, 0.0003, 0.4429, 116.3265, 0.8110, 0.1499, 29.0000, 0.0091, 9.8978, 1.4307, 8.0876, 3.1000, 39.4498, 10.0700, 19.1018, 23.8141, 85.9649, 11.0000, 0.0000, 0.6214
11, 7776, 3.3095, 4.0000, 0.0013, 0.0500, 10.4000, 0.2143, -1225.9600, 3270.4609, 19.5000, 42.0000, 0.0004, 0.7907, 129.7999, 0.7773, 0.1455, 6.0000, 0.0227, 7.5469, 1.4048, 9.0476, 8.8000, 45.3621, 10.1300, 17.3662, 22.5143, 77.0417, 3.0000, 0.0182, 0.8605
12, 7999, 3.9500, 4.0000, 0.0004, 0.0239, 10.7000, 0.3250, -377.2200, 3043.4769, 8.0000, 13.3333, 0.0002, 0.6047, 122.5888, 0.8287, 0.1474, 31.0000, 0.0159, 9.3651, 1.7583, 8.0833, 3.1000, 44.5467, 9.5600, 10.3583, 14.0000, 81.5735, 14.0000, 0.0000, 0.7054
13, 8755, 3.8276, 3.0000, 0.0012, 0.0500, 5.4000, 0.2759, -418.0900, 1683.6479, 6.0000, 14.5000, 0.0003, 0.8387, 83.2466, 0.7214, 0.1714, 6.0000, 0.0143, 6.9304, 1.3448, 8.8621, 3.1000, 78.3451, 6.9000, 5.9340, 8.5586, 120.1250, 2.0000, 0.0429, 0.9032
