Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.5000, 4.0000, 0.0054, 0.0000, 26.2000, 0.0000, -989.1200, 1309.7911, 15.5000, 34.0000, 0.0015, 0.6176, 138.4083, 0.8066, 0.1492, 0.0000, 0.0221, 7.3925, 0.5000, 16.0000, 11.2000, 162.5050, 9.0400, -8.9100, 15.9529, 72.2500, 2.0000, 0.0000, 0.7941
2, 22, 4.2333, 4.0000, 0.0007, 0.0335, 7.1000, 0.3750, -588.3400, 1896.3241, 8.5000, 20.3333, 0.0003, 0.4724, 162.4403, 0.8025, 0.1651, 23.0000, 0.0201, 9.8721, 1.4083, 6.7583, 6.4000, 67.3900, 8.1300, 8.8283, 12.0678, 61.5611, 7.0000, 0.0000, 0.6142
3, 650, 4.0205, 4.0000, 0.0008, 0.0472, 10.6000, 0.2740, -600.0100, 1734.2951, 12.5000, 20.8571, 0.0003, 0.4079, 137.6385, 0.7975, 0.1478, 37.0000, 0.0360, 10.2357, 1.3904, 8.6301, 3.1000, 68.0362, 8.5100, 8.9511, 13.0004, 72.6541, 15.0000, 0.0050, 0.5789
4, 1457, 4.4494, 4.0000, 0.0004, 0.0362, 7.8000, 0.3506, -424.4600, 1868.0867, 5.0000, 14.8077, 0.0001, 0.3341, 157.6443, 0.7996, 0.1632, 63.0000, 0.0135, 11.3479, 1.3532, 7.3844, 4.7000, 77.3205, 7.2200, 6.1533, 9.3516, 63.4340, 19.0000, 0.0010, 0.4756
5, 3530, 4.7778, 4.0000, 0.0027, 0.0312, 10.4000, 0.3333, -781.8900, 1582.0017, 13.0000, 27.0000, 0.0004, 0.8571, 51.0204, 0.8250, 0.1437, 7.0000, 0.0125, 6.7036, 1.3333, 8.0370, 3.1000, 66.6300, 9.4900, 10.6733, 15.2444, 196.0000, 1.0000, 0.0000, 0.9286
6, 3692, 4.9381, 4.0000, 0.0011, 0.0263, 9.9000, 0.3402, -940.5300, 1972.8441, 17.0000, 32.3333, 0.0004, 0.5900, 70.0000, 0.8161, 0.1506, 14.0000, 0.0438, 8.9483, 1.7010, 7.7629, 6.4000, 30.1095, 9.3500, 17.0922, 20.7684, 142.8571, 8.0000, 0.0070, 0.7500
7, 4265, 3.9091, 4.0000, 0.0012, 0.0451, 7.1000, 0.4455, -1072.2000, 1226.2123, 15.5000, 36.6667, 0.0005, 0.3661, 212.0536, 0.7820, 0.1654, 16.0000, 0.0150, 10.1770, 1.3545, 6.3818, 9.7000, 55.0238, 8.7000, 14.6936, 19.3939, 47.1579, 3.0000, 0.0075, 0.5536
8, 4799, 4.0325, 4.0000, 0.0009, 0.0542, 8.9000, 0.3377, -896.3900, 1909.8445, 14.5000, 30.8000, 0.0002, 0.4557, 155.4238, 0.7845, 0.1561, 38.0000, 0.0219, 10.1063, 1.3182, 8.2597, 6.7000, 64.0548, 9.1600, 11.9765, 15.4369, 64.3402, 9.0000, 0.0052, 0.6013
9, 5576, 4.0000, 4.0000, 0.0008, 0.0559, 12.5000, 0.2913, -590.0200, 1699.4006, 8.0000, 20.6000, 0.0004, 0.5185, 150.8916, 0.7982, 0.1387, 21.0000, 0.0234, 9.4801, 1.4272, 9.1165, 7.6000, 65.1862, 9.3400, 9.2848, 12.9002, 66.2727, 7.0000, 0.0072, 0.6574
10, 6133, 3.5644, 4.0000, 0.0006, 0.0774, 12.6000, 0.2311, -720.0400, 1861.7845, 9.0000, 25.0000, 0.0003, 0.3550, 269.8600, 0.7731, 0.1388, 40.0000, 0.0329, 11.1739, 1.2667, 9.8933, 6.0000, 74.3000, 8.8400, 9.1067, 12.8444, 37.0562, 18.0000, 0.0107, 0.4892
11, 7259, 4.2258, 4.0000, 0.0012, 0.0516, 11.2000, 0.3145, -506.1600, 1634.7042, 7.5000, 17.7143, 0.0004, 0.4538, 137.2781, 0.7979, 0.1445, 22.0000, 0.0265, 9.8341, 1.3226, 9.0565, 6.2000, 76.9647, 8.6400, 6.9250, 9.9889, 72.8448, 12.0000, 0.0059, 0.6231
12, 7939, 3.8462, 4.0000, 0.0009, 0.0508, 10.6000, 0.3397, -642.2600, 1445.3036, 9.0000, 22.2857, 0.0003, 0.4037, 180.5486, 0.8015, 0.1477, 40.0000, 0.0133, 10.4170, 1.2564, 8.5128, 5.3000, 77.9227, 8.2700, 7.9271, 10.9656, 55.3868, 11.0000, 0.0000, 0.5590
13, 8767, 4.0407, 4.0000, 0.0004, 0.0432, 10.9000, 0.3252, -831.7200, 2260.4215, 10.5000, 28.6667, 0.0002, 0.4914, 135.8367, 0.7812, 0.1510, 22.0000, 0.0263, 10.0952, 1.4553, 7.9024, 5.5000, 62.9104, 9.5700, 9.5774, 16.8155, 73.6178, 18.0000, 0.0219, 0.6114
14, 9440, 3.9265, 4.0000, 0.0012, 0.0597, 8.2000, 0.2794, -1257.7200, 2308.1618, 22.0000, 43.0000, 0.0004, 0.5517, 190.2497, 0.7651, 0.1581, 8.0000, 0.0326, 9.1591, 1.3971, 9.6618, 7.2000, 54.1338, 9.5800, 14.1553, 20.9209, 52.5625, 10.0000, 0.0186, 0.6782
15, 9777, 3.8851, 4.0000, 0.0022, 0.0685, 11.1000, 0.2989, -411.0200, 1479.3321, 5.5000, 14.5000, 0.0006, 0.4130, 231.5690, 0.7785, 0.1438, 13.0000, 0.0388, 9.6765, 1.4483, 9.5287, 6.4000, 69.5934, 8.1300, 7.1547, 10.3977, 43.1837, 8.0000, 0.0091, 0.5978
16, 10217, 2.4643, 3.0000, 0.0074, 0.1190, 13.8000, 0.1071, -254.5400, 999.6614, 2.5000, 9.3333, 0.0033, 0.3667, 422.2222, 0.7222, 0.1270, 4.0000, 0.0317, 7.9156, 1.1429, 10.8929, 6.4000, 100.6760, 7.2600, 1.5357, 6.5905, 23.6842, 3.0000, 0.0317, 0.6000
17, 10345, 3.8462, 4.0000, 0.0035, 0.0571, 13.6000, 0.1923, -881.9900, 1507.3204, 16.0000, 30.5000, 0.0010, 0.5079, 125.9763, 0.8177, 0.1368, 3.0000, 0.0370, 8.6078, 1.3846, 9.4231, 3.1000, 76.5015, 10.1600, 5.8185, 16.7902, 79.3800, 8.0000, 0.0000, 0.7143
18, 10487, 4.5273, 4.0000, 0.0017, 0.0288, 9.7000, 0.3091, -884.8400, 2146.7897, 15.5000, 30.5000, 0.0005, 0.6190, 120.9373, 0.8123, 0.1466, 5.0000, 0.0323, 8.4056, 1.3091, 8.0364, 7.2000, 68.1734, 10.9100, 10.5823, 16.1344, 82.6875, 6.0000, 0.0000, 0.7619
19, 10802, 3.8172, 4.0000, 0.0018, 0.0523, 9.4000, 0.3118, -534.6200, 1460.5043, 8.0000, 18.6000, 0.0006, 0.4388, 170.7622, 0.7824, 0.1527, 24.0000, 0.0418, 9.5906, 1.3871, 9.1075, 3.1000, 70.6076, 8.1000, 8.0317, 11.7411, 58.5610, 10.0000, 0.0084, 0.6224
20, 11282, 4.4684, 4.0000, 0.0013, 0.0556, 14.6000, 0.1772, -1146.7400, 2224.4462, 17.0000, 39.5000, 0.0004, 0.6000, 156.2500, 0.8056, 0.1296, 12.0000, 0.0301, 8.8423, 1.3418, 9.3924, 7.2000, 53.2286, 10.9200, 15.6479, 19.3443, 64.0000, 6.0000, 0.0093, 0.7250
21, 11716, 4.7557, 5.0000, 0.0005, 0.0315, 11.4000, 0.3750, -632.9400, 2207.3989, 13.5000, 22.0000, 0.0002, 0.4837, 111.6493, 0.8154, 0.1447, 39.0000, 0.0093, 10.0664, 1.6023, 7.4943, 5.1000, 48.9527, 9.1900, 11.8968, 15.6182, 89.5661, 22.0000, 0.0074, 0.6196
22, 12796, 4.5375, 4.0000, 0.0004, 0.0270, 8.7000, 0.3792, -999.8400, 1712.6997, 15.0000, 34.2857, 0.0002, 0.4082, 126.6139, 0.8062, 0.1578, 61.0000, 0.0120, 10.7214, 1.5625, 7.3208, 3.1000, 39.8475, 9.4600, 16.2189, 18.8810, 78.9803, 22.0000, 0.0090, 0.5429
23, 14129, 4.3937, 4.0000, 0.0012, 0.0445, 8.4000, 0.2913, -925.0400, 1414.5026, 15.0000, 31.7500, 0.0004, 0.4046, 137.5211, 0.7819, 0.1582, 18.0000, 0.0138, 10.0178, 1.3937, 7.0866, 3.1000, 56.7017, 8.1000, 13.2382, 16.4795, 72.7161, 10.0000, 0.0154, 0.5954
24, 14782, 4.9135, 4.0000, 0.0010, 0.0296, 7.8000, 0.3942, -499.1300, 2322.1954, 7.5000, 17.3333, 0.0003, 0.5545, 120.6612, 0.8017, 0.1617, 21.0000, 0.0157, 9.3160, 1.4904, 7.1731, 5.5000, 63.1551, 8.2300, 8.7565, 11.5487, 82.8767, 4.0000, 0.0070, 0.6909
