Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 4.5000, 4.0000, 0.0000, 0.0000, 23.8000, 0.0000, -154675.3100, 1976.7039, 12.5000, 5226.0000, 0.0000, 0.1722, 128.4680, 0.8043, 0.1635, 1.0000, 0.0317, 11.5158, 2.0000, 14.0000, 14.6000, 37.6243, 265.3500, 8.0141, 2096.3052, 77.8404, 361.0000, 0.0083, 0.2777
2, 22, 4.5472, 5.0000, 0.0023, 0.0062, 7.9000, 0.4340, -799.1100, 2254.1249, 17.0000, 27.5000, 0.0005, 0.6667, 92.3361, 0.8012, 0.1614, 11.0000, 0.0346, 8.1071, 1.7925, 7.6226, 10.1000, 28.2960, 9.1600, 15.8959, 19.7273, 108.3000, 7.0000, 0.0317, 0.8070
3, 350, 4.0516, 4.0000, 0.0012, 0.0390, 9.7000, 0.3032, -557.2700, 1513.0275, 8.5000, 19.3750, 0.0003, 0.3681, 225.0743, 0.8040, 0.1523, 22.0000, 0.0543, 10.4765, 1.4645, 7.7613, 7.2000, 63.2713, 8.3800, 9.2475, 12.3952, 44.4298, 10.0000, 0.0000, 0.5521
4, 1200, 4.4419, 5.0000, 0.0010, 0.0181, 11.5000, 0.3721, -617.9800, 2850.7823, 12.5000, 21.5000, 0.0003, 0.6000, 150.6173, 0.8385, 0.1434, 15.0000, 0.0254, 8.9772, 1.8140, 6.6163, 7.2000, 31.5520, 10.3200, 14.1997, 17.4372, 66.3934, 10.0000, 0.0000, 0.7222
5, 1754, 4.3957, 4.0000, 0.0006, 0.0260, 9.9000, 0.3369, -774.2200, 1813.4510, 9.0000, 26.7143, 0.0002, 0.4167, 165.4731, 0.8227, 0.1513, 34.0000, 0.0325, 10.4834, 1.5455, 7.2888, 3.1000, 48.9745, 9.4000, 13.0649, 16.6750, 60.4328, 15.0000, 0.0000, 0.5625
6, 2834, 4.6194, 5.0000, 0.0005, 0.0233, 10.8000, 0.3582, -775.7200, 2971.3561, 15.0000, 26.8000, 0.0002, 0.5540, 157.3418, 0.8223, 0.1471, 18.0000, 0.0270, 9.6513, 1.7910, 6.6567, 3.1000, 28.1106, 10.5300, 15.9963, 19.0782, 63.5559, 13.0000, 0.0025, 0.6619
7, 3653, 4.4091, 4.0000, 0.0024, 0.0115, 7.7000, 0.4545, -637.3300, 1946.1547, 13.5000, 22.0000, 0.0005, 0.6739, 122.8733, 0.7977, 0.1603, 10.0000, 0.0153, 7.8254, 1.7500, 6.7955, 8.8000, 36.4550, 9.1900, 13.6400, 16.0727, 81.3846, 6.0000, 0.0305, 0.8043
8, 3918, 4.4799, 4.0000, 0.0004, 0.0201, 8.0000, 0.4027, -787.7800, 2512.5643, 14.5000, 27.0909, 0.0001, 0.4369, 129.2404, 0.8097, 0.1619, 70.0000, 0.0319, 10.5247, 1.6409, 6.7987, 4.9000, 40.5142, 9.2200, 14.3385, 18.0847, 77.3752, 23.0000, 0.0083, 0.5728
9, 5613, 4.6241, 4.0000, 0.0009, 0.0271, 8.4000, 0.3534, -641.4600, 2347.3676, 8.0000, 22.1667, 0.0002, 0.5766, 102.2963, 0.8060, 0.1588, 27.0000, 0.0448, 9.3559, 1.5414, 7.3835, 3.1000, 53.9373, 8.6500, 11.2430, 15.1825, 97.7552, 5.0000, 0.0081, 0.7153
10, 6353, 4.3408, 4.0000, 0.0003, 0.0192, 7.5000, 0.4169, -862.2400, 2749.2188, 11.0000, 29.5833, 0.0001, 0.4548, 119.4971, 0.8126, 0.1652, 79.0000, 0.0354, 10.4260, 1.5408, 6.6761, 4.8000, 46.4524, 9.0800, 14.1295, 17.3545, 83.6840, 26.0000, 0.0030, 0.5863
11, 8336, 4.4273, 4.0000, 0.0006, 0.0182, 6.6000, 0.4682, -801.6200, 2157.4510, 11.0000, 27.5000, 0.0001, 0.4602, 111.5984, 0.7977, 0.1700, 69.0000, 0.0182, 10.2323, 1.5273, 6.5636, 7.6000, 49.7152, 8.0000, 13.1568, 17.1818, 89.6070, 17.0000, 0.0108, 0.6062
