Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.0000, 4.0000, 0.0050, 0.0000, 9.7000, 0.0000, -730.1800, 1850.8536, 12.0000, 25.0000, 0.0011, 0.7692, 88.7574, 0.7538, 0.1846, 0.0000, 0.0692, 6.6857, 2.5000, 16.0000, 3.1000, -6.6950, 8.5200, 14.6900, 18.0000, 112.6667, 0.0000, 0.0308, 0.8846
2, 15, 3.5729, 4.0000, 0.0015, 0.0326, 5.3000, 0.4062, -472.4600, 1732.0988, 6.5000, 16.3333, 0.0004, 0.4615, 144.2308, 0.7530, 0.1779, 21.0000, 0.0455, 9.5760, 1.4479, 7.4167, 3.1000, 68.1013, 7.0300, 7.7354, 11.0231, 69.3333, 2.0000, 0.0316, 0.6346
3, 508, 3.6055, 4.0000, 0.0012, 0.0194, 7.8000, 0.4404, -792.7100, 1468.5959, 14.0000, 27.2500, 0.0004, 0.4779, 98.6765, 0.8152, 0.1621, 26.0000, 0.0259, 9.4842, 1.6239, 6.9908, 3.1000, 41.7983, 8.7600, 14.1990, 16.4046, 101.3413, 7.0000, 0.0032, 0.6637
4, 1127, 3.5116, 4.0000, 0.0005, 0.0306, 6.7000, 0.4031, -751.1700, 2122.9707, 10.5000, 25.8000, 0.0003, 0.4851, 148.1399, 0.7918, 0.1689, 37.0000, 0.0408, 9.8795, 1.4729, 6.8295, 5.7000, 56.0433, 7.9800, 11.8518, 14.6611, 67.5038, 2.0000, 0.0087, 0.6194
5, 1816, 3.6757, 4.0000, 0.0012, 0.0226, 7.0000, 0.3784, -973.9200, 1923.3358, 15.5000, 33.3333, 0.0004, 0.5534, 124.4227, 0.7894, 0.1689, 21.0000, 0.0361, 9.1688, 1.5270, 6.7027, 3.1000, 52.6118, 8.9700, 12.0489, 18.5333, 80.3712, 3.0000, 0.0114, 0.7087
6, 2216, 3.6491, 3.0000, 0.0003, 0.0557, 3.8000, 0.4825, -1048.5900, 2674.4218, 17.5000, 35.7500, 0.0002, 0.5753, 110.7150, 0.7559, 0.1858, 36.0000, 0.0268, 9.5182, 1.3246, 6.3333, 6.0000, 65.8496, 8.3300, 11.1548, 17.9364, 90.3220, 2.0000, 0.0094, 0.6918
7, 2703, 3.8430, 4.0000, 0.0008, 0.0298, 9.4000, 0.3256, -711.4600, 1893.5426, 11.5000, 24.5714, 0.0002, 0.4581, 145.4387, 0.8101, 0.1540, 33.0000, 0.0441, 10.1228, 1.5640, 7.8430, 3.1000, 49.5845, 9.4400, 12.4475, 14.7123, 68.7575, 10.0000, 0.0062, 0.6089
8, 3679, 3.5934, 3.0000, 0.0007, 0.0339, 4.7000, 0.4121, -887.7400, 1838.7490, 10.5000, 30.3333, 0.0002, 0.4278, 132.6890, 0.7706, 0.1819, 36.0000, 0.0339, 10.3222, 1.3681, 6.7857, 6.4000, 60.3027, 7.4200, 12.3840, 14.3311, 75.3642, 4.0000, 0.0090, 0.5829
9, 4566, 3.0000, 3.0000, 0.0042, 0.0263, 4.6000, 0.2500, -1588.1600, 1429.3860, 22.5000, 54.0000, 0.0013, 0.6296, 68.5871, 0.7652, 0.1822, 1.0000, 0.0405, 8.0093, 1.6250, 8.2500, 13.0000, 61.2400, 8.6500, 6.7050, 24.5630, 145.8000, 0.0000, 0.0162, 0.8148
10, 4606, 3.4940, 4.0000, 0.0023, 0.0343, 6.1000, 0.4578, -1335.0900, 1353.2579, 19.5000, 45.5000, 0.0007, 0.4565, 101.6068, 0.7790, 0.1741, 27.0000, 0.0357, 9.2387, 1.3976, 6.4217, 8.8000, 46.4764, 8.4700, 17.0866, 21.7165, 98.4186, 0.0000, 0.0134, 0.6739
