Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.0000, 4.0000, 0.0001, 0.0000, 7.3000, 0.0000, -37252.7900, 1880.1000, 8.0000, 1259.0000, 0.0000, 0.2665, 123.6802, 0.7812, 0.1664, 0.0000, 0.0416, 11.7387, 2.0000, 13.0000, 11.2000, 37.5981, 68.8300, 8.0242, 507.2305, 80.8537, 31.0000, 0.0125, 0.3846
2, 14, 3.3125, 4.0000, 0.0011, 0.0365, 8.9000, 0.2500, -709.8600, 2325.2335, 11.0000, 24.5000, 0.0002, 0.5882, 109.5732, 0.7925, 0.1570, 11.0000, 0.0654, 9.0791, 1.5104, 8.2083, 6.0000, 54.6938, 9.3400, 11.5929, 13.8816, 91.2632, 3.0000, 0.0150, 0.7255
3, 537, 3.3857, 4.0000, 0.0009, 0.0323, 9.5000, 0.2571, -398.3000, 2379.1573, 6.0000, 14.0000, 0.0003, 0.6800, 106.6667, 0.7910, 0.1517, 12.0000, 0.0448, 8.5091, 1.6429, 7.6714, 3.1000, 53.6393, 9.3800, 9.2557, 11.3143, 93.7500, 4.0000, 0.0249, 0.7867
4, 941, 3.6970, 4.0000, 0.0018, 0.0314, 7.9000, 0.2879, -962.6800, 2304.3101, 15.0000, 33.0000, 0.0004, 0.6912, 69.2042, 0.8086, 0.1600, 15.0000, 0.0571, 8.2599, 1.5000, 7.5152, 3.1000, 46.4400, 9.6900, 14.9800, 17.4424, 144.5000, 2.0000, 0.0000, 0.8235
5, 1293, 3.5312, 3.0000, 0.0014, 0.0186, 4.4000, 0.4688, -937.5400, 1691.4937, 15.0000, 32.0000, 0.0004, 0.4747, 167.3299, 0.7975, 0.1839, 33.0000, 0.0207, 9.5187, 1.3750, 6.1979, 3.1000, 58.0300, 7.7800, 13.1150, 15.7167, 59.7622, 1.0000, 0.0000, 0.6364
6, 1779, 3.2642, 4.0000, 0.0030, 0.0375, 7.6000, 0.3019, -770.6700, 2084.4033, 11.5000, 26.5000, 0.0008, 0.6296, 89.1632, 0.7865, 0.1610, 9.0000, 0.0674, 8.0756, 1.4151, 8.2830, 7.2000, 60.2205, 9.0400, 11.4431, 14.3736, 112.1538, 1.0000, 0.0150, 0.7963
7, 2048, 3.2989, 3.0000, 0.0019, 0.0326, 5.3000, 0.3793, -539.6200, 1338.1960, 7.5000, 18.6000, 0.0005, 0.4796, 139.5252, 0.7761, 0.1783, 19.0000, 0.0304, 9.3579, 1.4023, 6.6552, 5.7000, 70.5395, 7.6200, 7.7431, 12.1712, 71.6716, 2.0000, 0.0109, 0.6633
8, 2480, 4.0986, 3.0000, 0.0017, 0.0336, 5.7000, 0.4648, -438.3600, 1856.0286, 7.5000, 15.2000, 0.0004, 0.6875, 56.2500, 0.7885, 0.1749, 27.0000, 0.0392, 8.4287, 1.2958, 7.0563, 7.2000, 82.7995, 7.7500, 5.2381, 8.7116, 177.7778, 1.0000, 0.0000, 0.8250
9, 2839, 3.5543, 3.0000, 0.0011, 0.0288, 4.7000, 0.4130, -534.5800, 2163.9988, 7.5000, 18.4000, 0.0005, 0.5417, 95.4861, 0.7898, 0.1814, 31.0000, 0.0509, 9.1062, 1.3696, 6.7283, 3.1000, 72.2938, 7.6700, 7.7469, 9.5339, 104.7273, 1.0000, 0.0000, 0.7083
10, 3293, 3.5546, 4.0000, 0.0011, 0.0336, 8.1000, 0.3025, -488.9100, 1650.9699, 6.0000, 17.0000, 0.0004, 0.5476, 118.4177, 0.7878, 0.1603, 28.0000, 0.0412, 9.4257, 1.4622, 7.7395, 3.1000, 65.8792, 8.8700, 8.2938, 10.4975, 84.4468, 1.0000, 0.0183, 0.6905
