Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.5000, 3.0000, 0.0093, 0.0000, 5.0000, 0.0000, -314.7200, 719.3686, 4.0000, 11.0000, 0.0051, 0.5833, 555.5556, 0.7679, 0.1786, 0.0000, 0.1429, 5.4897, 1.5000, 14.0000, 3.1000, 77.9050, 8.1300, 2.8900, 4.4000, 18.0000, 0.0000, 0.0000, 0.7500
2, 13, 4.0577, 4.0000, 0.0029, 0.0342, 5.4000, 0.2885, -521.7300, 1950.1700, 12.5000, 18.0000, 0.0009, 0.5893, 102.0408, 0.7609, 0.1775, 6.0000, 0.0543, 8.2308, 1.5962, 7.4231, 7.2000, 54.2071, 8.4800, 10.0046, 11.6444, 98.0000, 1.0000, 0.0290, 0.7679
3, 278, 4.1833, 4.0000, 0.0016, 0.0246, 6.3000, 0.3333, -579.8400, 2229.1432, 11.0000, 20.0000, 0.0005, 0.6349, 100.7811, 0.7815, 0.1692, 9.0000, 0.0677, 8.3425, 1.5500, 7.0000, 3.1000, 55.4050, 8.3900, 10.5000, 14.0000, 99.2250, 5.0000, 0.0246, 0.7778
4, 605, 4.0204, 4.0000, 0.0008, 0.0332, 9.0000, 0.3061, -606.2700, 2313.7460, 11.0000, 21.0000, 0.0002, 0.5503, 96.3921, 0.7875, 0.1560, 22.0000, 0.0516, 9.5332, 1.6054, 7.7687, 7.8000, 49.6996, 9.0200, 11.5442, 13.8422, 103.7430, 8.0000, 0.0233, 0.6913
5, 1421, 4.1040, 4.0000, 0.0011, 0.0352, 8.7000, 0.3200, -601.6400, 2134.6229, 12.0000, 20.8333, 0.0003, 0.5077, 121.8935, 0.7753, 0.1571, 21.0000, 0.0514, 9.6064, 1.6080, 7.1120, 5.7000, 49.6524, 9.2900, 11.5094, 14.4133, 82.0388, 9.0000, 0.0323, 0.6615
6, 2104, 4.1159, 3.0000, 0.0008, 0.0469, 5.6000, 0.3293, -595.6000, 1869.9510, 9.0000, 20.5000, 0.0003, 0.4320, 162.4593, 0.7487, 0.1758, 29.0000, 0.0612, 10.1690, 1.3902, 7.0854, 3.1000, 68.4129, 7.4600, 8.8099, 11.1268, 61.5539, 2.0000, 0.0286, 0.5976
7, 2874, 4.5420, 4.0000, 0.0012, 0.0187, 7.4000, 0.3740, -632.8300, 1579.5639, 8.5000, 21.8333, 0.0003, 0.4307, 107.6243, 0.8061, 0.1644, 17.0000, 0.0508, 9.8889, 1.6031, 6.8397, 3.1000, 49.0558, 8.4100, 11.8410, 15.4509, 92.9158, 9.0000, 0.0107, 0.6204
8, 3624, 4.2299, 3.0000, 0.0018, 0.0268, 5.1000, 0.4023, -418.6500, 1646.8036, 6.0000, 14.5000, 0.0005, 0.4731, 138.7444, 0.7567, 0.1786, 8.0000, 0.0446, 9.3461, 1.4598, 6.2989, 7.2000, 68.6209, 7.2400, 7.2903, 10.8575, 72.0750, 4.0000, 0.0379, 0.6559
9, 4074, 4.5429, 4.0000, 0.0004, 0.0241, 5.5000, 0.4048, -610.5000, 2539.8761, 10.5000, 21.0000, 0.0001, 0.5273, 106.6116, 0.7895, 0.1766, 55.0000, 0.0375, 10.0000, 1.3810, 6.6429, 3.1000, 68.6914, 8.0500, 8.8952, 11.8286, 93.7984, 6.0000, 0.0098, 0.6409
10, 5197, 4.5276, 4.0000, 0.0007, 0.0250, 5.7000, 0.4173, -615.1700, 2107.2214, 11.0000, 21.1667, 0.0002, 0.5338, 102.8888, 0.7753, 0.1747, 28.0000, 0.0367, 9.5384, 1.3780, 6.7480, 3.1000, 68.7760, 7.5400, 8.9248, 11.6163, 97.1923, 5.0000, 0.0250, 0.6767
