Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.5000, 4.0000, 0.0000, 0.1333, 14.1000, 0.0000, -116966.6300, 1726.3375, 10.5000, 3952.0000, 0.0000, 0.1323, 123.9362, 0.7867, 0.1718, 0.0000, 0.0608, 12.8436, 1.2500, 10.0000, 13.0000, 101.0650, 201.5300, -0.8323, 1584.9236, 80.6867, 103.0000, 0.0144, 0.2341
2, 18, 3.8958, 4.0000, 0.0017, 0.0388, 8.2000, 0.3229, -725.3000, 1358.5252, 11.0000, 25.0000, 0.0006, 0.4231, 171.9675, 0.7636, 0.1614, 14.0000, 0.0582, 9.7514, 1.3854, 7.4896, 3.1000, 65.2688, 8.5200, 10.1179, 13.2000, 58.1505, 3.0000, 0.0338, 0.6058
3, 536, 3.5775, 4.0000, 0.0007, 0.0257, 7.8000, 0.3316, -539.6100, 2036.3959, 8.0000, 18.7000, 0.0002, 0.4061, 178.8245, 0.8032, 0.1625, 18.0000, 0.0846, 10.5260, 1.4385, 7.9786, 3.1000, 66.1572, 8.3300, 8.6773, 11.3303, 55.9207, 6.0000, 0.0086, 0.5584
4, 1591, 4.0000, 4.0000, 0.0009, 0.0287, 9.1000, 0.3538, -369.2800, 2319.1040, 6.0000, 13.0000, 0.0004, 0.6029, 181.6609, 0.7728, 0.1540, 11.0000, 0.0470, 8.6752, 1.6615, 8.0615, 3.1000, 53.0738, 8.2300, 9.0862, 12.5846, 55.0476, 5.0000, 0.0444, 0.7206
5, 1977, 4.0909, 4.0000, 0.0022, 0.0244, 8.0000, 0.4091, -636.8400, 2060.6950, 11.0000, 22.0000, 0.0007, 0.7826, 151.2287, 0.7886, 0.1545, 2.0000, 0.0407, 6.5075, 1.5455, 6.8182, 11.2000, 53.7595, 9.5300, 11.2264, 14.2545, 66.1250, 1.0000, 0.0325, 0.8696
6, 2103, 4.1899, 4.0000, 0.0006, 0.0221, 6.2000, 0.3797, -455.8000, 1849.7943, 6.5000, 15.8000, 0.0003, 0.4192, 144.1429, 0.7730, 0.1723, 37.0000, 0.0652, 10.3218, 1.5000, 7.5506, 4.9000, 63.8980, 8.3000, 8.2720, 12.3959, 69.3756, 6.0000, 0.0326, 0.5749
7, 2965, 4.8519, 5.0000, 0.0041, 0.0134, 12.7000, 0.3148, -512.8000, 1486.8031, 9.0000, 18.0000, 0.0012, 0.5439, 98.4918, 0.8495, 0.1371, 19.0000, 0.0161, 8.3075, 1.6481, 8.5185, 6.4000, 49.1317, 10.3500, 10.8781, 13.8667, 101.5312, 4.0000, 0.0000, 0.7544
8, 3340, 3.8268, 4.0000, 0.0006, 0.0315, 6.1000, 0.3463, -609.7900, 1716.4548, 6.5000, 21.0000, 0.0001, 0.3766, 140.7538, 0.7700, 0.1729, 32.0000, 0.0673, 10.8090, 1.3983, 7.4026, 3.1000, 67.2265, 7.6500, 9.0996, 12.5558, 71.0460, 4.0000, 0.0256, 0.5314
9, 4517, 3.7805, 4.0000, 0.0005, 0.0339, 6.3000, 0.3240, -487.6600, 1512.8231, 4.5000, 16.8824, 0.0001, 0.2967, 130.2222, 0.7733, 0.1718, 51.0000, 0.0699, 11.4157, 1.3728, 7.7631, 3.1000, 73.5586, 7.0500, 7.1934, 9.2617, 76.7918, 2.0000, 0.0210, 0.4700
10, 5993, 4.3061, 4.0000, 0.0008, 0.0208, 7.3000, 0.3741, -608.3600, 1936.2878, 8.5000, 21.0000, 0.0003, 0.5098, 95.6897, 0.8051, 0.1654, 17.0000, 0.0662, 9.7219, 1.5102, 8.2245, 3.1000, 57.7567, 8.3900, 10.4204, 13.0259, 104.5045, 8.0000, 0.0086, 0.6601
