Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.0000, 4.0000, 0.0021, 0.0000, 0.3000, 0.0000, -1703.0600, 1476.5247, 32.0000, 58.0000, 0.0007, 0.5254, 172.3643, 0.8152, 0.1667, 1.0000, 0.0424, 8.6087, 1.5000, 14.0000, 15.9000, 77.9050, 10.2600, 2.8900, 30.0966, 58.0167, 5.0000, 0.0000, 0.6949
2, 12, 3.7386, 4.0000, 0.0015, 0.0202, 7.4000, 0.4444, -1516.0500, 1138.3731, 30.0000, 51.6667, 0.0004, 0.2975, 167.4411, 0.8082, 0.1673, 45.0000, 0.0234, 10.7236, 1.5163, 5.8039, 10.5000, 26.7876, 9.1000, 22.1928, 26.3441, 59.7225, 11.0000, 0.0047, 0.5190
3, 858, 4.1841, 5.0000, 0.0005, 0.0152, 10.5000, 0.4030, -1172.7200, 2155.5368, 19.5000, 40.2000, 0.0002, 0.4951, 121.1236, 0.8264, 0.1488, 56.0000, 0.0240, 10.0089, 1.6766, 7.0846, 5.7000, 24.1902, 10.3100, 19.8721, 24.2392, 82.5603, 18.0000, 0.0064, 0.6359
4, 2111, 4.6744, 5.0000, 0.0009, 0.0131, 11.2000, 0.3643, -745.6200, 2456.9052, 12.0000, 25.8000, 0.0002, 0.5522, 113.6110, 0.8369, 0.1452, 21.0000, 0.0321, 9.4506, 1.8372, 7.3953, 6.7000, 25.2201, 10.6900, 16.1511, 19.0022, 88.0196, 16.0000, 0.0048, 0.6940
5, 2954, 4.4971, 4.0000, 0.0008, 0.0204, 9.5000, 0.4277, -837.4900, 1745.4697, 16.5000, 28.8333, 0.0002, 0.4581, 101.7446, 0.8222, 0.1535, 48.0000, 0.0194, 10.0142, 1.7283, 6.2890, 8.3000, 31.3530, 9.3900, 16.0492, 21.0131, 98.2853, 19.0000, 0.0039, 0.6257
6, 3986, 4.3629, 4.0000, 0.0007, 0.0185, 7.8000, 0.4515, -863.1000, 1640.4180, 14.0000, 29.6250, 0.0002, 0.3837, 99.6252, 0.8138, 0.1632, 66.0000, 0.0141, 10.5003, 1.5232, 6.4430, 6.0000, 47.9023, 9.1000, 13.9376, 17.4196, 100.3763, 16.0000, 0.0030, 0.5714
7, 5337, 4.2200, 4.0000, 0.0012, 0.0190, 8.4000, 0.3800, -725.4300, 1923.3358, 13.0000, 25.0000, 0.0003, 0.5385, 122.0414, 0.7945, 0.1589, 35.0000, 0.0415, 9.2600, 1.6300, 6.4000, 8.8000, 43.5620, 8.9800, 13.3940, 17.6000, 81.9394, 6.0000, 0.0276, 0.6923
8, 5919, 4.1118, 4.0000, 0.0004, 0.0253, 8.0000, 0.3882, -1485.6300, 2053.2381, 18.0000, 50.6667, 0.0002, 0.5032, 140.6868, 0.7988, 0.1614, 46.0000, 0.0337, 9.8958, 1.5921, 6.5263, 10.5000, 20.7162, 10.7300, 22.9568, 28.1614, 71.0799, 8.0000, 0.0145, 0.6323
9, 6752, 4.3684, 4.0000, 0.0007, 0.0276, 8.5000, 0.3618, -885.1000, 2029.6477, 12.0000, 30.4000, 0.0001, 0.5660, 90.1863, 0.7851, 0.1586, 24.0000, 0.0333, 9.5339, 1.6250, 6.8355, 5.7000, 38.5040, 9.3200, 15.4410, 18.7389, 110.8816, 11.0000, 0.0241, 0.6981
10, 7625, 4.2708, 4.0000, 0.0004, 0.0218, 8.1000, 0.3863, -805.6700, 2102.3113, 15.5000, 27.7000, 0.0001, 0.4325, 111.8282, 0.7983, 0.1613, 67.0000, 0.0311, 10.4818, 1.6173, 6.6679, 5.8000, 41.8935, 8.4500, 14.2975, 18.7334, 89.4229, 28.0000, 0.0174, 0.5779
11, 9234, 4.2732, 4.0000, 0.0006, 0.0217, 8.5000, 0.3989, -888.1300, 1768.0680, 12.0000, 30.5000, 0.0002, 0.4762, 115.8982, 0.8154, 0.1591, 48.0000, 0.0433, 10.0141, 1.6230, 6.7814, 7.2000, 38.5759, 10.0800, 15.4558, 19.6317, 86.2826, 12.0000, 0.0038, 0.6296
