Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 4.0000, 4.0000, 0.0000, 0.0000, 2.6000, 0.0000, -144522.7000, 2101.2533, 14.0000, 4883.0000, 0.0000, 0.1933, 127.8750, 0.8098, 0.1636, 0.0000, 0.0339, 11.3082, 0.3333, 16.0000, 8.8000, 178.6195, 248.6000, -11.6507, 1960.1797, 78.2014, 267.0000, 0.0044, 0.2958
2, 17, 4.2231, 4.0000, 0.0013, 0.0234, 6.5000, 0.3058, -905.3700, 1561.7712, 14.0000, 31.0000, 0.0004, 0.4375, 100.0977, 0.7678, 0.1715, 25.0000, 0.0546, 9.7628, 1.5289, 8.1074, 8.1000, 46.7841, 8.0100, 14.2488, 20.1419, 99.9024, 6.0000, 0.0364, 0.6328
3, 661, 4.1194, 4.0000, 0.0004, 0.0229, 6.3000, 0.3831, -649.0600, 2068.2889, 14.0000, 22.3333, 0.0002, 0.4476, 145.5782, 0.7943, 0.1718, 41.0000, 0.0475, 10.3840, 1.4577, 7.2090, 5.8000, 60.8443, 8.8000, 10.3210, 15.1025, 68.6916, 12.0000, 0.0110, 0.5810
4, 1757, 4.1069, 4.0000, 0.0005, 0.0216, 8.9000, 0.3648, -769.1700, 2133.1639, 14.0000, 26.5000, 0.0002, 0.4909, 124.8852, 0.8164, 0.1566, 34.0000, 0.0292, 9.9816, 1.5660, 7.7925, 3.1000, 47.4507, 9.8300, 13.2242, 17.1409, 80.0735, 8.0000, 0.0043, 0.6242
5, 2685, 4.0688, 4.0000, 0.0003, 0.0244, 8.5000, 0.4233, -684.5600, 2835.3086, 11.5000, 23.6250, 0.0002, 0.5000, 148.8963, 0.8168, 0.1588, 53.0000, 0.0208, 10.1416, 1.6296, 6.7037, 6.2000, 44.9890, 9.4800, 12.8534, 16.8574, 67.1608, 14.0000, 0.0000, 0.6122
6, 3795, 3.9917, 4.0000, 0.0006, 0.0214, 6.5000, 0.4083, -698.1300, 2333.9022, 11.0000, 24.0000, 0.0002, 0.5280, 165.1200, 0.7963, 0.1700, 18.0000, 0.0521, 9.6547, 1.4500, 6.6833, 3.1000, 59.8050, 9.0000, 10.8800, 14.6000, 60.5620, 4.0000, 0.0123, 0.6480
7, 4450, 4.6300, 4.0000, 0.0009, 0.0147, 5.8000, 0.4200, -728.5500, 2532.8436, 12.5000, 25.0000, 0.0003, 0.6154, 81.3609, 0.7967, 0.1740, 29.0000, 0.0330, 8.9825, 1.3900, 6.8000, 6.0000, 63.8660, 7.7600, 10.5620, 14.0000, 122.9091, 2.0000, 0.0147, 0.7500
8, 4998, 4.5089, 4.0000, 0.0011, 0.0162, 8.8000, 0.3661, -813.6500, 2388.7401, 15.0000, 28.0000, 0.0003, 0.5086, 114.4471, 0.8242, 0.1566, 19.0000, 0.0650, 9.4583, 1.5982, 8.0268, 8.1000, 43.2061, 9.6500, 14.1889, 20.1286, 87.3766, 10.0000, 0.0000, 0.6724
9, 5677, 4.1250, 4.0000, 0.0014, 0.0191, 6.1000, 0.3864, -856.4800, 1679.0013, 15.0000, 29.3333, 0.0004, 0.5165, 144.9100, 0.8004, 0.1720, 16.0000, 0.0552, 9.1892, 1.4886, 7.5682, 3.1000, 51.1230, 9.2600, 13.4159, 17.1879, 69.0083, 5.0000, 0.0085, 0.6813
10, 6150, 4.5064, 4.0000, 0.0009, 0.0239, 6.8000, 0.3462, -756.9700, 1959.3441, 14.0000, 26.0000, 0.0002, 0.4568, 124.2189, 0.8005, 0.1685, 36.0000, 0.0251, 10.0558, 1.4615, 7.6667, 5.5000, 56.7988, 8.4300, 11.7962, 15.7846, 80.5031, 8.0000, 0.0072, 0.6111
11, 6989, 3.9667, 4.0000, 0.0016, 0.0253, 8.8000, 0.3556, -650.7900, 1535.2292, 11.0000, 22.5000, 0.0005, 0.4681, 138.0715, 0.8109, 0.1559, 17.0000, 0.0409, 9.3956, 1.6556, 7.1111, 6.0000, 43.9375, 9.4600, 12.7206, 17.4444, 72.4262, 4.0000, 0.0078, 0.6489
12, 7504, 4.3846, 4.0000, 0.0004, 0.0179, 6.9000, 0.4000, -628.5600, 2117.3775, 11.0000, 21.6667, 0.0002, 0.5588, 109.2128, 0.8146, 0.1676, 31.0000, 0.0261, 9.5550, 1.5538, 7.2231, 6.4000, 53.3879, 8.6600, 11.1954, 15.1282, 91.5644, 7.0000, 0.0000, 0.6765
13, 8234, 4.4390, 4.0000, 0.0013, 0.0330, 9.1000, 0.3415, -591.2300, 2563.9094, 12.5000, 20.5000, 0.0003, 0.6310, 107.7098, 0.8128, 0.1542, 19.0000, 0.0242, 8.7304, 1.5854, 7.1707, 7.8000, 51.9055, 8.7900, 11.1123, 15.5171, 92.8421, 3.0000, 0.0000, 0.7619
14, 8690, 4.6215, 4.0000, 0.0005, 0.0180, 9.3000, 0.3842, -1032.1600, 2480.2384, 20.5000, 35.4000, 0.0001, 0.5410, 131.9836, 0.8215, 0.1548, 33.0000, 0.0180, 9.8086, 1.7288, 7.0000, 6.7000, 24.6464, 10.0500, 18.6160, 22.2956, 75.7670, 18.0000, 0.0057, 0.6612
15, 9745, 4.4421, 4.0000, 0.0010, 0.0350, 7.5000, 0.3368, -548.7900, 2049.2446, 12.0000, 19.0000, 0.0002, 0.6327, 79.1337, 0.7942, 0.1631, 16.0000, 0.0466, 8.8627, 1.5158, 7.5684, 7.2000, 59.3142, 8.7700, 9.7063, 13.4947, 126.3684, 6.0000, 0.0078, 0.7653
