Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 4.0000, 4.0000, 0.0035, 0.0000, 16.8000, 0.0000, -874.8000, 2295.8082, 17.0000, 30.0000, 0.0006, 0.8065, 62.4350, 0.7798, 0.1667, 0.0000, 0.0536, 6.9304, 3.0000, 12.5000, 13.0000, -48.9950, 9.7100, 20.5900, 18.6667, 160.1667, 3.0000, 0.0357, 0.9032
2, 18, 4.2414, 4.0000, 0.0008, 0.0168, 6.1000, 0.3862, -1075.7900, 1823.4273, 18.5000, 36.7500, 0.0002, 0.5067, 94.2222, 0.7960, 0.1725, 34.0000, 0.0529, 9.6727, 1.5448, 6.8966, 6.0000, 39.3488, 9.3500, 16.7765, 20.4143, 106.1321, 6.0000, 0.0151, 0.6667
3, 796, 4.4783, 4.0000, 0.0016, 0.0175, 6.8000, 0.4174, -1122.0600, 1945.4222, 18.5000, 38.3333, 0.0004, 0.5339, 120.6550, 0.8095, 0.1683, 27.0000, 0.0270, 9.3092, 1.5391, 6.0957, 6.4000, 37.7162, 9.0200, 17.5217, 20.8986, 82.8810, 5.0000, 0.0048, 0.7034
4, 1428, 4.3740, 4.0000, 0.0009, 0.0213, 8.3000, 0.3130, -954.9500, 1844.0964, 18.5000, 32.7500, 0.0003, 0.5185, 110.8368, 0.8043, 0.1598, 28.0000, 0.0652, 9.5632, 1.5267, 7.5878, 6.0000, 44.4334, 10.0600, 15.1978, 18.5962, 90.2228, 6.0000, 0.0093, 0.6741
5, 2181, 4.2368, 4.0000, 0.0011, 0.0151, 8.3000, 0.3860, -1110.3500, 2005.9193, 19.5000, 38.0000, 0.0003, 0.5299, 147.5637, 0.8208, 0.1596, 18.0000, 0.0633, 9.4500, 1.7018, 6.2807, 8.8000, 24.2966, 11.0500, 19.3107, 22.2175, 67.7673, 9.0000, 0.0030, 0.6752
6, 2847, 4.4589, 4.0000, 0.0009, 0.0191, 6.2000, 0.4178, -852.3600, 1679.6600, 13.5000, 29.2000, 0.0002, 0.4834, 123.6788, 0.7977, 0.1718, 27.0000, 0.0458, 9.8183, 1.5959, 6.3767, 5.7000, 42.1847, 9.1600, 14.6295, 18.2553, 80.8546, 7.0000, 0.0102, 0.6424
7, 3635, 4.6184, 4.0000, 0.0012, 0.0278, 9.8000, 0.3289, -1108.3900, 1234.4392, 20.0000, 38.0000, 0.0004, 0.4000, 127.3673, 0.8067, 0.1516, 35.0000, 0.0590, 10.1031, 1.6118, 7.3355, 6.0000, 31.9032, 9.7000, 18.2497, 21.2526, 78.5131, 10.0000, 0.0127, 0.6000
8, 4501, 5.0321, 4.0000, 0.0008, 0.0191, 7.7000, 0.3590, -755.8400, 1832.9107, 14.0000, 26.0000, 0.0002, 0.5062, 123.4568, 0.8043, 0.1631, 25.0000, 0.0506, 9.8247, 1.5705, 6.6090, 7.2000, 47.5796, 9.8000, 13.0821, 16.2974, 81.0000, 9.0000, 0.0112, 0.6481
9, 5392, 4.5726, 4.0000, 0.0007, 0.0330, 7.5000, 0.3790, -1209.8800, 2062.0093, 18.0000, 41.3333, 0.0003, 0.5079, 157.4704, 0.8003, 0.1635, 18.0000, 0.0503, 9.6909, 1.5484, 6.5565, 6.4000, 33.8881, 10.0700, 18.8010, 24.2753, 63.5040, 4.0000, 0.0031, 0.6429
10, 6030, 4.5438, 4.0000, 0.0005, 0.0203, 5.4000, 0.4055, -1059.5500, 2118.3346, 18.0000, 36.1667, 0.0001, 0.4350, 144.7847, 0.7945, 0.1772, 44.0000, 0.0467, 10.4223, 1.4101, 6.5576, 5.5000, 50.8281, 9.1800, 15.1546, 18.1533, 69.0681, 4.0000, 0.0079, 0.5785
11, 7166, 4.3564, 4.0000, 0.0009, 0.0218, 8.5000, 0.3861, -1181.0200, 1759.3116, 19.0000, 40.4000, 0.0002, 0.4251, 184.3684, 0.8162, 0.1585, 40.0000, 0.0375, 10.3188, 1.5990, 6.9208, 5.7000, 30.5528, 9.4500, 19.0343, 21.7046, 54.2392, 7.0000, 0.0026, 0.5894
12, 8316, 4.3642, 4.0000, 0.0008, 0.0231, 7.1000, 0.3709, -731.9000, 1725.9443, 10.5000, 25.1667, 0.0003, 0.4331, 167.1467, 0.8080, 0.1665, 34.0000, 0.0401, 10.2067, 1.4768, 6.4371, 7.2000, 56.3518, 8.1000, 11.6515, 14.5700, 59.8277, 4.0000, 0.0024, 0.5860
13, 9141, 4.3826, 4.0000, 0.0009, 0.0261, 8.8000, 0.3826, -1119.4900, 2164.8753, 18.0000, 38.3333, 0.0004, 0.5000, 264.2919, 0.8175, 0.1564, 14.0000, 0.0475, 9.6816, 1.6522, 6.7391, 8.8000, 28.1528, 9.9500, 18.8557, 23.3333, 37.8370, 3.0000, 0.0000, 0.6356
14, 9795, 4.8571, 4.0000, 0.0017, 0.0176, 8.5000, 0.4286, -952.2000, 1887.9278, 16.5000, 32.6667, 0.0004, 0.5248, 107.8326, 0.8243, 0.1582, 25.0000, 0.0193, 9.1798, 1.5510, 6.6122, 8.8000, 42.4620, 9.9500, 15.4520, 19.1891, 92.7364, 5.0000, 0.0000, 0.7030
15, 10366, 4.4267, 4.0000, 0.0020, 0.0184, 8.2000, 0.4533, -1095.5600, 2288.2687, 20.0000, 37.5000, 0.0005, 0.5455, 212.5148, 0.8203, 0.1590, 16.0000, 0.0253, 8.9737, 1.5467, 6.2133, 7.2000, 37.9245, 9.6000, 17.2857, 20.8667, 47.0556, 5.0000, 0.0000, 0.6883
16, 10802, 4.6850, 4.0000, 0.0004, 0.0189, 8.3000, 0.3648, -1010.8300, 1791.7097, 14.0000, 34.6364, 0.0001, 0.4082, 99.6980, 0.8168, 0.1607, 85.0000, 0.0331, 10.5669, 1.6299, 6.8556, 3.1000, 33.7878, 9.6600, 17.1513, 20.5737, 100.3029, 23.0000, 0.0028, 0.5663
17, 12976, 4.6959, 4.0000, 0.0005, 0.0193, 7.7000, 0.3851, -1081.3800, 1858.0766, 15.0000, 37.0000, 0.0001, 0.4309, 120.1091, 0.8138, 0.1632, 67.0000, 0.0357, 10.4545, 1.6182, 6.6115, 3.1000, 32.3766, 9.5200, 17.9353, 21.4216, 83.2577, 24.0000, 0.0030, 0.5822
18, 14632, 3.8547, 4.0000, 0.0019, 0.0173, 6.8000, 0.4017, -1718.9900, 1309.5978, 27.5000, 58.5000, 0.0006, 0.3950, 227.3851, 0.8145, 0.1682, 20.0000, 0.0487, 9.9881, 1.4530, 6.6838, 10.1000, 24.5344, 10.2500, 24.3703, 27.1607, 43.9783, 4.0000, 0.0000, 0.5882
19, 15270, 4.5580, 4.0000, 0.0010, 0.0175, 8.0000, 0.3986, -1007.1100, 1686.6368, 18.0000, 34.5000, 0.0003, 0.5000, 138.8613, 0.8198, 0.1615, 30.0000, 0.0263, 9.6649, 1.5072, 6.5145, 8.1000, 44.3045, 9.2400, 15.6505, 19.5971, 72.0143, 5.0000, 0.0013, 0.6620
