Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 5.0000, 4.0000, 0.0001, 0.0000, 5.0000, 0.0000, -79285.3100, 2065.5653, 9.0000, 2679.0000, 0.0000, 0.1989, 161.9822, 0.7872, 0.1691, 0.0000, 0.0341, 11.8831, 0.5000, 16.0000, 3.1000, 164.5162, 138.9500, -9.6828, 1076.2136, 61.7352, 113.0000, 0.0146, 0.3144
2, 14, 4.4077, 4.0000, 0.0007, 0.0274, 5.2000, 0.4077, -770.7000, 2235.8093, 9.0000, 26.4000, 0.0002, 0.5556, 121.8107, 0.7567, 0.1806, 22.0000, 0.0388, 9.5227, 1.4077, 6.4692, 5.7000, 61.3542, 8.3400, 11.1608, 14.4994, 82.0946, 3.0000, 0.0358, 0.6815
3, 673, 4.0455, 4.0000, 0.0011, 0.0203, 5.6000, 0.4621, -1291.2400, 2081.6156, 13.5000, 44.0000, 0.0003, 0.4706, 216.2630, 0.8038, 0.1759, 18.0000, 0.0407, 9.9013, 1.4318, 6.5455, 3.1000, 41.0432, 9.4200, 18.4655, 22.7515, 46.2400, 4.0000, 0.0000, 0.6176
4, 1364, 4.3966, 4.0000, 0.0011, 0.0276, 6.7000, 0.3534, -674.1800, 1629.8024, 11.5000, 23.2000, 0.0004, 0.4750, 151.3889, 0.7877, 0.1686, 14.0000, 0.0276, 9.6595, 1.4310, 7.4741, 3.1000, 62.2215, 8.3400, 10.3442, 14.1076, 66.0550, 8.0000, 0.0130, 0.6417
5, 1984, 4.7134, 4.0000, 0.0006, 0.0374, 10.2000, 0.2994, -757.6500, 2528.1229, 11.5000, 26.1667, 0.0002, 0.5590, 117.2794, 0.7860, 0.1497, 19.0000, 0.0269, 9.6552, 1.5096, 8.1911, 6.4000, 52.5676, 9.1500, 12.4277, 16.0718, 85.2664, 7.0000, 0.0199, 0.6770
6, 2842, 4.7734, 4.0000, 0.0015, 0.0297, 6.8000, 0.4062, -408.3100, 1830.5387, 7.5000, 14.2222, 0.0004, 0.4478, 122.5217, 0.7952, 0.1681, 29.0000, 0.0198, 9.7875, 1.4531, 6.9297, 5.8000, 69.4651, 7.9900, 7.1035, 10.3764, 81.6182, 10.0000, 0.0071, 0.6343
7, 3553, 4.9915, 4.0000, 0.0012, 0.0267, 8.1000, 0.3504, -418.5800, 1879.8055, 6.5000, 14.6250, 0.0004, 0.4480, 154.8800, 0.8042, 0.1602, 23.0000, 0.0252, 9.8481, 1.5299, 8.2821, 5.1000, 62.5599, 8.5300, 8.1667, 11.6620, 64.5661, 5.0000, 0.0089, 0.6160
8, 4230, 4.5524, 4.0000, 0.0003, 0.0378, 7.2000, 0.3776, -591.5800, 2977.7068, 7.0000, 20.4286, 0.0002, 0.5467, 116.4444, 0.7652, 0.1660, 28.0000, 0.0378, 9.6727, 1.4755, 7.8392, 5.3000, 61.2706, 8.0200, 9.7883, 13.2064, 85.8779, 8.0000, 0.0297, 0.6667
9, 4974, 4.5122, 4.0000, 0.0005, 0.0200, 7.3000, 0.3561, -998.0400, 2725.3811, 14.0000, 34.1667, 0.0001, 0.4976, 121.7403, 0.8005, 0.1655, 35.0000, 0.0375, 10.0525, 1.5610, 7.4439, 5.5000, 40.0973, 9.2200, 16.1545, 20.4959, 82.1421, 7.0000, 0.0122, 0.6303
10, 6125, 4.5622, 4.0000, 0.0008, 0.0214, 7.4000, 0.3781, -647.6500, 2121.3220, 13.5000, 22.3333, 0.0002, 0.4333, 164.1723, 0.7950, 0.1649, 41.0000, 0.0401, 10.3499, 1.5323, 7.1493, 5.8000, 54.5308, 8.4300, 11.2016, 13.9085, 60.9116, 9.0000, 0.0152, 0.5857
