Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 4.0000, 4.0000, 0.0067, 0.0741, 10.7000, 0.1667, -841.8500, 1403.0399, 14.0000, 29.0000, 0.0019, 0.6667, 111.1111, 0.7849, 0.1570, 0.0000, 0.0523, 7.0652, 1.5000, 6.8333, 8.8000, 73.8450, 9.8100, 4.4500, 19.8759, 90.0000, 1.0000, 0.0291, 0.8333
2, 30, 4.2128, 4.0000, 0.0009, 0.0226, 10.1000, 0.3085, -575.1700, 2129.8912, 13.0000, 20.0000, 0.0004, 0.6154, 79.5118, 0.8013, 0.1523, 14.0000, 0.0315, 8.9825, 1.6702, 8.2660, 3.1000, 46.4530, 9.6400, 11.4505, 15.6000, 125.7674, 7.0000, 0.0215, 0.7500
3, 607, 3.6879, 4.0000, 0.0006, 0.0422, 8.6000, 0.3121, -914.4700, 2426.9980, 13.5000, 31.4000, 0.0003, 0.4938, 161.5607, 0.7878, 0.1576, 23.0000, 0.0385, 10.0158, 1.4777, 7.9618, 5.7000, 49.9500, 9.0900, 14.0929, 17.6555, 61.8962, 3.0000, 0.0124, 0.6173
4, 1416, 4.4510, 4.0000, 0.0006, 0.0208, 8.5000, 0.3627, -1494.8200, 2703.8303, 25.0000, 51.0000, 0.0002, 0.6731, 110.9467, 0.8108, 0.1580, 26.0000, 0.0191, 8.8972, 1.5980, 6.9216, 10.1000, 19.8759, 11.3300, 23.1569, 27.4588, 90.1333, 4.0000, 0.0104, 0.7692
5, 1995, 3.8317, 4.0000, 0.0010, 0.0336, 10.3000, 0.3960, -979.4400, 2343.0612, 17.0000, 33.6667, 0.0003, 0.5288, 181.2130, 0.7968, 0.1484, 19.0000, 0.0265, 9.4127, 1.5941, 7.2673, 7.8000, 37.8059, 9.8600, 16.3499, 21.7835, 55.1837, 9.0000, 0.0212, 0.6635
6, 2564, 4.5348, 4.0000, 0.0005, 0.0329, 10.5000, 0.2888, -536.3600, 2305.5627, 7.0000, 18.7000, 0.0001, 0.4949, 118.1799, 0.8027, 0.1489, 29.0000, 0.0338, 10.0103, 1.5775, 8.2781, 3.1000, 54.3946, 8.3500, 10.3180, 14.3249, 84.6167, 8.0000, 0.0119, 0.6327
7, 3662, 4.4497, 4.0000, 0.0004, 0.0199, 8.6000, 0.3757, -684.4500, 2479.7495, 14.0000, 23.6250, 0.0001, 0.5330, 104.0996, 0.8181, 0.1584, 30.0000, 0.0299, 9.8770, 1.6138, 7.5503, 6.6000, 46.3318, 8.9800, 12.6661, 15.3759, 96.0619, 15.0000, 0.0036, 0.6548
8, 4770, 4.4654, 4.0000, 0.0005, 0.0237, 8.8000, 0.3687, -902.4900, 2303.2686, 15.0000, 31.0000, 0.0001, 0.5179, 108.8170, 0.8111, 0.1573, 42.0000, 0.0292, 9.9661, 1.5668, 7.4470, 3.1000, 42.8170, 9.7600, 14.9885, 19.0359, 91.8974, 15.0000, 0.0079, 0.6473
9, 6038, 4.1827, 4.0000, 0.0006, 0.0263, 10.3000, 0.3125, -667.1200, 1973.2717, 10.5000, 23.1111, 0.0002, 0.4346, 137.5666, 0.8240, 0.1497, 35.0000, 0.0296, 10.3349, 1.6058, 7.9087, 3.1000, 47.5291, 8.6200, 12.3714, 15.5906, 72.6921, 13.0000, 0.0000, 0.5888
10, 7257, 4.5879, 4.0000, 0.0006, 0.0274, 9.1000, 0.3516, -1061.9600, 2667.0534, 12.0000, 36.4000, 0.0002, 0.5269, 104.0583, 0.8102, 0.1556, 36.0000, 0.0205, 9.7534, 1.5934, 7.2473, 3.1000, 35.0868, 9.3500, 17.4082, 21.1534, 96.1000, 13.0000, 0.0068, 0.6720
11, 8282, 4.3301, 4.0000, 0.0004, 0.0298, 10.3000, 0.3445, -866.8400, 2730.5264, 15.5000, 29.8571, 0.0001, 0.5493, 112.4116, 0.8204, 0.1498, 47.0000, 0.0248, 9.8355, 1.6077, 7.5694, 6.2000, 40.5223, 9.1200, 15.0246, 18.2586, 88.9588, 14.0000, 0.0000, 0.6667
12, 9493, 4.3734, 4.0000, 0.0004, 0.0235, 8.1000, 0.3693, -778.4300, 2339.1046, 13.5000, 26.7778, 0.0001, 0.5040, 117.7159, 0.8122, 0.1614, 50.0000, 0.0220, 10.1321, 1.4730, 7.4398, 5.8000, 55.0373, 9.3600, 12.2351, 15.6904, 84.9503, 12.0000, 0.0029, 0.6250
13, 10859, 3.9197, 4.0000, 0.0010, 0.0368, 8.5000, 0.3285, -564.4800, 1882.4275, 14.0000, 19.5714, 0.0003, 0.4965, 120.7183, 0.7807, 0.1580, 25.0000, 0.0436, 9.7149, 1.5693, 8.1387, 6.7000, 54.2036, 7.9700, 10.5611, 13.9600, 82.8375, 7.0000, 0.0245, 0.6525
14, 11596, 4.1483, 4.0000, 0.0007, 0.0337, 7.7000, 0.3206, -869.9900, 2103.5441, 13.5000, 29.8571, 0.0002, 0.4512, 115.0892, 0.7867, 0.1632, 29.0000, 0.0483, 10.2269, 1.5072, 7.9522, 6.2000, 49.0228, 8.6400, 13.8390, 18.2586, 86.8891, 7.0000, 0.0164, 0.6047
15, 12696, 4.3786, 4.0000, 0.0005, 0.0332, 9.5000, 0.3544, -746.2100, 2199.8973, 8.5000, 25.7500, 0.0001, 0.5047, 96.9517, 0.8098, 0.1536, 42.0000, 0.0366, 9.9956, 1.5971, 8.1990, 7.6000, 45.5852, 9.1200, 13.2981, 17.6786, 103.1441, 10.0000, 0.0000, 0.6402
16, 13845, 4.1300, 4.0000, 0.0005, 0.0425, 9.1000, 0.3400, -642.2500, 2289.6300, 8.5000, 22.2222, 0.0002, 0.4927, 132.7781, 0.8021, 0.1554, 40.0000, 0.0367, 10.1116, 1.4900, 7.8700, 6.4000, 58.2254, 8.4400, 10.6587, 13.8889, 75.3136, 7.0000, 0.0000, 0.6195
17, 14884, 4.3691, 4.0000, 0.0003, 0.0406, 10.3000, 0.2718, -718.0800, 1922.7691, 12.0000, 24.8333, 0.0001, 0.4351, 115.5338, 0.8090, 0.1498, 43.0000, 0.0327, 10.5838, 1.5738, 8.7718, 3.1000, 48.4835, 8.8700, 12.6661, 16.7790, 86.5547, 22.0000, 0.0006, 0.5649
18, 16536, 4.1310, 4.0000, 0.0004, 0.0342, 7.6000, 0.3333, -918.7700, 2505.5226, 14.5000, 31.5000, 0.0001, 0.4466, 124.9927, 0.7988, 0.1640, 46.0000, 0.0380, 10.4784, 1.4841, 7.9167, 3.1000, 49.3054, 8.8800, 14.2077, 17.9968, 80.0047, 17.0000, 0.0030, 0.5763
19, 17856, 3.7444, 4.0000, 0.0005, 0.0473, 10.5000, 0.3233, -966.9000, 1998.3039, 12.0000, 33.2500, 0.0002, 0.3852, 188.2030, 0.8013, 0.1485, 59.0000, 0.0335, 10.8820, 1.4774, 8.2068, 5.3000, 48.0945, 8.9100, 14.8113, 19.1647, 53.1341, 15.0000, 0.0029, 0.5259
20, 19233, 4.3253, 4.0000, 0.0002, 0.0433, 11.7000, 0.2892, -1823.8400, 3598.3388, 29.0000, 62.2500, 0.0001, 0.5357, 154.3210, 0.8034, 0.1431, 44.0000, 0.0293, 10.1484, 1.5703, 8.4538, 3.1000, 10.8055, 11.3600, 27.2168, 31.0044, 64.8000, 19.0000, 0.0059, 0.6230
21, 20599, 3.9440, 4.0000, 0.0006, 0.0341, 8.3000, 0.3200, -910.4300, 2113.9308, 14.5000, 31.2500, 0.0001, 0.4125, 160.7897, 0.7737, 0.1597, 28.0000, 0.0492, 10.6861, 1.4640, 7.7480, 5.1000, 51.2619, 8.3800, 13.8727, 16.9800, 62.1930, 12.0000, 0.0295, 0.5486
22, 21923, 4.3197, 4.0000, 0.0014, 0.0273, 7.2000, 0.3279, -889.6000, 1681.4074, 14.5000, 30.5000, 0.0003, 0.4640, 130.5600, 0.7663, 0.1654, 19.0000, 0.0395, 9.7016, 1.5410, 7.3770, 3.1000, 45.5103, 7.9300, 14.4886, 18.4295, 76.5931, 8.0000, 0.0379, 0.6400
23, 22585, 4.3473, 4.0000, 0.0003, 0.0359, 9.1000, 0.2845, -868.7500, 2875.1434, 14.5000, 29.8750, 0.0001, 0.5244, 113.6889, 0.7969, 0.1555, 36.0000, 0.0375, 10.0720, 1.5858, 8.4226, 5.1000, 42.3554, 9.8000, 14.7734, 19.3140, 87.9593, 12.0000, 0.0117, 0.6341
24, 23868, 3.9303, 3.0000, 0.0006, 0.0486, 6.6000, 0.3156, -1019.3500, 1884.7434, 13.5000, 34.8571, 0.0002, 0.3320, 176.9600, 0.7188, 0.1698, 34.0000, 0.0822, 11.2458, 1.3811, 9.0369, 3.1000, 54.6099, 7.7700, 14.3018, 17.7133, 56.5099, 7.0000, 0.0592, 0.4840
25, 25002, 4.2500, 5.0000, 0.0000, 0.0385, 14.0000, 0.3750, -214.4900, 1871.4974, 2.5000, 8.0000, 0.0000, 1.0000, 0.0000, 0.8462, 0.1154, 1.0000, 0.0577, 4.5074, 1.5000, 8.7500, 11.2000, 71.8150, 11.0500, 5.2300, 13.2000, 0.0000, 0.0000, 0.0000, 1.0000
26, 25057, 2.5000, 5.0000, 0.0000, 0.0000, 9.7000, 0.0000, -163.4300, 1254.2316, 3.0000, 6.0000, 0.0000, 1.0000, 0.0000, 0.7750, 0.2250, 0.0000, 0.1000, 3.7305, 1.5000, 15.5000, 11.2000, 77.9050, 9.2000, 2.8900, 9.0667, 0.0000, 1.0000, 0.0000, 1.0000
27, 25073, 7.0000, 5.0000, 0.0000, 0.0000, 26.2000, 0.0000, -163.4300, 1254.2316, 3.0000, 6.0000, 0.0000, 1.0000, 0.0000, 0.7750, 0.2250, 0.0000, 0.1000, 3.7305, 4.0000, 10.0000, 3.1000, -132.5800, 9.2000, 32.0000, 9.0667, 0.0000, 1.0000, 0.0000, 1.0000
28, 25086, 4.6667, 5.0000, 0.0000, 0.0000, -3.6000, 0.3333, -163.4300, 1254.2316, 3.0000, 6.0000, 0.0000, 1.0000, 0.0000, 0.7750, 0.2250, 0.0000, 0.1000, 3.7305, 1.0000, 4.6667, 11.2000, 119.1900, 9.2000, -2.6200, 9.0667, 0.0000, 1.0000, 0.0000, 1.0000
