Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.0000, 4.0000, 0.0000, 0.0000, 14.4000, 0.0000, -102992.4500, 2106.4836, 14.0000, 3480.0000, 0.0000, 0.1873, 127.7668, 0.8008, 0.1573, 1.0000, 0.0225, 11.8920, 2.0000, 16.0000, 8.8000, 37.6188, 178.9700, 8.0162, 1396.7440, 78.2676, 191.0000, 0.0118, 0.2917
2, 17, 3.0642, 4.0000, 0.0010, 0.0234, 7.5000, 0.4404, -807.6300, 1554.1450, 13.5000, 27.7500, 0.0004, 0.4870, 160.3025, 0.8036, 0.1640, 31.0000, 0.0276, 9.6649, 1.4495, 6.9450, 8.1000, 56.5451, 8.7200, 12.1421, 14.3432, 62.3821, 5.0000, 0.0097, 0.6348
3, 618, 3.7009, 4.0000, 0.0011, 0.0296, 7.2000, 0.4017, -371.6000, 2202.5054, 5.0000, 13.0000, 0.0003, 0.4762, 177.6266, 0.8050, 0.1654, 26.0000, 0.0140, 9.7862, 1.3932, 7.1880, 3.1000, 75.7785, 7.7900, 5.9193, 8.2769, 56.2979, 6.0000, 0.0000, 0.6270
4, 1261, 3.7250, 4.0000, 0.0012, 0.0221, 7.8000, 0.4375, -578.0200, 2673.0362, 9.0000, 20.0000, 0.0004, 0.6071, 119.0476, 0.8035, 0.1611, 22.0000, 0.0110, 8.8346, 1.5625, 6.6375, 6.0000, 54.3475, 9.5200, 10.6475, 13.5000, 84.0000, 4.0000, 0.0132, 0.7381
5, 1716, 3.8131, 4.0000, 0.0014, 0.0319, 9.5000, 0.3084, -1317.3100, 1584.7811, 18.0000, 45.0000, 0.0004, 0.4493, 110.2710, 0.7923, 0.1598, 23.0000, 0.0273, 9.7879, 1.3551, 8.5514, 3.1000, 55.9885, 9.8700, 14.3107, 19.7778, 90.6857, 4.0000, 0.0164, 0.6377
6, 2314, 3.7630, 4.0000, 0.0008, 0.0293, 8.7000, 0.3556, -1280.1600, 1756.0272, 18.0000, 43.7500, 0.0002, 0.4246, 114.2286, 0.7885, 0.1592, 28.0000, 0.0293, 10.1978, 1.4815, 8.2148, 6.0000, 47.2454, 9.7800, 15.0540, 21.3857, 87.5437, 8.0000, 0.0220, 0.5978
7, 3068, 4.2137, 5.0000, 0.0014, 0.0224, 10.2000, 0.3504, -1137.5500, 1814.1615, 20.0000, 39.0000, 0.0003, 0.5500, 112.5000, 0.8098, 0.1497, 20.0000, 0.0266, 9.2972, 1.6581, 7.4701, 3.1000, 26.9731, 10.5700, 19.1858, 23.8051, 88.8889, 12.0000, 0.0182, 0.7083
8, 3785, 3.3807, 4.0000, 0.0006, 0.0483, 9.1000, 0.3409, -1286.8200, 2023.2329, 19.0000, 44.0000, 0.0002, 0.3820, 201.3635, 0.7876, 0.1551, 28.0000, 0.0281, 10.7649, 1.3580, 8.0568, 3.1000, 47.2920, 9.9900, 17.5939, 20.5545, 49.6614, 10.0000, 0.0090, 0.5225
9, 4677, 3.8553, 4.0000, 0.0004, 0.0397, 11.1000, 0.3026, -1106.8000, 2096.9240, 15.0000, 38.0000, 0.0002, 0.5226, 116.5453, 0.7933, 0.1454, 29.0000, 0.0312, 9.7791, 1.4934, 8.4145, 6.0000, 41.9216, 10.1100, 16.8524, 18.8842, 85.8036, 11.0000, 0.0192, 0.6516
10, 5512, 4.0250, 4.0000, 0.0014, 0.0251, 10.8000, 0.3500, -1166.3100, 1347.5903, 21.5000, 40.0000, 0.0004, 0.4797, 103.1132, 0.8117, 0.1464, 16.0000, 0.0307, 9.5363, 1.7500, 7.6083, 3.1000, 18.1850, 10.7600, 20.6600, 24.6667, 96.9808, 15.0000, 0.0167, 0.6667
