Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.0000, 4.0000, 0.0000, 0.0000, 5.0000, 0.0000, -360573.9200, 2049.2496, 10.5000, 12182.0000, 0.0000, 0.1333, 115.6135, 0.7883, 0.1674, 0.0000, 0.0294, 11.1787, 1.5000, 12.0000, 8.8000, 79.9309, 609.9000, 2.1116, 4877.1078, 86.4951, 417.0000, 0.0054, 0.2208
2, 13, 4.1884, 4.0000, 0.0023, 0.0225, 5.2000, 0.3333, -1039.9700, 1583.2811, 17.0000, 35.5000, 0.0006, 0.5479, 116.3445, 0.7778, 0.1789, 18.0000, 0.0488, 8.7351, 1.4348, 6.7246, 3.1000, 50.4349, 9.5100, 14.7954, 18.1437, 85.9516, 1.0000, 0.0217, 0.7260
3, 371, 3.6857, 4.0000, 0.0014, 0.0605, 11.6000, 0.2571, -671.9000, 1853.8888, 8.0000, 23.3333, 0.0006, 0.5493, 146.7963, 0.7752, 0.1412, 9.0000, 0.0432, 8.8022, 1.5000, 8.7143, 7.8000, 56.2517, 8.5700, 11.2100, 13.3333, 68.1216, 3.0000, 0.0231, 0.7042
4, 720, 4.4513, 4.0000, 0.0014, 0.0371, 8.4000, 0.3363, -821.5300, 1820.0443, 13.0000, 28.2500, 0.0003, 0.5086, 92.1522, 0.7926, 0.1585, 14.0000, 0.0337, 9.3664, 1.5664, 7.2124, 3.1000, 45.6462, 9.5300, 13.9107, 16.6097, 108.5161, 6.0000, 0.0118, 0.6897
5, 1315, 4.3620, 4.0000, 0.0005, 0.0267, 9.4000, 0.3558, -1190.3600, 2522.6191, 19.0000, 40.7500, 0.0002, 0.5329, 141.9915, 0.8182, 0.1540, 32.0000, 0.0203, 9.8498, 1.6810, 7.0061, 6.0000, 23.2627, 10.8600, 20.1381, 23.4166, 70.4268, 13.0000, 0.0000, 0.6467
6, 2252, 4.3362, 4.0000, 0.0008, 0.0335, 6.8000, 0.3534, -673.9800, 2406.5050, 10.5000, 23.2000, 0.0002, 0.5868, 117.4783, 0.7923, 0.1675, 23.0000, 0.0285, 9.2914, 1.4569, 6.8793, 3.1000, 60.0336, 8.7000, 10.6494, 13.0731, 85.1221, 4.0000, 0.0067, 0.7107
7, 2851, 4.0641, 4.0000, 0.0005, 0.0311, 6.7000, 0.3846, -647.1300, 2332.5525, 10.5000, 22.2857, 0.0002, 0.5062, 135.6501, 0.8000, 0.1689, 42.0000, 0.0286, 9.9376, 1.4359, 6.7051, 3.1000, 62.7381, 8.0600, 10.0450, 13.0168, 73.7191, 3.0000, 0.0000, 0.6296
8, 3658, 4.3276, 4.0000, 0.0003, 0.0320, 6.9000, 0.3875, -533.9900, 1907.6285, 5.5000, 18.4737, 0.0001, 0.3577, 158.4888, 0.8000, 0.1680, 88.0000, 0.0336, 11.2672, 1.4644, 7.0741, 5.4000, 64.1970, 7.3800, 8.8945, 10.5804, 63.0959, 7.0000, 0.0000, 0.4851
9, 5505, 4.3184, 4.0000, 0.0004, 0.0344, 6.6000, 0.3959, -646.8300, 2216.6835, 11.0000, 22.2727, 0.0001, 0.4196, 156.8627, 0.7958, 0.1697, 63.0000, 0.0224, 10.6814, 1.3796, 6.5673, 6.1000, 67.5147, 7.4000, 9.3755, 11.6846, 63.7500, 6.0000, 0.0000, 0.5490
10, 6756, 4.4101, 3.0000, 0.0009, 0.0244, 4.9000, 0.4676, -812.6000, 1891.5483, 17.5000, 27.8000, 0.0002, 0.5486, 109.9537, 0.7948, 0.1808, 41.0000, 0.0244, 9.5325, 1.4245, 6.3525, 5.7000, 58.1086, 8.3000, 12.0606, 14.5732, 90.9474, 2.0000, 0.0000, 0.6875
