Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.1667, 4.0000, 0.0000, 0.0714, 11.9000, 0.0000, -106753.0100, 2079.2020, 13.5000, 3607.0000, 0.0000, 0.2131, 117.3376, 0.7909, 0.1633, 0.0000, 0.0539, 11.2509, 1.5000, 9.3333, 8.8000, 79.8851, 185.4100, 2.1292, 1448.1936, 85.2241, 166.0000, 0.0178, 0.3295
2, 31, 3.6512, 4.0000, 0.0007, 0.0269, 6.0000, 0.3430, -866.3100, 1983.3723, 13.5000, 29.6667, 0.0002, 0.4536, 123.6227, 0.7562, 0.1744, 32.0000, 0.0693, 10.1492, 1.4477, 6.9535, 5.5000, 55.2651, 8.6500, 12.6726, 16.5858, 80.8913, 7.0000, 0.0390, 0.6066
3, 926, 3.5238, 4.0000, 0.0005, 0.0278, 6.7000, 0.3690, -697.8800, 2912.5690, 14.0000, 24.0000, 0.0002, 0.5086, 157.3878, 0.7697, 0.1691, 22.0000, 0.0667, 9.9850, 1.5536, 7.0655, 3.1000, 51.0429, 8.8900, 12.1021, 15.7905, 63.5373, 11.0000, 0.0334, 0.6286
4, 1828, 3.7788, 4.0000, 0.0006, 0.0256, 7.9000, 0.3363, -822.2000, 2994.0123, 14.0000, 28.2500, 0.0002, 0.5641, 216.2320, 0.7840, 0.1616, 10.0000, 0.0576, 9.5443, 1.4602, 6.9646, 6.0000, 54.6303, 9.6300, 12.6576, 15.5478, 46.2466, 6.0000, 0.0288, 0.6581
5, 2456, 3.9786, 4.0000, 0.0004, 0.0300, 8.7000, 0.3369, -676.8500, 2637.3506, 11.0000, 23.3750, 0.0001, 0.5231, 119.3951, 0.7919, 0.1575, 39.0000, 0.0497, 9.9563, 1.5134, 7.5775, 5.1000, 55.0784, 9.0900, 11.3840, 15.1254, 83.7555, 10.0000, 0.0206, 0.6410
6, 3526, 3.8438, 4.0000, 0.0005, 0.0278, 6.6000, 0.3711, -676.4400, 2065.5786, 8.0000, 23.2727, 0.0001, 0.4286, 127.4804, 0.7782, 0.1698, 41.0000, 0.0695, 10.4896, 1.5742, 7.1562, 6.3000, 50.0343, 8.5900, 12.0621, 15.7153, 78.4435, 8.0000, 0.0242, 0.5752
7, 4895, 4.1314, 4.0000, 0.0003, 0.0289, 8.0000, 0.3309, -921.7400, 2365.9297, 18.0000, 31.6154, 0.0001, 0.4242, 102.6482, 0.7929, 0.1622, 98.0000, 0.0449, 10.5926, 1.4088, 7.6886, 3.1000, 55.5644, 8.4600, 13.3634, 16.3445, 97.4201, 16.0000, 0.0142, 0.5616
8, 7148, 4.0671, 4.0000, 0.0003, 0.0225, 7.1000, 0.3819, -909.9300, 2266.4130, 11.5000, 31.1818, 0.0001, 0.4744, 107.5026, 0.7972, 0.1669, 74.0000, 0.0375, 10.3748, 1.5073, 7.0787, 4.9000, 47.6688, 9.2700, 14.3569, 16.9042, 93.0210, 10.0000, 0.0134, 0.5938
9, 9020, 4.1374, 4.0000, 0.0003, 0.0244, 7.6000, 0.3363, -906.6600, 1990.0872, 17.5000, 31.0909, 0.0001, 0.4533, 104.9683, 0.7981, 0.1642, 76.0000, 0.0489, 10.4067, 1.5263, 7.2310, 5.6000, 46.1514, 8.7600, 14.5460, 18.2843, 95.2668, 10.0000, 0.0133, 0.5892
10, 10905, 4.0833, 4.0000, 0.0004, 0.0252, 10.3000, 0.3214, -915.4400, 1967.4480, 12.0000, 31.5000, 0.0001, 0.4962, 95.8580, 0.8143, 0.1499, 47.0000, 0.0471, 10.0803, 1.6270, 7.8611, 7.2000, 37.2196, 9.8800, 15.8934, 19.4254, 104.3210, 18.0000, 0.0080, 0.6346
11, 12416, 3.9357, 4.0000, 0.0003, 0.0355, 8.0000, 0.3041, -998.2600, 2310.1087, 11.0000, 34.2000, 0.0001, 0.4530, 116.8822, 0.7861, 0.1631, 53.0000, 0.0709, 10.4441, 1.4795, 7.5819, 3.1000, 46.9536, 9.5200, 15.2065, 18.4753, 85.5563, 12.0000, 0.0153, 0.5840
12, 14252, 4.0545, 4.0000, 0.0014, 0.0533, 10.4000, 0.1273, -1846.6100, 2117.6022, 27.0000, 63.0000, 0.0007, 0.6032, 161.2497, 0.7471, 0.1483, 5.0000, 0.0872, 8.5381, 1.5636, 9.0182, 8.8000, 18.7264, 11.2700, 24.3109, 30.2794, 62.0156, 2.0000, 0.0465, 0.7302
13, 14555, 3.9354, 4.0000, 0.0004, 0.0366, 9.2000, 0.3004, -1030.0200, 2192.0848, 18.0000, 35.3333, 0.0001, 0.4475, 121.7421, 0.7814, 0.1554, 34.0000, 0.0655, 10.4720, 1.4106, 7.8213, 6.4000, 57.8338, 9.7800, 12.4523, 18.2843, 82.1408, 14.0000, 0.0214, 0.5802
14, 15980, 4.3607, 4.0000, 0.0005, 0.0201, 9.5000, 0.3333, -1067.4100, 2625.5810, 13.0000, 36.6000, 0.0001, 0.5798, 74.6944, 0.8170, 0.1537, 41.0000, 0.0494, 9.5367, 1.6230, 7.6120, 3.1000, 32.3844, 10.1600, 17.8348, 21.6345, 133.8788, 8.0000, 0.0091, 0.7128
15, 17076, 3.8787, 4.0000, 0.0002, 0.0214, 8.6000, 0.4260, -699.7600, 3040.9240, 11.0000, 24.1429, 0.0001, 0.4587, 149.5118, 0.8043, 0.1586, 60.0000, 0.0361, 10.6138, 1.6272, 6.7278, 4.7000, 44.6673, 8.9700, 13.0269, 17.1128, 66.8844, 26.0000, 0.0153, 0.5613
16, 19046, 3.8125, 4.0000, 0.0005, 0.0243, 8.5000, 0.3182, -853.5200, 2029.8937, 14.5000, 29.3333, 0.0002, 0.4586, 144.6842, 0.7968, 0.1587, 23.0000, 0.0748, 10.1731, 1.5398, 7.7784, 5.5000, 46.7969, 8.8400, 14.0193, 16.9606, 69.1160, 10.0000, 0.0202, 0.6022
