Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.0000, 4.0000, 0.0076, 0.0909, -0.4000, 0.2857, -964.2200, 1180.0713, 16.0000, 33.0000, 0.0026, 0.5882, 121.1073, 0.7333, 0.1697, 0.0000, 0.0727, 7.3925, 1.0000, 6.2857, 11.2000, 115.1300, 9.9200, -1.0600, 18.0485, 82.5714, 2.0000, 0.0485, 0.7941
2, 24, 3.9455, 4.0000, 0.0013, 0.0423, 10.1000, 0.2364, -1138.1800, 1857.2478, 18.5000, 39.0000, 0.0003, 0.5083, 145.8333, 0.7903, 0.1534, 17.0000, 0.0626, 9.5170, 1.6000, 8.5909, 10.5000, 34.2583, 10.7000, 17.5900, 21.7538, 68.5714, 7.0000, 0.0125, 0.6667
3, 641, 3.7041, 4.0000, 0.0012, 0.0353, 9.1000, 0.3367, -951.3200, 2049.7502, 16.0000, 32.6667, 0.0002, 0.6931, 49.0148, 0.7825, 0.1543, 19.0000, 0.0260, 8.6560, 1.5102, 7.2347, 3.1000, 45.9151, 9.9500, 14.9704, 18.3728, 204.0200, 7.0000, 0.0260, 0.8218
4, 1181, 3.1222, 3.0000, 0.0019, 0.0377, 4.6000, 0.4000, -656.0000, 1709.9277, 9.0000, 22.5000, 0.0006, 0.4787, 140.3350, 0.7311, 0.1816, 19.0000, 0.0472, 9.3370, 1.3667, 6.5667, 8.1000, 68.3775, 7.6100, 9.3117, 12.5556, 71.2581, 1.0000, 0.0495, 0.6596
5, 1607, 3.8293, 4.0000, 0.0009, 0.0322, 8.5000, 0.3537, -794.3400, 1828.9176, 13.5000, 27.3333, 0.0002, 0.4734, 118.3432, 0.8091, 0.1587, 30.0000, 0.0333, 9.9387, 1.4634, 7.4939, 7.8000, 55.2868, 9.1000, 12.3383, 15.5675, 84.5000, 6.0000, 0.0000, 0.6331
6, 2510, 3.9006, 4.0000, 0.0006, 0.0288, 6.9000, 0.3425, -582.4400, 2098.6525, 10.5000, 20.1111, 0.0002, 0.4368, 149.0305, 0.8037, 0.1675, 32.0000, 0.0370, 10.3958, 1.5138, 7.6906, 3.1000, 58.3537, 7.8800, 10.1163, 13.3483, 67.1004, 3.0000, 0.0000, 0.5737
7, 3485, 4.0640, 4.0000, 0.0006, 0.0257, 9.8000, 0.3721, -549.3500, 1899.2480, 7.5000, 19.1111, 0.0002, 0.4586, 115.9916, 0.8223, 0.1520, 53.0000, 0.0296, 10.1731, 1.6919, 8.2965, 3.1000, 44.3058, 8.6800, 11.8273, 16.4817, 86.2132, 7.0000, 0.0000, 0.6022
8, 4501, 3.6923, 4.0000, 0.0017, 0.0286, 7.9000, 0.3385, -627.2200, 1509.2016, 9.0000, 21.6667, 0.0009, 0.4925, 155.9367, 0.8114, 0.1600, 15.0000, 0.0314, 8.8875, 1.5231, 8.1538, 6.4000, 55.9910, 7.7700, 10.8323, 14.8205, 64.1286, 2.0000, 0.0000, 0.6716
9, 4853, 4.0199, 4.0000, 0.0009, 0.0287, 8.1000, 0.3444, -544.3400, 1946.7046, 6.5000, 18.8750, 0.0002, 0.4591, 125.7862, 0.8110, 0.1603, 27.0000, 0.0311, 10.0110, 1.5166, 7.8808, 3.1000, 59.3762, 8.0500, 9.6666, 13.3778, 79.5000, 6.0000, 0.0000, 0.6164
10, 5692, 3.9816, 4.0000, 0.0008, 0.0227, 7.8000, 0.4110, -675.3300, 2334.6355, 13.5000, 23.2857, 0.0002, 0.5294, 93.4256, 0.8106, 0.1623, 43.0000, 0.0271, 9.6866, 1.5031, 7.4233, 3.1000, 56.0405, 9.3400, 11.2276, 14.9585, 107.0370, 7.0000, 0.0043, 0.6765
11, 6618, 3.7929, 4.0000, 0.0007, 0.0323, 7.4000, 0.3714, -815.3600, 2235.5049, 11.0000, 28.0000, 0.0002, 0.5417, 131.1728, 0.7925, 0.1644, 27.0000, 0.0189, 9.6084, 1.4714, 6.8786, 5.7000, 53.9321, 9.3000, 12.6929, 16.6286, 76.2353, 4.0000, 0.0108, 0.6736
12, 7362, 4.1538, 4.0000, 0.0011, 0.0412, 10.6000, 0.3231, -532.3200, 1865.8882, 8.5000, 18.5714, 0.0003, 0.5474, 86.3125, 0.7992, 0.1476, 26.0000, 0.0266, 9.3929, 1.5769, 7.8000, 3.1000, 54.5773, 8.1300, 10.2605, 14.1978, 115.8580, 7.0000, 0.0106, 0.7080
13, 8116, 3.8798, 4.0000, 0.0007, 0.0307, 6.3000, 0.3661, -589.7700, 1996.9697, 6.5000, 20.3333, 0.0002, 0.4531, 110.6771, 0.7981, 0.1712, 45.0000, 0.0423, 10.1176, 1.4645, 7.3279, 6.4000, 62.3016, 8.5100, 9.6209, 13.3792, 90.3529, 4.0000, 0.0000, 0.6146
