Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 4.4286, 5.0000, 0.0052, 0.0571, 11.9000, 0.1429, -901.4000, 1079.2531, 17.5000, 31.0000, 0.0018, 0.5625, 195.3125, 0.8211, 0.1579, 0.0000, 0.0842, 7.4359, 1.8571, 7.1429, 13.0000, 42.6157, 10.6000, 9.0543, 20.1419, 51.2000, 3.0000, 0.0000, 0.7500
2, 38, 4.6727, 4.0000, 0.0009, 0.0178, 9.6000, 0.3273, -676.3000, 2381.0870, 11.5000, 23.4000, 0.0002, 0.4918, 154.5284, 0.8221, 0.1541, 16.0000, 0.0448, 9.7354, 1.6636, 7.2091, 3.1000, 43.7614, 9.7200, 12.6209, 16.8814, 64.7130, 10.0000, 0.0000, 0.6311
3, 717, 5.0178, 4.0000, 0.0006, 0.0146, 9.2000, 0.3787, -818.1900, 2453.4298, 15.0000, 28.1667, 0.0001, 0.5314, 130.6122, 0.8243, 0.1553, 26.0000, 0.0223, 9.8115, 1.6923, 6.9586, 7.2000, 35.0766, 10.1800, 15.3642, 18.8406, 76.5625, 15.0000, 0.0058, 0.6571
4, 1750, 4.5000, 5.0000, 0.0011, 0.0157, 10.3000, 0.3421, -1107.8900, 1988.6194, 21.0000, 38.0000, 0.0003, 0.4679, 130.6706, 0.8272, 0.1497, 21.0000, 0.0398, 9.8851, 1.6513, 7.5526, 3.1000, 28.5637, 10.1800, 18.7155, 22.8316, 76.5283, 14.0000, 0.0031, 0.6346
5, 2708, 4.3750, 4.0000, 0.0008, 0.0193, 9.1000, 0.3750, -852.7700, 2078.7635, 15.5000, 29.3333, 0.0002, 0.6593, 108.6825, 0.8143, 0.1547, 19.0000, 0.0387, 8.7777, 1.6591, 7.5114, 9.7000, 36.7026, 10.1200, 15.4273, 19.4606, 92.0111, 7.0000, 0.0077, 0.7692
6, 3228, 4.9779, 4.0000, 0.0006, 0.0214, 8.2000, 0.3971, -992.0200, 2120.1984, 11.5000, 34.0000, 0.0002, 0.5035, 158.9457, 0.8121, 0.1602, 23.0000, 0.0416, 9.8420, 1.5662, 6.5074, 8.2000, 39.8265, 9.3500, 16.1509, 20.3647, 62.9146, 12.0000, 0.0063, 0.6312
7, 4024, 5.1643, 4.0000, 0.0006, 0.0209, 9.0000, 0.3897, -885.3600, 2300.1673, 14.5000, 30.4286, 0.0001, 0.4886, 135.1098, 0.8003, 0.1564, 40.0000, 0.0273, 10.0951, 1.6338, 6.5775, 7.4000, 37.7303, 9.5400, 15.5560, 19.8710, 74.0139, 18.0000, 0.0209, 0.6256
8, 5274, 5.0426, 5.0000, 0.0013, 0.0208, 10.6000, 0.3617, -910.1500, 1902.5047, 18.0000, 31.3333, 0.0003, 0.5773, 125.4118, 0.8299, 0.1476, 16.0000, 0.0278, 9.0518, 1.8085, 7.2340, 7.8000, 22.0317, 10.2400, 17.9704, 21.4695, 79.7373, 11.0000, 0.0000, 0.7216
9, 5853, 4.9623, 5.0000, 0.0010, 0.0123, 9.4000, 0.3774, -1030.0800, 2145.1820, 20.0000, 35.3333, 0.0005, 0.4954, 148.1357, 0.8338, 0.1538, 21.0000, 0.0200, 9.5747, 1.6981, 7.3396, 3.1000, 27.3113, 10.1700, 18.2277, 21.6805, 67.5057, 10.0000, 0.0000, 0.6422
10, 6506, 5.2294, 5.0000, 0.0009, 0.0191, 10.8000, 0.3119, -1057.8400, 2124.9046, 19.5000, 36.3333, 0.0002, 0.5804, 114.7959, 0.8138, 0.1466, 14.0000, 0.0293, 9.2130, 1.6055, 7.4128, 9.7000, 34.1310, 10.6500, 17.5250, 21.1388, 87.1111, 9.0000, 0.0191, 0.7143
11, 7191, 4.0645, 5.0000, 0.0037, 0.0437, 9.1000, 0.2903, -988.0900, 1153.3321, 17.5000, 34.0000, 0.0014, 0.3714, 167.3469, 0.8084, 0.1474, 4.0000, 0.0663, 9.2510, 1.2903, 9.0000, 7.2000, 81.9412, 9.6100, 5.6808, 19.4824, 59.7561, 6.0000, 0.0049, 0.6143
12, 7354, 4.8214, 4.0000, 0.0011, 0.0216, 9.4000, 0.2500, -872.3100, 1739.9264, 16.0000, 30.0000, 0.0004, 0.4839, 150.3064, 0.8133, 0.1571, 10.0000, 0.0684, 9.4058, 1.5833, 7.8929, 10.5000, 44.4650, 9.0300, 14.0133, 18.2222, 66.5308, 7.0000, 0.0074, 0.6452
13, 7866, 3.9272, 4.0000, 0.0007, 0.0133, 5.6000, 0.4106, -762.3100, 1896.2530, 9.0000, 26.1429, 0.0002, 0.3579, 274.2382, 0.7996, 0.1776, 19.0000, 0.0546, 10.9948, 1.4305, 6.2715, 7.4000, 63.9228, 8.4200, 9.7023, 13.2987, 36.4646, 2.0000, 0.0060, 0.5000
14, 8694, 4.1538, 4.0000, 0.0024, 0.0143, 6.5000, 0.3077, -1320.1800, 1617.8316, 22.0000, 45.0000, 0.0008, 0.6522, 151.2287, 0.7755, 0.1837, 2.0000, 0.0449, 7.9018, 1.5385, 6.9231, 13.0000, 63.4862, 10.3300, 7.6338, 20.6667, 66.1250, 1.0000, 0.0245, 0.7826
15, 8767, 5.0960, 4.0000, 0.0013, 0.0227, 8.4000, 0.3520, -1103.4000, 1572.0810, 14.0000, 37.7500, 0.0003, 0.4645, 134.8595, 0.7879, 0.1659, 28.0000, 0.0415, 9.8563, 1.6480, 6.9520, 7.2000, 35.6955, 9.4800, 16.0439, 20.9278, 74.1512, 9.0000, 0.0190, 0.6387
16, 9476, 4.5600, 4.0000, 0.0014, 0.0218, 7.2000, 0.3700, -973.4700, 1814.9788, 26.0000, 33.3333, 0.0003, 0.5588, 163.3987, 0.7840, 0.1652, 20.0000, 0.0327, 9.2233, 1.6000, 6.8400, 12.2000, 37.6417, 9.7800, 16.2900, 18.9333, 61.2000, 6.0000, 0.0236, 0.6961
17, 10030, 4.2154, 4.0000, 0.0024, 0.0277, 9.4000, 0.3385, -1270.9200, 1389.3936, 21.0000, 43.5000, 0.0006, 0.4831, 118.6719, 0.8024, 0.1532, 7.0000, 0.0403, 9.1457, 1.6154, 7.6923, 3.1000, 37.1860, 11.2900, 16.1465, 26.1356, 84.2660, 5.0000, 0.0141, 0.6854
18, 10394, 4.3182, 4.0000, 0.0024, 0.0303, 11.7000, 0.2727, -1079.5700, 1865.6409, 18.5000, 37.0000, 0.0004, 0.7632, 83.1025, 0.7750, 0.1600, 6.0000, 0.0550, 7.3416, 1.6364, 9.7273, 11.2000, 46.0686, 10.8700, 12.2991, 21.2865, 120.3333, 3.0000, 0.0250, 0.8684
19, 10529, 4.0541, 4.0000, 0.0015, 0.0203, 6.3000, 0.4595, -918.8900, 2301.7415, 15.5000, 31.5000, 0.0004, 0.6719, 102.5391, 0.7824, 0.1676, 10.0000, 0.0412, 8.2881, 1.6757, 6.3514, 11.2000, 46.2953, 9.6400, 11.3980, 21.4889, 97.5238, 3.0000, 0.0265, 0.7969
20, 10729, 3.9216, 4.0000, 0.0028, 0.0179, 7.1000, 0.3529, -949.1900, 1311.9503, 15.0000, 32.5000, 0.0008, 0.4848, 220.3857, 0.7692, 0.1709, 13.0000, 0.0570, 8.8930, 1.4706, 8.5098, 8.8000, 56.5407, 9.0800, 11.7079, 21.6154, 45.3750, 1.0000, 0.0370, 0.6667
21, 11012, 4.5902, 4.0000, 0.0013, 0.0183, 6.1000, 0.4590, -1269.3200, 1338.5720, 19.0000, 43.3333, 0.0004, 0.4361, 100.6275, 0.7906, 0.1695, 13.0000, 0.0328, 9.7987, 1.5902, 6.6230, 7.8000, 51.6688, 8.9900, 11.1039, 24.7179, 99.3764, 6.0000, 0.0142, 0.6316
