Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.5000, 3.0000, 0.0000, 0.0000, 23.8000, 0.0000, -351132.1800, 1623.2545, 14.0000, 11863.0000, 0.0000, 0.0546, 180.6379, 0.7629, 0.1719, 0.0000, 0.0183, 14.9861, 2.0000, 15.5000, 8.8000, 37.6299, 593.0700, 8.0120, 4750.1615, 55.3594, 489.0000, 0.0094, 0.1150
2, 21, 4.5785, 4.0000, 0.0009, 0.0402, 8.5000, 0.3967, -712.9200, 1804.5691, 14.0000, 24.6000, 0.0003, 0.4841, 122.1970, 0.7991, 0.1574, 21.0000, 0.0225, 9.6909, 1.4959, 6.5785, 6.0000, 55.7216, 9.2400, 11.4992, 15.6937, 81.8351, 7.0000, 0.0045, 0.6429
3, 669, 4.5291, 3.0000, 0.0008, 0.0243, 3.2000, 0.3953, -840.2600, 1561.9983, 13.0000, 28.6667, 0.0003, 0.3315, 183.0577, 0.7145, 0.1932, 41.0000, 0.0279, 10.9609, 1.3256, 7.0640, 3.1000, 65.5941, 7.4500, 11.2319, 15.4202, 54.6276, 5.0000, 0.0547, 0.5000
4, 1494, 4.5926, 4.0000, 0.0008, 0.0213, 7.8000, 0.4148, -785.2900, 1510.8246, 13.0000, 27.0000, 0.0003, 0.4604, 211.1692, 0.8059, 0.1622, 28.0000, 0.0160, 10.0026, 1.5926, 6.3037, 6.7000, 44.6967, 8.6100, 13.7326, 17.6148, 47.3554, 6.0000, 0.0106, 0.6043
5, 2248, 5.2216, 5.0000, 0.0003, 0.0159, 11.1000, 0.3807, -726.3100, 2088.0801, 11.5000, 25.1429, 0.0002, 0.4973, 114.0673, 0.8363, 0.1460, 46.0000, 0.0124, 10.0773, 1.7330, 7.2159, 6.9000, 34.7070, 10.4100, 14.6646, 18.9208, 87.6675, 13.0000, 0.0018, 0.6175
6, 3380, 3.4423, 3.0000, 0.0005, 0.0848, 8.0000, 0.2628, -1140.0700, 1469.0490, 13.0000, 39.0000, 0.0003, 0.2785, 292.4211, 0.7551, 0.1601, 28.0000, 0.0408, 11.7365, 1.3462, 7.8333, 3.1000, 53.3654, 7.9700, 15.5046, 18.9333, 34.1973, 1.0000, 0.0000, 0.4177
7, 4019, 4.5833, 3.0000, 0.0018, 0.0686, 2.1000, 0.3333, -632.3800, 1201.0684, 7.5000, 21.6000, 0.0006, 0.3125, 176.9770, 0.6740, 0.2010, 23.0000, 0.0123, 10.3813, 1.2593, 7.7037, 3.1000, 78.3777, 6.4000, 7.6933, 10.4919, 56.5045, 2.0000, 0.0441, 0.5268
8, 4429, 2.8218, 2.0000, 0.0009, 0.1271, 2.8000, 0.2931, -1022.1900, 1067.3908, 9.0000, 34.8000, 0.0004, 0.2273, 550.1033, 0.6722, 0.1952, 34.0000, 0.0110, 12.3689, 1.2126, 9.4080, 6.7000, 68.9233, 6.7100, 12.2912, 15.5292, 18.1784, 1.0000, 0.0000, 0.3750
9, 4974, 4.4059, 3.0000, 0.0009, 0.0761, 5.8000, 0.3294, -707.3600, 1120.5378, 8.0000, 24.2857, 0.0004, 0.2457, 195.2653, 0.6929, 0.1742, 26.0000, 0.0129, 11.6136, 1.3706, 8.0118, 5.3000, 66.2332, 6.4700, 10.0544, 14.1849, 51.2124, 5.0000, 0.0542, 0.4343
10, 5751, 4.6332, 3.0000, 0.0006, 0.0257, 3.6000, 0.3819, -1169.3500, 1382.1407, 25.5000, 39.8000, 0.0002, 0.3300, 148.9966, 0.7358, 0.1904, 38.0000, 0.0128, 11.0477, 1.3216, 7.1558, 5.7000, 54.6300, 8.2600, 15.5270, 18.1311, 67.1156, 6.0000, 0.0364, 0.4975
