Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.0000, 4.0000, 0.0000, 0.0000, 35.6000, 0.0000, -202921.3700, 1950.8871, 9.0000, 6856.0000, 0.0000, 0.1296, 133.8974, 0.8092, 0.1550, 0.0000, 0.0174, 12.1236, 0.0000, 16.0000, 11.2000, 206.8309, 345.9500, -15.5884, 2747.9442, 74.6841, 620.0000, 0.0067, 0.2245
2, 15, 4.5468, 4.0000, 0.0006, 0.0273, 9.6000, 0.3813, -674.2200, 2070.7835, 9.0000, 23.3333, 0.0002, 0.5517, 108.4423, 0.8076, 0.1535, 27.0000, 0.0195, 9.5625, 1.6331, 7.1223, 7.2000, 45.1611, 9.2600, 12.7155, 17.3333, 92.2149, 17.0000, 0.0097, 0.6828
3, 824, 3.9245, 4.0000, 0.0007, 0.0297, 6.7000, 0.4277, -659.7900, 1985.3208, 8.0000, 22.7143, 0.0002, 0.4545, 176.3085, 0.8014, 0.1688, 30.0000, 0.0095, 10.1810, 1.3145, 6.1258, 5.3000, 72.5762, 8.0200, 8.7793, 11.8530, 56.7188, 5.0000, 0.0000, 0.5939
4, 1668, 3.8824, 4.0000, 0.0004, 0.0446, 10.8000, 0.3529, -674.2200, 2515.9141, 10.5000, 23.3750, 0.0002, 0.4301, 186.8507, 0.8085, 0.1468, 36.0000, 0.0208, 10.6285, 1.3797, 7.8182, 6.6000, 66.3885, 8.6400, 9.8065, 13.4142, 53.5187, 22.0000, 0.0000, 0.5440
5, 2679, 4.1211, 4.0000, 0.0007, 0.0216, 7.7000, 0.3991, -719.6000, 1201.5937, 15.0000, 24.7778, 0.0003, 0.2652, 167.8639, 0.7802, 0.1631, 38.0000, 0.0416, 11.5459, 1.4664, 7.3991, 3.1000, 57.6308, 7.6100, 11.3765, 14.7542, 59.5721, 21.0000, 0.0352, 0.4522
6, 3933, 4.1351, 4.0000, 0.0009, 0.0425, 8.0000, 0.3514, -611.5800, 1803.3418, 7.0000, 21.1429, 0.0003, 0.4091, 172.8791, 0.7809, 0.1607, 22.0000, 0.0279, 10.3452, 1.3986, 6.7568, 9.2000, 67.0493, 7.8600, 9.1598, 12.7815, 57.8439, 10.0000, 0.0159, 0.5649
7, 4689, 4.2659, 4.0000, 0.0007, 0.0217, 7.3000, 0.4335, -626.7900, 1698.6776, 10.5000, 21.6250, 0.0003, 0.3370, 191.6913, 0.8130, 0.1653, 54.0000, 0.0083, 11.0458, 1.4046, 6.8555, 6.6000, 66.0544, 8.1100, 9.4183, 13.2743, 52.1672, 6.0000, 0.0000, 0.4917
8, 5660, 4.1452, 4.0000, 0.0005, 0.0301, 9.0000, 0.4059, -674.5100, 1960.8492, 11.0000, 23.3077, 0.0001, 0.3556, 166.2887, 0.8137, 0.1562, 61.0000, 0.0094, 11.1433, 1.3927, 6.9736, 4.7000, 65.3519, 8.2500, 9.9343, 14.0756, 60.1364, 22.0000, 0.0000, 0.4984
9, 7359, 4.2525, 4.0000, 0.0009, 0.0251, 9.2000, 0.4257, -731.7500, 1622.8133, 15.5000, 25.2500, 0.0002, 0.3445, 169.4100, 0.8165, 0.1550, 41.0000, 0.0087, 10.8475, 1.4406, 6.8465, 3.1000, 59.3320, 8.6700, 11.2565, 15.6446, 59.0284, 17.0000, 0.0000, 0.5215
10, 8517, 4.5547, 4.0000, 0.0006, 0.0197, 7.1000, 0.4375, -744.6600, 1708.7585, 14.0000, 25.6000, 0.0003, 0.4887, 114.1953, 0.8003, 0.1660, 37.0000, 0.0127, 9.7088, 1.4531, 6.8359, 5.7000, 57.9166, 8.8200, 11.5409, 15.2400, 87.5693, 6.0000, 0.0113, 0.6466
11, 9231, 4.1561, 4.0000, 0.0004, 0.0283, 7.4000, 0.4126, -650.1900, 1832.2680, 11.5000, 22.4167, 0.0001, 0.3345, 148.1744, 0.7939, 0.1654, 47.0000, 0.0172, 11.2347, 1.3123, 6.9517, 3.1000, 73.0642, 7.2800, 8.6373, 13.1302, 67.4880, 18.0000, 0.0124, 0.4875
12, 10685, 4.0405, 4.0000, 0.0007, 0.0313, 9.9000, 0.3988, -552.4700, 2125.7328, 8.5000, 19.2222, 0.0002, 0.3956, 156.3821, 0.8174, 0.1514, 29.0000, 0.0141, 10.5580, 1.3815, 7.6069, 3.1000, 70.4493, 8.1500, 8.2084, 12.3132, 63.9459, 12.0000, 0.0000, 0.5495
13, 11679, 4.5312, 4.0000, 0.0005, 0.0306, 9.8000, 0.3555, -1066.1400, 1831.1981, 13.5000, 36.5714, 0.0001, 0.4176, 120.3740, 0.8118, 0.1522, 59.0000, 0.0156, 10.4897, 1.4492, 7.4922, 3.1000, 47.1111, 9.0200, 15.7736, 19.6286, 83.0744, 14.0000, 0.0054, 0.5747
14, 13154, 3.9298, 4.0000, 0.0005, 0.0280, 8.2000, 0.4281, -723.1700, 1645.3553, 11.5000, 24.9167, 0.0001, 0.2695, 191.0103, 0.8112, 0.1608, 56.0000, 0.0116, 11.9099, 1.2776, 7.1572, 7.2000, 73.4603, 7.6900, 9.2031, 12.7760, 52.3532, 18.0000, 0.0000, 0.4253
15, 14799, 3.8272, 4.0000, 0.0007, 0.0350, 7.8000, 0.4118, -791.2500, 1502.8320, 11.0000, 27.2000, 0.0002, 0.2918, 170.4639, 0.7965, 0.1629, 49.0000, 0.0196, 11.5210, 1.2647, 7.1544, 5.7000, 72.2329, 7.2300, 9.9415, 13.9682, 58.6634, 15.0000, 0.0056, 0.4591
16, 16232, 4.2280, 4.0000, 0.0006, 0.0650, 10.5000, 0.2642, -1125.2200, 1832.8680, 20.0000, 38.6000, 0.0002, 0.3827, 190.0250, 0.7742, 0.1480, 25.0000, 0.0266, 10.7443, 1.3731, 7.7720, 5.7000, 51.4954, 9.5000, 15.6661, 19.9996, 52.6247, 13.0000, 0.0128, 0.5306
17, 17174, 4.9163, 5.0000, 0.0005, 0.0251, 11.1000, 0.3473, -992.6500, 2335.5506, 15.5000, 34.1429, 0.0001, 0.4816, 105.9559, 0.8177, 0.1459, 58.0000, 0.0168, 10.1860, 1.6527, 7.7657, 5.3000, 32.3599, 10.4200, 17.2278, 21.6906, 94.3789, 26.0000, 0.0112, 0.6163
18, 18609, 4.1466, 4.0000, 0.0005, 0.0365, 11.2000, 0.3879, -840.1900, 1954.2537, 15.0000, 29.0000, 0.0004, 0.4917, 148.6111, 0.7979, 0.1444, 30.0000, 0.0410, 9.7089, 1.5345, 8.7069, 7.2000, 47.5828, 8.7600, 13.8269, 18.1517, 67.2897, 12.0000, 0.0213, 0.6333
19, 19270, 4.5061, 4.0000, 0.0008, 0.0393, 8.3000, 0.2988, -794.4900, 1961.4871, 11.0000, 27.3333, 0.0002, 0.4529, 136.3322, 0.7644, 0.1594, 21.0000, 0.0531, 10.0780, 1.4207, 7.8110, 6.4000, 58.8978, 8.4300, 11.8346, 17.5187, 73.3503, 7.0000, 0.0370, 0.6118
20, 20139, 4.1389, 4.0000, 0.0007, 0.0251, 7.8000, 0.4375, -1406.8400, 1698.0195, 19.5000, 48.0000, 0.0003, 0.4490, 136.9800, 0.8078, 0.1621, 37.0000, 0.0126, 10.0333, 1.5139, 6.6389, 9.7000, 30.0400, 9.6700, 20.9939, 26.7000, 73.0034, 11.0000, 0.0050, 0.6054
21, 20938, 4.3909, 4.0000, 0.0005, 0.0276, 9.9000, 0.4091, -1068.8000, 2301.2811, 21.0000, 36.6667, 0.0001, 0.4711, 129.1852, 0.8052, 0.1514, 48.0000, 0.0189, 10.2429, 1.5182, 7.1182, 7.8000, 41.1802, 9.6000, 16.6245, 21.3939, 77.4083, 22.0000, 0.0158, 0.6044
22, 22209, 4.4106, 4.0000, 0.0010, 0.0375, 12.6000, 0.3311, -1097.5000, 1653.8441, 17.5000, 37.7500, 0.0003, 0.4258, 122.3725, 0.8191, 0.1388, 28.0000, 0.0182, 10.1031, 1.4437, 8.5960, 8.8000, 46.3810, 9.2800, 16.1683, 20.9278, 81.7177, 22.0000, 0.0046, 0.6000
23, 23091, 4.1429, 4.0000, 0.0008, 0.0395, 11.6000, 0.3500, -810.1100, 2000.1886, 13.0000, 28.0000, 0.0002, 0.4583, 168.7886, 0.8125, 0.1429, 22.0000, 0.0191, 10.0280, 1.4429, 7.2429, 6.7000, 56.3493, 8.8600, 12.3557, 16.6286, 59.2457, 17.0000, 0.0051, 0.6042
24, 23878, 4.9321, 5.0000, 0.0006, 0.0237, 14.0000, 0.3765, -759.7700, 2274.5397, 11.5000, 26.3750, 0.0001, 0.5115, 92.1659, 0.8352, 0.1370, 38.0000, 0.0286, 9.9138, 1.5062, 7.8395, 5.1000, 58.8590, 9.8900, 10.0803, 16.6164, 108.5000, 39.0000, 0.0051, 0.6544
25, 24936, 4.4727, 5.0000, 0.0010, 0.0333, 12.8000, 0.3364, -1242.7100, 1645.4711, 23.0000, 42.6667, 0.0004, 0.4462, 120.7101, 0.8234, 0.1398, 13.0000, 0.0432, 9.8341, 1.4455, 8.1545, 8.8000, 47.3329, 10.4900, 15.7664, 22.6917, 82.8431, 20.0000, 0.0076, 0.6231
26, 25600, 4.5084, 5.0000, 0.0009, 0.0330, 11.6000, 0.3296, -738.2500, 1634.8125, 11.0000, 25.5714, 0.0002, 0.4293, 121.6919, 0.8238, 0.1433, 37.0000, 0.0113, 10.2106, 1.4804, 7.5363, 6.2000, 55.6342, 8.8500, 11.8521, 15.8152, 82.1748, 19.0000, 0.0000, 0.5978
27, 26664, 4.5442, 4.0000, 0.0009, 0.0216, 8.2000, 0.4150, -855.9200, 2177.6433, 15.0000, 29.4000, 0.0002, 0.5066, 122.9224, 0.8132, 0.1605, 34.0000, 0.0168, 9.7309, 1.3946, 7.3129, 5.7000, 59.0144, 8.8300, 12.3318, 17.2022, 81.3521, 12.0000, 0.0048, 0.6579
28, 27502, 4.7619, 5.0000, 0.0005, 0.0239, 14.6000, 0.3016, -723.6800, 2055.4198, 14.5000, 25.2000, 0.0003, 0.5385, 93.4911, 0.8353, 0.1313, 25.0000, 0.0191, 9.4795, 1.7857, 8.3492, 8.8000, 30.1856, 10.2300, 15.3094, 19.2863, 106.9620, 26.0000, 0.0095, 0.6846
29, 28343, 4.6335, 5.0000, 0.0006, 0.0273, 11.3000, 0.3717, -924.1000, 2137.1319, 15.5000, 31.8333, 0.0002, 0.4541, 90.5873, 0.8276, 0.1451, 46.0000, 0.0088, 10.1081, 1.4503, 7.4817, 5.5000, 51.8320, 9.4900, 13.9381, 19.2255, 110.3908, 19.0000, 0.0000, 0.6173
30, 29483, 4.7557, 4.0000, 0.0006, 0.0141, 8.8000, 0.4198, -954.3800, 2523.6316, 16.0000, 32.7500, 0.0002, 0.5704, 134.9794, 0.8223, 0.1573, 36.0000, 0.0102, 9.5227, 1.5954, 6.8015, 7.2000, 38.6212, 10.6400, 16.0085, 18.5962, 74.0854, 13.0000, 0.0051, 0.6815
31, 30268, 4.8705, 5.0000, 0.0008, 0.0176, 10.4000, 0.3741, -1011.5000, 1973.7896, 20.5000, 34.7500, 0.0002, 0.5211, 175.5604, 0.8288, 0.1489, 20.0000, 0.0059, 9.7053, 1.7050, 7.0935, 8.1000, 27.3177, 10.9200, 18.0819, 21.9576, 56.9605, 14.0000, 0.0047, 0.6549
32, 31124, 4.4606, 4.0000, 0.0008, 0.0245, 10.3000, 0.3939, -1203.9700, 1805.3164, 21.0000, 41.2500, 0.0002, 0.4852, 132.3483, 0.8262, 0.1493, 37.0000, 0.0072, 9.9023, 1.4970, 7.0909, 7.2000, 38.3226, 10.0700, 18.1617, 22.3182, 75.5582, 18.0000, 0.0000, 0.6391
33, 32105, 4.8523, 5.0000, 0.0013, 0.0167, 10.1000, 0.3750, -851.6000, 1517.3197, 15.5000, 29.3333, 0.0004, 0.5714, 103.8522, 0.8259, 0.1500, 23.0000, 0.0093, 8.9738, 1.5341, 7.2841, 7.8000, 47.2776, 9.9500, 13.9523, 17.1879, 96.2907, 6.0000, 0.0074, 0.7253
34, 32648, 4.1813, 4.0000, 0.0006, 0.0235, 10.4000, 0.4035, -826.4600, 2257.8610, 17.0000, 28.5000, 0.0002, 0.5114, 240.8316, 0.8276, 0.1489, 32.0000, 0.0088, 10.0104, 1.5673, 6.8713, 3.1000, 45.3180, 9.7200, 14.0186, 18.4175, 41.5228, 20.0000, 0.0000, 0.6250
35, 33672, 4.7895, 5.0000, 0.0008, 0.0136, 10.8000, 0.4386, -657.3200, 2256.6593, 12.5000, 22.8000, 0.0003, 0.5294, 100.2754, 0.8340, 0.1469, 31.0000, 0.0082, 9.4342, 1.5439, 7.0351, 3.1000, 53.0825, 9.2800, 11.5195, 16.1375, 99.7254, 14.0000, 0.0054, 0.6807
36, 34410, 4.7581, 4.0000, 0.0006, 0.0170, 9.1000, 0.4462, -902.0800, 2150.5957, 14.5000, 31.0000, 0.0002, 0.4323, 136.7188, 0.8213, 0.1555, 48.0000, 0.0063, 10.3309, 1.5161, 6.8118, 3.1000, 47.1055, 9.4500, 14.3903, 18.4215, 73.1429, 17.0000, 0.0063, 0.5833
37, 35532, 4.6667, 4.0000, 0.0014, 0.0221, 7.3000, 0.3733, -1096.7100, 1665.3168, 20.0000, 37.5000, 0.0004, 0.5974, 114.6905, 0.8039, 0.1642, 19.0000, 0.0098, 8.7321, 1.4400, 6.8400, 10.1000, 46.9485, 8.5700, 16.0270, 20.8667, 87.1912, 6.0000, 0.0098, 0.7403
38, 35943, 4.1875, 4.0000, 0.0005, 0.0221, 8.4000, 0.4167, -932.6000, 2614.1267, 15.5000, 32.0000, 0.0003, 0.5657, 210.1826, 0.8081, 0.1587, 19.0000, 0.0443, 9.3493, 1.5208, 6.5208, 3.1000, 45.6925, 8.8900, 14.8358, 21.1333, 47.5777, 3.0000, 0.0074, 0.6667
39, 36488, 4.2806, 4.0000, 0.0011, 0.0271, 8.7000, 0.4245, -1013.6100, 1802.1557, 14.0000, 34.7500, 0.0003, 0.4196, 151.5967, 0.8155, 0.1574, 36.0000, 0.0103, 10.0883, 1.4820, 6.8417, 3.1000, 46.1853, 9.1100, 15.4503, 20.5187, 65.9645, 8.0000, 0.0000, 0.5944
40, 37266, 4.5680, 4.0000, 0.0010, 0.0294, 8.4000, 0.4160, -910.3100, 2160.0351, 16.5000, 31.2500, 0.0004, 0.5156, 89.1113, 0.8120, 0.1586, 34.0000, 0.0103, 9.4948, 1.4560, 7.2240, 3.1000, 51.9387, 8.6400, 13.7783, 17.9400, 112.2192, 16.0000, 0.0000, 0.6797
41, 37950, 4.3412, 5.0000, 0.0003, 0.0385, 14.6000, 0.3081, -1018.5900, 2943.5220, 15.5000, 35.1667, 0.0002, 0.4815, 189.0432, 0.8302, 0.1313, 43.0000, 0.0236, 10.3768, 1.5166, 8.4360, 6.4000, 42.8375, 10.5000, 16.0207, 20.1330, 52.8980, 29.0000, 0.0000, 0.5833
42, 39225, 9.0000, 7.0000, 0.0000, 0.0000, 2.6000, 0.0000, -31.5000, 207.9442, 1.0000, 2.0000, 0.0000, 1.0000, 0.0000, 0.8333, 0.1667, 0.0000, 0.1111, 1.8501, 1.0000, 10.0000, 8.8000, 121.2200, 19.5300, -3.4000, 20.8000, 0.0000, 1.0000, 0.0000, 1.0000
43, 39233, 9.0000, 7.0000, 0.0000, 0.0000, 26.2000, 0.0000, -31.5000, 207.9442, 1.0000, 2.0000, 0.0000, 1.0000, 0.0000, 0.8333, 0.1667, 0.0000, 0.1111, 1.8501, 4.0000, 12.0000, 11.2000, -132.5800, 19.5300, 32.0000, 20.8000, 0.0000, 1.0000, 0.0000, 1.0000
