Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 4.5000, 5.0000, 0.0016, 0.0000, 19.1000, 0.0000, -753.1500, 1710.5007, 14.5000, 26.0000, 0.0007, 0.7778, 192.0439, 0.8061, 0.1576, 0.0000, 0.0667, 6.8345, 3.0000, 12.5000, 11.2000, -48.9950, 9.0200, 20.5900, 16.5538, 52.0714, 2.0000, 0.0182, 0.8519
2, 20, 4.0676, 5.0000, 0.0019, 0.0175, 9.0000, 0.4324, -546.6100, 1484.8229, 10.5000, 19.0000, 0.0006, 0.4750, 175.0000, 0.8138, 0.1569, 11.0000, 0.0523, 9.2153, 1.6351, 6.9730, 6.0000, 49.7251, 8.9200, 10.9196, 13.9158, 57.1429, 6.0000, 0.0126, 0.6500
3, 481, 4.1250, 4.0000, 0.0010, 0.0173, 7.4000, 0.4097, -1052.1800, 1987.9253, 18.0000, 36.0000, 0.0003, 0.4527, 149.7443, 0.8082, 0.1646, 26.0000, 0.0359, 10.0203, 1.5833, 6.8611, 6.0000, 36.3450, 9.4800, 17.1333, 21.3444, 66.7805, 4.0000, 0.0074, 0.6081
4, 1292, 4.4486, 4.0000, 0.0009, 0.0124, 8.6000, 0.4112, -776.9700, 2336.4144, 14.0000, 26.7500, 0.0002, 0.5766, 146.0920, 0.8189, 0.1579, 15.0000, 0.0186, 9.2633, 1.6449, 6.5047, 7.2000, 40.5286, 9.6600, 14.2518, 18.5505, 68.4500, 5.0000, 0.0093, 0.7027
5, 1941, 3.9038, 4.0000, 0.0009, 0.0281, 6.9000, 0.4295, -910.6600, 2373.4323, 10.5000, 31.2000, 0.0002, 0.4348, 210.6400, 0.7863, 0.1673, 32.0000, 0.0256, 10.2806, 1.4359, 6.3141, 6.7000, 53.6901, 8.1300, 13.5216, 16.5826, 47.4744, 8.0000, 0.0147, 0.5776
6, 2763, 5.0822, 4.0000, 0.0006, 0.0091, 7.7000, 0.3973, -706.5000, 3271.4753, 13.5000, 24.3333, 0.0003, 0.6974, 83.1025, 0.8082, 0.1621, 13.0000, 0.0274, 8.4607, 1.7123, 7.3973, 3.1000, 37.2737, 10.0400, 14.1055, 17.9525, 120.3333, 5.0000, 0.0205, 0.8026
7, 3204, 4.6207, 5.0000, 0.0004, 0.0190, 10.8000, 0.4138, -1055.4400, 2810.3908, 21.0000, 36.2500, 0.0002, 0.5772, 163.9566, 0.8172, 0.1472, 25.0000, 0.0312, 9.6061, 1.5034, 6.9586, 6.0000, 42.8495, 10.7300, 16.2882, 19.7414, 60.9918, 13.0000, 0.0033, 0.6779
8, 4104, 4.4531, 5.0000, 0.0007, 0.0175, 9.9000, 0.4297, -741.3300, 2980.5329, 15.0000, 25.6000, 0.0002, 0.5338, 177.5114, 0.8273, 0.1514, 22.0000, 0.0288, 9.6651, 1.6328, 6.8516, 5.7000, 42.7151, 10.0100, 13.6612, 18.0525, 56.3344, 12.0000, 0.0038, 0.6541
9, 4906, 4.5336, 4.0000, 0.0004, 0.0261, 8.5000, 0.3640, -916.0300, 1764.2022, 15.5000, 31.4444, 0.0001, 0.4021, 112.6581, 0.8071, 0.1591, 47.0000, 0.0312, 10.6691, 1.5936, 7.1943, 5.0000, 40.0970, 9.3200, 15.4783, 18.3728, 88.7642, 17.0000, 0.0076, 0.5533
10, 6480, 4.7133, 4.0000, 0.0009, 0.0112, 7.5000, 0.5200, -620.7300, 1409.2412, 11.0000, 21.4286, 0.0003, 0.4395, 117.6518, 0.8248, 0.1641, 29.0000, 0.0190, 10.0352, 1.5600, 6.5333, 5.3000, 53.1090, 8.6200, 11.1751, 14.9714, 84.9966, 7.0000, 0.0000, 0.6115
