Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.6000, 3.0000, 0.0188, 0.1304, 15.0000, 0.0000, -698.6500, 600.2991, 11.0000, 24.0000, 0.0085, 0.3600, 256.0000, 0.7304, 0.1739, 0.0000, 0.0870, 7.2230, 1.6000, 9.0000, 8.8000, 66.4000, 7.3500, 5.2400, 14.6000, 39.0625, 1.0000, 0.0348, 0.6800
2, 25, 3.3233, 4.0000, 0.0009, 0.0245, 7.1000, 0.3985, -803.6200, 1478.1761, 14.0000, 27.6000, 0.0004, 0.3566, 211.2573, 0.7945, 0.1660, 17.0000, 0.0580, 10.6668, 1.4812, 6.4962, 5.7000, 54.5262, 8.6500, 12.2622, 15.3878, 47.3356, 5.0000, 0.0105, 0.5175
3, 761, 3.7929, 4.0000, 0.0011, 0.0144, 8.0000, 0.4000, -676.4800, 1853.1159, 11.0000, 23.3333, 0.0003, 0.4483, 122.7111, 0.8173, 0.1611, 33.0000, 0.0337, 9.9261, 1.4357, 7.1143, 7.2000, 61.6902, 8.9300, 10.4514, 12.4762, 81.4922, 8.0000, 0.0072, 0.6207
4, 1595, 3.5294, 4.0000, 0.0022, 0.0340, 8.8000, 0.3529, -613.8200, 1309.4130, 11.5000, 21.2500, 0.0007, 0.4318, 123.9669, 0.7800, 0.1560, 13.0000, 0.0580, 9.3336, 1.6118, 7.6824, 3.1000, 48.9110, 8.8200, 11.7163, 13.2059, 80.6667, 7.0000, 0.0300, 0.6477
5, 2097, 3.7537, 4.0000, 0.0005, 0.0286, 7.3000, 0.3396, -596.9900, 1345.9783, 8.0000, 20.6154, 0.0001, 0.3523, 173.5034, 0.7822, 0.1660, 25.0000, 0.0631, 11.0368, 1.4515, 7.2537, 3.1000, 63.1141, 7.5200, 9.5776, 12.4253, 57.6358, 15.0000, 0.0199, 0.5089
6, 3605, 3.9048, 4.0000, 0.0013, 0.0319, 6.3000, 0.3095, -609.5700, 1672.5475, 8.5000, 21.0000, 0.0003, 0.4773, 118.2277, 0.7547, 0.1713, 14.0000, 0.0769, 9.6748, 1.5079, 7.7619, 6.4000, 57.9486, 8.0300, 10.3937, 13.7968, 84.5825, 8.0000, 0.0421, 0.6515
7, 4296, 3.6250, 4.0000, 0.0012, 0.0171, 8.1000, 0.3750, -554.0800, 1445.3769, 10.5000, 19.2000, 0.0005, 0.3960, 196.0592, 0.8106, 0.1604, 10.0000, 0.0563, 9.9292, 1.5625, 7.5625, 3.1000, 55.1595, 8.1800, 10.3355, 11.8467, 51.0050, 5.0000, 0.0102, 0.5743
8, 4884, 3.8718, 4.0000, 0.0016, 0.0283, 10.4000, 0.2821, -752.4500, 1539.3705, 12.5000, 26.0000, 0.0004, 0.5375, 171.8750, 0.8196, 0.1478, 10.0000, 0.0696, 9.0209, 1.6282, 7.3846, 6.4000, 42.6988, 10.0600, 13.7628, 17.0667, 58.1818, 3.0000, 0.0043, 0.6875
9, 5346, 3.6531, 4.0000, 0.0007, 0.0370, 8.0000, 0.3163, -711.0800, 2398.2907, 11.5000, 24.5000, 0.0003, 0.5882, 169.1657, 0.7745, 0.1608, 10.0000, 0.0758, 9.2233, 1.4286, 7.4490, 6.0000, 61.1104, 8.7200, 10.8221, 13.0653, 59.1136, 3.0000, 0.0277, 0.6961
10, 5889, 3.9223, 4.0000, 0.0012, 0.0260, 7.0000, 0.3495, -495.1700, 1750.8976, 8.0000, 17.1667, 0.0004, 0.4771, 141.4022, 0.8007, 0.1664, 10.0000, 0.0468, 9.5747, 1.4951, 7.1553, 7.2000, 62.9215, 7.9600, 8.7477, 11.9152, 70.7202, 7.0000, 0.0069, 0.6422
11, 6468, 3.6406, 4.0000, 0.0015, 0.0545, 7.0000, 0.2969, -618.5300, 1494.4253, 8.0000, 21.3333, 0.0004, 0.4015, 144.6281, 0.7182, 0.1667, 20.0000, 0.0652, 10.0539, 1.4609, 7.5078, 5.5000, 61.5864, 8.0400, 9.9691, 12.9083, 69.1429, 5.0000, 0.0606, 0.5909
12, 7130, 3.8586, 4.0000, 0.0008, 0.0323, 7.7000, 0.3131, -718.8100, 1559.3608, 20.0000, 24.7500, 0.0002, 0.4279, 112.8685, 0.7770, 0.1631, 25.0000, 0.0608, 10.2544, 1.4444, 7.6768, 6.6000, 59.5138, 8.3200, 11.1069, 14.1424, 88.5987, 12.0000, 0.0276, 0.5970
13, 8217, 4.5000, 4.0000, 0.0017, 0.0218, 8.1000, 0.2759, -844.0800, 3979.2342, 14.5000, 29.0000, 0.0003, 0.7458, 86.1821, 0.8037, 0.1589, 10.0000, 0.0312, 8.0088, 1.4138, 8.1379, 7.2000, 57.7931, 9.3600, 12.4028, 14.3586, 116.0333, 3.0000, 0.0156, 0.8475
14, 8540, 4.0545, 4.0000, 0.0004, 0.0260, 6.1000, 0.3696, -679.7600, 1836.4799, 9.0000, 23.3636, 0.0001, 0.4037, 132.5103, 0.7671, 0.1730, 39.0000, 0.0360, 10.6993, 1.4358, 6.6537, 3.1000, 61.6524, 7.8900, 10.4642, 13.0809, 75.4658, 8.0000, 0.0339, 0.5481
15, 9929, 4.1845, 4.0000, 0.0006, 0.0275, 7.6000, 0.3571, -696.7700, 1954.6974, 11.5000, 24.0000, 0.0002, 0.4943, 146.6508, 0.8044, 0.1637, 29.0000, 0.0440, 9.9956, 1.4821, 7.0655, 6.9000, 57.0857, 9.3600, 11.2593, 14.3619, 68.1892, 7.0000, 0.0022, 0.6264
16, 10841, 4.1709, 4.0000, 0.0012, 0.0230, 7.0000, 0.3675, -564.3700, 1881.0587, 11.0000, 19.5000, 0.0003, 0.5372, 142.0668, 0.7945, 0.1672, 27.0000, 0.0475, 9.4191, 1.5043, 6.9231, 3.1000, 59.7810, 8.6500, 9.7654, 12.2444, 70.3894, 4.0000, 0.0153, 0.6860
17, 11495, 4.1566, 4.0000, 0.0004, 0.0274, 7.5000, 0.3614, -805.3900, 2215.1947, 10.5000, 27.6667, 0.0002, 0.4795, 127.9026, 0.8085, 0.1641, 36.0000, 0.0252, 10.0284, 1.4819, 6.4578, 5.5000, 53.3822, 8.6100, 12.6867, 15.1631, 78.1845, 2.0000, 0.0000, 0.6199
18, 12411, 4.0703, 3.0000, 0.0007, 0.0471, 6.0000, 0.3405, -596.7400, 1729.2429, 6.5000, 20.5556, 0.0002, 0.4433, 123.2862, 0.7357, 0.1732, 35.0000, 0.0340, 10.1984, 1.3568, 7.1622, 5.0000, 71.1895, 7.6700, 8.4364, 12.1141, 81.1121, 4.0000, 0.0439, 0.6031
19, 13325, 3.6378, 4.0000, 0.0014, 0.0251, 7.0000, 0.3465, -613.6700, 1621.7496, 8.0000, 21.1667, 0.0004, 0.3864, 144.6281, 0.7702, 0.1671, 19.0000, 0.0501, 10.1056, 1.3386, 7.8189, 5.5000, 72.1067, 7.9200, 8.4603, 9.7265, 69.1429, 4.0000, 0.0376, 0.5833
20, 14045, 3.8121, 4.0000, 0.0013, 0.0360, 6.3000, 0.3289, -617.9800, 1200.9471, 7.5000, 21.2857, 0.0003, 0.4194, 125.7024, 0.7671, 0.1712, 23.0000, 0.0553, 10.0603, 1.3423, 7.6174, 6.2000, 71.6730, 7.5400, 8.5504, 11.1988, 79.5530, 3.0000, 0.0257, 0.6065
21, 14824, 3.9397, 4.0000, 0.0010, 0.0213, 7.8000, 0.3879, -672.8100, 2376.7951, 11.0000, 23.2000, 0.0003, 0.5289, 133.8706, 0.7724, 0.1622, 18.0000, 0.0469, 9.5083, 1.4741, 7.6466, 5.7000, 58.5749, 8.7000, 10.8528, 12.3834, 74.6990, 6.0000, 0.0441, 0.6694
22, 15529, 3.8205, 4.0000, 0.0010, 0.0275, 6.0000, 0.3590, -565.5000, 1511.4726, 10.5000, 19.5000, 0.0003, 0.4628, 135.2367, 0.7706, 0.1729, 13.0000, 0.0953, 9.7473, 1.4444, 7.2051, 5.5000, 64.8425, 7.8700, 9.0594, 11.9026, 73.9444, 3.0000, 0.0291, 0.6281
