Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.0000, 4.0000, 0.0000, 0.0000, 5.8000, 0.3333, -97902.9600, 2005.2770, 17.5000, 3308.0000, 0.0000, 0.1958, 157.2327, 0.7953, 0.1646, 0.0000, 0.0333, 11.7494, 1.3333, 9.6667, 3.1000, 94.0098, 170.3000, 0.1530, 1327.6081, 63.6000, 98.0000, 0.0148, 0.3046
2, 19, 4.2717, 4.0000, 0.0009, 0.0198, 6.4000, 0.3478, -1393.7700, 3390.1084, 23.5000, 47.5000, 0.0003, 0.6186, 180.6781, 0.7790, 0.1714, 15.0000, 0.0552, 9.0518, 1.4783, 7.6087, 8.8000, 35.0841, 9.5700, 19.7935, 22.7895, 55.3471, 2.0000, 0.0286, 0.7216
3, 527, 3.9872, 4.0000, 0.0028, 0.0118, 5.2000, 0.4359, -1143.7200, 1539.3705, 19.0000, 39.0000, 0.0008, 0.4625, 175.0000, 0.7986, 0.1777, 13.0000, 0.0284, 9.1486, 1.3333, 6.4872, 3.1000, 54.4500, 8.9300, 15.3533, 18.6769, 57.1429, 0.0000, 0.0118, 0.6625
4, 951, 4.2157, 4.0000, 0.0026, 0.0199, 9.3000, 0.3333, -739.0100, 1834.8520, 12.0000, 25.5000, 0.0006, 0.7115, 66.5680, 0.8278, 0.1523, 15.0000, 0.0397, 7.8531, 1.5686, 7.0392, 3.1000, 48.2466, 10.3700, 12.8648, 14.1216, 150.2222, 1.0000, 0.0000, 0.8462
5, 1255, 4.4530, 4.0000, 0.0004, 0.0300, 9.1000, 0.3481, -749.8800, 2002.3840, 10.5000, 25.8571, 0.0002, 0.4734, 170.3259, 0.8000, 0.1556, 28.0000, 0.0473, 10.2348, 1.5801, 7.1713, 3.1000, 46.9127, 9.2000, 13.1396, 15.2047, 58.7110, 9.0000, 0.0145, 0.5957
6, 2292, 4.5369, 4.0000, 0.0003, 0.0264, 7.4000, 0.3835, -730.8700, 2308.8048, 14.5000, 25.1429, 0.0001, 0.4423, 142.9477, 0.8020, 0.1655, 78.0000, 0.0377, 10.6395, 1.5426, 6.8097, 4.7000, 50.8099, 8.7900, 12.4186, 16.0799, 69.9556, 16.0000, 0.0062, 0.5577
7, 4228, 4.2081, 4.0000, 0.0011, 0.0459, 9.2000, 0.2953, -866.4400, 1772.2310, 11.0000, 29.8000, 0.0004, 0.3987, 193.0881, 0.7864, 0.1547, 28.0000, 0.0393, 10.3620, 1.4228, 8.1007, 5.7000, 56.2175, 9.5500, 12.8213, 14.8730, 51.7898, 6.0000, 0.0131, 0.5621
8, 4993, 4.6573, 4.0000, 0.0004, 0.0307, 8.8000, 0.3846, -690.3800, 2165.6049, 11.0000, 23.8333, 0.0001, 0.5906, 122.5170, 0.7975, 0.1571, 44.0000, 0.0307, 9.5332, 1.4685, 7.1888, 3.1000, 58.4064, 9.1600, 11.0337, 14.0089, 81.6213, 5.0000, 0.0147, 0.6913
9, 5810, 4.3852, 4.0000, 0.0003, 0.0236, 6.8000, 0.3630, -970.2500, 2201.1137, 13.5000, 33.2000, 0.0001, 0.4366, 159.4139, 0.7934, 0.1703, 43.0000, 0.0306, 10.6205, 1.4778, 6.9519, 4.9000, 54.4100, 8.8200, 12.3778, 17.2559, 62.7298, 7.0000, 0.0114, 0.5605
10, 7251, 4.3495, 4.0000, 0.0004, 0.0213, 8.5000, 0.3841, -965.1900, 2199.3431, 17.5000, 33.1111, 0.0001, 0.4276, 181.7867, 0.8099, 0.1589, 51.0000, 0.0271, 10.6268, 1.5433, 6.8408, 3.1000, 43.6831, 9.8500, 15.1437, 19.0163, 55.0095, 6.0000, 0.0100, 0.5592
11, 8893, 4.1930, 4.0000, 0.0023, 0.0233, 6.2000, 0.3860, -550.4300, 2375.2926, 8.0000, 19.0000, 0.0006, 0.6207, 107.0155, 0.7900, 0.1700, 15.0000, 0.0200, 8.2458, 1.4211, 6.6140, 7.8000, 67.3289, 7.8500, 8.5884, 10.4070, 93.4444, 1.0000, 0.0167, 0.7759
12, 9195, 4.2000, 4.0000, 0.0012, 0.0192, 8.6000, 0.4111, -873.1200, 2076.8352, 15.5000, 30.0000, 0.0003, 0.5376, 212.7414, 0.8234, 0.1574, 12.0000, 0.0192, 9.2880, 1.5333, 6.0111, 9.7000, 46.6650, 9.7100, 14.2033, 16.4444, 47.0054, 6.0000, 0.0000, 0.6667
13, 9718, 4.1735, 4.0000, 0.0012, 0.0300, 8.3000, 0.3367, -952.4500, 2259.7340, 15.0000, 32.6667, 0.0003, 0.5859, 193.8578, 0.7828, 0.1592, 13.0000, 0.0393, 9.1412, 1.4796, 7.4286, 6.4000, 48.5049, 9.8800, 14.6092, 17.5565, 51.5842, 2.0000, 0.0281, 0.7071
14, 10254, 4.2363, 4.0000, 0.0006, 0.0215, 7.3000, 0.3502, -766.1600, 1757.5908, 13.5000, 26.3333, 0.0002, 0.4504, 204.2210, 0.7954, 0.1655, 35.0000, 0.0307, 10.3856, 1.5274, 7.0422, 6.4000, 50.8864, 8.9200, 12.7036, 14.9215, 48.9666, 7.0000, 0.0176, 0.5868
15, 11561, 4.4235, 4.0000, 0.0014, 0.0234, 9.2000, 0.3412, -487.6100, 2332.3919, 7.0000, 17.0000, 0.0003, 0.5667, 133.3333, 0.8105, 0.1543, 13.0000, 0.0391, 9.0300, 1.6588, 7.6471, 5.7000, 49.2435, 9.3900, 10.6141, 12.4471, 75.0000, 1.0000, 0.0117, 0.7111
