Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 4.2500, 4.0000, 0.0000, 0.0000, 12.0000, 0.2500, -322269.9200, 2110.2945, 11.0000, 10888.0000, 0.0000, 0.1360, 126.9372, 0.7951, 0.1611, 0.0000, 0.0208, 11.2334, 2.2500, 6.7500, 3.1000, 16.4764, 545.8100, 10.9633, 4361.8446, 78.7791, 756.0000, 0.0204, 0.2269
2, 31, 4.7732, 5.0000, 0.0006, 0.0195, 11.1000, 0.3299, -729.2600, 2340.5254, 13.0000, 25.2500, 0.0003, 0.5905, 130.6122, 0.8264, 0.1473, 19.0000, 0.0093, 9.2055, 1.7113, 7.5258, 6.0000, 37.4419, 10.4500, 14.0613, 19.2089, 76.5625, 6.0000, 0.0078, 0.7048
3, 648, 4.3171, 4.0000, 0.0010, 0.0138, 7.9000, 0.4228, -714.0800, 1997.0565, 11.0000, 24.6000, 0.0003, 0.5312, 104.9805, 0.8000, 0.1614, 30.0000, 0.0179, 9.4948, 1.5935, 6.7967, 3.1000, 47.0562, 9.1700, 12.8073, 15.6937, 95.2558, 5.0000, 0.0193, 0.6797
4, 1376, 4.6889, 4.0000, 0.0006, 0.0120, 8.8000, 0.4667, -555.7200, 2616.1465, 8.5000, 19.2857, 0.0002, 0.5845, 121.9996, 0.8216, 0.1569, 33.0000, 0.0144, 9.4722, 1.6889, 7.0741, 8.0000, 44.3800, 9.4900, 11.8603, 15.1217, 81.9675, 9.0000, 0.0096, 0.6972
5, 2214, 4.7555, 4.0000, 0.0005, 0.0244, 10.1000, 0.3613, -720.6200, 2178.4283, 8.5000, 24.9091, 0.0001, 0.4421, 132.2253, 0.8111, 0.1510, 58.0000, 0.0110, 10.3964, 1.7007, 6.9124, 4.9000, 37.6705, 8.9700, 14.1932, 17.1169, 75.6285, 23.0000, 0.0122, 0.5895
6, 3853, 4.6951, 4.0000, 0.0006, 0.0188, 7.9000, 0.3780, -592.7100, 2599.9644, 11.0000, 20.5000, 0.0003, 0.5930, 148.7290, 0.7954, 0.1608, 11.0000, 0.0251, 8.9924, 1.4146, 7.0122, 6.0000, 66.3495, 7.9600, 9.0977, 12.1024, 67.2364, 5.0000, 0.0167, 0.7093
7, 4335, 4.6828, 5.0000, 0.0004, 0.0220, 10.7000, 0.3862, -697.8800, 2409.7869, 9.0000, 24.1667, 0.0002, 0.4768, 141.2219, 0.8249, 0.1476, 31.0000, 0.0088, 10.0256, 1.5862, 6.9103, 6.4000, 48.1127, 8.6000, 12.5522, 16.5632, 70.8106, 11.0000, 0.0055, 0.6093
8, 5246, 4.6887, 4.0000, 0.0006, 0.0143, 8.5000, 0.4305, -623.8300, 2159.6118, 8.5000, 21.5714, 0.0002, 0.5127, 102.5477, 0.8223, 0.1589, 40.0000, 0.0132, 9.7885, 1.6291, 6.8543, 3.1000, 47.1148, 8.7000, 12.0467, 15.7809, 97.5156, 10.0000, 0.0022, 0.6519
9, 6155, 5.0463, 4.0000, 0.0008, 0.0134, 6.3000, 0.4074, -1053.5800, 2642.0598, 18.0000, 36.0000, 0.0003, 0.5946, 113.6271, 0.7768, 0.1711, 12.0000, 0.0352, 9.1741, 1.5000, 7.7222, 6.4000, 43.3950, 9.8300, 16.1500, 19.2148, 88.0071, 4.0000, 0.0285, 0.7207
10, 6754, 4.7953, 4.0000, 0.0010, 0.0398, 10.5000, 0.2756, -734.5500, 2206.7963, 11.0000, 25.4000, 0.0003, 0.4885, 128.1977, 0.7952, 0.1479, 26.0000, 0.0171, 9.7297, 1.4252, 9.1654, 5.7000, 60.4823, 8.9900, 11.1333, 15.8293, 78.0045, 4.0000, 0.0085, 0.6412
11, 7460, 4.5750, 4.0000, 0.0009, 0.0168, 8.1000, 0.4500, -459.2700, 2191.0133, 8.0000, 16.0000, 0.0003, 0.6118, 116.2630, 0.8151, 0.1597, 18.0000, 0.0273, 8.8330, 1.7250, 6.6000, 6.7000, 44.6600, 9.8200, 11.0050, 15.4000, 86.0119, 7.0000, 0.0084, 0.7412
12, 7939, 4.8983, 4.0000, 0.0020, 0.0270, 9.1000, 0.3559, -857.5500, 1916.4426, 15.0000, 29.5000, 0.0006, 0.6557, 80.6235, 0.7928, 0.1532, 12.0000, 0.0210, 8.2058, 1.4915, 7.8475, 3.1000, 50.7094, 9.5000, 13.5150, 18.5797, 124.0333, 4.0000, 0.0180, 0.8033
