Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 1.5000, 5.0000, 0.0056, 0.0000, 16.8000, 0.5000, -543.4000, 1766.6634, 11.0000, 19.0000, 0.0011, 0.8000, 100.0000, 0.7953, 0.1496, 0.0000, 0.0630, 6.1855, 0.5000, 7.5000, 11.2000, 162.5050, 9.3200, -8.9100, 13.9158, 100.0000, 2.0000, 0.0315, 0.9000
2, 19, 4.4143, 5.0000, 0.0016, 0.0225, 11.7000, 0.3571, -691.4000, 1995.7775, 13.0000, 24.0000, 0.0005, 0.6000, 88.8889, 0.8251, 0.1447, 17.0000, 0.0302, 8.6182, 1.7143, 8.0000, 7.8000, 38.1231, 9.8800, 13.7386, 17.3778, 112.5000, 7.0000, 0.0086, 0.7600
3, 466, 4.6063, 4.0000, 0.0005, 0.0304, 11.1000, 0.2938, -658.6500, 3270.6676, 12.0000, 22.8571, 0.0001, 0.6048, 106.8522, 0.8237, 0.1459, 44.0000, 0.0241, 9.5150, 1.6125, 8.6312, 6.9000, 47.2175, 9.8800, 12.3518, 15.8929, 93.5872, 13.0000, 0.0000, 0.7066
4, 1422, 4.6198, 5.0000, 0.0007, 0.0234, 11.1000, 0.4132, -579.0100, 2424.5386, 9.0000, 20.1667, 0.0002, 0.6220, 76.8802, 0.8257, 0.1456, 30.0000, 0.0182, 9.1464, 1.6860, 7.1488, 6.4000, 43.7344, 9.7300, 12.1692, 16.6617, 130.0726, 14.0000, 0.0052, 0.7480
5, 2194, 4.8068, 4.0000, 0.0010, 0.0249, 6.7000, 0.3750, -421.5700, 2307.5505, 7.0000, 14.6667, 0.0002, 0.6452, 80.9342, 0.7822, 0.1680, 21.0000, 0.0270, 8.7770, 1.5114, 7.5341, 5.7000, 64.0870, 8.4400, 7.9641, 11.7758, 123.5571, 1.0000, 0.0249, 0.7742
6, 2679, 4.4754, 4.0000, 0.0005, 0.0274, 8.5000, 0.3333, -662.3000, 2672.6929, 11.0000, 22.8750, 0.0001, 0.4921, 112.3873, 0.8102, 0.1585, 31.0000, 0.0362, 10.0606, 1.5519, 7.7104, 7.2000, 52.3251, 8.8200, 11.6438, 15.2702, 88.9780, 9.0000, 0.0039, 0.6230
7, 3704, 4.4074, 4.0000, 0.0007, 0.0246, 7.3000, 0.3642, -586.0800, 1481.3883, 8.0000, 20.2500, 0.0002, 0.4647, 101.0381, 0.8103, 0.1652, 43.0000, 0.0290, 9.9650, 1.5185, 7.1111, 6.0000, 57.8146, 8.2600, 10.2260, 14.0259, 98.9726, 6.0000, 0.0000, 0.6294
8, 4603, 4.5260, 4.0000, 0.0004, 0.0239, 8.3000, 0.4010, -695.8700, 2434.0256, 11.0000, 24.0000, 0.0001, 0.5100, 107.0000, 0.8163, 0.1598, 55.0000, 0.0266, 10.0036, 1.5885, 7.5833, 5.1000, 48.0844, 9.1700, 12.5148, 15.8500, 93.4579, 8.0000, 0.0000, 0.6350
9, 5695, 4.3298, 4.0000, 0.0012, 0.0241, 8.6000, 0.3830, -680.7100, 1902.5047, 11.0000, 23.5000, 0.0005, 0.5306, 129.1129, 0.8185, 0.1574, 25.0000, 0.0370, 9.2498, 1.3723, 8.2234, 7.2000, 66.8825, 8.3500, 9.7686, 14.0809, 77.4516, 2.0000, 0.0000, 0.6837
10, 6238, 4.4771, 4.0000, 0.0003, 0.0201, 8.6000, 0.4128, -630.4500, 2408.2252, 11.5000, 21.8000, 0.0004, 0.5439, 115.4201, 0.8220, 0.1579, 28.0000, 0.0248, 9.4276, 1.4404, 7.7156, 5.7000, 62.8530, 9.1500, 9.9083, 13.4906, 86.6400, 7.0000, 0.0000, 0.6754
