Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.5000, 5.0000, 0.0072, 0.0000, 8.1000, 0.3333, -602.2900, 1035.1376, 11.5000, 21.0000, 0.0018, 0.7273, 123.9669, 0.8296, 0.1481, 0.0000, 0.0296, 6.4416, 2.1667, 7.3333, 11.2000, 17.4450, 10.4200, 12.3167, 23.6381, 80.6667, 2.0000, 0.0000, 0.8636
2, 40, 4.0513, 4.0000, 0.0008, 0.0285, 8.0000, 0.3795, -977.4200, 1881.8179, 14.5000, 33.5000, 0.0002, 0.3913, 162.8976, 0.7896, 0.1629, 32.0000, 0.0329, 10.5678, 1.5641, 7.0103, 6.4000, 41.5244, 9.0400, 15.5414, 21.5592, 61.3883, 14.0000, 0.0201, 0.5556
3, 1096, 4.0000, 4.0000, 0.0012, 0.0273, 8.1000, 0.4000, -1909.7700, 1541.3859, 30.0000, 65.0000, 0.0003, 0.4091, 132.0018, 0.7891, 0.1607, 26.0000, 0.0201, 10.0033, 1.6231, 6.9462, 10.1000, 3.5477, 10.8100, 28.9123, 33.3846, 75.7565, 11.0000, 0.0230, 0.5985
4, 1796, 4.2413, 4.0000, 0.0005, 0.0252, 9.6000, 0.3776, -1394.8700, 1817.1378, 19.5000, 47.6667, 0.0001, 0.4041, 145.4307, 0.8091, 0.1535, 47.0000, 0.0196, 10.6844, 1.6853, 7.1224, 6.4000, 15.8757, 9.4600, 22.8867, 26.7590, 68.7613, 21.0000, 0.0123, 0.5514
5, 3428, 4.0361, 4.0000, 0.0008, 0.0363, 8.7000, 0.3213, -655.0200, 1593.9308, 14.5000, 22.6364, 0.0002, 0.3633, 178.8330, 0.7815, 0.1578, 41.0000, 0.0422, 10.7623, 1.6345, 7.0000, 6.6000, 45.5772, 8.7700, 12.5257, 17.0867, 55.9181, 13.0000, 0.0244, 0.5391
6, 4781, 4.4542, 4.0000, 0.0006, 0.0269, 8.0000, 0.3875, -1000.7200, 2082.6428, 14.5000, 34.2857, 0.0001, 0.4106, 111.3755, 0.7975, 0.1617, 48.0000, 0.0231, 10.5186, 1.5792, 7.0083, 6.2000, 38.4375, 9.0600, 16.4156, 20.8810, 89.7864, 18.0000, 0.0123, 0.5691
7, 6083, 4.4070, 4.0000, 0.0004, 0.0293, 9.0000, 0.3760, -833.1200, 1717.5433, 12.0000, 28.6667, 0.0001, 0.3797, 139.9175, 0.8063, 0.1561, 52.0000, 0.0453, 10.8129, 1.5698, 6.9612, 6.4000, 44.9360, 8.5000, 14.1133, 17.3581, 71.4707, 27.0000, 0.0084, 0.5338
8, 7521, 4.3213, 4.0000, 0.0006, 0.0319, 8.5000, 0.3620, -802.9400, 1838.2932, 19.0000, 27.6250, 0.0002, 0.4009, 128.0832, 0.7908, 0.1588, 46.0000, 0.0277, 10.5030, 1.4932, 7.3439, 8.8000, 52.4698, 8.8300, 12.8037, 16.1179, 78.0742, 13.0000, 0.0168, 0.5683
9, 8714, 4.5213, 4.0000, 0.0005, 0.0372, 9.9000, 0.3318, -677.3900, 2106.2151, 11.0000, 23.4444, 0.0002, 0.4233, 127.6366, 0.7943, 0.1513, 39.0000, 0.0277, 10.4569, 1.5687, 7.4076, 6.6000, 50.3251, 8.9100, 12.0642, 15.8233, 78.3475, 15.0000, 0.0173, 0.5721
10, 9874, 4.2541, 4.0000, 0.0005, 0.0325, 9.6000, 0.3648, -886.6400, 1810.0432, 14.5000, 30.5000, 0.0001, 0.4040, 130.5600, 0.8056, 0.1530, 57.0000, 0.0266, 10.5914, 1.6352, 6.9057, 7.2000, 37.5357, 8.9400, 15.6009, 19.7410, 76.5931, 23.0000, 0.0089, 0.5600
