Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.5000, 4.0000, 0.0001, 0.0000, 2.6000, 0.0000, -71738.4800, 2078.5869, 11.0000, 2424.0000, 0.0000, 0.1841, 144.3749, 0.7635, 0.1747, 0.0000, 0.0511, 12.1995, 1.5000, 12.5000, 3.1000, 79.9141, 126.0000, 2.1180, 973.5336, 69.2641, 73.0000, 0.0287, 0.3030
2, 13, 4.0467, 4.0000, 0.0011, 0.0388, 8.3000, 0.2617, -792.0900, 1735.7987, 12.0000, 27.2500, 0.0003, 0.5586, 105.5109, 0.7621, 0.1621, 19.0000, 0.0517, 9.2183, 1.4673, 7.4860, 6.0000, 55.5510, 9.1100, 12.1565, 15.6706, 94.7769, 3.0000, 0.0310, 0.7117
3, 583, 3.5322, 4.0000, 0.0009, 0.0249, 6.3000, 0.3777, -754.2700, 1721.3806, 10.5000, 25.8889, 0.0002, 0.3471, 200.8060, 0.7809, 0.1717, 33.0000, 0.0482, 10.9751, 1.4549, 6.7725, 3.1000, 57.4702, 7.7300, 11.6749, 14.4757, 49.7993, 5.0000, 0.0225, 0.5124
4, 1832, 3.6424, 3.0000, 0.0007, 0.0293, 5.2000, 0.3697, -803.2500, 1659.4323, 10.5000, 27.5000, 0.0002, 0.4000, 180.6228, 0.7668, 0.1783, 26.0000, 0.0513, 10.4500, 1.3576, 6.6909, 6.4000, 64.0716, 7.8800, 11.1544, 13.4242, 55.3640, 5.0000, 0.0256, 0.5588
5, 2654, 4.0431, 4.0000, 0.0005, 0.0213, 7.3000, 0.3636, -760.0700, 2070.1545, 13.5000, 26.1250, 0.0002, 0.4815, 136.3169, 0.7747, 0.1658, 28.0000, 0.0366, 10.1243, 1.5167, 7.1100, 6.0000, 52.0014, 8.7300, 12.4964, 16.0002, 73.3585, 9.0000, 0.0315, 0.6204
6, 3833, 3.6982, 4.0000, 0.0010, 0.0269, 7.5000, 0.3373, -611.8000, 1715.8627, 11.0000, 21.1250, 0.0003, 0.3977, 167.8719, 0.7658, 0.1643, 24.0000, 0.0580, 10.3989, 1.5148, 7.3254, 3.1000, 57.2416, 7.7300, 10.5233, 12.7104, 59.5692, 7.0000, 0.0365, 0.5682
7, 4767, 4.1006, 4.0000, 0.0006, 0.0366, 6.5000, 0.3585, -659.9700, 2112.0434, 10.5000, 22.7143, 0.0002, 0.4727, 114.6006, 0.7595, 0.1697, 22.0000, 0.0525, 9.9816, 1.4403, 7.8679, 3.1000, 61.9347, 7.8300, 10.2635, 11.0983, 87.2596, 5.0000, 0.0293, 0.6242
8, 5589, 3.8351, 4.0000, 0.0004, 0.0352, 6.4000, 0.3245, -782.8200, 2421.8544, 11.0000, 26.8571, 0.0002, 0.4615, 157.7909, 0.7554, 0.1710, 25.0000, 0.0477, 10.2924, 1.4415, 7.5851, 3.1000, 57.6250, 8.2900, 11.8939, 14.7854, 63.3750, 7.0000, 0.0332, 0.5897
9, 6557, 4.1369, 3.0000, 0.0006, 0.0298, 4.2000, 0.3734, -882.2700, 2605.2785, 13.0000, 30.1250, 0.0001, 0.4839, 109.2612, 0.7585, 0.1862, 43.0000, 0.0536, 10.1321, 1.3071, 7.4523, 3.1000, 65.6814, 8.1200, 11.5820, 15.3695, 91.5238, 4.0000, 0.0204, 0.6250
10, 7736, 3.9027, 4.0000, 0.0010, 0.0250, 5.9000, 0.3363, -657.4200, 1796.4074, 10.5000, 22.6000, 0.0003, 0.5254, 126.4005, 0.7629, 0.1736, 19.0000, 0.0484, 9.4420, 1.5133, 7.6637, 3.1000, 55.8730, 7.8400, 11.0806, 13.9958, 79.1136, 3.0000, 0.0384, 0.6780
11, 8338, 3.8140, 4.0000, 0.0007, 0.0280, 5.4000, 0.3605, -752.7400, 1756.2849, 10.5000, 25.8000, 0.0002, 0.3582, 153.7091, 0.7664, 0.1776, 41.0000, 0.0567, 10.9109, 1.4457, 7.3527, 4.9000, 58.3387, 7.5100, 11.5317, 14.1960, 65.0580, 3.0000, 0.0265, 0.5224
12, 9664, 3.9333, 4.0000, 0.0010, 0.0265, 6.2000, 0.3185, -654.0200, 2029.0000, 10.5000, 22.5000, 0.0002, 0.5429, 121.4286, 0.7713, 0.1715, 20.0000, 0.0600, 9.5241, 1.4889, 7.7111, 3.1000, 58.0375, 8.9300, 10.7539, 12.5556, 82.3529, 3.0000, 0.0251, 0.6857
13, 10384, 3.9061, 4.0000, 0.0003, 0.0314, 6.1000, 0.3718, -618.8800, 2458.4991, 10.5000, 21.3077, 0.0001, 0.4291, 171.2144, 0.7683, 0.1729, 54.0000, 0.0608, 10.7203, 1.4224, 7.5090, 5.4000, 64.8741, 8.0300, 9.5041, 11.9888, 58.4063, 11.0000, 0.0232, 0.5467
14, 11850, 4.0536, 4.0000, 0.0006, 0.0342, 6.9000, 0.3214, -697.6300, 2659.5813, 8.5000, 24.0000, 0.0002, 0.5086, 141.7143, 0.7511, 0.1678, 25.0000, 0.0411, 9.9493, 1.5595, 7.5833, 3.1000, 50.5393, 9.0700, 12.1724, 14.8381, 70.5645, 8.0000, 0.0445, 0.6343
