Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.2000, 4.0000, 0.0000, 0.1176, 5.6000, 0.0000, -145026.3300, 2100.6324, 11.5000, 4900.0000, 0.0000, 0.1826, 125.4773, 0.7694, 0.1654, 0.0000, 0.0417, 11.5205, 1.2000, 9.0000, 8.8000, 105.2887, 249.0600, -1.4199, 1964.1747, 79.6957, 178.0000, 0.0202, 0.2829
2, 19, 4.8539, 4.0000, 0.0013, 0.0205, 9.5000, 0.3146, -679.7000, 1844.0432, 12.5000, 23.5000, 0.0004, 0.5816, 112.4531, 0.8076, 0.1547, 19.0000, 0.0324, 9.0478, 1.7753, 7.9101, 6.0000, 34.0625, 9.8000, 14.0358, 16.6340, 88.9259, 7.0000, 0.0144, 0.7245
3, 558, 4.5205, 5.0000, 0.0009, 0.0288, 12.2000, 0.2877, -700.8100, 2223.2381, 13.0000, 24.3333, 0.0002, 0.6842, 107.3407, 0.8208, 0.1394, 9.0000, 0.0221, 8.5123, 1.7808, 8.1507, 8.8000, 31.4791, 11.0800, 14.9137, 19.0484, 93.1613, 8.0000, 0.0111, 0.7895
4, 1012, 3.8077, 4.0000, 0.0007, 0.0589, 8.9000, 0.2628, -754.2200, 2284.4587, 12.0000, 26.0000, 0.0002, 0.5092, 158.0790, 0.7618, 0.1558, 19.0000, 0.0550, 9.9269, 1.5000, 8.1795, 6.4000, 53.5450, 8.7000, 12.2500, 16.2974, 63.2595, 10.0000, 0.0236, 0.6319
5, 1778, 4.5000, 4.0000, 0.0011, 0.0468, 6.8000, 0.3491, -1033.2000, 2185.9871, 15.5000, 35.3333, 0.0004, 0.5463, 102.8807, 0.7622, 0.1676, 25.0000, 0.0273, 9.2352, 1.3868, 7.6132, 6.4000, 53.6490, 8.4600, 14.5542, 18.6616, 97.2000, 4.0000, 0.0234, 0.7037
6, 2293, 4.3259, 3.0000, 0.0004, 0.0495, 7.5000, 0.3291, -705.9900, 2039.5347, 8.0000, 24.3077, 0.0001, 0.3675, 127.7399, 0.7749, 0.1646, 81.0000, 0.0309, 10.9680, 1.4367, 7.7722, 6.7000, 60.6171, 7.9300, 10.8432, 14.5332, 78.2841, 9.0000, 0.0109, 0.5181
7, 3850, 4.5278, 3.0000, 0.0015, 0.0431, 6.3000, 0.3333, -1053.4600, 2266.6330, 16.5000, 36.0000, 0.0005, 0.6081, 157.0489, 0.7874, 0.1695, 10.0000, 0.0402, 8.6747, 1.3194, 6.7778, 8.8000, 58.6700, 8.8400, 14.0194, 16.6222, 63.6744, 3.0000, 0.0000, 0.7432
8, 4200, 4.6162, 4.0000, 0.0009, 0.0405, 7.7000, 0.2929, -718.7600, 2615.6836, 10.5000, 24.7500, 0.0002, 0.6373, 78.8158, 0.7672, 0.1619, 18.0000, 0.0547, 8.9004, 1.5051, 8.3737, 8.8000, 54.3865, 7.9600, 11.8221, 15.1525, 126.8780, 2.0000, 0.0263, 0.7647
9, 4696, 4.2129, 3.0000, 0.0006, 0.0556, 6.1000, 0.3663, -586.0000, 2105.6129, 6.5000, 20.2000, 0.0002, 0.4545, 144.2275, 0.7647, 0.1721, 48.0000, 0.0479, 10.2949, 1.3366, 7.4059, 5.7000, 73.2528, 7.4300, 8.0603, 11.6444, 69.3349, 2.0000, 0.0065, 0.5933
10, 5616, 4.0736, 3.0000, 0.0007, 0.0496, 6.1000, 0.3804, -677.4100, 1833.7501, 14.0000, 23.2857, 0.0002, 0.4260, 164.5601, 0.7742, 0.1723, 33.0000, 0.0601, 10.3780, 1.3067, 7.2515, 5.3000, 72.6491, 7.5000, 8.9111, 12.7499, 60.7681, 9.0000, 0.0013, 0.5680
11, 6384, 4.7797, 4.0000, 0.0011, 0.0200, 7.1000, 0.3983, -633.1600, 1625.0658, 8.0000, 21.8333, 0.0003, 0.4222, 115.2263, 0.7997, 0.1671, 16.0000, 0.0276, 9.9615, 1.4322, 7.2203, 5.5000, 65.7089, 8.3500, 8.9800, 14.8402, 86.7857, 3.0000, 0.0124, 0.6074
12, 7036, 4.6132, 4.0000, 0.0007, 0.0434, 8.5000, 0.3113, -708.0600, 2017.6888, 10.5000, 24.4000, 0.0002, 0.5794, 90.7029, 0.7849, 0.1621, 13.0000, 0.0626, 9.3035, 1.4623, 8.0377, 6.7000, 61.6095, 8.7300, 9.9327, 14.6780, 110.2500, 4.0000, 0.0064, 0.7143
13, 7591, 4.3788, 4.0000, 0.0006, 0.0370, 9.1000, 0.3333, -542.6300, 1886.5371, 7.0000, 18.8571, 0.0002, 0.5468, 96.2683, 0.7901, 0.1550, 22.0000, 0.0466, 9.5316, 1.5758, 7.9091, 3.1000, 54.3859, 9.1200, 10.3582, 14.8156, 103.8763, 7.0000, 0.0178, 0.6835
14, 8322, 4.1475, 4.0000, 0.0005, 0.0474, 10.1000, 0.2951, -705.4700, 2813.7838, 10.5000, 24.4000, 0.0003, 0.5391, 120.8496, 0.7798, 0.1498, 18.0000, 0.0214, 9.5808, 1.5164, 8.6311, 3.1000, 53.7821, 8.9200, 11.8194, 15.6616, 82.7475, 4.0000, 0.0214, 0.6641
15, 8978, 4.3874, 4.0000, 0.0007, 0.0534, 10.6000, 0.2883, -803.9000, 2455.6836, 13.5000, 27.7500, 0.0004, 0.5378, 142.6453, 0.7880, 0.1469, 11.0000, 0.0234, 9.5259, 1.5045, 9.1532, 7.2000, 51.3877, 9.5200, 12.9857, 16.8658, 70.1040, 11.0000, 0.0100, 0.6639
16, 9579, 4.3841, 4.0000, 0.0003, 0.0507, 10.1000, 0.2825, -700.4000, 2581.2826, 8.5000, 24.2308, 0.0001, 0.4720, 145.6348, 0.7946, 0.1504, 54.0000, 0.0334, 10.4457, 1.4794, 9.0508, 5.4000, 57.0865, 9.0100, 11.3165, 14.5177, 68.6649, 24.0000, 0.0031, 0.5839
17, 11197, 4.5854, 4.0000, 0.0004, 0.0357, 7.9000, 0.3756, -660.2100, 2704.0891, 8.5000, 22.7778, 0.0001, 0.4836, 107.1216, 0.7912, 0.1621, 42.0000, 0.0256, 10.1856, 1.4000, 8.0244, 5.8000, 65.2756, 8.9200, 9.8133, 12.0379, 93.3519, 9.0000, 0.0110, 0.6103
18, 12291, 4.4167, 4.0000, 0.0005, 0.0343, 7.3000, 0.3873, -849.2700, 2127.2480, 13.0000, 29.1429, 0.0001, 0.4762, 124.7166, 0.7913, 0.1651, 32.0000, 0.0250, 10.1861, 1.4118, 7.3382, 3.1000, 57.8197, 8.6900, 12.4345, 14.9905, 80.1818, 6.0000, 0.0093, 0.6095
19, 13371, 4.7017, 4.0000, 0.0005, 0.0283, 7.0000, 0.3782, -691.5800, 2067.3023, 13.0000, 23.8000, 0.0001, 0.4418, 104.5144, 0.7854, 0.1675, 62.0000, 0.0346, 10.3669, 1.5000, 7.2311, 4.9000, 55.7780, 8.4900, 11.3920, 14.5620, 95.6806, 6.0000, 0.0189, 0.5904
20, 14645, 3.8080, 3.0000, 0.0006, 0.0486, 6.9000, 0.3297, -615.6000, 1551.7194, 7.0000, 21.2308, 0.0002, 0.3088, 171.6220, 0.7585, 0.1678, 31.0000, 0.0668, 11.3726, 1.3406, 7.8478, 5.4000, 71.8727, 7.4000, 8.5088, 11.8256, 58.2676, 11.0000, 0.0235, 0.4737
21, 15964, 4.0526, 4.0000, 0.0006, 0.0408, 6.4000, 0.3397, -675.1900, 1843.9670, 7.5000, 23.2222, 0.0002, 0.3807, 142.2439, 0.7602, 0.1709, 28.0000, 0.0718, 10.7365, 1.4211, 8.1627, 3.1000, 63.0434, 8.2700, 10.2351, 12.7339, 70.3018, 3.0000, 0.0262, 0.5367
22, 16996, 3.8099, 3.0000, 0.0014, 0.0514, 5.8000, 0.2810, -704.8200, 1438.7372, 9.0000, 24.2000, 0.0004, 0.3810, 185.1852, 0.7394, 0.1738, 21.0000, 0.0514, 10.2669, 1.3306, 7.7851, 5.7000, 69.7051, 6.9700, 9.5488, 11.6635, 54.0000, 1.0000, 0.0355, 0.5556
23, 17562, 3.9787, 3.0000, 0.0009, 0.0491, 7.1000, 0.2979, -821.6200, 1365.8577, 11.0000, 28.2000, 0.0003, 0.3446, 205.4419, 0.7374, 0.1659, 23.0000, 0.0620, 10.8431, 1.5674, 7.3972, 3.1000, 45.6120, 7.3800, 13.9030, 17.2374, 48.6756, 5.0000, 0.0476, 0.5000
24, 18257, 4.5481, 4.0000, 0.0003, 0.0405, 9.5000, 0.2971, -691.3700, 2796.9082, 8.0000, 23.9000, 0.0001, 0.4899, 126.2109, 0.7930, 0.1533, 39.0000, 0.0280, 10.3035, 1.4770, 8.8410, 4.9000, 57.6234, 9.3000, 11.1595, 14.0788, 79.2325, 12.0000, 0.0132, 0.5992
25, 19544, 4.3427, 4.0000, 0.0010, 0.0518, 9.2000, 0.2727, -830.8000, 2103.3008, 11.5000, 28.6000, 0.0004, 0.4762, 149.9375, 0.7857, 0.1541, 27.0000, 0.0378, 9.9027, 1.4615, 8.5385, 6.7000, 54.1598, 8.7100, 12.8102, 16.1952, 66.6944, 7.0000, 0.0084, 0.6259
26, 20260, 3.8879, 3.0000, 0.0004, 0.0537, 4.9000, 0.3247, -1134.1400, 1844.7160, 9.0000, 38.6667, 0.0001, 0.2930, 177.4251, 0.7394, 0.1807, 63.0000, 0.0511, 11.8447, 1.2816, 7.8736, 3.1000, 59.1642, 7.6000, 14.6130, 17.6506, 56.3618, 4.0000, 0.0262, 0.4310
27, 21789, 3.8551, 3.0000, 0.0027, 0.0442, 6.5000, 0.2609, -1008.8000, 1411.3688, 16.0000, 34.5000, 0.0008, 0.3867, 266.6667, 0.7198, 0.1681, 3.0000, 0.1091, 9.5062, 1.4203, 8.7971, 3.1000, 51.6610, 8.3000, 14.6244, 16.6986, 37.5000, 3.0000, 0.0678, 0.5867
