Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 4.5000, 4.0000, 0.0060, 0.0000, 21.5000, 0.0000, -783.4500, 1582.0017, 13.5000, 27.0000, 0.0015, 0.7143, 102.0408, 0.8210, 0.1605, 0.0000, 0.0247, 6.8827, 3.0000, 12.0000, 8.8000, -48.9950, 9.4900, 20.5900, 19.6889, 98.0000, 1.0000, 0.0000, 0.8571
2, 21, 4.1504, 5.0000, 0.0009, 0.0301, 12.2000, 0.2932, -779.5400, 1898.1281, 12.0000, 27.0000, 0.0003, 0.4892, 135.6037, 0.8291, 0.1416, 20.0000, 0.0110, 9.7345, 1.7895, 7.1278, 6.7000, 28.4465, 10.5400, 15.8998, 19.9852, 73.7443, 13.0000, 0.0000, 0.6475
3, 822, 4.3538, 5.0000, 0.0008, 0.0192, 11.2000, 0.4000, -623.1900, 2411.8682, 13.5000, 21.6667, 0.0005, 0.6471, 129.7578, 0.8369, 0.1439, 11.0000, 0.0096, 8.4867, 1.8615, 7.1692, 9.7000, 27.3572, 10.9800, 14.8262, 18.5128, 77.0667, 11.0000, 0.0000, 0.7647
4, 1242, 4.3435, 4.0000, 0.0005, 0.0194, 8.6000, 0.4046, -539.0500, 2894.6484, 9.0000, 18.7143, 0.0002, 0.5797, 103.9698, 0.8189, 0.1578, 27.0000, 0.0116, 9.4618, 1.6260, 6.6641, 5.3000, 50.2843, 8.5700, 10.8948, 15.1193, 96.1818, 13.0000, 0.0039, 0.6957
5, 2018, 4.3306, 4.0000, 0.0007, 0.0224, 9.3000, 0.3629, -508.6400, 2580.2684, 9.0000, 17.7143, 0.0002, 0.6260, 93.2347, 0.7836, 0.1544, 25.0000, 0.0172, 9.2033, 1.6935, 7.7500, 8.0000, 45.5808, 9.1000, 11.3024, 14.8276, 107.2562, 12.0000, 0.0369, 0.7405
6, 2779, 4.3379, 4.0000, 0.0004, 0.0339, 12.7000, 0.2968, -1276.4500, 2823.8736, 31.5000, 43.8000, 0.0002, 0.4866, 214.8438, 0.8274, 0.1387, 31.0000, 0.0108, 10.2535, 1.8265, 7.0548, 7.6000, 7.8575, 11.4500, 23.0445, 27.0177, 46.5455, 26.0000, 0.0000, 0.6027
7, 4080, 4.3893, 4.0000, 0.0003, 0.0312, 9.4000, 0.3464, -737.5600, 2324.3507, 29.5000, 25.4545, 0.0001, 0.4680, 101.3502, 0.8034, 0.1542, 62.0000, 0.0106, 10.2853, 1.5286, 7.0679, 6.6000, 51.6815, 9.3600, 12.3744, 16.0390, 98.6678, 18.0000, 0.0100, 0.6061
8, 5685, 4.4000, 5.0000, 0.0014, 0.0207, 10.9000, 0.4000, -672.8400, 2421.6423, 14.0000, 23.3333, 0.0004, 0.6438, 93.8262, 0.8341, 0.1452, 20.0000, 0.0161, 8.5028, 1.9000, 6.8286, 9.7000, 22.4117, 10.2000, 15.9300, 19.0476, 106.5800, 11.0000, 0.0000, 0.7808
9, 6122, 4.1193, 4.0000, 0.0007, 0.0342, 10.1000, 0.3486, -789.8500, 2314.3983, 14.0000, 27.2500, 0.0003, 0.5398, 213.0159, 0.8078, 0.1498, 29.0000, 0.0309, 9.4842, 1.5872, 7.0550, 3.1000, 44.9029, 10.0200, 13.7659, 17.8725, 46.9449, 10.0000, 0.0065, 0.6637
10, 6739, 4.4968, 4.0000, 0.0003, 0.0125, 8.8000, 0.4204, -759.4600, 2436.1912, 16.0000, 26.1667, 0.0001, 0.5864, 111.2635, 0.8240, 0.1573, 37.0000, 0.0156, 9.5470, 1.7197, 6.8025, 5.7000, 34.7854, 9.7100, 14.9080, 17.6004, 89.8767, 16.0000, 0.0063, 0.6975
11, 7702, 4.2117, 4.0000, 0.0007, 0.0211, 7.7000, 0.4964, -662.0900, 1844.9928, 12.0000, 22.8333, 0.0003, 0.5068, 109.7767, 0.8097, 0.1629, 37.0000, 0.0100, 9.7082, 1.5912, 6.6642, 6.4000, 49.0402, 8.9900, 12.0916, 15.8487, 91.0940, 10.0000, 0.0062, 0.6575
12, 8509, 4.5595, 5.0000, 0.0005, 0.0232, 10.9000, 0.3810, -811.0900, 2284.4339, 15.5000, 28.0000, 0.0002, 0.4971, 112.2657, 0.8108, 0.1467, 50.0000, 0.0415, 9.9340, 1.6429, 7.4345, 7.2000, 39.4293, 9.9500, 14.7157, 19.7714, 89.0744, 19.0000, 0.0174, 0.6358
13, 9548, 4.2965, 5.0000, 0.0005, 0.0139, 9.8000, 0.4419, -620.0400, 1948.6943, 15.5000, 21.5000, 0.0002, 0.4804, 100.4962, 0.8341, 0.1520, 44.0000, 0.0130, 9.9790, 1.8314, 6.6628, 6.2000, 30.0765, 9.1100, 14.4055, 18.1349, 99.5062, 20.0000, 0.0000, 0.6313
14, 10630, 4.2500, 5.0000, 0.0008, 0.0136, 9.9000, 0.4573, -954.4300, 1793.7461, 15.0000, 32.8000, 0.0002, 0.4438, 114.1417, 0.8328, 0.1516, 44.0000, 0.0107, 10.0513, 1.6402, 6.8780, 8.2000, 34.7784, 10.0300, 16.5569, 20.6810, 87.6104, 16.0000, 0.0000, 0.6154
15, 11662, 4.3974, 4.0000, 0.0009, 0.0209, 8.3000, 0.4305, -624.0600, 1505.1840, 9.0000, 21.5714, 0.0003, 0.4331, 100.6126, 0.8146, 0.1599, 41.0000, 0.0127, 9.9941, 1.5828, 6.6225, 5.3000, 51.0367, 9.0300, 11.4997, 14.9862, 99.3911, 12.0000, 0.0000, 0.6178
16, 12528, 3.8033, 4.0000, 0.0010, 0.0169, 8.4000, 0.3934, -888.1800, 3151.6700, 17.0000, 30.5000, 0.0006, 0.6508, 196.5231, 0.8254, 0.1577, 4.0000, 0.0113, 8.4708, 1.5738, 6.6393, 10.1000, 42.7365, 10.4100, 14.8755, 18.1016, 50.8846, 6.0000, 0.0000, 0.7460
17, 12886, 4.7463, 4.0000, 0.0024, 0.0177, 8.6000, 0.4328, -646.2100, 1892.1117, 12.5000, 22.3333, 0.0006, 0.6000, 85.7143, 0.8253, 0.1570, 14.0000, 0.0101, 8.4931, 1.8657, 7.4925, 9.7000, 26.3308, 10.3800, 15.1349, 19.0826, 116.6667, 7.0000, 0.0000, 0.7714
18, 13284, 4.3667, 4.0000, 0.0012, 0.0283, 8.1000, 0.3333, -651.6400, 2146.0631, 10.5000, 22.5000, 0.0003, 0.5213, 160.7062, 0.8081, 0.1596, 12.0000, 0.0081, 9.2798, 1.5111, 7.2444, 6.0000, 56.1575, 8.9500, 11.0161, 14.3333, 62.2254, 2.0000, 0.0000, 0.6702
19, 13782, 4.3415, 5.0000, 0.0005, 0.0191, 10.2000, 0.3854, -657.4200, 2197.8880, 12.0000, 22.7778, 0.0001, 0.5117, 159.5803, 0.8274, 0.1504, 43.0000, 0.0111, 10.0635, 1.6634, 7.1756, 5.0000, 42.9907, 9.8800, 12.9216, 17.5014, 62.6644, 20.0000, 0.0000, 0.6291
20, 15042, 4.4390, 5.0000, 0.0011, 0.0217, 11.3000, 0.4024, -588.5800, 2135.5639, 12.0000, 20.5000, 0.0003, 0.6588, 99.6540, 0.8304, 0.1440, 18.0000, 0.0118, 8.6809, 1.7439, 7.4878, 3.1000, 38.4934, 10.2300, 12.9830, 15.5171, 100.3472, 11.0000, 0.0000, 0.7765
21, 15552, 4.7030, 5.0000, 0.0010, 0.0211, 12.7000, 0.3267, -577.9800, 2340.5254, 11.5000, 20.2000, 0.0003, 0.5566, 145.9594, 0.8406, 0.1383, 13.0000, 0.0075, 9.2956, 1.7822, 7.8317, 5.7000, 35.5597, 10.7500, 13.3177, 17.1889, 68.5122, 12.0000, 0.0000, 0.6887
22, 16220, 4.5233, 4.0000, 0.0003, 0.0250, 7.6000, 0.4186, -622.6900, 2672.6084, 11.5000, 21.5000, 0.0003, 0.6444, 96.2963, 0.8083, 0.1625, 16.0000, 0.0375, 8.8262, 1.4302, 7.2907, 7.2000, 64.0148, 8.9100, 9.6717, 13.2512, 103.8462, 7.0000, 0.0000, 0.7556
23, 16703, 4.0825, 5.0000, 0.0017, 0.0166, 10.5000, 0.3918, -939.8700, 1802.9743, 19.0000, 32.3333, 0.0004, 0.5200, 128.0000, 0.8353, 0.1481, 13.0000, 0.0116, 9.2361, 1.8144, 6.6082, 10.5000, 20.5156, 10.2900, 18.4303, 24.0674, 78.1250, 13.0000, 0.0000, 0.6900
24, 17307, 4.4256, 5.0000, 0.0006, 0.0142, 11.0000, 0.3897, -623.5700, 1816.2554, 14.0000, 21.6667, 0.0002, 0.4951, 106.6897, 0.8344, 0.1467, 35.0000, 0.0134, 9.9369, 1.7846, 7.4923, 8.2000, 33.8649, 9.9000, 13.9185, 17.4872, 93.7297, 33.0000, 0.0032, 0.6471
25, 18578, 4.2031, 4.0000, 0.0009, 0.0246, 8.7000, 0.4375, -1879.3000, 2703.2740, 35.0000, 64.0000, 0.0003, 0.6923, 99.4083, 0.8087, 0.1557, 21.0000, 0.0082, 8.2948, 1.6562, 6.3594, 11.2000, 1.7563, 11.6700, 28.9138, 33.1000, 100.5952, 6.0000, 0.0109, 0.8000
26, 18947, 4.2917, 4.0000, 0.0010, 0.0349, 9.9000, 0.3194, -730.5700, 2192.1822, 12.0000, 25.2500, 0.0002, 0.6095, 92.5170, 0.8116, 0.1524, 13.0000, 0.0325, 9.0232, 1.6111, 6.9444, 9.5000, 52.2650, 10.3000, 10.4411, 17.6248, 108.0882, 5.0000, 0.0068, 0.7429
27, 19351, 4.2063, 4.0000, 0.0006, 0.0228, 8.7000, 0.3968, -787.3200, 2013.6187, 19.0000, 27.1250, 0.0001, 0.4646, 97.1102, 0.8101, 0.1566, 47.0000, 0.0309, 10.1155, 1.6243, 7.3386, 8.8000, 45.4366, 9.2400, 12.7909, 19.1449, 102.9758, 15.0000, 0.0095, 0.6239
28, 20452, 3.7750, 4.0000, 0.0020, 0.0217, 8.0000, 0.4000, -577.8700, 1506.3217, 9.0000, 20.0000, 0.0006, 0.4941, 121.7993, 0.8004, 0.1605, 18.0000, 0.0174, 9.1129, 1.6875, 6.7750, 8.1000, 43.7725, 8.5300, 12.1225, 17.0000, 82.1023, 3.0000, 0.0130, 0.6824
29, 20916, 4.5082, 5.0000, 0.0024, 0.0122, 11.3000, 0.3279, -583.6400, 1486.2390, 11.5000, 20.3333, 0.0007, 0.6154, 80.4734, 0.8345, 0.1436, 13.0000, 0.0243, 8.3537, 1.7869, 8.5410, 10.5000, 35.0262, 9.7500, 13.4252, 19.9366, 124.2647, 5.0000, 0.0097, 0.7846
30, 21330, 4.8026, 4.0000, 0.0010, 0.0301, 11.7000, 0.3026, -543.6600, 2728.3620, 8.5000, 19.0000, 0.0003, 0.7000, 100.0000, 0.8280, 0.1419, 14.0000, 0.0258, 8.5245, 1.6974, 8.3026, 6.0000, 43.9526, 10.5000, 11.8489, 16.5474, 100.0000, 5.0000, 0.0000, 0.8000
31, 21798, 4.2069, 5.0000, 0.0019, 0.0164, 10.3000, 0.4138, -555.2700, 2165.5696, 10.5000, 19.3333, 0.0004, 0.7049, 64.4988, 0.8356, 0.1479, 16.0000, 0.0164, 8.0883, 1.8276, 6.8276, 7.8000, 32.5979, 10.2900, 13.5155, 18.7678, 155.0417, 5.0000, 0.0000, 0.8361
